成交年月,型式,地址,成交總價(萬),單價(萬/坪),建物坪數,土地坪數,屋齡,樓層,總樓層,車位,房,廳,衛,lat,lon,備註
11407,公寓,台北市內湖區成功路二段４２６巷２５號四樓,1880,55.92,33.62,11.04,48.4,4,4,無,2,2,2,25.070928,121.588761,陽台外推；頂樓加蓋；其他增建；
11407,大樓,台北市內湖區民權東路六段１２３巷３４弄２３號六樓之,3390,70.59,48.24,4.74,17.9,6,13,有,3,2,2,25.069202,121.592831,陽台外推；其他增建；
11406,公寓,台北市內湖區瑞光路１２２巷４１弄８號,2500,64.57,45.24,23.75,28.8,1,4,有,3,2,2,25.07186,121.580005,賣方負擔地政規費、設定費、地政士業務執行費、實價登錄費、簽約費、契稅、印花稅、火險及地震險費、價金信託手續費、贈與稅親友、員工、共有人或其他特殊關係間之交易；
11406,大樓,台北市內湖區民權東路六段１８０巷１５２號十樓之２,3558,81.21,52.34,7.54,15.1,10,11,有,2,2,2,25.068396,121.595748,
11406,公寓,台北市內湖區成功路二段４２６巷６０之１號三樓,2080,58.63,35.48,9.51,38.6,3,5,無,3,2,2,25.070423,121.58859,陽台外推；其他增建；
11406,華廈,台北市內湖區民權東路六段１８０巷７３號三樓,2850,81.71,34.37,15.66,9,3,5,有,2,2,1,25.069247,121.587687,其他增建；
11406,公寓,台北市內湖區陽光街９２巷１８弄１５號四樓,1430,71.8,19.92,6.02,43.3,4,5,無,2,2,1,25.075555,121.585617,陽台外推；
11406,公寓,台北市內湖區成功路二段２５０巷１２弄３號二樓,1200,47.95,25.03,9.05,45.8,2,4,無,3,1,1,25.065933,121.589203,土地：NT11800000房屋：NT200000親友、員工、共有人或其他特殊關係間之交易；
11406,大樓,台北市內湖區金莊路１００號四樓之１,3200,56.97,56.17,9.92,14.2,4,11,有,2,2,2,25.063348,121.58739,親友、員工、共有人或其他特殊關係間之交易；
11406,大樓,台北市內湖區民權東路六段１４６號六樓之５,1220,86.73,14.07,1.43,18.8,6,12,無,1,0,1,25.068927,121.59413,親友、員工、共有人或其他特殊關係間之交易；
11406,大樓,台北市內湖區民權東路六段１２３巷２８號二樓,2450,54.24,45.17,5.58,26.2,2,14,無,3,1,1,25.069202,121.592831,陽台外推；其他增建；
11406,公寓,台北市內湖區成功路二段４２６巷１６號四樓,1200,52.96,22.66,8.32,48.8,4,4,無,3,1,1,25.071007,121.589169,
11406,公寓,台北市內湖區民權東路六段１３６巷４６弄８號二樓,1868,57.12,32.7,10.65,40.3,2,5,無,3,2,2,25.066756,121.587307,陽台外推；其他增建；
11406,華廈,台北市內湖區民權東路六段１２５號八樓,6920,70.04,98.81,22.93,16.3,8,10,有,3,2,2,25.069105,121.593072,陽台外推；
11406,大樓,台北市內湖區金莊路１００號三樓之１５,2560,58.83,49.8,8.26,14.2,3,11,有,1,1,2,25.063348,121.58739,
11406,大樓,台北市內湖區民權東路六段１２３巷２０弄１１號三樓之,3370,70.11,48.06,4.99,20.4,3,13,有,3,2,2,25.069696,121.592838,陽台外推；其他增建；
