成交年月,型式,地址,成交總價(萬),單價(萬/坪),建物坪數,土地坪數,屋齡,樓層,總樓層,車位,房,廳,衛,lat,lon,備註
11407,大樓,台北市北投區大同街３８號三樓,2530,102.32,24.73,4.38,1.8,3,18,無,2,1,1,25.13156,121.50068,
11407,華廈,台北市北投區奇岩路２４１巷７弄２８號四樓,3580,52.39,72.44,37.83,6.3,4,5,有,4,2,2,25.129622,121.509783,
11407,華廈,台北市北投區光明路２４０之１４號三樓,828,54.12,15.3,2.78,43.8,3,7,無,1,1,1,25.136076,121.507411,陽台外推；
11407,公寓,台北市北投區中央南路一段１９６巷５號二樓,1138,58.51,19.45,14.32,55.5,2,3,無,2,2,2,25.128506,121.500776,
11407,公寓,台北市北投區中央南路一段１９６巷５號三樓,1150,59.12,19.45,14.32,55.5,3,3,無,2,2,2,25.128506,121.500776,
11407,華廈,台北市北投區中山路２８之３號地下一層,2920,37.15,78.6,11.21,44.3,地下層,8,無,無隔間,0,0,25.137312,121.510392,
11407,公寓,台北市北投區泉源路３５巷９號三樓之１,600,38.72,15.5,4.01,47.7,3,5,無,2,2,1,25.140342,121.505851,其他增建；
11407,公寓,台北市北投區中央南路一段１０２巷８號四樓,450,42.88,10.49,3.1,48.4,4,4,無,3,1,1,25.130952,121.500675,親友、員工、共有人或其他特殊關係間之交易；
11407,大樓,台北市北投區光明路１６８號二樓,2288,81.47,31,2.45,16.2,2,11,有,2,2,1,25.135491,121.502743,親友、員工、共有人或其他特殊關係間之交易；
11407,公寓,台北市北投區崇仁路一段５２號二樓,1500,57.59,26.05,10.08,55.6,2,3,無,3,2,1,25.127001,121.501308,
11407,公寓,台北市北投區崇仁路一段５２號三樓,1500,57.59,26.05,10.08,55.6,3,3,無,3,1,1,25.127001,121.501308,
11407,大樓,台北市北投區光明路６８號六樓之３,2028,84.16,24.1,2.12,18.3,6,23,無,2,2,1,25.132962,121.500319,
11407,公寓,台北市北投區公路６３巷１１號三樓,1475,50.81,29.03,9.15,48.8,3,4,無,3,1,2,25.132942,121.504852,陽台外推；
11407,公寓,台北市北投區永興路一段４１號二樓,1150,49.01,23.46,4.72,48.3,2,5,無,3,1,1,25.139432,121.500245,陽台外推；
11407,大樓,台北市北投區大同街２８號二樓,2600,97.2,26.75,4.74,1.8,2,18,無,2,1,1,25.132141,121.500087,
11407,大樓,台北市北投區光明路２００號七樓之２５,730,64.52,11.31,1.24,21,7,14,無,1,1,1,25.136035,121.503497,陽台外推；夾層；其他增建；
11407,大樓,台北市北投區溫泉路７３巷６號八樓之１,950,56.42,16.84,2.56,16.5,8,12,無,1,1,1,25.135954,121.506551,其他增建；
11407,華廈,台北市北投區光明路２２６號三樓之１,1170,52.42,22.32,3.14,48.3,3,10,無,3,2,2,25.136582,121.50414,
