成交年月,型式,地址,成交總價(萬),單價(萬/坪),建物坪數,土地坪數,屋齡,樓層,總樓層,車位,房,廳,衛,lat,lon,備註
11406,大樓,台北市南港區研究院路一段９９號十三樓之１,2700,82.59,32.69,4.18,27.3,13,18,無,3,2,2,25.051846,121.616236,
11406,大樓,台北市南港區向陽路１６２巷１０２號十四樓,6700,88.82,97.46,13.56,15,14,15,有,4,2,2,25.056701,121.597653,其他增建；
11406,公寓,台北市南港區研究院路二段２巷５０號四樓,1300,40.68,31.96,8.32,40.1,4,5,無,3,2,1,25.048637,121.61341,
11406,大樓,台北市南港區向陽路１２０巷２弄３３號七樓,3980,87.9,45.28,5.36,1.3,7,15,有,3,2,2,25.054814,121.597584,
11406,大樓,台北市南港區興華路３０巷１６號,800,135.69,5.9,0.98,36.2,1,13,無,1,1,1,25.054678,121.605803,夾層；
11406,大樓,台北市南港區興南街７號十二樓,4850,66.62,86.79,18.54,19.8,12,12,有,3,2,2,25.056883,121.602987,
11406,大樓,台北市南港區興南街９９號十七樓,5300,105.39,54.47,6.33,1.3,17,26,有,3,2,2,25.055159,121.598776,
11406,大樓,台北市南港區興南街９９之２號五樓,2800,110.1,29.38,2.97,1.3,5,26,有,2,2,1,25.055159,121.598776,
11406,大樓,台北市南港區向陽路１２０巷２弄２７號四樓,3780,103.17,45.28,5.36,1.3,4,15,有,3,2,2,25.054833,121.597366,
11406,公寓,台北市南港區中南街７４巷１４號二樓,1620,61.27,26.44,7.95,51.4,2,4,無,3,2,2,25.053385,121.614577,
11406,公寓,台北市南港區興南街６４巷４弄５號,2225,90.59,24.56,8.31,45.8,1,4,無,3,3,2,25.055822,121.601544,
11406,大樓,台北市南港區重陽路３１６號十樓之３,3458,73.45,52.14,5.61,25.6,10,19,有,4,2,2,25.057847,121.605553,其他增建；
11406,大樓,台北市南港區興中路２８巷１２號五樓,2350,99.28,23.67,2.02,13.4,5,25,無,2,2,1,25.055421,121.606951,
11406,華廈,台北市南港區重陽路２６３巷８號二樓,4350,39.53,110.05,25.53,37.8,2,4,無,無隔間,0,0,25.058345,121.602978,
11406,大樓,台北市南港區興南街６４巷２６弄５號十二樓,1888,106.56,17.72,4.68,1.4,12,13,無,1,1,1,25.055103,121.601896,
11406,大樓,台北市南港區三重路４１巷２１號三樓,3980,81.84,48.63,6.2,3.3,3,13,有,2,2,2,25.059822,121.612754,
11406,大樓,台北市南港區興南街８９號十八樓,4520,104.83,46.9,5.31,1.3,18,26,有,2,2,2,25.055565,121.599223,
11405,公寓,台北市南港區興中路６８巷１號二樓,1950,64.03,30.46,7.94,50.2,2,4,無,3,2,1,25.056956,121.606048,
11405,公寓,台北市南港區興南街６４巷４弄２９號三樓,1512,61.8,24.47,11.65,47.9,3,4,無,3,2,1,25.055489,121.600589,親友、員工、共有人或其他特殊關係間之交易；陽台外推；
11405,公寓,台北市南港區重陽路１６６巷１６弄１３號,1936,94.48,20.49,13.54,54,1,4,無,3,2,1,25.056287,121.60059,其他增建；
11405,大樓,台北市南港區南港路二段１５６號六樓,3912,88.93,54.84,10.74,29.4,6,19,有,4,2,2,25.05384,121.599957,陽台外推；其他增建；
11405,公寓,台北市南港區南港路二段１１８巷８弄２號,650,27.05,24.03,6.3,35,1,5,有,3,2,2,25.053923,121.601559,親友、員工、共有人或其他特殊關係間之交易；
