成交年月,型式,地址,成交總價(萬),單價(萬/坪),建物坪數,土地坪數,屋齡,樓層,總樓層,車位,房,廳,衛,lat,lon,備註
11409,大樓,台北市萬華區西昌街２９巷８號五樓之６,3560,67.17,55.73,7.57,1.4,5,13,有,3,2,2,25.042662,121.500955,
11409,公寓,台北市萬華區西園路二段１４０巷２４號三樓,1050,48.59,21.61,6.13,51.3,3,4,無,3,2,1,25.030741,121.495572,
11409,大樓,台北市萬華區西藏路４２８巷７號八樓,3190.9,64.99,56.15,8.08,0.8,8,14,有,3,2,2,25.030124,121.497299,親友、員工、共有人或其他特殊關係間之交易；
11409,大樓,台北市萬華區西藏路４２８巷７號八樓之３,1734.85,65.01,26.69,4.53,0.8,8,14,無,2,2,2,25.030124,121.497299,親友、員工、共有人或其他特殊關係間之交易；
11409,公寓,台北市萬華區艋舺大道１２０巷１５號四樓,1550,38.08,40.71,12.71,48.6,4,5,無,3,2,2,25.032429,121.502253,陽台外推；其他增建；
11409,公寓,台北市萬華區環河南路二段６４號三樓,1250,37.01,33.77,7.99,42.5,3,5,無,3,2,1,25.037529,121.496051,
11409,華廈,台北市萬華區永福街７７號三樓之１,1430,59.96,23.85,4.01,31.8,3,7,無,3,2,2,25.039014,121.50275,
11409,大樓,台北市萬華區貴陽街二段３９號十樓之３,2950,79.21,37.24,3.01,8.3,10,19,無,3,2,2,25.039689,121.50504,
11409,華廈,台北市萬華區大理街１６０巷２６弄１０號六樓之１,700,43.93,15.93,3.91,44.4,6,7,無,2,1,1,25.032011,121.494114,親友、員工、共有人或其他特殊關係間之交易；
11409,大樓,台北市萬華區康定路１０３號十樓之１２,1850,79.82,30.11,1.46,10,10,26,有,2,1,1,25.039492,121.502062,
11409,公寓,台北市萬華區西園路二段２２５巷８號二樓,1250,42.84,29.18,7.67,40.4,2,5,無,3,2,1,25.027057,121.495009,陽台外推；其他增建；
11409,大樓,台北市萬華區艋舺大道３３８號九樓之５,1740,96.48,18.04,3.69,1.1,9,11,無,2,2,1,25.032528,121.496004,
11409,公寓,台北市萬華區桂林路２２８巷２４號二樓,560,42.37,13.22,7.56,0,2,2,無,3,2,2,25.038206,121.49589,親友、員工、共有人或其他特殊關係間之交易；
11409,大樓,台北市萬華區艋舺大道２７５巷２８號十樓,2850,76.64,43.78,5.05,6.9,10,15,有,2,2,2,25.034206,121.505051,
11409,大樓,台北市萬華區西昌街２９巷８號四樓之３,3545,67.13,55.54,7.52,1.4,4,13,有,3,2,2,25.042662,121.500955,
11409,大樓,台北市萬華區大理街１４７號七樓之１,850,34.62,24.55,4.62,21.7,7,12,無,2,1,1,25.034232,121.496966,親友、員工、共有人或其他特殊關係間之交易；
11409,公寓,台北市萬華區西園路一段１３６巷１６弄３９號五樓,1488,36.37,40.91,7.27,40.2,5,5,無,3,2,2,25.037388,121.498905,頂樓加蓋；
