成交年月,型式,地址,成交總價(萬),單價(萬/坪),建物坪數,土地坪數,屋齡,樓層,總樓層,車位,房,廳,衛,lat,lon,備註
11406,公寓,台北市大同區伊寧街５５之１號三樓,2200,63.51,34.64,9.21,39.8,3,5,無,3,2,2,25.064786,121.511608,陽台外推；其他增建；
11406,公寓,台北市大同區哈密街７０巷１弄７號,850,42.36,20.07,13.31,0,1,2,無,3,2,1,25.072986,121.517592,親友、員工、共有人或其他特殊關係間之交易；
11406,華廈,台北市大同區錦西街６５巷３０號二樓,2350,64.52,36.42,9.34,23,2,5,有,2,1,1,25.060339,121.515186,包含公共設施保留地用地；
11406,公寓,台北市大同區重慶北路三段２２３巷１弄５之５號,1500,50.37,29.78,9.98,56,2,4,無,3,2,1,25.070938,121.514614,陽台外推；
11406,公寓,台北市大同區大龍街１５９巷６號三樓,1257,58.85,21.36,7.41,56.5,3,4,無,3,2,1,25.068011,121.516328,
11406,公寓,台北市大同區迪化街二段１７２巷１５號二樓,1180,58.84,20.06,6.05,53.2,2,4,無,0,1,1,25.067222,121.509859,陽台外推；其他增建；
11406,公寓,台北市大同區迪化街二段１７２巷１５號,1400,69.81,20.06,6.05,53.2,1,4,無,0,1,1,25.067222,121.509859,其他增建；
11406,公寓,台北市大同區哈密街５９巷３８弄７號,1130,65.19,17.33,5.37,52.9,4,4,無,3,0,3,25.075037,121.515387,陽台外推；頂樓加蓋；
11406,華廈,台北市大同區安西街９５號四樓,1800,55.63,32.36,4.64,8.4,4,7,有,2,2,1,25.062685,121.509852,車位編號:2號親友、員工、共有人或其他特殊關係間之交易；
11406,公寓,台北市大同區昌吉街１１０巷１８號三樓,1626,52.62,30.9,9.91,56.7,3,4,無,有隔間,0,0,25.065309,121.514614,
11406,華廈,台北市大同區歸綏街５８號八樓之２,2076,94.57,29.15,4.05,7.6,8,10,有,3,1,1,25.05931,121.517803,塔式車位位於地下第二層。夾層；其他增建；
11406,大樓,台北市大同區承德路二段１４５號四樓之１,1450,108.03,13.42,1.48,1.3,4,15,無,1,1,1,25.057819,121.518477,
11406,大樓,台北市大同區民權西路１４４巷６號十五樓之４,3300,64.99,66.54,7.29,39.2,15,15,有,2,2,2,25.06239,121.515875,頂樓加蓋；其他增建；
11406,大樓,台北市大同區延平北路二段１９７號五樓,578,65.91,8.77,0.9,46.9,5,11,無,無隔間,0,0,25.05932,121.511523,
11406,大樓,台北市大同區大龍街９１巷１０號四樓之８,2488,94.6,26.3,3.74,3.9,4,13,無,2,2,2,25.067227,121.516918,
11406,華廈,台北市大同區延平北路四段９９號三樓之１,1205,73.08,16.49,3.19,11.3,3,7,無,0,2,1,25.071109,121.511027,陽台外推；其他增建；
11406,華廈,台北市大同區歸綏街２０９號六樓之５,1320,65.66,20.1,2.68,30.5,6,10,無,2,1,1,25.058262,121.512421,陽台外推；
11406,大樓,台北市大同區萬全街１號十五樓之３,6750,118.36,57.03,4.81,10.4,15,15,無,3,2,2,25.058644,121.519642,其他增建；
11406,大樓,台北市大同區雙連街３號六樓之１,1618,103.02,15.71,2,1.3,6,11,無,1,1,1,25.057889,121.519195,
11406,華廈,台北市大同區承德路三段１５９巷２２號四樓,3280,71,52.7,11.08,28,4,8,有,4,2,2,25.068006,121.519352,陽台外推；
