成交年月,型式,地址,成交總價(萬),單價(萬/坪),建物坪數,土地坪數,屋齡,樓層,總樓層,車位,房,廳,衛,lat,lon,備註
11407,華廈,台北市中正區杭州南路一段１４３巷１號二樓,3300,72.69,45.4,8.22,36.9,2,7,無,3,2,2,25.036168,121.524923,親友、員工、共有人或其他特殊關係間之交易；
11407,公寓,台北市中正區汀州路二段１２７巷７號三樓,2350,90.42,25.99,6.9,18.4,3,5,無,3,2,2,25.025488,121.519351,雨遮加欄杆、陽台外增設外掛冷氣室外機陽台外推；其他增建；
11407,大樓,台北市中正區羅斯福路二段２２號十樓,6950,115.78,61.19,5.42,12.6,10,12,有,3,2,2,25.028524,121.52094,陽台外推；其他增建；
11407,大樓,台北市中正區和平西路一段１００號八樓之３,2758,105.14,26.23,1.73,17.8,8,15,無,2,2,1,25.026629,121.517829,其他增建；
11407,大樓,台北市中正區愛國東路１１６巷１３號五樓之１,5100,118.93,42.88,7.59,40.4,5,12,無,3,2,2,25.032128,121.521201,
11407,華廈,台北市中正區信義路二段７９巷３２號八樓之１,2991.15,114.99,26.01,5.21,1,8,10,無,2,1,1,25.035996,121.526982,親友、員工、共有人或其他特殊關係間之交易；
11407,華廈,台北市中正區寧波西街８７號四樓之２,1856,88.07,21.08,4.83,49.2,4,7,無,2,1,1,25.030005,121.51584,
11407,公寓,台北市中正區南昌路一段１２２巷１之１號二樓,2700,84.2,32.07,11.68,57.4,2,4,無,3,2,2,25.029637,121.517798,陽台外推；
11407,華廈,台北市中正區和平西路二段９６號七樓,2950,69.71,42.32,4.54,11,7,10,有,1,2,1,25.029518,121.5108,親友、員工、共有人或其他特殊關係間之交易；
11407,大樓,台北市中正區金華街４７號四樓之１,2400,125.22,19.17,3.36,40.4,4,12,無,2,1,1,25.031874,121.520259,陽台外推；
11407,大樓,台北市中正區和平西路一段８６號六樓,2270,79.42,28.58,2.97,51.8,6,12,無,2,2,2,25.026771,121.518525,陽台外推；其他增建；
11407,大樓,台北市中正區和平西路一段５９號九樓之１９,1715,161.34,10.63,1.18,17.8,9,14,無,1,1,1,25.026653,121.519811,陽台外推；其他增建；
11406,大樓,台北市中正區南昌路一段１２４號十四樓之２,1950,171.26,11.39,1.44,18,14,14,無,1,1,1,25.029669,121.518492,
11406,華廈,台北市中正區愛國東路７４巷２５號二樓之２,2236,145.71,15.35,3.47,17.7,2,8,無,1,1,1,25.033245,121.519419,陽台外推；夾層；其他增建；
11406,大樓,台北市中正區南昌路二段１１號五樓,6500,94.61,68.7,6.1,13,5,13,有,3,2,2,25.028308,121.519539,
11406,大樓,台北市中正區重慶南路三段４１號十六樓,10963,151.12,91.43,14.35,4.5,16,21,有,3,2,2,25.028021,121.515961,
11406,大樓,台北市中正區重慶南路三段４３號十六樓,9925,151.04,75.21,13.23,4.5,16,21,有,3,2,2,25.028069,121.515906,
11406,大樓,台北市中正區愛國東路８８號十二樓之１,9800,168.72,66.77,7.37,4.4,12,13,有,1,2,2,25.033332,121.519997,本案總價為新台幣9800萬元整，並同意拆算土地、主建物及車位價格如下：土地交易總價為新台幣6636萬元整，建物交易總價為新台幣2844萬元整，車位交易總價為新台幣320萬元整
11406,華廈,台北市中正區水源路１６９號二樓之３,1550,75.53,20.52,3.71,34.3,2,8,無,2,2,1,25.024159,121.514424,其他增建；
11406,大樓,台北市中正區和平西路一段５６號二樓之１,3000,84.68,35.43,2.53,40.8,2,12,無,2,2,1,25.026653,121.519811,
11406,大樓,台北市中正區和平西路一段１７號九樓,2550,134.12,19.01,1.93,6.9,9,14,無,1,1,1,25.02704,121.521285,
11406,華廈,台北市中正區重慶南路三段４２之３號四樓,2250,84.8,26.54,4.88,42.7,4,7,無,3,1,1,25.028053,121.51558,
11406,大樓,台北市中正區重慶南路三段４５號二十一樓,10218,157.53,84.5,12.83,4.5,21,21,有,3,2,2,25.028029,121.515916,
11406,華廈,台北市中正區南昌路一段５１巷３弄１號五樓,805,34.4,23.4,4.3,36.7,5,10,無,3,2,2,25.031518,121.517484,親友、員工、共有人或其他特殊關係間之交易；陽台外推；
11406,華廈,台北市中正區南昌路一段５１巷１號五樓,565,34.74,16.26,3,36.7,5,10,無,2,2,2,25.031438,121.517391,親友、員工、共有人或其他特殊關係間之交易；
11406,華廈,台北市中正區南昌路一段５１巷１號五樓之１,840,34.5,24.35,4.49,36.7,5,10,無,3,2,2,25.031438,121.517391,親友、員工、共有人或其他特殊關係間之交易；陽台外推；
11406,大樓,台北市中正區林森南路６９號三樓,4088,88.14,46.38,7.11,9,3,13,有,2,2,2,25.039392,121.522022,土地買賣價款:24528000元建物買賣價款:16352000元親友、員工、共有人或其他特殊關係間之交易；
11406,公寓,台北市中正區泉州街２０巷５之１號四樓,950,76.58,12.41,4.84,0,4,4,無,1,1,1,25.026755,121.513501,
11406,大樓,台北市中正區和平西路一段１００號七樓之２,4335,94.47,45.89,2.87,17.8,7,15,有,3,2,2,25.026629,121.517829,
11406,華廈,台北市中正區博愛路２１３號五樓,4180,94.84,44.07,7.83,41.1,5,7,無,3,2,2,25.034104,121.510795,陽台外推；其他增建；
11406,大樓,台北市中正區羅斯福路二段１２６號七樓,3700,80.9,45.73,4.61,43.8,7,12,無,3,2,2,25.026225,121.522794,陽台外推；其他增建；
11406,大樓,台北市中正區南昌路二段２０３號九樓之３,1530,127.58,13.5,1.12,20.8,9,11,有,1,0,1,25.025239,121.523195,陽台外推；
11406,大樓,台北市中正區信義路二段７號六樓之２,5200,107.72,56.76,4.71,41.2,6,12,有,4,2,2,25.035235,121.525212,陽台外推；其他增建；
11405,大樓,台北市中正區南昌路二段７０號六樓之４,2380,91.26,26.08,1.94,43.3,6,12,無,2,2,2,25.026574,121.521273,
11405,華廈,台北市中正區汀州路二段１２巷６號七樓,1188,69.61,17.07,4.81,17.2,7,7,無,1,1,1,25.025282,121.515863,陽台外推；
11405,華廈,台北市中正區南昌路一段１１４號三樓,974.4245,36.8,26.48,6.04,54.8,3,6,無,3,1,1,25.029897,121.517933,含土地增值稅或其他稅費144245元；親友、員工、共有人或其他特殊關係間之交易；
11405,華廈,台北市中正區重慶南路三段１５巷６號,1405,61.6,22.81,9.76,19.6,1,5,無,2,2,2,25.028988,121.5159,親友、員工、共有人或其他特殊關係間之交易；
11405,公寓,台北市中正區同安街４３巷３號二樓,2890,74.73,38.67,10.67,39.5,2,5,無,3,2,2,25.024581,121.522564,其他增建；
11405,大樓,台北市中正區南昌路二段８９號,1935,178.73,10.83,1.03,7.2,1,14,無,0,0,1,25.027282,121.520766,
11405,大樓,台北市中正區仁愛路一段６號七樓,4630,116.38,39.78,3.83,48.5,7,12,無,4,2,2,25.038487,121.521814,
11405,華廈,台北市中正區信義路二段１０１號六樓之７,1680,158.41,10.61,0.99,28.8,6,10,無,0,1,1,25.034219,121.527674,其他增建；
11405,公寓,台北市中正區詔安街２８號二樓,1416,50,28.32,10.51,48.6,2,4,無,3,2,1,25.024898,121.515416,其他增建；
11405,大樓,台北市中正區愛國東路１１６巷５號四樓之１,5138,117.99,43.55,7.65,40.4,4,12,無,3,2,2,25.032088,121.521178,其他增建；
11405,大樓,台北市中正區羅斯福路一段８３巷２號二樓之１１,1700,156.37,10.87,1.23,16.5,2,14,無,1,1,1,25.031375,121.520358,土地價格：1455萬元整、建物價格：245萬元整。陽台外推；其他增建；
11405,華廈,台北市中正區南昌路一段６７號,2000,87.87,22.76,0.96,33.7,1,10,無,1,0,1,25.031127,121.517403,親友、員工、共有人或其他特殊關係間之交易；
11405,公寓,台北市中正區廈門街７１巷２８之１號四樓,2040,59.88,34.07,11.72,50.3,4,4,無,4,2,2,25.02468,121.520074,陽台外推；
11405,華廈,台北市中正區同安街２８巷９弄１號四樓之１,3130,86.69,36.11,7.29,41.8,4,7,無,3,2,2,25.025196,121.5209,其他增建；
11405,大樓,台北市中正區信義路一段１３號五樓,450,51.16,8.8,1.94,29.8,5,12,有,4,2,2,25.036913,121.522719,親友、員工、共有人或其他特殊關係間之交易；
11405,大樓,台北市中正區重慶南路三段２３號七樓,3000,76.79,39.07,4.34,48.7,7,12,無,4,2,2,25.028615,121.51576,陽台外推；
11405,公寓,台北市中正區晉江街２８號五樓,2000,57.24,34.94,7.01,38.3,5,5,無,4,2,2,25.025596,121.521532,陽台外推；其他增建；
