路段,緯度,經度,屋齡,建坪,房屋總價(萬),車位,格局,有加蓋,總樓層,樓層,房屋類型
台北市大安區敦化南路一段,25.043372,121.551795,63.2年,29.54,3988,0,3房2廳1衛,0,4,3,['A']
台北市大安區永康街,25.03019,121.530099,41.1年,36.05,3800,0,4房2廳2衛,0,5,4,['A']
台北市大安區通化街,25.029017577401,121.55528653105,45.2年,33.6,3600,1,5房2廳2衛1室,1,5,1,['A']
台北市大安區金華街,25.030208,121.526922,59.6年,34.17,4980,0,5房1廳5衛,0,4,3,['A']
台北市大安區辛亥路三段,25.016947,121.550326,50.8年,30.73,2308,0,4房2廳1衛,0,4,2,['A']
台北市大安區敦化南路一段,25.042852,121.549924,45.6年,41.46,3880,0,6房6衛,0,5,3,['M']
台北市大安區延吉街,25.04193,121.554855,51.2年,70.03,9200,0,6房6廳6衛,0,6,4,['M']
台北市大安區樂利路,25.027652,121.551188,41.0年,48.76,4800,0,3房2廳2衛1室,0,7,2,['M']
台北市大安區忠孝東路四段,25.040485,121.552871,50.4年,13.57,2200,0,2房1廳1衛,0,7,3,['M']
台北市大安區仁愛路三段,25.039495827688,121.54281476184,58.3年,41.44,11988,0,3房2廳2衛1室,0,4,1,['A']
台北市大安區復興南路二段,25.028305,121.544335,47.5年,30.51,3880,0,3房2廳2衛,0,7,6,['M']
台北市大安區雲和街,25.02316,121.532328,43.0年,35.24,3388,0,4房1廳2衛1室,0,5,4,['A']
台北市大安區延吉街,25.042763,121.55476,44.8年,43.88,4888,0,4房2廳2衛,0,7,4,['M']
台北市大安區延吉街,25.039601,121.555076,44.5年,57.88,5588,0,4房2廳2衛,0,7,6,['M']
台北市大安區浦城街,25.022760804783,121.52657550048,57.5年,46.19,13800,0,5房2廳2衛1室,1,4,1,['A']
台北市大安區浦城街,25.022731558397,121.52654872212,57.5年,46.19,8480,0,4房3廳3衛1室,1,4,4,['A']
台北市大安區和平東路二段,25.025639,121.544332,58.9年,68,20690,0,8房4廳5衛3室,1,3,1-3,['D']
台北市大安區永康街,25.032975,121.529655,39.1年,56.4,6688,0,3房2廳2衛,0,7,5,['M']
台北市大安區臥龍街,25.016883330184,121.55897563148,34.1年,39.04,3200,0,3房2廳2衛1室,0,5,2,['A']
台北市大安區通化街,25.029917,121.554049,48.1年,23.65,2080,0,6房6衛,1,5,3,['A']
台北市大安區復興南路一段,25.034262,121.545233,56.3年,31.3,5998,0,5房5衛,1,4,2,['A']
