路段,緯度,經度,屋齡,建坪,房屋總價(萬),車位,格局,有加蓋,總樓層,樓層,房屋類型
台北市士林區新安路,25.132981,121.556173,29.7年,92.81,12500,0,10房3廳3衛1室,1,2,1-2,['D']
台北市士林區士東路,25.112926,121.529878,17.0年,22.97,2580,0,2房2廳1衛,1,7,4,['M']
台北市士林區雨聲街,25.101129,121.528761,43.7年,73.18,3938,0,4房2廳3衛1室,0,5,4,['A']
台北市士林區基河路,25.095047,121.517993,16.0年,143.23,14799,2,4房3廳5衛,0,15,14-15,['L']
台北市士林區社中街,25.091035,121.506963,42.7年,30.29,1790,0,3房3廳1衛1室,1,5,5,['A']
台北市士林區中山北路六段,25.103707399894,121.52765296175,43.6年,31.47,2800,0,3房2廳2衛,0,5,3,['A']
台北市士林區中山北路七段,25.122178,121.53462,41.4年,25.79,3700,0,2房2廳1衛,0,5,1,['A']
台北市士林區忠誠路一段,25.104272,121.528284,42.2年,57.19,4698,1,3房2廳2衛,0,7,5,['M']
台北市士林區中山北路六段,25.105982,121.525139,41.9年,35.61,3280,0,4廳2室,1,5,5,['A']
台北市士林區士東路,25.111447,121.528073,58.0年,62.25,11800,1,5房3廳3衛1室,1,2,1-2,['D']
台北市士林區明溪街,25.105813,121.565111,50.2年,31.38,1180,0,4房2廳1衛,0,4,3,['A']
台北市士林區中山北路七段,25.122615,121.535068,44.2年,40.97,2780,0,3房2廳2衛,0,7,3,['M']
台北市士林區中社路二段,25.107828,121.56675,50.0年,21.07,1200,0,3房2廳2衛,1,4,1,['A']
台北市士林區至誠路一段,25.10188,121.534251,57.2年,45.06,10800,0,3房3廳3衛2室,1,2,1-2,['D']
台北市士林區士東路,25.11251,121.528529,31.6年,10.25,1198,0,2房1廳1衛,0,6,2,['M']
台北市士林區士東路,25.112805,121.5371,45.9年,25.73,888,0,3房2廳2衛,0,5,-1,['A']
台北市士林區中山北路五段,25.099136,121.526698,1.9年,74.56,6688,1,3房2廳2衛,0,17,11,['L']
台北市士林區中山北路七段,25.12232,121.529867,14.7年,226.79,19800,6,4房3廳5衛5室,0,22,12,['L']
台北市士林區忠誠路一段,25.105634,121.526149,57.5年,51.12,26000,0,6房3廳4衛2室,1,2,1-2,['D']
台北市士林區中山北路七段,25.125447,121.535438,41.3年,92.49,5500,1,4房3廳3衛1室,0,7,3,['M']
台北市士林區中山北路七段,25.119658,121.531852,47.5年,25.41,1880,0,4房2廳1衛,1,5,1,['A']
台北市士林區仰德大道三段,25.120172563249,121.55307358025,54.6年,76.21,18000,0,4房3廳4衛2室,0,1,1-1,['D']
台北市士林區中山北路六段,25.107635,121.52548,21.8年,60,6688,1,6房2廳3衛3室,1,7,1,['M']
台北市士林區仰德大道一段,25.105278788911,121.54014649235,9.1年,135.27,16800,1,5房2廳6衛,0,2,B1-2,['D']
台北市士林區建業路,25.13548,121.547836,51.7年,60.74,6600,0,4房3廳4衛,1,2,1-2,['D']
台北市士林區福林路,25.099831,121.535214,54.2年,37.13,5288,0,6房2廳3衛,1,2,1-2,['D']
台北市士林區德行東路,25.108056,121.529621,40.8年,37.32,2880,0,3房2廳2衛1室,0,5,5,['A']
台北市士林區莊頂路,25.114759500666,121.5559226088,49.1年,142.84,12980,1,6房3廳5衛,0,2,1-2,['D']
台北市士林區大北路,25.089759375698,121.5266516323,54.1年,31.1,1850,0,3房2廳1衛,0,4,3,['A']
台北市士林區劍潭路,25.083517,121.522446,41.9年,38.52,3050,0,1廳,0,7,1,['M']
台北市士林區中庸二路,25.133907,121.547597,17.8年,189.47,11000,3,5房4廳5衛5室,1,4,B1-4,['D']
台北市士林區重慶北路四段,25.084945264841,121.51224339283,57.0年,52.51,2950,0,4房5廳2衛,1,4,3-4,['A']
台北市士林區承德路四段,25.089113490455,121.51987618425,41.8年,42.27,2800,0,4房2廳2衛,0,5,4,['A']
