路段,緯度,經度,行政區_中山區,行政區_中正區,行政區_信義區,行政區_內湖區,行政區_北投區,行政區_南港區,行政區_士林區,行政區_大同區,行政區_大安區,行政區_文山區,行政區_松山區,行政區_萬華區,屋齡,建坪,房屋總價(萬),車位,房,廳,衛,室,有加蓋,總樓層,起始樓層,最高樓層,物件涵蓋層數,房屋類型_公寓,房屋類型_大樓,房屋類型_套房,房屋類型_華廈,房屋類型_透天
台北市中正區仁愛路二段,25.036842263894,121.52636497737,0,1,0,0,0,0,0,0,0,0,0,0,42.0,57.56,6880,0,4.0,2.0,2.0,0.0,1,6,5,6,2,0,0,0,1,0
台北市中正區廈門街,25.02465,121.51994,0,1,0,0,0,0,0,0,0,0,0,0,42.3,39.31,2650,0,2.0,2.0,2.0,0.0,0,5,5,5,1,1,0,0,0,0
台北市中正區羅斯福路三段,25.016459,121.530918,0,1,0,0,0,0,0,0,0,0,0,0,40.4,42.5,4650,0,7.0,3.0,3.0,1.0,1,6,6,6,1,0,0,0,1,0
台北市中正區羅斯福路三段,25.019884,121.52733,0,1,0,0,0,0,0,0,0,0,0,0,30.7,45.64,4108,0,4.0,2.0,2.0,0.0,0,5,2,3,2,1,0,0,0,0
台北市中正區臨沂街,25.035907,121.529462,0,1,0,0,0,0,0,0,0,0,0,0,59.6,41.15,4680,0,5.0,2.0,4.0,0.0,1,4,4,4,1,1,0,0,0,0
台北市中正區同安街,25.022192,121.519744,0,1,0,0,0,0,0,0,0,0,0,0,18.7,69.37,4800,2,3.0,2.0,3.0,0.0,0,7,2,3,2,0,0,0,1,0
台北市中正區中華路二段,25.025335,121.509339,0,1,0,0,0,0,0,0,0,0,0,0,51.6,34.31,1988,0,5.0,2.0,5.0,0.0,1,4,4,4,1,1,0,0,0,0
台北市中正區杭州南路一段,25.036366,121.526203,0,1,0,0,0,0,0,0,0,0,0,0,16.1,23.14,2798,2,1.0,2.0,1.0,1.0,1,7,1,1,1,0,0,0,1,0
台北市中正區羅斯福路三段,25.019079,121.529613,0,1,0,0,0,0,0,0,0,0,0,0,0.3,17.44,2633,1,1.0,1.0,1.0,0.0,0,14,13,13,1,0,1,0,0,0
台北市中正區南昌路一段,25.030228,121.51783,0,1,0,0,0,0,0,0,0,0,0,0,16.9,14.02,2350,0,1.0,1.0,1.0,0.0,0,15,9,9,1,0,1,0,0,0
台北市中正區廈門街,25.02597,121.518102,0,1,0,0,0,0,0,0,0,0,0,0,50.1,34.73,3380,0,2.0,3.0,1.0,0.0,1,4,1,1,1,1,0,0,0,0
台北市中正區重慶南路三段,25.029056,121.514966,0,1,0,0,0,0,0,0,0,0,0,0,50.4,38.33,3600,0,7.0,1.0,2.0,0.0,0,4,2,2,1,1,0,0,0,0
台北市中正區廈門街,25.023855499751,121.51817113128,0,1,0,0,0,0,0,0,0,0,0,0,46.7,26.09,2320,0,6.0,2.0,3.0,0.0,1,5,5,5,1,1,0,0,0,0
台北市中正區羅斯福路三段,25.019079,121.529613,0,1,0,0,0,0,0,0,0,0,0,0,0.3,27.29,4258,1,1.0,1.0,2.0,0.0,0,14,13,13,1,0,1,0,0,0
台北市中正區臨沂街,25.036097,121.531194,0,1,0,0,0,0,0,0,0,0,0,0,53.3,23.33,2900,0,4.0,3.0,2.0,2.0,1,4,4,4,1,1,0,0,0,0
台北市中正區南海路,25.027415,121.507268,0,1,0,0,0,0,0,0,0,0,0,0,45.4,21.1,1600,0,2.0,2.0,1.0,0.0,0,7,7,7,1,0,0,0,1,0
台北市中正區寧波西街,25.028424,121.512027,0,1,0,0,0,0,0,0,0,0,0,0,10.3,38.66,3850,1,3.0,1.0,2.0,0.0,0,5,5,5,1,0,0,0,1,0
台北市中正區汀州路一段,25.027958,121.510043,0,1,0,0,0,0,0,0,0,0,0,0,50.3,16.93,980,0,2.0,2.0,1.0,1.0,1,4,1,1,1,1,0,0,0,0
台北市中正區杭州南路一段,25.041946118783,121.52701400133,0,1,0,0,0,0,0,0,0,0,0,0,33.9,330.15,18000,5,13.0,3.0,6.0,6.0,1,4,-2,4,6,0,0,0,0,1
台北市中正區晉江街,25.025283,121.522209,0,1,0,0,0,0,0,0,0,0,0,0,47.8,35.32,3988,0,3.0,2.0,2.0,1.0,1,5,1,1,1,1,0,0,0,0
台北市中正區水源路,25.020759,121.521311,0,1,0,0,0,0,0,0,0,0,0,0,20.8,10.08,1358,0,1.0,1.0,1.0,0.0,1,11,5,5,1,0,1,0,0,0
台北市中正區重慶南路二段,25.030529,121.514799,0,1,0,0,0,0,0,0,0,0,0,0,5.6,34.68,5888,0,2.0,2.0,2.0,1.0,0,14,4,4,1,0,1,0,0,0
台北市中正區杭州南路一段,25.038845,121.52752,0,1,0,0,0,0,0,0,0,0,0,0,9.9,22.68,3380,0,0.0,1.0,1.0,0.0,0,7,2,2,1,0,0,0,1,0
台北市中正區重慶南路三段,25.029094,121.51636,0,1,0,0,0,0,0,0,0,0,0,0,15.2,32.31,3380,0,3.0,1.0,2.0,0.0,1,6,6,6,1,0,0,0,1,0
台北市中正區廈門街,25.023978,121.518007,0,1,0,0,0,0,0,0,0,0,0,0,59.0,46.8,3380,0,4.0,2.0,2.0,0.0,0,5,3,3,1,1,0,0,0,0
台北市中正區南昌路二段,25.025023,121.522953,0,1,0,0,0,0,0,0,0,0,0,0,18.5,33.26,3511,2,2.0,2.0,1.0,0.0,0,13,10,10,1,0,1,0,0,0
台北市中正區仁愛路二段,25.038412,121.531323,0,1,0,0,0,0,0,0,0,0,0,0,14.0,182.59,22800,4,3.0,3.0,3.0,2.0,0,18,6,6,1,0,1,0,0,0
台北市中正區南昌路一段,25.031441,121.517591,0,1,0,0,0,0,0,0,0,0,0,0,43.4,32.76,3800,0,4.0,2.0,2.0,1.0,0,5,4,4,1,1,0,0,0,0
台北市中正區愛國東路,25.033145,121.519024,0,1,0,0,0,0,0,0,0,0,0,0,17.7,15.35,2666,0,2.0,1.0,1.0,0.0,1,8,4,4,1,0,0,0,1,0
台北市中正區水源路,25.021035,121.520026,0,1,0,0,0,0,0,0,0,0,0,0,6.9,91.53,9500,2,2.0,2.0,2.0,3.0,0,15,13,13,1,0,1,0,0,0
台北市中正區臨沂街,25.041608,121.530675,0,1,0,0,0,0,0,0,0,0,0,0,1.9,51.94,7508,1,2.0,2.0,2.0,0.0,0,10,10,10,1,0,0,0,1,0
台北市中正區中華路二段,25.024833,121.509868,0,1,0,0,0,0,0,0,0,0,0,0,48.7,31.71,2300,0,3.0,2.0,2.0,0.0,0,7,4,4,1,0,0,0,1,0
台北市中正區仁愛路一段,25.038143,121.521832,0,1,0,0,0,0,0,0,0,0,0,0,42.7,37.41,3800,0,3.0,2.0,2.0,0.0,0,5,4,4,1,1,0,0,0,0
台北市中正區杭州南路一段,25.039373,121.526984,0,1,0,0,0,0,0,0,0,0,0,0,3.0,126.79,19698,3,0.0,1.0,0.0,0.0,0,20,11,11,1,0,1,0,0,0
台北市中正區杭州南路一段,25.039361,121.527067,0,1,0,0,0,0,0,0,0,0,0,0,3.0,128.39,20267,3,0.0,1.0,0.0,0.0,0,20,18,18,1,0,1,0,0,0
台北市中正區杭州南路一段,25.039361,121.527067,0,1,0,0,0,0,0,0,0,0,0,0,3.0,126.79,19983,3,0.0,1.0,0.0,0.0,0,20,11,11,1,0,1,0,0,0
台北市中正區南昌路二段,25.025838,121.522173,0,1,0,0,0,0,0,0,0,0,0,0,29.3,26.31,2880,0,2.0,2.0,1.0,0.0,0,11,3,3,1,0,1,0,0,0
台北市中正區中華路二段,25.025293,121.511374,0,1,0,0,0,0,0,0,0,0,0,0,61.1,31.0,3980,0,2.0,1.0,2.0,2.0,1,2,1,2,2,0,0,0,0,1
台北市中正區汀州路一段,25.028002,121.509939,0,1,0,0,0,0,0,0,0,0,0,0,50.3,15.9,600,0,3.0,2.0,2.0,1.0,1,4,4,4,1,1,0,0,0,0
台北市中正區汀州路二段,25.025472,121.518009,0,1,0,0,0,0,0,0,0,0,0,0,12.1,19.94,2500,0,1.0,1.0,1.0,0.0,0,11,2,2,1,0,1,0,0,0
台北市中正區仁愛路二段,25.038913,121.531775,0,1,0,0,0,0,0,0,0,0,0,0,16.6,113.57,13508,1,4.0,2.0,4.0,2.0,0,7,3,3,1,0,0,0,1,0
台北市中正區和平西路一段,25.026997,121.521148,0,1,0,0,0,0,0,0,0,0,0,0,6.9,19.01,2888,0,1.0,1.0,1.0,0.0,0,14,2,2,1,0,1,0,0,0
台北市中正區羅斯福路三段,25.022376,121.525555,0,1,0,0,0,0,0,0,0,0,0,0,13.5,57.2,5600,1,2.0,2.0,2.0,1.0,0,13,4,4,1,0,1,0,0,0
台北市中正區和平西路一段,25.026712,121.519694,0,1,0,0,0,0,0,0,0,0,0,0,17.8,14.62,2438,0,2.0,1.0,1.0,0.0,1,14,11,11,1,0,1,0,0,0
台北市中正區信義路二段,25.033825,121.5316,0,1,0,0,0,0,0,0,0,0,0,0,7.7,16.77,3219,0,1.0,1.0,1.0,0.0,0,14,5,5,1,0,1,0,0,0
台北市中正區羅斯福路四段,25.014503,121.534274,0,1,0,0,0,0,0,0,0,0,0,0,20.2,46.0,4200,1,2.0,3.0,2.0,1.0,1,15,12,12,1,0,1,0,0,0
台北市中正區博愛路,25.043635,121.511616,0,1,0,0,0,0,0,0,0,0,0,0,12.3,231.95,38000,4,4.0,3.0,6.0,3.0,0,31,26,27,2,0,1,0,0,0
台北市中正區仁愛路二段,25.038700567064,121.52578754426,0,1,0,0,0,0,0,0,0,0,0,0,13.7,135.08,38000,3,4.0,2.0,4.0,0.0,0,5,1,5,5,0,0,0,0,1
台北市中正區衡陽路,25.04223,121.513771,0,1,0,0,0,0,0,0,0,0,0,0,48.4,19.19,1400,0,0.0,1.0,1.0,0.0,0,8,8,8,1,0,0,0,1,0
台北市中正區信義路二段,25.033825,121.5316,0,1,0,0,0,0,0,0,0,0,0,0,7.7,21.02,3788,0,1.0,1.0,1.0,0.0,0,14,9,9,1,0,1,0,0,0
台北市中正區仁愛路二段,25.038399,121.530976,0,1,0,0,0,0,0,0,0,0,0,0,49.3,79.53,8880,0,5.0,2.0,3.0,0.0,0,12,7,7,1,0,1,0,0,0
台北市中正區寧波東街,25.032758,121.519148,0,1,0,0,0,0,0,0,0,0,0,0,38.4,31.73,4388,0,2.0,2.0,2.0,1.0,0,7,4,4,1,0,0,0,1,0
台北市中正區連雲街,25.035046,121.53042,0,1,0,0,0,0,0,0,0,0,0,0,1.9,131.39,18029,3,0.0,2.0,4.0,0.0,0,13,7,7,1,0,1,0,0,0
台北市中正區南昌路二段,25.025023,121.522953,0,1,0,0,0,0,0,0,0,0,0,0,18.5,13.9,1398,1,1.0,1.0,1.0,1.0,1,13,10,10,1,0,1,0,0,0
台北市中正區汀州路二段,25.02166,121.524536,0,1,0,0,0,0,0,0,0,0,0,0,56.0,27.23,2448,0,5.0,0.0,2.0,1.0,0,5,4,4,1,1,0,0,0,0
台北市中正區信義路二段,25.033825,121.5316,0,1,0,0,0,0,0,0,0,0,0,0,7.7,13.48,2488,0,1.0,1.0,1.0,0.0,0,14,14,14,1,0,1,0,0,0
台北市中正區金門街,25.022493,121.521019,0,1,0,0,0,0,0,0,0,0,0,0,13.1,24.91,3200,0,3.0,1.0,1.0,0.0,1,10,5,5,1,0,0,0,1,0
台北市中正區南昌路一段,25.030228,121.51783,0,1,0,0,0,0,0,0,0,0,0,0,16.9,33.6,3588,1,1.0,2.0,1.0,0.0,0,15,11,11,1,0,1,0,0,0
台北市中正區晉江街,25.025016,121.522133,0,1,0,0,0,0,0,0,0,0,0,0,47.5,21.67,2166,0,2.0,2.0,1.0,0.0,0,4,3,3,1,1,0,0,0,0
台北市中正區同安街,25.02202,121.520295,0,1,0,0,0,0,0,0,0,0,0,0,0.8,51.81,6488,1,3.0,2.0,2.0,1.0,0,7,7,7,1,0,0,0,1,0
台北市中正區羅斯福路三段,25.019079,121.529613,0,1,0,0,0,0,0,0,0,0,0,0,0.3,16.73,2675,0,1.0,1.0,1.0,0.0,0,14,11,11,1,0,1,0,0,0
台北市中正區同安街,25.02202,121.520295,0,1,0,0,0,0,0,0,0,0,0,0,0.8,51.81,6188,1,3.0,2.0,2.0,1.0,0,7,4,4,1,0,0,0,1,0
台北市中正區博愛路,25.044574,121.511576,0,1,0,0,0,0,0,0,0,0,0,0,10.4,48.92,6800,1,3.0,2.0,2.0,0.0,0,15,15,15,1,0,1,0,0,0
台北市中正區三元街,25.027356,121.514073,0,1,0,0,0,0,0,0,0,0,0,0,13.3,107.32,7200,4,4.0,3.0,5.0,1.0,0,11,8,8,1,0,1,0,0,0
台北市中正區臨沂街,25.036849,121.531347,0,1,0,0,0,0,0,0,0,0,0,0,51.1,30.5,3355,0,3.0,2.0,2.0,0.0,0,4,4,4,1,1,0,0,0,0
台北市中正區杭州南路一段,25.036393,121.525917,0,1,0,0,0,0,0,0,0,0,0,0,46.8,119.15,8500,2,13.0,5.0,11.0,1.0,1,6,6,6,1,0,0,0,1,0
台北市中正區博愛路,25.043635,121.511616,0,1,0,0,0,0,0,0,0,0,0,0,12.3,91.19,10800,2,3.0,2.0,3.0,0.0,0,31,4,4,1,0,1,0,0,0
台北市中正區汀州路二段,25.02287,121.52342,0,1,0,0,0,0,0,0,0,0,0,0,49.2,30.33,2730,0,4.0,1.0,2.0,0.0,0,4,2,2,1,1,0,0,0,0
台北市中正區同安街,25.02202,121.520295,0,1,0,0,0,0,0,0,0,0,0,0,0.8,51.81,6288,1,3.0,2.0,2.0,1.0,0,7,5,5,1,0,0,0,1,0
台北市中正區水源路,25.020586,121.522066,0,1,0,0,0,0,0,0,0,0,0,0,42.4,40.44,3400,0,3.0,2.0,2.0,1.0,0,12,12,12,1,0,1,0,0,0
台北市中正區詔安街,25.025635,121.512356,0,1,0,0,0,0,0,0,0,0,0,0,40.7,23.43,1550,0,3.0,2.0,1.0,0.0,0,5,2,2,1,1,0,0,0,0
台北市中正區羅斯福路四段,25.014965,121.532732,0,1,0,0,0,0,0,0,0,0,0,0,40.6,34.44,3100,0,4.0,4.0,4.0,0.0,0,7,3,3,1,0,0,0,1,0
台北市中正區同安街,25.022431,121.520695,0,1,0,0,0,0,0,0,0,0,0,0,51.8,24.03,2160,0,3.0,2.0,2.0,0.0,0,4,3,3,1,1,0,0,0,0
台北市中正區同安街,25.02202,121.520295,0,1,0,0,0,0,0,0,0,0,0,0,0.8,51.81,6088,1,3.0,2.0,2.0,1.0,0,7,3,3,1,0,0,0,1,0
台北市中正區臨沂街,25.039079,121.529338,0,1,0,0,0,0,0,0,0,0,0,0,16.8,91.97,12688,2,4.0,2.0,3.0,0.0,0,9,4,4,1,0,0,0,1,0
台北市中正區臨沂街,25.037011,121.531542,0,1,0,0,0,0,0,0,0,0,0,0,15.5,37.58,4588,1,2.0,2.0,2.0,0.0,0,6,6,6,1,0,0,0,1,0
台北市中正區愛國東路,25.034202,121.517951,0,1,0,0,0,0,0,0,0,0,0,0,46.4,43.21,5380,0,0.0,2.0,1.0,0.0,0,7,2,2,1,0,0,0,1,0
台北市中正區信義路二段,25.03518,121.525336,0,1,0,0,0,0,0,0,0,0,0,0,47.8,30.24,4288,0,3.0,2.0,2.0,0.0,0,12,5,5,1,0,1,0,0,0
台北市中正區臨沂街,25.035843,121.529276,0,1,0,0,0,0,0,0,0,0,0,0,56.8,36.2,5780,0,4.0,2.0,2.0,0.0,0,4,1,1,1,1,0,0,0,0
台北市中正區三元街,25.027329,121.513704,0,1,0,0,0,0,0,0,0,0,0,0,8.1,30.32,2350,1,2.0,2.0,1.0,0.0,0,7,6,6,1,0,0,0,1,0
台北市中正區臨沂街,25.036493,121.530992,0,1,0,0,0,0,0,0,0,0,0,0,58.4,34.19,3755,0,3.0,2.0,1.0,0.0,0,5,4,4,1,1,0,0,0,0
台北市中正區博愛路,25.033407,121.509896,0,1,0,0,0,0,0,0,0,0,0,0,54.2,27.25,3200,0,3.0,2.0,1.0,0.0,0,4,3,3,1,1,0,0,0,0
台北市中正區廈門街,25.023973,121.517742,0,1,0,0,0,0,0,0,0,0,0,0,18.2,33.74,3580,0,7.0,2.0,4.0,0.0,1,5,1,1,1,0,0,0,1,0
台北市中正區臨沂街,25.03472844397,121.52852422223,0,1,0,0,0,0,0,0,0,0,0,0,55.0,41.62,3980,0,4.0,2.0,2.0,0.0,0,4,2,2,1,1,0,0,0,0
台北市中正區重慶南路三段,25.023854,121.517007,0,1,0,0,0,0,0,0,0,0,0,0,17.3,8.47,980,0,1.0,0.0,1.0,0.0,0,12,4,4,1,0,1,0,0,0
台北市中正區重慶南路三段,25.024184,121.516608,0,1,0,0,0,0,0,0,0,0,0,0,42.0,40.66,2380,0,7.0,2.0,7.0,0.0,1,5,5,5,1,1,0,0,0,0
台北市中正區齊東街,25.041609,121.527575,0,1,0,0,0,0,0,0,0,0,0,0,47.9,18.41,1999,0,5.0,2.0,3.0,0.0,1,5,5,5,1,1,0,0,0,0
台北市中正區杭州南路一段,25.036102,121.524805,0,1,0,0,0,0,0,0,0,0,0,0,58.8,42.03,8900,0,4.0,1.0,5.0,0.0,0,5,3,3,1,1,0,0,0,0
台北市中正區廈門街,25.023978,121.518007,0,1,0,0,0,0,0,0,0,0,0,0,59.0,46.8,4980,0,3.0,3.0,2.0,0.0,1,5,1,1,1,1,0,0,0,0
台北市中正區晉江街,25.02338,121.523295,0,1,0,0,0,0,0,0,0,0,0,0,74.2,12.67,3680,0,2.0,2.0,1.0,0.0,0,1,1,1,1,0,0,0,0,1
台北市北投區清江路,25.131577,121.502189,0,0,0,0,1,0,0,0,0,0,0,0,24.1,57.59,3200,1,3.0,2.0,2.0,0.0,0,14,2,2,1,0,1,0,0,0
台北市北投區石牌路二段,25.123473,121.52305,0,0,0,0,1,0,0,0,0,0,0,0,33.4,21.88,1388,0,2.0,1.0,1.0,0.0,0,5,5,5,1,0,0,0,1,0
台北市北投區光明路,25.136077,121.50744,0,0,0,0,1,0,0,0,0,0,0,0,43.8,48.82,3280,0,2.0,2.0,2.0,0.0,0,7,1,1,1,0,0,0,1,0
台北市北投區中山北路七段,25.127583,121.530385,0,0,0,0,1,0,0,0,0,0,0,0,41.5,28.68,1800,0,3.0,2.0,2.0,0.0,1,7,1,1,1,0,0,0,1,0
台北市北投區中央北路一段,25.134891,121.499223,0,0,0,0,1,0,0,0,0,0,0,0,13.9,61.46,5168,1,4.0,2.0,2.0,0.0,0,15,8,8,1,0,1,0,0,0
台北市北投區溫泉路,25.135625,121.504762,0,0,0,0,1,0,0,0,0,0,0,0,45.1,11.62,758,0,1.0,2.0,1.0,0.0,0,7,3,3,1,0,0,0,1,0
台北市北投區中央北路二段,25.13974,121.489199,0,0,0,0,1,0,0,0,0,0,0,0,10.6,66.86,4180,1,4.0,2.0,2.0,0.0,0,14,7,7,1,0,1,0,0,0
台北市北投區大業路,25.134588,121.496671,0,0,0,0,1,0,0,0,0,0,0,0,2.4,50.49,4680,1,3.0,2.0,2.0,0.0,0,24,18,18,1,0,1,0,0,0
台北市北投區杏林一路,25.140809,121.497916,0,0,0,0,1,0,0,0,0,0,0,0,59.2,18.2,3600,0,2.0,2.0,1.0,0.0,1,1,1,1,1,0,0,0,0,1
台北市北投區磺港路,25.131156,121.503483,0,0,0,0,1,0,0,0,0,0,0,0,0.7,53.58,4500,1,2.0,2.0,2.0,0.0,0,15,2,2,1,0,1,0,0,0
台北市北投區中和街,25.144288,121.494533,0,0,0,0,1,0,0,0,0,0,0,0,47.5,23.23,1100,0,3.0,2.0,1.0,0.0,0,4,3,3,1,1,0,0,0,0
台北市北投區致遠一路二段,25.113717,121.513035,0,0,0,0,1,0,0,0,0,0,0,0,1.6,69.67,7280,1,3.0,2.0,1.0,1.0,0,14,3,3,1,0,1,0,0,0
台北市北投區大同街,25.133355,121.49955,0,0,0,0,1,0,0,0,0,0,0,0,1.7,49.06,4436,1,3.0,2.0,2.0,0.0,0,18,7,7,1,0,1,0,0,0
台北市北投區大業路,25.137267,121.498504,0,0,0,0,1,0,0,0,0,0,0,0,29.4,56.54,4280,1,3.0,2.0,3.0,1.0,0,9,7,7,1,0,0,0,1,0
台北市北投區光明路,25.136187,121.503452,0,0,0,0,1,0,0,0,0,0,0,0,8.6,50.77,3680,1,2.0,2.0,2.0,0.0,0,24,8,8,1,0,1,0,0,0
台北市北投區大屯路,25.142882,121.500355,0,0,0,0,1,0,0,0,0,0,0,0,13.5,46.15,2980,1,3.0,2.0,2.0,0.0,1,5,3,3,1,0,0,0,1,0
台北市北投區三合街一段,25.12912,121.504147,0,0,0,0,1,0,0,0,0,0,0,0,10.7,49.08,3800,1,1.0,2.0,2.0,2.0,0,9,6,6,1,0,0,0,1,0
台北市北投區同德街,25.125242,121.528938,0,0,0,0,1,0,0,0,0,0,0,0,21.0,85.57,5300,2,3.0,2.0,2.0,1.0,0,7,6,6,1,0,0,0,1,0
台北市北投區懷德街,25.1125,121.519643,0,0,0,0,1,0,0,0,0,0,0,0,15.6,80.28,6980,2,3.0,2.0,2.0,1.0,1,12,6,6,1,0,1,0,0,0
台北市北投區三合街一段,25.125672,121.505306,0,0,0,0,1,0,0,0,0,0,0,0,9.7,96.59,8580,2,3.0,2.0,3.0,0.0,0,9,9,9,1,0,0,0,1,0
台北市北投區行義路,25.129244,121.529633,0,0,0,0,1,0,0,0,0,0,0,0,17.8,63.35,4588,1,3.0,2.0,2.0,2.0,0,5,1,1,1,0,0,0,1,0
台北市北投區行義路,25.129102,121.530001,0,0,0,0,1,0,0,0,0,0,0,0,17.4,92.93,5600,2,3.0,2.0,3.0,0.0,0,5,4,4,1,0,0,0,1,0
台北市北投區三合街二段,25.126999,121.502656,0,0,0,0,1,0,0,0,0,0,0,0,30.5,32.99,2680,1,2.0,2.0,2.0,0.0,0,7,3,3,1,0,0,0,1,0
台北市北投區磺港路,25.129575724402,121.50318494623,0,0,0,0,1,0,0,0,0,0,0,0,11.7,80.26,6688,1,4.0,2.0,3.0,0.0,0,14,12,12,1,0,1,0,0,0
台北市北投區公館路,25.125277213898,121.50844033096,0,0,0,0,1,0,0,0,0,0,0,0,45.2,42.86,1980,0,3.0,2.0,2.0,0.0,0,5,4,4,1,1,0,0,0,0
台北市北投區中央北路四段,25.127753,121.467755,0,0,0,0,1,0,0,0,0,0,0,0,40.7,36.95,1850,0,3.0,2.0,2.0,2.0,0,5,4,4,1,1,0,0,0,0
台北市北投區溫泉路,25.136456603403,121.51242717847,0,0,0,0,1,0,0,0,0,0,0,0,11.5,96.28,5800,2,0.0,1.0,0.0,0.0,0,5,4,4,1,0,0,0,1,0
台北市北投區溫泉路,25.136425039025,121.51239762778,0,0,0,0,1,0,0,0,0,0,0,0,11.5,96.28,5800,2,0.0,1.0,0.0,0.0,0,5,5,5,1,0,0,0,1,0
台北市北投區大興街,25.130882,121.50187,0,0,0,0,1,0,0,0,0,0,0,0,1.2,56.88,4650,1,3.0,2.0,2.0,0.0,0,27,6,6,1,0,1,0,0,0
台北市北投區公館路,25.124852524914,121.50727898317,0,0,0,0,1,0,0,0,0,0,0,0,35.4,51.48,3480,0,4.0,2.0,2.0,0.0,0,7,2,2,1,0,0,0,1,0
台北市北投區承德路七段,25.113092,121.509255,0,0,0,0,1,0,0,0,0,0,0,0,1.7,98.33,7980,2,4.0,2.0,3.0,0.0,0,19,10,10,1,0,1,0,0,0
台北市北投區公館路,25.126219,121.50822,0,0,0,0,1,0,0,0,0,0,0,0,10.6,36.11,3186,1,2.0,2.0,1.0,0.0,0,7,6,6,1,0,0,0,1,0
台北市北投區溫泉路,25.135842,121.512381,0,0,0,0,1,0,0,0,0,0,0,0,11.9,91.69,5980,2,3.0,2.0,2.0,2.0,0,5,2,2,1,0,0,0,1,0
台北市北投區中央北路三段,25.139161,121.485555,0,0,0,0,1,0,0,0,0,0,0,0,31.1,36.24,2420,1,3.0,2.0,2.0,0.0,0,7,3,3,1,0,0,0,1,0
台北市北投區中央北路二段,25.136787,121.495323,0,0,0,0,1,0,0,0,0,0,0,0,48.6,23.63,1500,0,2.0,3.0,2.0,0.0,1,5,5,5,1,1,0,0,0,0
台北市北投區致遠二路,25.114723,121.511133,0,0,0,0,1,0,0,0,0,0,0,0,17.7,66.55,5380,1,4.0,2.0,2.0,0.0,0,7,2,2,1,0,0,0,1,0
台北市北投區稻香路,25.144341,121.488975,0,0,0,0,1,0,0,0,0,0,0,0,4.2,35.14,2388,1,2.0,2.0,1.0,0.0,0,5,1,1,1,0,0,0,1,0
台北市北投區立農街一段,25.119824,121.503513,0,0,0,0,1,0,0,0,0,0,0,0,53.4,25.18,2858,0,3.0,2.0,1.0,0.0,0,4,1,1,1,1,0,0,0,0
台北市北投區尊賢街,25.117763,121.505883,0,0,0,0,1,0,0,0,0,0,0,0,48.9,22.37,1588,0,2.0,1.0,1.0,0.0,0,4,3,3,1,1,0,0,0,0
台北市北投區溫泉路,25.140007,121.51188,0,0,0,0,1,0,0,0,0,0,0,0,48.4,10.53,399,0,1.0,1.0,1.0,0.0,0,7,1,1,1,0,0,0,1,0
台北市北投區中和街,25.139458,121.501199,0,0,0,0,1,0,0,0,0,0,0,0,1.6,35.35,3188,1,3.0,2.0,2.0,0.0,0,14,12,12,1,0,1,0,0,0
台北市北投區復興一路,25.141767,121.503547,0,0,0,0,1,0,0,0,0,0,0,0,71.9,29.65,5200,0,4.0,2.0,5.0,0.0,1,1,1,1,1,0,0,0,0,1
台北市北投區稻香路,25.142236,121.488258,0,0,0,0,1,0,0,0,0,0,0,0,4.5,49.31,2408,2,2.0,2.0,1.0,0.0,0,5,4,4,1,0,0,0,1,0
台北市北投區稻香路,25.142979,121.487983,0,0,0,0,1,0,0,0,0,0,0,0,4.4,37.57,2350,1,2.0,2.0,1.0,0.0,0,5,3,3,1,0,0,0,1,0
台北市北投區大業路,25.134774,121.496685,0,0,0,0,1,0,0,0,0,0,0,0,2.4,35.66,2998,1,1.0,2.0,1.0,1.0,0,24,23,23,1,0,1,0,0,0
台北市北投區中和街,25.144304,121.496953,0,0,0,0,1,0,0,0,0,0,0,0,52.8,29.04,2980,0,5.0,2.0,3.0,1.0,1,2,1,2,2,0,0,0,0,1
台北市北投區公館路,25.120428,121.502324,0,0,0,0,1,0,0,0,0,0,0,0,33.1,103.7,5800,2,4.0,2.0,2.0,2.0,0,14,10,10,1,0,1,0,0,0
台北市北投區行義路,25.128992,121.529483,0,0,0,0,1,0,0,0,0,0,0,0,44.1,58.91,2400,0,3.0,2.0,2.0,0.0,0,7,2,2,1,0,0,0,1,0
台北市北投區崗山路,25.14092,121.487379,0,0,0,0,1,0,0,0,0,0,0,0,6.9,36.98,2288,1,2.0,1.0,1.0,0.0,0,7,6,6,1,0,0,0,1,0
台北市北投區溫泉路,25.135452,121.504365,0,0,0,0,1,0,0,0,0,0,0,0,30.7,17.57,1218,0,1.0,2.0,1.0,0.0,0,7,3,3,1,0,0,0,1,0
台北市北投區福美路,25.100864,121.504645,0,0,0,0,1,0,0,0,0,0,0,0,8.3,57.41,4580,1,4.0,2.0,2.0,0.0,0,10,8,8,1,0,0,0,1,0
台北市北投區民族街,25.133721,121.506756,0,0,0,0,1,0,0,0,0,0,0,0,45.0,39.18,1600,0,3.0,2.0,2.0,1.0,0,5,5,5,1,1,0,0,0,0
台北市北投區實踐街,25.114861,121.507699,0,0,0,0,1,0,0,0,0,0,0,0,49.4,27.26,1850,0,3.0,2.0,2.0,0.0,0,5,4,4,1,1,0,0,0,0
台北市北投區天母西路,25.118086,121.523008,0,0,0,0,1,0,0,0,0,0,0,0,19.3,127.55,10800,2,3.0,2.0,4.0,3.0,1,23,4,4,1,0,1,0,0,0
