路段,緯度,經度,屋齡,建坪,房屋總價(萬),車位,格局,有加蓋,總樓層,樓層,房屋類型
台北市信義區基隆路一段,25.044878,121.567971,44.3年,39.12,4228,0,3房2廳2衛,0,7,3,['M']
台北市信義區信義路六段,25.034683,121.575466,44.2年,27.86,2588,0,3房2廳1衛,0,7,1,['M']
台北市信義區祥雲街,25.01929,121.574372,44.6年,47.74,2880,0,2房2廳2衛1室,0,7,3,['M']
台北市信義區松勇路,25.033764,121.570222,1.6年,120.69,19988,2,1廳,0,16,4,['L']
台北市信義區信義路五段,25.026432,121.570639,49.3年,27.1,2222,0,3房2廳1衛,0,4,2,['A']
台北市信義區松智路,25.030851,121.566087,27.9年,50.44,5988,1,2房2廳2衛,0,13,3,['L']
台北市信義區虎林街,25.042332,121.576883,24.4年,18.45,2680,0,3房1廳2衛,1,5,5,['A']
台北市信義區虎林街,25.042332,121.576883,24.4年,28.39,2680,0,3房2廳2衛,0,5,2,['A']
台北市信義區松山路,25.031606,121.578003,49.3年,29.11,1398,0,4房3廳2衛,1,4,4,['A']
台北市信義區松德路,25.030811,121.574948,47.6年,29.64,2850,0,3房2廳2衛,0,5,2,['A']
台北市信義區信義路六段,25.034721,121.576382,34.8年,34.01,3180,0,3房2廳1.5衛,0,7,4,['M']
台北市信義區永吉路,25.043792,121.573226,48.2年,33.37,3080,0,3房2廳2衛,0,5,2,['A']
台北市信義區吳興街,25.026356,121.566934,46.3年,35.86,2700,0,3房2廳2衛,0,5,2,['A']
台北市信義區松德路,25.037732,121.574976,31.4年,51.97,5158,1,2房2廳2衛,0,24,2,['L']
台北市信義區松山路,25.040341,121.579628,54.2年,31.4,2760,0,2房2廳2衛1室,0,4,4,['A']
台北市信義區富陽街,25.022167,121.555597,50.1年,31.01,2250,0,3房2廳1衛,0,4,3,['A']
台北市信義區信義路五段,25.033912,121.573922,19.2年,12.18,1860,0,1房1廳1衛,0,19,18,['L']
台北市信義區吳興街,25.018953,121.571668,43.3年,32.5,1860,0,3房2廳2衛,0,5,3,['A']
台北市信義區基隆路一段,25.034732,121.559877,42.6年,36.08,3380,0,3房2廳2衛,0,12,3,['L']
