區域名稱,成交價/售價,總價格,每坪價格,坪數,屋齡,房屋規格,住宅類型,樓層
北投區,18300000,18300000,612928.0,29.86,51,公寓(5樓含以下無電梯),住家用,四層，陽臺
北投區,13000000,13000000,751448.0,17.3,54,公寓(5樓含以下無電梯),住家用,三層
北投區,14000000,14000000,539093.0,25.97,53,公寓(5樓含以下無電梯),住家用,四層
北投區,19500000,19500000,549090.0,35.51,42,華廈(10層含以下有電梯),住家用,六層
北投區,16000000,16000000,504749.0,31.7,13,住宅大樓(11層含以上有電梯),商業用,十二層
北投區,16500000,16500000,549688.0,30.02,55,公寓(5樓含以下無電梯),住商用,三層
北投區,27400000,27400000,689504.0,47.4,5,華廈(10層含以下有電梯),住家用,五層
北投區,43000000,43000000,974517.0,53.78,20,住宅大樓(11層含以上有電梯),住家用,六層
北投區,14500000,14500000,466376.0,31.09,28,住宅大樓(11層含以上有電梯),住家用,六層，電梯樓梯間
北投區,27200000,27200000,796648.0,34.14,44,華廈(10層含以下有電梯),住家用,六層
北投區,6750000,6750000,539771.0,12.51,47,住宅大樓(11層含以上有電梯),商業用,六層
北投區,21000000,21000000,713640.0,30.28,12,華廈(10層含以下有電梯),住家用,二層
北投區,8880000,8880000,563877.0,15.75,49,華廈(10層含以下有電梯),住家用,九層
北投區,17000000,17000000,702218.0,24.21,47,公寓(5樓含以下無電梯),住家用,三層
北投區,24350000,24350000,948801.0,25.66,50,公寓(5樓含以下無電梯),住家用,一層，平台
北投區,10380000,10380000,700737.0,16.71,21,住宅大樓(11層含以上有電梯),辦公用,十二層
北投區,18700000,18700000,639216.0,29.25,53,公寓(5樓含以下無電梯),住家用,四層
北投區,24200000,24200000,889062.0,33.44,11,華廈(10層含以下有電梯),住家用,九層
北投區,21000000,21000000,734621.0,28.59,49,公寓(5樓含以下無電梯),住家用,三層
北投區,11860000,11860000,649335.0,18.26,17,住宅大樓(11層含以上有電梯),住家用,三層
北投區,31660000,31660000,606270.0,57.71,25,住宅大樓(11層含以上有電梯),住家用,四層
北投區,6360000,6360000,446544.0,18.58,17,住宅大樓(11層含以上有電梯),住家用,四層
北投區,8180000,8180000,632846.0,12.93,28,華廈(10層含以下有電梯),住家用,三層
北投區,22000000,22000000,389251.0,56.52,44,華廈(10層含以下有電梯),住家用,一層
北投區,17850000,17850000,590320.0,30.24,50,公寓(5樓含以下無電梯),住家用,四層，陽臺
