區域名稱,成交價/售價,總價格,每坪價格,坪數,屋齡,房屋規格,住宅類型,樓層
中正區,34800000,34800000,1221639.0,28.49,2,住宅大樓(11層含以上有電梯),住家用,六層
中正區,31680000,31680000,834883.0,37.95,41,住宅大樓(11層含以上有電梯),住家用,十二層
中正區,18100000,18100000,1738884.0,10.41,18,華廈(10層含以下有電梯),住家用,三層
中正區,16999858,16999858,752823.0,22.58,10,住宅大樓(11層含以上有電梯),住家用,六層
中正區,15730000,15730000,901062.0,17.46,45,公寓(5樓含以下無電梯),住家用,三層
中正區,38000000,38000000,1015608.0,37.42,11,住宅大樓(11層含以上有電梯),住家用,十二層
中正區,12180000,12180000,787187.0,15.47,31,華廈(10層含以下有電梯),商業用,七層
中正區,110180000,110180000,1509686.0,91.78,5,住宅大樓(11層含以上有電梯),住家用,十五層
中正區,21000000,21000000,662168.0,31.71,49,華廈(10層含以下有電梯),住家用,六層
中正區,12000000,12000000,816582.0,14.7,27,住宅大樓(11層含以上有電梯),其他,七層
中正區,26200000,26200000,843349.0,31.07,13,華廈(10層含以下有電梯),住家用,三層
中正區,81800000,81800000,1199156.0,74.41,8,華廈(10層含以下有電梯),辦公用,一層
中正區,22000000,22000000,899872.0,24.45,51,公寓(5樓含以下無電梯),住家用,二層
中正區,69500000,69500000,860004.0,97.92,14,華廈(10層含以下有電梯),住家用,二層
中正區,20700000,20700000,630809.0,32.82,45,華廈(10層含以下有電梯),住家用,三層
中正區,11100000,11100000,700006.0,15.86,40,住宅大樓(11層含以上有電梯),住家用,八層
中正區,32460000,32460000,651329.0,49.84,43,住宅大樓(11層含以上有電梯),其他,七層
中正區,107500000,107500000,1652321.0,80.84,3,住宅大樓(11層含以上有電梯),住家用,十八層
中正區,20738000,20738000,751954.0,27.58,45,公寓(5樓含以下無電梯),住家用,三層
中正區,109000000,109000000,1313064.0,98.29,18,住宅大樓(11層含以上有電梯),住家用,二層
中正區,30200000,30200000,1688973.0,17.88,8,住宅大樓(11層含以上有電梯),住家用,十層
中正區,11000000,11000000,840199.0,13.09,31,華廈(10層含以下有電梯),商業用,八層
