區域名稱,成交價/售價,總價格,每坪價格,坪數,屋齡,房屋規格,住宅類型,樓層
士林區,45450000,45450000,966308.0,53.38,2,住宅大樓(11層含以上有電梯),住家用,十五層
士林區,28000000,28000000,982385.0,35.31,2,住宅大樓(11層含以上有電梯),住家用,十二層
士林區,28750000,28750000,1003826.0,35.31,2,住宅大樓(11層含以上有電梯),住家用,十五層
士林區,64800000,64800000,995307.0,78.49,2,住宅大樓(11層含以上有電梯),住家用,十七層
士林區,27500000,27500000,970689.0,35.31,2,住宅大樓(11層含以上有電梯),住家用,十層
士林區,43630000,43630000,924077.0,53.62,2,住宅大樓(11層含以上有電梯),住家用,八層
士林區,45000000,45000000,959786.0,53.62,2,住宅大樓(11層含以上有電梯),住家用,十一層
士林區,44500000,44500000,939317.0,53.62,2,住宅大樓(11層含以上有電梯),住家用,六層
士林區,39500000,39500000,953118.0,55.51,2,住宅大樓(11層含以上有電梯),住家用,十四層
士林區,35380000,35380000,902837.0,45.85,2,住宅大樓(11層含以上有電梯),住家用,四層
士林區,26150000,26150000,929892.0,34.77,2,住宅大樓(11層含以上有電梯),住家用,十層
士林區,26020000,26020000,924715.0,34.77,2,住宅大樓(11層含以上有電梯),住家用,九層
士林區,25550000,25550000,909981.0,34.77,2,住宅大樓(11層含以上有電梯),住家用,四層
士林區,25500000,25500000,911971.0,34.77,2,住宅大樓(11層含以上有電梯),住家用,六層
士林區,34800000,34800000,885855.0,45.55,2,住宅大樓(11層含以上有電梯),住家用,四層
士林區,35700000,35700000,927641.0,45.55,2,住宅大樓(11層含以上有電梯),住家用,十二層
士林區,69980000,69980000,984844.0,84.28,2,住宅大樓(11層含以上有電梯),住家用,十七層
士林區,64800000,64800000,993614.0,78.49,2,住宅大樓(11層含以上有電梯),住家用,十六層
士林區,47980000,47980000,954781.0,63.28,2,住宅大樓(11層含以上有電梯),住家用,十二層
士林區,62800000,62800000,970335.0,77.85,2,住宅大樓(11層含以上有電梯),住家用,十六層
士林區,25240000,25240000,905601.0,34.77,2,住宅大樓(11層含以上有電梯),住家用,五層
士林區,36290000,36290000,919690.0,45.85,2,住宅大樓(11層含以上有電梯),住家用,七層
士林區,35700000,35700000,908916.0,45.85,2,住宅大樓(11層含以上有電梯),住家用,五層
士林區,36110000,36110000,914718.0,45.85,2,住宅大樓(11層含以上有電梯),住家用,六層
士林區,26500000,26500000,935865.0,34.77,2,住宅大樓(11層含以上有電梯),住家用,九層
士林區,25800000,25800000,923918.0,34.77,2,住宅大樓(11層含以上有電梯),住家用,六層
士林區,43150000,43150000,927426.0,53.38,2,住宅大樓(11層含以上有電梯),住家用,八層
士林區,43250000,43250000,920566.0,53.38,2,住宅大樓(11層含以上有電梯),住家用,七層
士林區,44460000,44460000,952814.0,53.38,2,住宅大樓(11層含以上有電梯),住家用,十二層
士林區,44880000,44880000,957846.0,53.38,2,住宅大樓(11層含以上有電梯),住家用,十三層
士林區,26500000,26500000,923908.0,35.31,2,住宅大樓(11層含以上有電梯),住家用,五層
士林區,27330000,27330000,956265.0,35.31,2,住宅大樓(11層含以上有電梯),住家用,七層
士林區,26750000,26750000,945350.0,35.31,2,住宅大樓(11層含以上有電梯),住家用,五層
士林區,65100000,65100000,1000375.0,78.49,2,住宅大樓(11層含以上有電梯),住家用,十八層
士林區,28500000,28500000,1001876.0,35.31,2,住宅大樓(11層含以上有電梯),住家用,十五層
士林區,27900000,27900000,978487.0,35.31,2,住宅大樓(11層含以上有電梯),住家用,十一層
士林區,44900000,44900000,952963.0,53.62,2,住宅大樓(11層含以上有電梯),住家用,九層
士林區,43500000,43500000,930219.0,53.62,2,住宅大樓(11層含以上有電梯),住家用,五層
士林區,44100000,44100000,939317.0,53.62,2,住宅大樓(11層含以上有電梯),住家用,七層
士林區,63000000,63000000,966917.0,77.85,2,住宅大樓(11層含以上有電梯),住家用,十七層
士林區,60250000,60250000,979730.0,68.19,2,住宅大樓(11層含以上有電梯),住家用,十八層
士林區,25000000,25000000,896044.0,34.77,2,住宅大樓(11層含以上有電梯),住家用,三層
士林區,25800000,25800000,915955.0,34.77,2,住宅大樓(11層含以上有電梯),住家用,七層
士林區,25310000,25310000,896440.0,34.77,2,住宅大樓(11層含以上有電梯),住家用,四層
士林區,34800000,34800000,885855.0,45.55,2,住宅大樓(11層含以上有電梯),住家用,三層
士林區,34750000,34750000,895604.0,45.55,2,住宅大樓(11層含以上有電梯),住家用,六層
士林區,34300000,34300000,883068.0,45.55,2,住宅大樓(11層含以上有電梯),住家用,五層
士林區,38200000,38200000,899783.0,55.21,2,住宅大樓(11層含以上有電梯),住家用,七層
士林區,35500000,35500000,905356.0,45.55,2,住宅大樓(11層含以上有電梯),住家用,八層
士林區,35730000,35730000,922907.0,45.55,2,住宅大樓(11層含以上有電梯),住家用,十一層
士林區,36600000,36600000,935998.0,45.55,2,住宅大樓(11層含以上有電梯),住家用,十四層
士林區,36400000,36400000,930427.0,45.55,2,住宅大樓(11層含以上有電梯),住家用,十三層
士林區,38000000,38000000,913713.0,55.21,2,住宅大樓(11層含以上有電梯),住家用,九層
士林區,25500000,25500000,877128.0,35.31,2,住宅大樓(11層含以上有電梯),住家用,四層
士林區,41160000,41160000,867901.0,53.62,2,住宅大樓(11層含以上有電梯),住家用,四層
士林區,27700000,27700000,978487.0,35.31,2,住宅大樓(11層含以上有電梯),住家用,十一層
士林區,35450000,35450000,896483.0,45.85,2,住宅大樓(11層含以上有電梯),住家用,三層
士林區,25480000,25480000,877591.0,35.31,2,住宅大樓(11層含以上有電梯),住家用,三層
士林區,43250000,43250000,915436.0,53.62,2,住宅大樓(11層含以上有電梯),住家用,三層
士林區,26600000,26600000,955780.0,34.77,2,住宅大樓(11層含以上有電梯),住家用,十五層
士林區,36080000,36080000,921512.0,45.55,2,住宅大樓(11層含以上有電梯),住家用,十層
士林區,36700000,36700000,944355.0,45.55,2,住宅大樓(11層含以上有電梯),住家用,十五層
士林區,10000000,10000000,461510.0,21.67,50,公寓(5樓含以下無電梯),住家用,三層，陽臺
士林區,68000000,68000000,739405.0,91.97,25,住宅大樓(11層含以上有電梯),住家用,五層
士林區,4490000,4490000,307882.0,14.58,49,公寓(5樓含以下無電梯),住商用,一層
士林區,10880000,10880000,734264.0,21.17,19,住宅大樓(11層含以上有電梯),商業用,四層
士林區,4970000,4970000,811349.0,6.13,39,華廈(10層含以下有電梯),住家用,三層
士林區,18000000,18000000,654542.0,27.5,40,公寓(5樓含以下無電梯),住家用,一層
士林區,8360000,8360000,307929.0,27.15,30,華廈(10層含以下有電梯),住家用,四層
士林區,22000000,22000000,533507.0,41.24,47,華廈(10層含以下有電梯),住家用,六層
士林區,20000000,20000000,558697.0,35.8,40,公寓(5樓含以下無電梯),住家用,五層
士林區,14600000,14600000,483662.0,30.19,47,公寓(5樓含以下無電梯),住家用,五層
士林區,15000000,15000000,569768.0,26.33,58,公寓(5樓含以下無電梯),住家用,一層
士林區,8880000,8880000,616066.0,14.41,53,公寓(5樓含以下無電梯),住家用,三層
士林區,32800000,32800000,854926.0,38.37,41,華廈(10層含以下有電梯),住家用,五層
士林區,12680000,12680000,478237.0,26.51,55,公寓(5樓含以下無電梯),住家用,四層
士林區,6900000,6900000,387727.0,17.8,48,公寓(5樓含以下無電梯),住家用,一層
士林區,13000000,13000000,455440.0,28.54,56,公寓(5樓含以下無電梯),住家用,三層
士林區,13000000,13000000,455440.0,28.54,56,公寓(5樓含以下無電梯),住家用,二層
士林區,13000000,13000000,455440.0,28.54,56,公寓(5樓含以下無電梯),住家用,四層
士林區,8000000,8000000,439308.0,18.21,58,公寓(5樓含以下無電梯),住家用,一層
士林區,58000000,58000000,528445.0,109.76,47,住宅大樓(11層含以上有電梯),住家用,二層
士林區,15400000,15400000,1061053.0,14.51,18,住宅大樓(11層含以上有電梯),商業用,四層
士林區,21300000,21300000,587123.0,36.28,41,公寓(5樓含以下無電梯),住家用,三層
士林區,10700000,10700000,720013.0,21.58,19,住宅大樓(11層含以上有電梯),商業用,十層
士林區,29000000,29000000,607877.0,47.71,48,華廈(10層含以下有電梯),住家用,三層
士林區,16000000,16000000,672082.0,23.81,51,公寓(5樓含以下無電梯),住家用,四層，陽臺
士林區,11000000,11000000,482088.0,22.82,53,公寓(5樓含以下無電梯),住家用,二層
士林區,63300000,63300000,597401.0,105.96,30,住宅大樓(11層含以上有電梯),商業用,十二層
士林區,66580000,66580000,965026.0,74.95,9,住宅大樓(11層含以上有電梯),住家用,六層
士林區,5000000,5000000,335069.0,14.92,48,公寓(5樓含以下無電梯),住家用,四層
士林區,20300000,20300000,598588.0,33.91,42,公寓(5樓含以下無電梯),住家用,五層
士林區,10000000,10000000,320421.0,31.21,49,公寓(5樓含以下無電梯),住家用,一層
士林區,26000000,26000000,507143.0,51.27,26,住宅大樓(11層含以上有電梯),住家用,十層
士林區,65880000,65880000,965350.0,72.95,9,住宅大樓(11層含以上有電梯),住家用,六層
士林區,4200000,4200000,539827.0,7.78,30,華廈(10層含以下有電梯),住家用,三層
士林區,19100000,19100000,586975.0,32.54,41,公寓(5樓含以下無電梯),住家用,五層
士林區,41600000,41600000,868331.0,57.34,6,住宅大樓(11層含以上有電梯),住家用,六層
士林區,24480000,24480000,1579045.0,15.5,61,公寓(5樓含以下無電梯),住家用,一層
士林區,22420000,22420000,557179.0,40.24,49,公寓(5樓含以下無電梯),住家用,二層
士林區,46000000,46000000,1175076.0,39.15,4,住宅大樓(11層含以上有電梯),住家用,十三層
士林區,2500000,2500000,263033.0,9.5,31,華廈(10層含以下有電梯),住家用,四層，電梯樓梯間
士林區,8400000,8400000,217013.0,38.71,24,華廈(10層含以下有電梯),住家用,五層
士林區,62749665,62749665,1398773.0,44.86,14,住宅大樓(11層含以上有電梯),辦公用,一層，二層
