區域名稱,成交價/售價,總價格,每坪價格,坪數,屋齡,房屋規格,住宅類型,樓層
萬華區,8880000,8880000,494534.0,17.96,4,住宅大樓(11層含以上有電梯),住家用,二層
萬華區,8950000,8950000,498432.0,17.96,4,住宅大樓(11層含以上有電梯),住家用,三層
萬華區,12500000,12500000,515546.0,30.66,4,住宅大樓(11層含以上有電梯),住家用,六層
萬華區,10660000,10660000,471420.0,28.75,4,住宅大樓(11層含以上有電梯),住家用,四層
萬華區,19880000,19880000,518865.0,38.31,4,住宅大樓(11層含以上有電梯),住家用,十一層
萬華區,17000000,17000000,515301.0,39.6,4,住宅大樓(11層含以上有電梯),住家用,十層
萬華區,12000000,12000000,523579.0,29.61,4,住宅大樓(11層含以上有電梯),住家用,十層
萬華區,17230000,17230000,519953.0,39.6,4,住宅大樓(11層含以上有電梯),住家用,十二層
萬華區,15800000,15800000,500647.0,37.82,4,住宅大樓(11層含以上有電梯),住家用,五層
萬華區,12000000,12000000,477318.0,31.14,4,住宅大樓(11層含以上有電梯),住家用,五層
萬華區,21880000,21880000,500634.0,49.96,4,住宅大樓(11層含以上有電梯),住家用,五層
萬華區,16500000,16500000,509437.0,38.74,4,住宅大樓(11層含以上有電梯),住家用,三層
萬華區,16580000,16580000,500270.0,39.6,4,住宅大樓(11層含以上有電梯),住家用,六層
萬華區,11000000,11000000,491308.0,29.81,4,住宅大樓(11層含以上有電梯),住家用,二層
萬華區,8510000,8510000,497655.0,17.1,4,住宅大樓(11層含以上有電梯),住家用,三層
萬華區,15600000,15600000,509801.0,36.96,4,住宅大樓(11層含以上有電梯),住家用,十二層
萬華區,12000000,12000000,612185.0,19.6,3,住宅大樓(11層含以上有電梯),住家用,四層
萬華區,16800000,16800000,527834.0,37.81,4,住宅大樓(11層含以上有電梯),住家用,十一層
萬華區,12950000,12950000,494858.0,26.17,4,住宅大樓(11層含以上有電梯),住家用,三層
萬華區,15000000,15000000,490042.0,36.96,4,住宅大樓(11層含以上有電梯),住家用,四層
萬華區,15450000,15450000,507764.0,36.02,4,住宅大樓(11層含以上有電梯),住家用,六層
萬華區,19680000,19680000,451705.0,48.53,4,住宅大樓(11層含以上有電梯),住家用,三層
萬華區,12020000,12020000,474967.0,25.31,4,住宅大樓(11層含以上有電梯),住家用,二層
萬華區,11750000,11750000,481351.0,30.66,4,住宅大樓(11層含以上有電梯),住家用,五層
萬華區,21510000,21510000,512845.0,48.27,4,住宅大樓(11層含以上有電梯),住家用,六層
萬華區,11590000,11590000,506227.0,28.67,4,住宅大樓(11層含以上有電梯),住家用,四層
萬華區,11380000,11380000,513533.0,28.75,4,住宅大樓(11層含以上有電梯),住家用,五層
萬華區,16980000,16980000,530849.0,38.74,4,住宅大樓(11層含以上有電梯),住家用,十三層
萬華區,12800000,12800000,630052.0,20.32,3,住宅大樓(11層含以上有電梯),住家用,五層
萬華區,18600000,18600000,664446.0,27.99,3,住宅大樓(11層含以上有電梯),住家用,十二層
萬華區,14560000,14560000,629626.0,29.24,3,住宅大樓(11層含以上有電梯),住家用,七層
萬華區,21800000,21800000,697904.0,40.06,3,住宅大樓(11層含以上有電梯),住家用,十二層
萬華區,26000000,26000000,662505.0,46.3,3,住宅大樓(11層含以上有電梯),住家用,十九層
萬華區,18460000,18460000,648581.0,28.46,3,住宅大樓(11層含以上有電梯),住家用,二十二層
萬華區,13000000,13000000,631682.0,24.71,3,住宅大樓(11層含以上有電梯),住家用,十一層
萬華區,13000000,13000000,627490.0,24.84,3,住宅大樓(11層含以上有電梯),住家用,十一層
萬華區,13300000,13300000,627490.0,23.58,3,住宅大樓(11層含以上有電梯),住家用,十二層
萬華區,12210000,12210000,622899.0,19.6,3,住宅大樓(11層含以上有電梯),住家用,十層
萬華區,12880000,12880000,633990.0,20.32,3,住宅大樓(11層含以上有電梯),住家用,九層
萬華區,13460000,13460000,624396.0,23.9,3,住宅大樓(11層含以上有電梯),住家用,十層
萬華區,13700000,13700000,625130.0,24.3,3,住宅大樓(11層含以上有電梯),住家用,九層
萬華區,21400000,21400000,717640.0,35.4,3,住宅大樓(11層含以上有電梯),住家用,十八層
