行政區,路段,緯度,經度,行政區_中正區,行政區_大同區,行政區_中山區,行政區_松山區,行政區_大安區,行政區_萬華區,行政區_信義區,行政區_士林區,行政區_北投區,行政區_內湖區,行政區_南港區,行政區_文山區,屋齡,建坪,房屋總價(萬),車位,房,廳,衛,室,有加蓋,總樓層,起始樓層,最高樓層,物件涵蓋層數,房屋類型_公寓,房屋類型_大樓,房屋類型_套房,房屋類型_華廈,房屋類型_透天
中山區,新生北路二段,25.063011837,121.527997336,0,0,1,0,0,0,0,0,0,0,0,0,47.2,145.0,498,0,1,1,1,1,0,14,12,12,1,0,0,1,0,0
中山區,新生北路二段,25.0600680909,121.527258216,0,0,1,0,0,0,0,0,0,0,0,0,45.2,145.0,498,0,1,1,1,1,0,14,12,12,1,0,0,1,0,0
中山區,新生北路二段,25.063011837,121.527997336,0,0,1,0,0,0,0,0,0,0,0,0,45.2,145.0,498,0,1,1,1,1,0,14,12,12,1,0,0,1,0,0
中山區,新生北路二段,25.0600680909,121.527258216,0,0,1,0,0,0,0,0,0,0,0,0,47.2,145.0,980,0,1,1,1,1,0,14,12,12,1,0,0,1,0,0
中山區,新生北路二段,25.063011837,121.527997336,0,0,1,0,0,0,0,0,0,0,0,0,47.2,145.0,980,0,1,1,1,1,0,14,12,12,1,0,0,1,0,0
中山區,新生北路二段,25.0600680909,121.527258216,0,0,1,0,0,0,0,0,0,0,0,0,45.2,145.0,980,0,1,1,1,1,0,14,12,12,1,0,0,1,0,0
中山區,新生北路二段,25.063011837,121.527997336,0,0,1,0,0,0,0,0,0,0,0,0,45.2,145.0,980,0,1,1,1,1,0,14,12,12,1,0,0,1,0,0
中山區,林森北路,25.0595801287,121.525677839,0,0,1,0,0,0,0,0,0,0,0,0,43.8,190.0,700,0,1,1,1,1,0,12,5,5,1,0,0,1,0,0
中山區,新生北路二段,25.0561115181,121.527203534,0,0,1,0,0,0,0,0,0,0,0,0,45.7,43.0,760,0,1,1,1,1,0,12,2,2,1,0,1,0,0,0
中山區,民族東路,25.0676491783,121.542040057,0,0,1,0,0,0,0,0,0,0,0,0,49.3,72.0,1458,0,2,1,1,2,0,4,3,3,1,0,1,0,0,0
中山區,民族東路,25.0676883728,121.54206389,0,0,1,0,0,0,0,0,0,0,0,0,49.3,88.0,1498,0,2,1,1,2,0,4,2,2,1,0,1,0,0,0
中山區,松江路,25.0477348639,121.532729284,0,0,1,0,0,0,0,0,0,0,0,0,47.6,134.0,998,0,1,1,1,1,0,12,8,8,1,0,1,0,0,0
中山區,四平街,25.0535634368,121.533916675,0,0,1,0,0,0,0,0,0,0,0,0,60.0,238.0,9900,0,3,3,3,3,0,3,1,3,3,0,0,0,0,1
中山區,大直街,25.0835891377,121.548683954,0,0,1,0,0,0,0,0,0,0,0,0,39.8,44.0,2880,1,3,2,2,3,0,5,4,4,1,0,1,0,0,0
中山區,民權東路三段,25.0625553108,121.541686505,0,0,1,0,0,0,0,0,0,0,0,0,47.3,117.0,2780,0,3,2,2,3,0,7,4,4,1,0,1,0,0,0
中山區,民權東路三段,25.0625553108,121.541686505,0,0,1,0,0,0,0,0,0,0,0,0,47.3,117.0,2780,0,3,2,2,3,0,7,4,4,1,0,1,0,0,0
中山區,民權東路三段,25.0625553108,121.541686505,0,0,1,0,0,0,0,0,0,0,0,0,47.3,117.0,2780,0,3,2,2,3,0,7,4,4,1,0,1,0,0,0
中山區,民權東路三段,25.0625553108,121.541686505,0,0,1,0,0,0,0,0,0,0,0,0,47.3,117.0,2780,0,3,2,2,3,0,7,4,4,1,0,1,0,0,0
中山區,民權東路二段,25.0628022927,121.528544738,0,0,1,0,0,0,0,0,0,0,0,0,46.4,203.0,2158,0,2,2,1,2,0,12,2,2,1,0,0,0,0,0
中山區,新生北路三段,25.0653941888,121.528033092,0,0,1,0,0,0,0,0,0,0,0,0,48.0,223.0,1528,0,2,2,1,2,0,11,3,3,1,0,1,0,0,0
中山區,松江路,25.0605360189,121.533386047,0,0,1,0,0,0,0,0,0,0,0,0,55.9,84.0,3880,0,3,2,2,3,0,11,5,5,1,0,1,0,0,0
中山區,林森北路,25.0595801287,121.525677839,0,0,1,0,0,0,0,0,0,0,0,0,43.8,181.0,838,0,1,1,1,1,0,12,8,8,1,0,1,0,0,0
中山區,新生北路三段,25.0671619125,121.527390778,0,0,1,0,0,0,0,0,0,0,0,0,39.2,227.0,3680,0,4,4,2,4,0,8,6,6,1,0,1,0,0,0
中山區,德惠街,25.0665674367,121.527194378,0,0,1,0,0,0,0,0,0,0,0,0,44.1,45.0,2180,0,2,1,1,2,0,11,4,4,1,0,1,0,0,0
中山區,林森北路,25.0597722546,121.525706868,0,0,1,0,0,0,0,0,0,0,0,0,41.5,148.0,1450,0,2,2,1,2,0,13,6,6,1,0,1,0,0,0
中山區,農安街,25.0648128012,121.526666927,0,0,1,0,0,0,0,0,0,0,0,0,46.9,169.0,3380,0,2,2,2,2,0,10,5,5,1,0,1,0,0,0
中山區,建國北路三段,25.0677589664,121.53528272,0,0,1,0,0,0,0,0,0,0,0,0,40.9,124.0,2158,0,4,2,3,4,0,5,5,5,1,0,1,0,0,0
中山區,民權東路三段,25.062202,121.543203,0,0,1,0,0,0,0,0,0,0,0,0,39.3,189.0,8800,0,6,2,3,6,0,19,12,13,2,0,1,0,0,0
中山區,崇實路,25.0808516655,121.544756492,0,0,1,0,0,0,0,0,0,0,0,0,55.8,215.0,4650,0,4,2,5,4,0,4,1,4,4,0,0,0,0,1
中山區,中山北路一段,25.064446,121.533546,0,0,1,0,0,0,0,0,0,0,0,0,46.8,64.0,1680,0,2,1,2,2,0,5,-1,-1,1,0,0,0,0,0
中山區,長安東路一段,25.0492511373,121.526620653,0,0,1,0,0,0,0,0,0,0,0,0,47.8,99.0,1538,0,3,1,1,3,0,7,5,5,1,0,1,0,0,0
中山區,林森北路,25.0595801287,121.525677839,0,0,1,0,0,0,0,0,0,0,0,0,43.8,125.0,820,0,1,1,1,1,0,12,8,8,1,0,1,0,0,0
中山區,民生東路一段,25.0581974667,121.524310527,0,0,1,0,0,0,0,0,0,0,0,0,45.6,147.0,1651,0,2,1,1,2,0,12,8,8,1,0,1,0,0,0
中山區,林森北路,25.0584851069,121.525649483,0,0,1,0,0,0,0,0,0,0,0,0,40.8,191.0,1980,0,3,1,1,3,0,12,4,4,1,0,0,0,0,0
中山區,德惠街,25.0667275049,121.52691802,0,0,1,0,0,0,0,0,0,0,0,0,46.3,125.0,768,0,1,1,1,1,0,9,6,6,1,0,1,0,0,0
中山區,敬業三路,25.0790690425,121.559017654,0,0,1,0,0,0,0,0,0,0,0,0,25.8,200.0,3398,1,3,2,2,3,0,12,9,9,1,0,1,0,0,0
中山區,敬業三路,25.0779757524,121.559462337,0,0,1,0,0,0,0,0,0,0,0,0,25.8,200.0,3398,0,3,2,2,3,0,12,9,9,1,0,1,0,0,0
中山區,敬業三路,25.0790690425,121.559017654,0,0,1,0,0,0,0,0,0,0,0,0,25.8,200.0,3500,1,3,2,2,3,0,12,9,9,1,0,1,0,0,0
中山區,敬業三路,25.0779757524,121.559462337,0,0,1,0,0,0,0,0,0,0,0,0,25.8,200.0,3500,0,3,2,2,3,0,12,9,9,1,0,1,0,0,0
中山區,林森北路,25.0555872963,121.52557212,0,0,1,0,0,0,0,0,0,0,0,0,49.2,219.0,1668,0,3,1,1,3,0,12,5,5,1,0,1,0,0,0
中山區,新生北路三段,25.0653941888,121.528033092,0,0,1,0,0,0,0,0,0,0,0,0,48.0,44.0,1528,0,2,2,1,2,0,11,3,3,1,0,1,0,0,0
中山區,中山北路三段,25.0656491336,121.521620063,0,0,1,0,0,0,0,0,0,0,0,0,36.7,96.0,3980,0,4,2,2,4,0,12,9,9,1,0,1,0,0,0
中山區,新生北路二段,25.0561115181,121.527203534,0,0,1,0,0,0,0,0,0,0,0,0,45.7,143.0,675,0,1,1,1,1,0,12,11,11,1,0,1,0,0,0
中山區,北安路,25.0821181709,121.548049112,0,0,1,0,0,0,0,0,0,0,0,0,49.2,192.0,1998,0,5,3,2,5,0,4,4,4,1,0,1,0,0,0
中山區,明水路,25.0779230326,121.545949981,0,0,1,0,0,0,0,0,0,0,0,0,29.8,242.0,9888,1,4,2,2,4,0,15,14,14,1,0,1,0,0,0
中山區,林森北路,25.0505098356,121.526345471,0,0,1,0,0,0,0,0,0,0,0,0,48.7,44.0,1800,0,3,2,2,3,0,5,4,4,1,0,1,0,0,0
中山區,敬業三路,25.0777139574,121.557008398,0,0,1,0,0,0,0,0,0,0,0,0,25.8,72.0,3468,0,3,2,2,3,0,8,3,3,1,0,1,0,0,0
中山區,吉林路,25.0494388196,121.529405322,0,0,1,0,0,0,0,0,0,0,0,0,39.8,94.0,2788,0,3,3,2,3,0,5,5,5,1,0,1,0,0,0
中山區,林森北路,25.050168845,121.525931496,0,0,1,0,0,0,0,0,0,0,0,0,38.6,119.0,1098,0,2,1,1,2,0,7,3,3,1,0,0,0,1,0
中山區,林森北路,25.050168845,121.525931496,0,0,1,0,0,0,0,0,0,0,0,0,38.6,119.0,1098,0,2,1,1,2,0,7,3,3,1,0,1,0,0,0
中山區,林森北路,25.050168845,121.525931496,0,0,1,0,0,0,0,0,0,0,0,0,38.6,119.0,1098,0,2,1,1,2,0,7,3,3,1,0,1,0,0,0
中山區,五常街,25.0663002723,121.539721646,0,0,1,0,0,0,0,0,0,0,0,0,47.9,125.0,1868,0,4,2,2,4,0,5,4,4,1,0,1,0,0,0
中山區,民族東路,25.0679397077,121.538769009,0,0,1,0,0,0,0,0,0,0,0,0,43.4,167.0,2088,0,3,2,1,3,0,5,5,5,1,0,1,0,0,0
中山區,林森北路,25.0545963239,121.525551437,0,0,1,0,0,0,0,0,0,0,0,0,43.7,186.0,898,0,1,1,1,1,0,12,10,10,1,0,0,1,0,0
中山區,新生北路二段,25.0561115181,121.527203534,0,0,1,0,0,0,0,0,0,0,0,0,45.7,226.0,625,0,1,1,1,1,0,12,7,7,1,0,0,0,0,0
中山區,林森北路,25.0504478666,121.526039784,0,0,1,0,0,0,0,0,0,0,0,0,61.6,43.0,1758,0,2,2,2,2,0,3,2,2,1,0,0,0,0,0
中山區,林森北路,25.0585227346,121.527061791,0,0,1,0,0,0,0,0,0,0,0,0,47.9,46.0,1198,0,2,1,1,2,0,5,2,2,1,0,1,0,0,0
中山區,合江街,25.0594424601,121.539789554,0,0,1,0,0,0,0,0,0,0,0,0,57.6,87.0,9800,0,4,2,2,4,0,2,1,2,2,0,0,0,0,1
中山區,農安街,25.0648104787,121.52680958,0,0,1,0,0,0,0,0,0,0,0,0,46.9,123.0,1498,0,3,1,1,3,0,10,9,9,1,0,1,0,0,0
中山區,農安街,25.0648104787,121.52680958,0,0,1,0,0,0,0,0,0,0,0,0,46.9,123.0,1498,0,3,1,1,3,0,10,9,9,1,0,1,0,0,0
中山區,五常街,25.0663002723,121.539721646,0,0,1,0,0,0,0,0,0,0,0,0,47.9,73.0,1868,0,4,2,2,4,0,5,4,4,1,0,1,0,0,0
中山區,五常街,25.0663002723,121.539721646,0,0,1,0,0,0,0,0,0,0,0,0,47.9,73.0,1868,0,4,2,2,4,0,5,4,4,1,0,1,0,0,0
中山區,五常街,25.0663002723,121.539721646,0,0,1,0,0,0,0,0,0,0,0,0,47.9,73.0,1868,0,4,2,2,4,0,5,4,4,1,0,1,0,0,0
中山區,五常街,25.0663002723,121.539721646,0,0,1,0,0,0,0,0,0,0,0,0,47.9,73.0,1868,0,4,2,2,4,0,5,4,4,1,0,1,0,0,0
中山區,錦州街,25.0603190207,121.530724003,0,0,1,0,0,0,0,0,0,0,0,0,53.7,140.0,2250,0,4,2,2,4,0,4,4,4,1,0,1,0,0,0
中山區,新生北路二段,25.0571897238,121.527228381,0,0,1,0,0,0,0,0,0,0,0,0,53.8,161.0,1288,0,2,1,1,2,0,12,11,11,1,0,1,0,0,0
中山區,明水路,25.0776597015,121.545291789,0,0,1,0,0,0,0,0,0,0,0,0,0.8,189.0,10500,1,3,2,2,3,0,25,14,14,1,0,1,0,0,0
中山區,建國北路二段,25.0589278706,121.537310585,0,0,1,0,0,0,0,0,0,0,0,0,41.3,208.0,3650,0,3,2,2,3,0,14,8,8,1,0,1,0,0,0
中山區,八德路二段,25.045816284,121.536208644,0,0,1,0,0,0,0,0,0,0,0,0,13.5,45.0,12025,1,6,2,3,6,0,20,16,16,1,0,1,0,0,0
中山區,建國北路二段,25.0589278706,121.537310585,0,0,1,0,0,0,0,0,0,0,0,0,41.3,120.0,4188,0,4,2,2,4,0,14,5,5,1,0,1,0,0,0
中山區,長安東路一段,25.0492511373,121.526620653,0,0,1,0,0,0,0,0,0,0,0,0,47.8,208.0,1538,0,3,1,1,3,0,7,5,5,1,0,1,0,0,0
中山區,龍江路,25.0567784167,121.541689724,0,0,1,0,0,0,0,0,0,0,0,0,44.3,227.0,4898,0,4,2,2,4,0,5,-1,1,3,0,1,0,0,0
中山區,明水路,25.0776597015,121.545291789,0,0,1,0,0,0,0,0,0,0,0,0,0.8,72.0,10500,1,3,2,2,3,0,25,14,14,1,0,1,0,0,0
中山區,新生北路三段,25.0653941888,121.528033092,0,0,1,0,0,0,0,0,0,0,0,0,48.0,96.0,1528,0,2,2,1,2,0,11,3,3,1,0,1,0,0,0
中山區,民權東路一段,25.0614523427,121.52505121,0,0,1,0,0,0,0,0,0,0,0,0,18.5,212.0,1599,0,1,1,1,1,0,7,5,5,1,0,1,0,0,0
中山區,中山北路二段,25.055905095,121.523614586,0,0,1,0,0,0,0,0,0,0,0,0,48.3,232.0,2688,0,3,2,1,3,0,6,3,3,1,0,0,0,1,0
中山區,長安東路一段,25.0492511373,121.526620653,0,0,1,0,0,0,0,0,0,0,0,0,47.8,40.0,1780,0,3,1,1,3,0,7,6,6,1,0,1,0,0,0
中山區,林森北路,25.0595801287,121.525677839,0,0,1,0,0,0,0,0,0,0,0,0,43.8,137.0,1588,0,2,2,1,2,0,12,8,8,1,0,1,0,0,0
中山區,新生北路二段,25.0600680909,121.527258216,0,0,1,0,0,0,0,0,0,0,0,0,47.2,221.0,590,0,1,1,1,1,0,14,7,7,1,0,0,1,0,0
中山區,新生北路三段,25.0670258004,121.52638309,0,0,1,0,0,0,0,0,0,0,0,0,34.5,176.0,6880,1,7,2,2,7,0,9,8,9,2,0,0,0,0,0
中山區,新生北路三段,25.0670258004,121.52638309,0,0,1,0,0,0,0,0,0,0,0,0,34.5,176.0,6880,1,7,2,2,7,0,9,8,9,2,0,0,0,0,0
中山區,龍江路,25.0651063818,121.538997354,0,0,1,0,0,0,0,0,0,0,0,0,48.3,74.0,2388,0,5,4,4,5,0,5,5,5,1,0,1,0,0,0
中山區,建國北路三段,25.0671895384,121.535930619,0,0,1,0,0,0,0,0,0,0,0,0,43.0,118.0,2398,0,3,2,2,3,0,5,5,5,1,0,1,0,0,0
中山區,新生北路三段,25.063011837,121.527997336,0,0,1,0,0,0,0,0,0,0,0,0,45.2,143.0,899,0,1,1,1,1,0,14,10,10,1,0,1,0,0,0
中山區,林森北路,25.0595801287,121.525677839,0,0,1,0,0,0,0,0,0,0,0,0,43.8,161.0,1598,0,2,1,1,2,0,12,10,10,1,0,1,0,0,0
中山區,林森北路,25.0555872963,121.52557212,0,0,1,0,0,0,0,0,0,0,0,0,49.2,195.0,998,0,1,1,1,1,0,12,11,11,1,0,0,0,0,0
中山區,林森北路,25.0498412851,121.526806328,0,0,1,0,0,0,0,0,0,0,0,0,61.8,119.0,2288,0,3,2,1,3,0,4,2,2,1,1,0,0,0,0
中山區,民生東路二段,25.0593996742,121.531272389,0,0,1,0,0,0,0,0,0,0,0,0,56.2,205.0,2338,0,3,2,1,3,0,4,3,3,1,0,1,0,0,0
中山區,民生東路二段,25.0593996742,121.531272389,0,0,1,0,0,0,0,0,0,0,0,0,56.2,205.0,2338,0,3,2,1,3,0,4,3,3,1,0,1,0,0,0
中山區,林森北路,25.0595801287,121.525677839,0,0,1,0,0,0,0,0,0,0,0,0,43.8,42.0,1388,0,2,2,1,2,0,12,6,6,1,0,1,0,0,0
中山區,林森北路,25.0502159159,121.524986316,0,0,1,0,0,0,0,0,0,0,0,0,44.9,220.0,1880,0,2,2,1,2,0,12,6,6,1,0,1,0,0,0
中山區,遼寧街,25.0501952598,121.542128914,0,0,1,0,0,0,0,0,0,0,0,0,56.7,62.0,3300,0,4,2,2,4,0,4,2,2,1,0,1,0,0,0
中山區,敬業三路,25.0793627746,121.555505801,0,0,1,0,0,0,0,0,0,0,0,0,20.2,97.0,5300,1,3,2,2,3,0,7,3,3,1,0,1,0,0,0
中山區,林森北路,25.0596111825,121.526264379,0,0,1,0,0,0,0,0,0,0,0,0,41.5,137.0,3488,0,4,2,2,4,0,13,12,12,1,0,1,0,0,0
中山區,龍江路,25.0486873851,121.541389877,0,0,1,0,0,0,0,0,0,0,0,0,1.8,179.0,5849,1,3,2,2,3,0,9,6,6,1,0,1,0,0,0
中山區,雙城街,25.0645648257,121.523457831,0,0,1,0,0,0,0,0,0,0,0,0,57.9,194.0,1688,0,3,2,1,3,0,4,4,4,1,0,1,0,0,0
中山區,撫順街,25.0636233619,121.520415745,0,0,1,0,0,0,0,0,0,0,0,0,21.3,220.0,7300,0,3,2,2,3,0,14,12,12,1,0,1,0,0,0
中山區,龍江路,25.0486873851,121.541389877,0,0,1,0,0,0,0,0,0,0,0,0,1.8,44.0,4989,1,3,2,2,3,0,9,8,8,1,0,1,0,0,0
中山區,合江街,25.0583371232,121.539272186,0,0,1,0,0,0,0,0,0,0,0,0,40.6,71.0,3288,0,2,2,2,2,0,7,3,3,1,0,0,0,1,0
中山區,興安街,25.0562092305,121.542915611,0,0,1,0,0,0,0,0,0,0,0,0,40.0,135.0,3500,0,3,2,2,3,0,15,12,12,1,0,1,0,0,0
中山區,林森北路,25.0555872963,121.52557212,0,0,1,0,0,0,0,0,0,0,0,0,49.2,181.0,1688,0,3,1,1,3,0,12,8,8,1,0,1,0,0,0
中山區,建國北路三段,25.0658686293,121.537042043,0,0,1,0,0,0,0,0,0,0,0,0,40.7,200.0,3280,0,3,2,2,3,0,8,4,4,1,0,1,0,0,0
中山區,新生北路三段,25.0632380785,121.527392038,0,0,1,0,0,0,0,0,0,0,0,0,41.0,223.0,1680,0,2,1,1,2,0,12,4,4,1,0,0,0,0,0
中山區,德惠街,25.0667353124,121.526580139,0,0,1,0,0,0,0,0,0,0,0,0,48.0,244.0,925,0,1,1,1,1,0,10,8,8,1,0,1,0,0,0
中山區,中山北路一段,25.0504650736,121.522816818,0,0,1,0,0,0,0,0,0,0,0,0,48.2,43.0,998,0,1,1,1,1,0,9,3,3,1,0,0,1,0,0
中山區,林森北路,25.050168845,121.525931496,0,0,1,0,0,0,0,0,0,0,0,0,38.6,133.0,1098,0,2,1,1,2,0,7,3,3,1,0,1,0,0,0
中山區,民生東路二段,25.0581113197,121.53076634,0,0,1,0,0,0,0,0,0,0,0,0,46.0,157.0,1088,0,1,1,1,1,0,7,2,2,1,0,1,0,0,0
中山區,林森北路,25.050168845,121.525931496,0,0,1,0,0,0,0,0,0,0,0,0,38.6,133.0,1098,0,2,1,1,2,0,7,3,3,1,0,1,0,0,0
中山區,林森北路,25.050168845,121.525931496,0,0,1,0,0,0,0,0,0,0,0,0,38.6,133.0,1098,0,2,1,1,2,0,7,3,3,1,0,0,0,1,0
中山區,林森北路,25.050168845,121.525931496,0,0,1,0,0,0,0,0,0,0,0,0,38.6,133.0,1098,0,2,1,1,2,0,7,3,3,1,0,1,0,0,0
中山區,松江路,25.0553407497,121.53249719,0,0,1,0,0,0,0,0,0,0,0,0,34.0,214.0,2358,0,2,2,2,2,0,5,-1,-1,1,0,0,0,1,0
中山區,長春路,25.05453961,121.540350888,0,0,1,0,0,0,0,0,0,0,0,0,20.8,71.0,9168,1,3,2,2,3,0,14,5,5,1,0,1,0,0,0
中山區,建國北路一段,25.0476996703,121.540074652,0,0,1,0,0,0,0,0,0,0,0,0,64.8,87.0,8500,0,5,3,2,5,0,2,1,2,2,0,0,0,0,1
中山區,建國北路二段,25.0526232827,121.53610021,0,0,1,0,0,0,0,0,0,0,0,0,39.8,237.0,6888,0,7,2,3,7,0,7,6,7,2,0,1,0,0,0
中山區,民權東路二段,25.0615963699,121.532081608,0,0,1,0,0,0,0,0,0,0,0,0,33.9,262.0,2080,0,2,2,1,2,0,5,5,5,1,0,1,0,0,0
中山區,北安路,25.0803999432,121.549133769,0,0,1,0,0,0,0,0,0,0,0,0,32.3,44.0,4980,1,3,2,2,3,0,13,3,3,1,0,1,0,0,0
中山區,新生北路一段,25.0496525839,121.528269626,0,0,1,0,0,0,0,0,0,0,0,0,48.6,74.0,1438,0,3,1,1,3,0,12,8,8,1,0,1,0,0,0
中山區,松江路,25.0494797451,121.532083111,0,0,1,0,0,0,0,0,0,0,0,0,49.8,100.0,3880,1,2,2,1,2,0,5,1,1,1,0,1,0,0,0
中山區,崇實路,25.0808516655,121.544756492,0,0,1,0,0,0,0,0,0,0,0,0,55.8,156.0,4980,0,4,2,5,4,0,4,1,4,4,0,0,0,0,1
中山區,明水路,25.079352848,121.552615379,0,0,1,0,0,0,0,0,0,0,0,0,18.3,179.0,22888,1,4,2,5,4,0,11,11,11,1,0,1,0,0,0
中山區,農安街,25.0647734149,121.524653211,0,0,1,0,0,0,0,0,0,0,0,0,55.0,203.0,12000,0,6,4,4,6,0,4,1,4,4,0,0,0,0,1
中山區,建國北路一段,25.0508207105,121.53721074,0,0,1,0,0,0,0,0,0,0,0,0,12.7,245.0,12980,1,3,2,3,3,0,13,11,11,1,0,1,0,0,0
中山區,松江路,25.0513556399,121.530733833,0,0,1,0,0,0,0,0,0,0,0,0,30.6,264.0,3500,0,1,1,1,1,0,5,1,1,1,0,0,0,0,0
中山區,長春路,25.0548435263,121.524512632,0,0,1,0,0,0,0,0,0,0,0,0,41.3,45.0,2600,0,2,2,1,2,0,12,12,12,1,0,1,0,0,0
中山區,明水路,25.0791389273,121.553749735,0,0,1,0,0,0,0,0,0,0,0,0,20.8,230.0,6880,1,3,2,2,3,0,5,5,5,1,0,1,0,0,0
中山區,明水路,25.0778979609,121.550204442,0,0,1,0,0,0,0,0,0,0,0,0,32.0,251.0,4998,1,3,2,2,3,0,9,3,3,1,0,0,0,1,0
中山區,林森北路,25.0506628637,121.524864832,0,0,1,0,0,0,0,0,0,0,0,0,37.9,151.0,5380,0,6,6,6,6,0,12,3,3,1,0,0,0,0,0
中山區,中山北路一段,25.0504650736,121.522816818,0,0,1,0,0,0,0,0,0,0,0,0,48.2,199.0,1138,0,1,1,1,1,0,9,3,3,1,0,0,1,0,0
中山區,新生北路三段,25.0653941888,121.528033092,0,0,1,0,0,0,0,0,0,0,0,0,48.0,223.0,2188,0,2,2,1,2,0,11,4,4,1,0,1,0,0,0
中山區,林森北路,25.050127972,121.527714868,0,0,1,0,0,0,0,0,0,0,0,0,37.3,244.0,2388,0,3,2,2,3,0,12,5,5,1,0,1,0,0,0
中山區,錦州街,25.060473607,121.528030879,0,0,1,0,0,0,0,0,0,0,0,0,48.1,43.0,1488,0,1,1,1,1,0,7,4,4,1,0,1,0,0,0
中山區,建國北路二段,25.0546557921,121.536459757,0,0,1,0,0,0,0,0,0,0,0,0,1.7,102.0,6380,1,3,2,2,3,0,13,13,13,1,0,1,0,0,0
中山區,長安東路一段,25.0492511373,121.526620653,0,0,1,0,0,0,0,0,0,0,0,0,47.8,127.0,1780,0,3,2,1,3,0,7,6,6,1,0,1,0,0,0
中山區,龍江路,25.0611344556,121.541339666,0,0,1,0,0,0,0,0,0,0,0,0,55.9,142.0,2500,0,2,1,1,2,0,4,1,1,1,0,1,0,0,0
中山區,長春路,25.0546231872,121.537489393,0,0,1,0,0,0,0,0,0,0,0,0,28.3,193.0,1888,0,2,1,1,2,0,10,4,4,1,0,1,0,0,0
中山區,林森北路,25.0555872963,121.52557212,0,0,1,0,0,0,0,0,0,0,0,0,49.2,235.0,1688,0,3,1,1,3,0,12,8,8,1,0,1,0,0,0
中山區,建國北路三段,25.0651018594,121.537145706,0,0,1,0,0,0,0,0,0,0,0,0,10.4,260.0,2998,0,2,2,1,2,0,14,11,11,1,0,1,0,0,0
中山區,民生東路一段,25.0581918795,121.526023528,0,0,1,0,0,0,0,0,0,0,0,0,32.2,76.0,7500,0,3,1,4,3,0,11,10,10,1,0,1,0,0,0
中山區,民權東路二段,25.0641248072,121.534815551,0,0,1,0,0,0,0,0,0,0,0,0,44.1,103.0,2988,0,3,2,2,3,0,7,2,2,1,0,1,0,0,0
中山區,吉林路,25.0662804291,121.530513481,0,0,1,0,0,0,0,0,0,0,0,0,29.4,152.0,1698,0,1,1,1,1,0,7,4,4,1,0,1,0,0,0
中山區,新生北路三段,25.0653941888,121.528033092,0,0,1,0,0,0,0,0,0,0,0,0,48.0,249.0,1528,0,2,2,1,2,0,11,3,3,1,0,1,0,0,0
中山區,建國北路二段,25.061097,121.53536,0,0,1,0,0,0,0,0,0,0,0,0,3.5,273.0,8200,1,3,2,2,3,0,15,4,4,1,0,1,0,0,0
中山區,建國北路二段,25.0546557921,121.536459757,0,0,1,0,0,0,0,0,0,0,0,0,1.7,44.0,3600,1,2,2,1,2,0,13,11,11,1,0,1,0,0,0
中山區,林森北路,25.050010147,121.525911086,0,0,1,0,0,0,0,0,0,0,0,0,10.1,84.0,2588,0,1,1,1,1,0,7,3,3,1,0,1,0,0,0
中山區,南京東路三段,25.0538296281,121.538325484,0,0,1,0,0,0,0,0,0,0,0,0,8.4,138.0,3380,0,3,2,2,3,0,10,4,4,1,0,1,0,0,0
中山區,南京東路三段,25.0538296281,121.538325484,0,0,1,0,0,0,0,0,0,0,0,0,8.4,138.0,3380,0,3,2,2,3,0,10,4,4,1,0,1,0,0,0
中山區,長安東路一段,25.0492511373,121.526620653,0,0,1,0,0,0,0,0,0,0,0,0,47.8,231.0,1538,0,3,1,1,3,0,7,5,5,1,0,1,0,0,0
中山區,長安東路一段,25.0492511373,121.526620653,0,0,1,0,0,0,0,0,0,0,0,0,47.8,231.0,1538,0,3,1,1,3,0,7,5,5,1,0,1,0,0,0
中山區,長安東路一段,25.0492511373,121.526620653,0,0,1,0,0,0,0,0,0,0,0,0,47.8,43.0,1538,0,3,1,1,3,0,7,5,5,1,0,1,0,0,0
中山區,長安東路一段,25.0492511373,121.526620653,0,0,1,0,0,0,0,0,0,0,0,0,47.8,43.0,1538,0,3,1,1,3,0,7,5,5,1,0,1,0,0,0
中山區,長安東路一段,25.0492511373,121.526620653,0,0,1,0,0,0,0,0,0,0,0,0,47.8,43.0,1580,0,3,1,1,3,0,7,5,5,1,0,1,0,0,0
中山區,崇實路,25.0808516655,121.544756492,0,0,1,0,0,0,0,0,0,0,0,0,55.8,150.0,4680,0,4,2,5,4,0,4,1,4,4,0,0,0,0,1
中山區,北安路,25.0800726356,121.547185399,0,0,1,0,0,0,0,0,0,0,0,0,46.7,173.0,3188,0,3,2,2,3,0,7,2,2,1,0,1,0,0,0
中山區,長安東路一段,25.0492511373,121.526620653,0,0,1,0,0,0,0,0,0,0,0,0,47.8,43.0,1538,0,3,1,1,3,0,7,5,5,1,0,1,0,0,0
中山區,龍江路,25.0664869448,121.540669447,0,0,1,0,0,0,0,0,0,0,0,0,46.5,43.0,2088,0,3,2,2,3,0,5,5,5,1,0,1,0,0,0
中山區,錦州街,25.0601615746,121.526100009,0,0,1,0,0,0,0,0,0,0,0,0,41.5,177.0,838,0,1,1,1,1,0,13,10,10,1,0,1,0,0,0
中山區,新生北路二段,25.0552505802,121.529830657,0,0,1,0,0,0,0,0,0,0,0,0,43.7,198.0,1550,0,2,2,1,2,0,5,4,4,1,0,1,0,0,0
