id,district,latitude,longitude,dist_zhongshan,dist_zhongzheng,dist_xinyi,dist_neihu,dist_beitou,dist_nangang,dist_shilin,dist_datong,dist_daan,dist_wenshan,dist_songshan,dist_wanhua,building_area,land_area,total_price,unit_price,has_parking,rooms,halls,bathrooms,type_apartment,type_building,type_mansion,type_house,transaction_date,distance_to_mrt
722,信義區,25.036729,121.57138,0,0,1,0,0,0,0,0,0,0,0,0,220.91,44.31,20000.0,90.53,1,1,0,0,0,1,0,0,11409,551
723,信義區,25.034825,121.57414,0,0,1,0,0,0,0,0,0,0,0,0,57.89,8.4,6650.0,132.72,1,2,2,2,0,1,0,0,11409,533
724,信義區,25.041491,121.568962,0,0,1,0,0,0,0,0,0,0,0,0,63.24,21.48,6700.0,105.94,0,1,3,1,1,0,0,0,11409,235
725,信義區,25.03564,121.559492,0,0,1,0,0,0,0,0,0,0,0,0,33.88,13.24,2880.0,85.01,0,3,2,1,0,0,1,0,11409,464
726,信義區,25.032391,121.575175,0,0,1,0,0,0,0,0,0,0,0,0,27.21,8.41,2520.0,92.62,0,3,2,1,1,0,0,0,11409,602
727,信義區,25.03332,121.557753,0,0,1,0,0,0,0,0,0,0,0,0,47.66,4.43,4450.0,93.36,0,4,2,3,0,1,0,0,11409,514
728,信義區,25.031862,121.557617,0,0,1,0,0,0,0,0,0,0,0,0,8.43,0.69,1160.0,137.54,0,1,1,1,0,1,0,0,11409,560
729,信義區,25.032207,121.559262,0,0,1,0,0,0,0,0,0,0,0,0,30.44,2.7,2800.0,91.97,0,6,0,6,0,1,0,0,11409,341
730,信義區,25.032207,121.559262,0,0,1,0,0,0,0,0,0,0,0,0,30.99,3.08,2850.0,91.97,0,5,0,5,0,1,0,0,11409,341
731,信義區,25.037272,121.560685,0,0,1,0,0,0,0,0,0,0,0,0,70.35,9.86,8666.0,129.86,1,5,2,2,0,1,0,0,11409,615
732,信義區,25.02719,121.569371,0,0,1,0,0,0,0,0,0,0,0,0,27.91,8.21,1100.0,39.42,0,3,1,1,1,0,0,0,11409,752
733,信義區,25.033282,121.558138,0,0,1,0,0,0,0,0,0,0,0,0,26.14,5.86,3400.0,130.09,0,2,2,2,1,0,0,0,11409,463
734,信義區,25.036964,121.56998,0,0,1,0,0,0,0,0,0,0,0,0,165.4,0.0,7400.0,44.74,1,3,2,4,0,1,0,0,11409,578
735,信義區,25.033555,121.570041,0,0,1,0,0,0,0,0,0,0,0,0,107.06,18.14,20300.0,211.49,1,1,0,0,0,1,0,0,11409,113
736,信義區,25.041634,121.569067,0,0,1,0,0,0,0,0,0,0,0,0,31.62,11.19,2846.0,90.01,0,4,2,1,1,0,0,0,11409,252
737,信義區,25.033237,121.573885,0,0,1,0,0,0,0,0,0,0,0,0,13.09,2.08,1428.0,109.07,0,1,1,1,0,1,0,0,11409,429
738,信義區,25.033726,121.571395,0,0,1,0,0,0,0,0,0,0,0,0,50.35,7.93,4558.0,90.52,1,1,2,1,0,0,1,0,11409,148
739,信義區,25.034998,121.560377,0,0,1,0,0,0,0,0,0,0,0,0,31.44,6.26,2986.0,94.99,0,2,2,1,0,1,0,0,11409,321
740,信義區,25.031862,121.557617,0,0,1,0,0,0,0,0,0,0,0,0,13.2,1.13,1510.0,114.41,0,1,1,1,0,1,0,0,11409,560
741,信義區,25.033288,121.558617,0,0,1,0,0,0,0,0,0,0,0,0,39.0,3.68,1800.0,46.15,0,1,0,0,0,1,0,0,11409,400
742,信義區,25.03603,121.560031,0,0,1,0,0,0,0,0,0,0,0,0,32.22,12.89,2200.0,68.28,0,3,2,1,0,0,1,0,11409,473
743,信義區,25.034077,121.57158,0,0,1,0,0,0,0,0,0,0,0,0,111.02,18.16,15850.0,185.94,1,1,0,0,0,1,0,0,11409,203
744,信義區,25.031862,121.557617,0,0,1,0,0,0,0,0,0,0,0,0,8.26,0.69,1035.0,125.28,0,1,1,1,0,1,0,0,11409,560
745,信義區,25.034666,121.57559,0,0,1,0,0,0,0,0,0,0,0,0,35.72,7.15,2550.0,71.38,0,3,2,2,0,0,1,0,11409,695
746,信義區,25.040263,121.562883,0,0,1,0,0,0,0,0,0,0,0,0,31.36,6.59,1900.0,60.59,0,3,2,2,1,0,0,0,11409,303
747,信義區,25.03356,121.558666,0,0,1,0,0,0,0,0,0,0,0,0,45.85,5.05,3958.0,86.32,0,4,2,2,0,1,0,0,11409,398
748,信義區,25.028271,121.568209,0,0,1,0,0,0,0,0,0,0,0,0,25.75,8.55,1868.0,72.55,0,3,2,1,1,0,0,0,11409,634
749,信義區,25.02714,121.570627,0,0,1,0,0,0,0,0,0,0,0,0,24.64,7.94,1749.0,70.98,0,3,2,1,1,0,0,0,11409,762
750,信義區,25.033288,121.558617,0,0,1,0,0,0,0,0,0,0,0,0,64.34,6.13,3000.0,46.62,0,1,0,0,0,1,0,0,11409,400
751,信義區,25.035022,121.558305,0,0,1,0,0,0,0,0,0,0,0,0,32.29,6.59,2610.0,80.82,0,3,2,1,0,1,0,0,11409,520
752,信義區,25.024995,121.569842,0,0,1,0,0,0,0,0,0,0,0,0,48.71,11.53,4000.0,82.12,1,4,2,2,0,1,0,0,11409,1066
753,信義區,25.032846,121.57264,0,0,1,0,0,0,0,0,0,0,0,0,15.17,2.68,1500.0,98.9,0,1,1,1,0,1,0,0,11409,265
754,信義區,25.032403,121.560719,0,0,1,0,0,0,0,0,0,0,0,0,13.08,2.0,1600.0,122.32,0,1,1,1,0,1,0,0,11409,160
755,信義區,25.03575,121.559677,0,0,1,0,0,0,0,0,0,0,0,0,34.66,13.84,2000.0,57.7,0,3,2,1,0,0,1,0,11408,462
756,信義區,25.027057,121.569004,0,0,1,0,0,0,0,0,0,0,0,0,10.11,1.4,1050.0,103.86,0,1,0,1,0,1,0,0,11408,778
757,信義區,25.032404,121.560688,0,0,1,0,0,0,0,0,0,0,0,0,23.84,2.14,1760.0,103.73,1,1,0,0,0,1,0,0,11408,164
758,信義區,25.032846,121.57264,0,0,1,0,0,0,0,0,0,0,0,0,30.51,5.39,2650.0,86.85,0,3,2,2,0,1,0,0,11408,265
759,信義區,25.033758,121.559189,0,0,1,0,0,0,0,0,0,0,0,0,8.07,1.18,1238.0,153.39,0,1,1,1,0,1,0,0,11408,338
760,信義區,25.033499,121.573951,0,0,1,0,0,0,0,0,0,0,0,0,25.21,2.41,1808.0,105.73,1,1,1,1,0,1,0,0,11408,442
761,信義區,25.032203,121.559413,0,0,1,0,0,0,0,0,0,0,0,0,40.01,4.11,3500.0,87.49,0,3,2,2,0,1,0,0,11408,323
762,信義區,25.025211,121.566409,0,0,1,0,0,0,0,0,0,0,0,0,27.67,7.26,2490.0,89.98,0,1,0,0,1,0,0,0,11408,1133
763,信義區,25.03085,121.566172,0,0,1,0,0,0,0,0,0,0,0,0,51.08,12.53,5620.0,110.02,1,3,2,2,0,1,0,0,11408,415
764,信義區,25.026506,121.56671,0,0,1,0,0,0,0,0,0,0,0,0,32.03,6.94,1600.0,49.95,0,3,2,2,0,0,1,0,11408,946
765,信義區,25.029204,121.559805,0,0,1,0,0,0,0,0,0,0,0,0,20.63,8.7,1627.0,78.88,0,3,2,1,1,0,0,0,11408,595
766,信義區,25.024412,121.565763,0,0,1,0,0,0,0,0,0,0,0,0,21.81,5.42,1950.0,89.42,0,2,1,1,0,0,1,0,11408,1235
767,信義區,25.041738,121.565262,0,0,1,0,0,0,0,0,0,0,0,0,19.56,2.14,1470.0,75.17,0,3,0,2,0,1,0,0,11408,54
768,信義區,25.024981,121.563174,0,0,1,0,0,0,0,0,0,0,0,0,19.23,9.08,1350.0,70.21,0,2,2,1,1,0,0,0,11408,1105
769,信義區,25.04205,121.566276,0,0,1,0,0,0,0,0,0,0,0,0,23.24,3.59,2010.0,86.47,1,1,1,1,0,0,1,0,11408,141
770,信義區,25.030609,121.568722,0,0,1,0,0,0,0,0,0,0,0,0,65.46,14.07,6200.0,106.95,1,3,2,2,0,1,0,0,11408,299
771,信義區,25.032846,121.57264,0,0,1,0,0,0,0,0,0,0,0,0,14.43,2.35,1750.0,121.31,0,1,1,1,0,1,0,0,11408,265
772,信義區,25.041379,121.566117,0,0,1,0,0,0,0,0,0,0,0,0,40.48,6.7,3683.68,91.01,0,3,1,1,0,1,0,0,11408,86
773,信義區,25.033237,121.573885,0,0,1,0,0,0,0,0,0,0,0,0,20.47,2.68,2000.0,117.24,1,1,1,1,0,1,0,0,11408,429
774,信義區,25.035651,121.557696,0,0,1,0,0,0,0,0,0,0,0,0,45.77,4.63,3500.0,76.46,1,3,2,2,0,1,0,0,11408,637
775,信義區,25.032311,121.560561,0,0,1,0,0,0,0,0,0,0,0,0,20.75,2.4,1890.0,91.08,1,1,1,1,0,1,0,0,11408,185
776,信義區,25.02577,121.565488,0,0,1,0,0,0,0,0,0,0,0,0,24.53,8.81,1900.0,77.45,0,2,2,2,1,0,0,0,11408,1036
777,信義區,25.03208,121.558072,0,0,1,0,0,0,0,0,0,0,0,0,11.69,1.25,1205.0,103.07,0,1,1,1,0,1,0,0,11408,494
778,信義區,25.03332,121.557753,0,0,1,0,0,0,0,0,0,0,0,0,34.67,3.23,3580.0,103.27,0,3,2,2,0,1,0,0,11408,514
779,信義區,25.028426,121.561926,0,0,1,0,0,0,0,0,0,0,0,0,26.93,9.38,1966.0,73.01,0,3,2,1,1,0,0,0,11408,638
780,信義區,25.024732,121.568773,0,0,1,0,0,0,0,0,0,0,0,0,54.25,6.31,4200.0,77.42,1,4,2,2,0,1,0,0,11408,1115
781,信義區,25.031256,121.557633,0,0,1,0,0,0,0,0,0,0,0,0,33.27,2.52,3236.0,110.74,1,1,1,1,0,1,0,0,11408,592
782,信義區,25.032207,121.559262,0,0,1,0,0,0,0,0,0,0,0,0,15.78,1.36,1330.0,84.28,0,1,1,1,0,1,0,0,11408,341
783,信義區,25.040501,121.572668,0,0,1,0,0,0,0,0,0,0,0,0,42.72,8.29,3200.0,74.91,0,4,2,2,0,0,1,0,11408,328
784,信義區,25.027734,121.569237,0,0,1,0,0,0,0,0,0,0,0,0,44.12,10.87,2660.0,60.29,0,4,2,2,1,0,0,0,11408,676
785,信義區,25.032846,121.57264,0,0,1,0,0,0,0,0,0,0,0,0,15.17,2.68,1478.0,97.45,0,1,1,1,0,1,0,0,11408,265
786,信義區,25.030995,121.558546,0,0,1,0,0,0,0,0,0,0,0,0,43.58,3.53,3550.0,88.84,1,1,1,1,0,0,1,0,11408,510
787,信義區,25.03018,121.569095,0,0,1,0,0,0,0,0,0,0,0,0,87.77,15.93,8080.0,96.77,1,4,2,2,0,1,0,0,11408,335
788,信義區,25.026269,121.569132,0,0,1,0,0,0,0,0,0,0,0,0,47.4,11.26,3300.0,69.63,0,4,2,2,0,1,0,0,11407,888
789,信義區,25.036649,121.559116,0,0,1,0,0,0,0,0,0,0,0,0,33.62,5.52,3076.0,91.49,0,4,2,2,0,0,1,0,11407,611
790,信義區,25.031107,121.557733,0,0,1,0,0,0,0,0,0,0,0,0,20.08,2.41,1680.0,83.67,0,2,2,2,0,1,0,0,11407,591
791,信義區,25.025689,121.56924,0,0,1,0,0,0,0,0,0,0,0,0,10.22,3.98,800.0,78.29,0,3,2,2,1,0,0,0,11407,970
792,信義區,25.030566,121.557741,0,0,1,0,0,0,0,0,0,0,0,0,69.37,6.69,9000.0,129.74,0,1,0,0,0,1,0,0,11407,632
793,信義區,25.036765,121.559757,0,0,1,0,0,0,0,0,0,0,0,0,10.71,3.44,800.0,74.69,0,3,2,1,1,0,0,0,11407,585
794,信義區,25.033277,121.558253,0,0,1,0,0,0,0,0,0,0,0,0,26.86,0.0,4200.0,156.35,0,1,0,0,0,0,1,0,11407,448
795,信義區,25.029645,121.564303,0,0,1,0,0,0,0,0,0,0,0,0,84.78,22.27,6800.0,80.21,1,3,2,2,0,0,1,0,11407,455
796,信義區,25.032846,121.57264,0,0,1,0,0,0,0,0,0,0,0,0,36.68,4.28,3500.0,96.18,1,2,1,1,0,1,0,0,11407,265
797,信義區,25.025081,121.566277,0,0,1,0,0,0,0,0,0,0,0,0,25.76,6.9,1490.0,57.83,0,2,2,1,1,0,0,0,11407,1157
798,信義區,25.029713,121.560523,0,0,1,0,0,0,0,0,0,0,0,0,29.71,5.61,2510.0,84.5,0,3,2,2,0,0,1,0,11407,488
799,信義區,25.033237,121.573885,0,0,1,0,0,0,0,0,0,0,0,0,21.23,3.08,2300.0,108.32,0,1,1,1,0,1,0,0,11407,429
800,信義區,25.033939,121.575935,0,0,1,0,0,0,0,0,0,0,0,0,38.91,9.26,2658.0,68.32,0,3,2,2,1,0,0,0,11407,709
801,信義區,25.031256,121.557633,0,0,1,0,0,0,0,0,0,0,0,0,13.0,1.19,1760.0,135.34,0,1,1,1,0,1,0,0,11407,592
802,信義區,25.034078,121.571659,0,0,1,0,0,0,0,0,0,0,0,0,83.48,15.31,12150.0,170.36,1,1,0,0,0,1,0,0,11407,209
803,信義區,25.031376,121.557602,0,0,1,0,0,0,0,0,0,0,0,0,13.72,1.57,1315.0,95.88,0,1,1,1,0,1,0,0,11407,588
804,信義區,25.027081,121.569576,0,0,1,0,0,0,0,0,0,0,0,0,32.63,4.93,2200.0,67.42,0,5,0,5,1,0,0,0,11407,766
805,信義區,25.025081,121.566277,0,0,1,0,0,0,0,0,0,0,0,0,26.08,6.9,1600.0,61.35,0,3,2,1,1,0,0,0,11407,1157
806,信義區,25.041437,121.570738,0,0,1,0,0,0,0,0,0,0,0,0,9.92,1.69,1568.0,158.08,0,1,2,1,0,1,0,0,11407,466
807,信義區,25.024637,121.568911,0,0,1,0,0,0,0,0,0,0,0,0,54.17,6.39,4350.0,95.63,1,4,2,2,0,1,0,0,11407,1126
808,信義區,25.03429,121.564837,0,0,1,0,0,0,0,0,0,0,0,0,124.36,30.56,16188.0,163.84,1,5,2,4,0,1,0,0,11407,204
809,信義區,25.0287,121.565488,0,0,1,0,0,0,0,0,0,0,0,0,80.75,9.63,7200.0,89.16,0,4,2,2,0,0,1,0,11407,632
810,信義區,25.035307,121.576162,0,0,1,0,0,0,0,0,0,0,0,0,24.38,26.3,2448.0,100.39,0,1,0,1,1,0,0,0,11407,780
811,信義區,25.030635,121.565963,0,0,1,0,0,0,0,0,0,0,0,0,51.08,12.53,2600.0,50.9,1,3,2,2,0,1,0,0,11407,423
812,信義區,25.036017,121.560446,0,0,1,0,0,0,0,0,0,0,0,0,8.03,3.2,550.0,68.46,0,3,2,1,0,0,1,0,11407,450
813,信義區,25.03311,121.575425,0,0,1,0,0,0,0,0,0,0,0,0,34.19,9.52,2050.0,59.96,0,3,2,2,1,0,0,0,11407,629
814,信義區,25.033162,121.57611,0,0,1,0,0,0,0,0,0,0,0,0,33.67,9.66,2244.0,66.65,0,3,2,2,1,0,0,0,11407,719
815,信義區,25.031536,121.560472,0,0,1,0,0,0,0,0,0,0,0,0,53.75,10.61,2240.0,41.67,1,3,2,2,0,1,0,0,11407,269
816,信義區,25.033607,121.557657,0,0,1,0,0,0,0,0,0,0,0,0,26.42,2.37,2800.0,105.98,0,2,2,2,0,1,0,0,11407,530
817,信義區,25.032846,121.57264,0,0,1,0,0,0,0,0,0,0,0,0,15.14,2.68,1700.0,112.31,0,2,2,1,0,1,0,0,11407,265
818,信義區,25.025628,121.566653,0,0,1,0,0,0,0,0,0,0,0,0,21.31,6.35,1500.0,70.38,0,4,0,4,1,0,0,0,11406,1065
819,信義區,25.032846,121.57264,0,0,1,0,0,0,0,0,0,0,0,0,15.31,2.49,1688.0,110.26,0,1,1,1,0,1,0,0,11406,265
820,信義區,25.031479,121.559603,0,0,1,0,0,0,0,0,0,0,0,0,30.89,8.19,2310.0,74.78,0,3,2,2,1,0,0,0,11406,358
821,信義區,25.027637,121.563335,0,0,1,0,0,0,0,0,0,0,0,0,32.3,3.85,5500.0,170.26,0,1,2,1,0,0,1,0,11406,739
822,信義區,25.028351,121.564557,0,0,1,0,0,0,0,0,0,0,0,0,16.66,2.66,1770.0,106.21,0,1,0,1,0,0,1,0,11406,645
823,信義區,25.027643,121.565395,0,0,1,0,0,0,0,0,0,0,0,0,26.32,8.62,2128.0,80.86,0,3,2,1,1,0,0,0,11406,771
824,信義區,25.036757,121.558205,0,0,1,0,0,0,0,0,0,0,0,0,34.6,8.7,2788.0,80.59,0,5,0,5,1,0,0,0,11406,639
825,信義區,25.032207,121.559262,0,0,1,0,0,0,0,0,0,0,0,0,20.2,1.7,1818.0,90.01,0,2,2,1,0,1,0,0,11406,341
826,信義區,25.036888,121.570997,0,0,1,0,0,0,0,0,0,0,0,0,376.0,78.93,84440.0,250.0,1,1,0,0,0,1,0,0,11406,567
827,信義區,25.032812,121.574765,0,0,1,0,0,0,0,0,0,0,0,0,7.35,1.97,450.0,61.19,0,2,2,2,1,0,0,0,11406,543
828,信義區,25.03208,121.56132,0,0,1,0,0,0,0,0,0,0,0,0,14.9,1.85,2160.0,145.01,0,1,1,1,0,1,0,0,11406,136
829,信義區,25.033253,121.558927,0,0,1,0,0,0,0,0,0,0,0,0,15.79,1.44,1452.68,92.01,0,1,1,1,0,1,0,0,11406,360
830,信義區,25.033404,121.559093,0,0,1,0,0,0,0,0,0,0,0,0,10.35,0.97,1160.0,112.09,0,1,1,1,0,1,0,0,11406,340
831,信義區,25.033259,121.558834,0,0,1,0,0,0,0,0,0,0,0,0,128.67,9.91,9650.0,75.0,0,1,0,0,0,1,0,0,11406,372
832,信義區,25.035015,121.573884,0,0,1,0,0,0,0,0,0,0,0,0,68.22,10.22,8530.0,125.04,1,3,2,2,0,1,0,0,11406,519
833,信義區,25.029256,121.564581,0,0,1,0,0,0,0,0,0,0,0,0,29.74,13.46,2520.0,84.72,0,3,2,1,1,0,0,0,11406,518
834,信義區,25.03579,121.559159,0,0,1,0,0,0,0,0,0,0,0,0,34.66,13.84,2600.0,75.01,0,3,2,2,1,0,0,0,11406,508
835,信義區,25.041868,121.5689,0,0,1,0,0,0,0,0,0,0,0,0,31.62,11.19,4380.0,138.52,0,3,2,1,1,0,0,0,11406,241
836,信義區,25.03417,121.560012,0,0,1,0,0,0,0,0,0,0,0,0,17.19,1.65,1890.0,109.92,0,1,0,0,0,1,0,0,11406,266
837,信義區,25.029788,121.559358,0,0,1,0,0,0,0,0,0,0,0,0,32.94,6.95,2650.0,80.46,0,4,2,2,0,0,1,0,11406,556
838,信義區,25.031856,121.57488,0,0,1,0,0,0,0,0,0,0,0,0,26.98,7.14,1850.0,68.58,0,3,2,1,1,0,0,0,11406,580
839,信義區,25.0282,121.56792,0,0,1,0,0,0,0,0,0,0,0,0,19.43,6.93,1260.0,64.85,0,3,2,1,1,0,0,0,11406,657
840,信義區,25.041868,121.5689,0,0,1,0,0,0,0,0,0,0,0,0,31.62,11.19,2750.0,86.97,0,3,2,1,1,0,0,0,11406,241
841,信義區,25.028488,121.565361,0,0,1,0,0,0,0,0,0,0,0,0,24.18,7.64,2100.0,86.86,0,3,2,1,1,0,0,0,11406,654
842,信義區,25.035211,121.575519,0,0,1,0,0,0,0,0,0,0,0,0,67.73,8.57,4928.0,85.57,1,4,2,2,0,1,0,0,11406,718
843,信義區,25.0413,121.567416,0,0,1,0,0,0,0,0,0,0,0,0,28.16,2.69,3968.0,140.9,1,1,2,1,0,1,0,0,11406,31
844,信義區,25.03208,121.56132,0,0,1,0,0,0,0,0,0,0,0,0,15.01,1.87,2326.0,154.96,0,1,1,1,0,1,0,0,11406,136
845,信義區,25.027568,121.562368,0,0,1,0,0,0,0,0,0,0,0,0,39.32,7.91,3100.0,78.84,0,4,2,2,0,0,1,0,11406,764
846,信義區,25.030995,121.558546,0,0,1,0,0,0,0,0,0,0,0,0,33.92,3.21,2488.0,73.35,1,1,0,0,0,0,1,0,11406,510
847,信義區,25.027939,121.564402,0,0,1,0,0,0,0,0,0,0,0,0,28.56,5.56,2000.0,70.02,0,3,2,2,0,0,1,0,11406,701
848,信義區,25.035416,121.576308,0,0,1,0,0,0,0,0,0,0,0,0,20.47,9.08,1500.0,73.28,0,2,1,2,1,0,0,0,11406,764
849,信義區,25.038859,121.571549,0,0,1,0,0,0,0,0,0,0,0,0,122.1,30.79,15320.0,125.47,1,4,2,4,0,1,0,0,11405,560
850,信義區,25.024886,121.567228,0,0,1,0,0,0,0,0,0,0,0,0,29.36,9.53,1900.0,64.72,0,3,2,2,1,0,0,0,11405,1138
851,信義區,25.031256,121.557633,0,0,1,0,0,0,0,0,0,0,0,0,13.0,1.19,1608.0,123.65,0,1,1,1,0,1,0,0,11405,592
852,信義區,25.04205,121.566276,0,0,1,0,0,0,0,0,0,0,0,0,14.26,3.23,1700.0,119.19,0,1,0,0,0,0,1,0,11405,141
853,信義區,25.033237,121.573885,0,0,1,0,0,0,0,0,0,0,0,0,14.02,2.18,1566.0,111.71,0,1,1,1,0,1,0,0,11405,429
854,信義區,25.035344,121.575595,0,0,1,0,0,0,0,0,0,0,0,0,54.76,6.92,4400.0,92.99,1,2,2,2,0,1,0,0,11405,736
855,信義區,25.04205,121.566276,0,0,1,0,0,0,0,0,0,0,0,0,16.9,2.97,1450.0,85.8,1,2,1,1,0,0,1,0,11405,141
856,信義區,25.034423,121.576787,0,0,1,0,0,0,0,0,0,0,0,0,26.06,9.91,3188.0,122.32,0,3,2,2,1,0,0,0,11405,834
857,信義區,25.027856,121.563768,0,0,1,0,0,0,0,0,0,0,0,0,16.07,3.49,1418.0,88.26,0,1,1,1,0,0,1,0,11405,706
858,信義區,25.041788,121.567243,0,0,1,0,0,0,0,0,0,0,0,0,32.69,9.49,2400.0,73.41,0,7,7,7,0,0,1,0,11405,76
859,信義區,25.032846,121.57264,0,0,1,0,0,0,0,0,0,0,0,0,14.64,2.39,1800.0,122.94,0,1,1,1,0,1,0,0,11405,265
860,信義區,25.034804,121.575726,0,0,1,0,0,0,0,0,0,0,0,0,45.56,5.91,3066.0,76.57,1,3,2,2,0,0,1,0,11405,719
861,信義區,25.035148,121.576419,0,0,1,0,0,0,0,0,0,0,0,0,24.18,9.44,3000.0,124.04,0,1,1,1,1,0,0,0,11405,802
862,信義區,25.027568,121.562368,0,0,1,0,0,0,0,0,0,0,0,0,41.9,8.03,3270.0,78.05,0,3,2,2,0,0,1,0,11405,764
863,信義區,25.037481,121.572889,0,0,1,0,0,0,0,0,0,0,0,0,11.86,3.84,1760.0,148.35,0,1,1,1,0,1,0,0,11405,568
864,信義區,25.034427,121.557807,0,0,1,0,0,0,0,0,0,0,0,0,32.29,6.48,2752.0,85.21,0,3,2,1,0,1,0,0,11405,540
865,信義區,25.025481,121.570054,0,0,1,0,0,0,0,0,0,0,0,0,63.2,15.02,4750.0,75.16,1,3,2,2,0,1,0,0,11405,996
866,信義區,25.041565,121.566432,0,0,1,0,0,0,0,0,0,0,0,0,35.73,5.82,3500.0,97.97,0,3,2,1,0,1,0,0,11405,107
867,信義區,25.041437,121.570738,0,0,1,0,0,0,0,0,0,0,0,0,11.4,1.86,1606.0,140.82,0,1,1,1,0,1,0,0,11405,466
868,信義區,25.032027,121.558183,0,0,1,0,0,0,0,0,0,0,0,0,16.29,2.33,2650.0,162.71,0,1,0,0,0,1,0,0,11405,482
869,信義區,25.027713,121.566043,0,0,1,0,0,0,0,0,0,0,0,0,30.79,6.13,1500.0,48.72,0,3,2,2,0,0,1,0,11405,791
870,信義區,25.02932,121.569278,0,0,1,0,0,0,0,0,0,0,0,0,146.64,36.65,13368.0,91.16,1,5,2,4,0,1,0,0,11405,449
871,信義區,25.034617,121.558594,0,0,1,0,0,0,0,0,0,0,0,0,14.97,3.02,1450.0,96.86,0,1,1,1,0,1,0,0,11405,458
872,信義區,25.039917,121.561661,0,0,1,0,0,0,0,0,0,0,0,0,87.11,8.02,10000.0,114.8,1,3,1,2,0,1,0,0,11405,447
873,信義區,25.029054,121.561918,0,0,1,0,0,0,0,0,0,0,0,0,22.52,8.39,1550.0,68.83,0,3,1,2,1,0,0,0,11405,547
874,信義區,25.033246,121.575643,0,0,1,0,0,0,0,0,0,0,0,0,31.18,8.52,2218.0,71.13,0,3,2,2,1,0,0,0,11405,659
875,信義區,25.033499,121.573951,0,0,1,0,0,0,0,0,0,0,0,0,15.01,2.44,1720.0,114.59,0,1,1,1,0,1,0,0,11405,442
876,信義區,25.032118,121.563497,0,0,1,0,0,0,0,0,0,0,0,0,52.08,13.6,5908.0,113.43,1,2,2,2,0,0,1,0,11405,92
877,信義區,25.031862,121.557617,0,0,1,0,0,0,0,0,0,0,0,0,12.17,1.05,1348.0,110.8,0,1,2,1,0,1,0,0,11405,560
878,信義區,25.035251,121.557931,0,0,1,0,0,0,0,0,0,0,0,0,17.97,6.3,1464.0,81.45,0,2,2,1,1,0,0,0,11404,579
879,信義區,25.036759,121.559998,0,0,1,0,0,0,0,0,0,0,0,0,46.24,12.51,3300.0,71.37,0,5,2,2,1,0,0,0,11404,571
880,信義區,25.027057,121.569004,0,0,1,0,0,0,0,0,0,0,0,0,28.05,3.89,460.0,16.4,1,1,1,1,0,1,0,0,11404,778
881,信義區,25.026274,121.560922,0,0,1,0,0,0,0,0,0,0,0,0,32.16,12.48,2000.0,62.19,0,4,1,2,1,0,0,0,11404,958
882,信義區,25.032846,121.57264,0,0,1,0,0,0,0,0,0,0,0,0,42.22,7.15,3860.0,95.88,1,3,2,1,0,1,0,0,11404,265
883,信義區,25.027292,121.563919,0,0,1,0,0,0,0,0,0,0,0,0,23.28,8.02,1020.0,43.82,0,3,2,1,1,0,0,0,11404,788
884,信義區,25.0413,121.567416,0,0,1,0,0,0,0,0,0,0,0,0,35.31,3.51,4418.0,135.52,1,2,2,2,0,1,0,0,11404,31
885,信義區,25.04157,121.565055,0,0,1,0,0,0,0,0,0,0,0,0,61.15,4.24,4550.0,91.67,1,1,1,2,0,1,0,0,11404,57
886,信義區,25.028638,121.560004,0,0,1,0,0,0,0,0,0,0,0,0,37.01,14.14,2800.0,75.66,0,4,2,2,1,0,0,0,11404,658
887,信義區,25.028638,121.560004,0,0,1,0,0,0,0,0,0,0,0,0,37.01,14.14,2400.0,64.85,0,3,2,2,1,0,0,0,11404,658
888,信義區,25.028638,121.560004,0,0,1,0,0,0,0,0,0,0,0,0,37.01,14.14,2400.0,64.85,0,3,2,2,1,0,0,0,11404,658
889,信義區,25.028638,121.560004,0,0,1,0,0,0,0,0,0,0,0,0,37.01,14.14,2200.0,59.45,0,4,2,2,1,0,0,0,11404,658
890,信義區,25.028104,121.567478,0,0,1,0,0,0,0,0,0,0,0,0,31.99,9.83,2166.0,67.72,0,3,2,1,1,0,0,0,11404,695
891,信義區,25.02607,121.56967,0,0,1,0,0,0,0,0,0,0,0,0,32.05,7.16,2600.0,81.12,0,2,2,2,0,0,1,0,11404,912
892,信義區,25.024367,121.566383,0,0,1,0,0,0,0,0,0,0,0,0,17.7,6.59,1300.0,73.46,0,3,2,2,1,0,0,0,11404,1246
893,信義區,25.032303,121.563502,0,0,1,0,0,0,0,0,0,0,0,0,52.08,13.6,5650.0,108.48,1,3,2,2,0,0,1,0,11404,66
894,信義區,25.033253,121.558927,0,0,1,0,0,0,0,0,0,0,0,0,37.68,3.79,3786.2,100.49,0,3,2,1,0,1,0,0,11404,360
895,信義區,25.041755,121.566354,0,0,1,0,0,0,0,0,0,0,0,0,19.95,4.08,2208.0,110.66,1,3,1,1,0,0,1,0,11404,127
896,信義區,25.028514,121.56136,0,0,1,0,0,0,0,0,0,0,0,0,46.86,9.12,920.0,19.63,0,4,2,3,0,0,1,0,11404,630
897,信義區,25.024412,121.565763,0,0,1,0,0,0,0,0,0,0,0,0,40.91,8.85,3248.0,90.11,1,3,2,2,0,0,1,0,11404,1235
898,信義區,25.035744,121.573827,0,0,1,0,0,0,0,0,0,0,0,0,58.0,10.99,5530.0,111.06,1,3,2,2,0,1,0,0,11404,580
