行政區,路段,行政區_中山區,行政區_中正區,行政區_信義區,行政區_內湖區,行政區_北投區,行政區_南港區,行政區_士林區,行政區_大同區,行政區_大安區,行政區_文山區,行政區_松山區,行政區_萬華區,屋齡,建坪,房屋總價(萬),車位,房,廳,衛,室,有加蓋,總樓層,起始樓層,最高樓層,物件涵蓋層數,房屋類型_公寓,房屋類型_大樓,房屋類型_套房,房屋類型_華廈,房屋類型_透天,緯度,經度
大安區,台北市大安區瑞安街,0,0,0,0,0,0,0,0,1,0,0,0,10.8,23.55,2968.0,1,1,1,1,0,0,7,2,2,1,0,0,0,1,0,25.0297470451,121.540660084
大安區,台北市大安區青田街,0,0,0,0,0,0,0,0,1,0,0,0,55.0,55.47,6488.0,1,4,2,2,0,0,6,4,4,1,0,0,0,1,0,25.0277124016507,121.531565790328
大安區,台北市大安區和平東路三段,0,0,0,0,0,0,0,0,1,0,0,0,47.3,36.98,3488.0,1,4,2,2,0,0,6,3,3,1,0,0,0,1,0,25.0248828598,121.551103749
大安區,台北市大安區通化街,0,0,0,0,0,0,0,0,1,0,0,0,1.7,19.15,2268.0,1,3,1,1,0,0,8,2,2,1,0,0,0,1,0,25.0310770067,121.554184641
大安區,台北市大安區仁愛路四段,0,0,0,0,0,0,0,0,1,0,0,0,44.1,62.71,7526.0,1,2,2,2,0,0,7,6,6,1,0,0,0,1,0,25.0359428024,121.550203777
大安區,台北市大安區建國南路一段,0,0,0,0,0,0,0,0,1,0,0,0,39.0,31.74,3488.0,1,2,2,5,0,0,14,3,3,1,0,1,0,0,0,25.0352978183,121.538718287
大安區,台北市大安區師大路,0,0,0,0,0,0,0,0,1,0,0,0,48.6,26.93,2888.0,0,3,2,1,0,1,5,5,5,1,1,0,0,0,0,25.0242388181648,121.527786128373
大安區,台北市大安區敦化南路二段,0,0,0,0,0,0,0,0,1,0,0,0,40.1,58.49,5988.0,1,4,2,2,0,0,17,12,12,1,0,1,0,0,0,25.0310134346,121.551759406
大安區,台北市大安區復興南路二段,0,0,0,0,0,0,0,0,1,0,0,0,45.3,41.37,6800.0,1,4,2,2,0,0,12,10,10,1,0,1,0,0,0,25.0316105896,121.543771199
大安區,台北市大安區和平東路二段,0,0,0,0,0,0,0,0,1,0,0,0,45.0,32.55,4400.0,0,4,2,3,0,1,5,2,2,1,1,0,0,0,0,25.0268084798583,121.544137849074
大安區,台北市大安區和平東路一段,0,0,0,0,0,0,0,0,1,0,0,0,45.7,40.08,4088.0,1,3,4,1,0,1,5,-1,1,2,1,0,0,0,0,25.0256889,121.5305662
大安區,台北市大安區光復南路,0,0,0,0,0,0,0,0,1,0,0,0,47.0,30.27,8500.0,0,3,2,2,0,1,5,1,1,1,1,0,0,0,0,25.039235,121.5559346
大安區,台北市大安區敦化南路二段,0,0,0,0,0,0,0,0,1,0,0,0,6.5,51.16,6580.0,1,2,2,2,0,0,8,5,5,1,0,0,0,1,0,25.0237966648686,121.547247419705
大安區,台北市大安區安和路二段,0,0,0,0,0,0,0,0,1,0,0,0,38.2,51.54,6380.0,0,4,2,2,0,1,12,2,2,1,0,1,0,0,0,25.0276146098,121.549560434
大安區,台北市大安區安和路二段,0,0,0,0,0,0,0,0,1,0,0,0,0.8,14.18,2320.0,1,3,2,1,0,0,5,5,5,1,0,0,1,0,0,25.0263188504621,121.550568238029
大安區,台北市大安區安和路二段,0,0,0,0,0,0,0,0,1,0,0,0,0.6,17.13,2660.0,1,1,2,1,0,0,5,2,2,1,0,0,0,1,0,25.0263559138425,121.550572261342
大安區,台北市大安區安和路二段,0,0,0,0,0,0,0,0,1,0,0,0,0.6,19.87,3240.0,1,1,2,1,0,0,5,5,5,1,0,0,0,1,0,25.026365635383,121.55057762576
大安區,台北市大安區安和路二段,0,0,0,0,0,0,0,0,1,0,0,0,0.6,14.18,2170.0,1,3,2,1,0,0,5,2,2,1,0,1,0,0,0,25.026370496153,121.550570920238
大安區,台北市大安區辛亥路二段,0,0,0,0,0,0,0,0,1,0,0,0,37.1,85.75,9588.0,1,3,2,3,0,0,25,20,20,1,0,1,0,0,0,25.022816198,121.536266537
大安區,台北市大安區敦化南路一段,0,0,0,0,0,0,0,0,1,0,0,0,1.2,66.73,12980.0,1,3,2,2,0,0,20,12,12,1,0,1,0,0,0,25.0440436513999,121.549190072967
大安區,台北市大安區文昌街,0,0,0,0,0,0,0,0,1,0,0,0,59.5,44.36,8588.0,0,8,3,5,0,1,2,1,2,2,0,0,0,0,1,25.0325614,121.5540782
大安區,台北市大安區辛亥路三段,0,0,0,0,0,0,0,0,1,0,0,0,50.8,30.73,2308.0,0,4,2,1,0,0,4,2,2,1,1,0,0,0,0,25.0170167159545,121.550340907672
大安區,台北市大安區臥龍街,0,0,0,0,0,0,0,0,1,0,0,0,43.7,29.14,1700.0,0,3,2,2,0,0,5,4,4,1,1,0,0,0,0,25.0183816902401,121.552754077074
大安區,台北市大安區信義路三段,0,0,0,0,0,0,0,0,1,0,0,0,39.9,32.92,3880.0,1,3,2,2,0,0,16,4,4,1,0,1,0,0,0,25.029768283,121.538958212
大安區,台北市大安區大安路一段,0,0,0,0,0,0,0,0,1,0,0,0,46.4,39.7,1800.0,0,2,1,1,0,0,7,5,5,1,0,0,0,1,0,25.0447846502,121.546123621
大安區,台北市大安區通化街,0,0,0,0,0,0,0,0,1,0,0,0,45.2,33.6,3600.0,0,5,2,2,0,1,5,1,1,1,1,0,0,0,0,25.0290244113744,121.555294349074
大安區,台北市大安區忠孝東路三段,0,0,0,0,0,0,0,0,1,0,0,0,38.8,33.45,3948.0,1,3,2,5,0,0,14,14,14,1,0,1,0,0,0,25.0414530903,121.539310594
大安區,台北市大安區樂利路,0,0,0,0,0,0,0,0,1,0,0,0,58.7,11.82,1348.0,0,2,2,1,0,0,4,2,2,1,1,0,0,0,0,25.0251093888,121.552670087
大安區,台北市大安區忠孝東路三段,0,0,0,0,0,0,0,0,1,0,0,0,38.7,37.28,3890.0,0,1,2,2,0,0,14,11,11,1,0,1,0,0,0,25.0414786,121.5405254
大安區,台北市大安區市民大道四段,0,0,0,0,0,0,0,0,1,0,0,0,4.8,31.25,3988.0,1,2,1,1,0,0,10,8,8,1,0,0,0,1,0,25.0447667075686,121.545819908312
大安區,台北市大安區金山南路二段,0,0,0,0,0,0,0,0,1,0,0,0,45.9,91.95,14800.0,0,8,4,2,0,0,12,4,4,1,0,1,0,0,0,25.0334598077,121.526987187
大安區,台北市大安區大安路二段,0,0,0,0,0,0,0,0,1,0,0,0,41.5,41.09,3300.0,1,3,2,2,0,0,7,2,2,1,0,0,0,1,0,25.031423556,121.545948239
大安區,台北市大安區忠孝東路四段,0,0,0,0,0,0,0,0,1,0,0,0,50.2,6.79,998.0,0,3,1,1,0,0,7,2,2,1,0,0,0,1,0,25.0405030955414,121.552915433867
大安區,台北市大安區仁愛路四段,0,0,0,0,0,0,0,0,1,0,0,0,64.5,18.83,4500.0,0,3,2,2,0,1,2,1,2,2,0,0,0,0,1,25.0372509,121.5442897
大安區,台北市大安區市民大道四段,0,0,0,0,0,0,0,0,1,0,0,0,38.6,11.83,1580.0,0,3,1,1,0,0,7,5,5,1,0,0,0,1,0,25.044342546,121.551164252
大安區,台北市大安區忠孝東路四段,0,0,0,0,0,0,0,0,1,0,0,0,49.3,62.45,7280.0,1,8,2,8,0,0,14,8,8,1,0,1,0,0,0,25.0416966842,121.550641487
大安區,台北市大安區忠孝東路三段,0,0,0,0,0,0,0,0,1,0,0,0,38.8,35.7,3988.0,0,1,2,2,0,0,14,3,3,1,0,1,0,0,0,25.0414473217,121.539997932
大安區,台北市大安區忠孝東路四段,0,0,0,0,0,0,0,0,1,0,0,0,43.1,13.58,1700.0,1,1,1,1,0,0,11,11,11,1,0,1,0,0,0,25.0416805,121.5534662
大安區,台北市大安區臥龍街,0,0,0,0,0,0,0,0,1,0,0,0,17.4,38.41,3780.0,1,3,2,2,0,0,9,3,3,1,0,0,0,1,0,25.0179502581,121.551493266
大安區,台北市大安區安居街,0,0,0,0,0,0,0,0,1,0,0,0,41.8,43.96,3200.0,0,3,2,2,0,0,12,3,3,1,0,1,0,0,0,25.0213855,121.5551786
大安區,台北市大安區和平東路三段,0,0,0,0,0,0,0,0,1,0,0,0,40.8,30.54,2800.0,0,3,2,1,0,0,17,9,9,1,0,1,0,0,0,25.0277099191,121.546478585
大安區,台北市大安區基隆路二段,0,0,0,0,0,0,0,0,1,0,0,0,53.6,19.82,1980.0,0,4,3,2,0,1,4,4,4,1,1,0,0,0,0,25.0225587993285,121.550653720238
大安區,台北市大安區大安路二段,0,0,0,0,0,0,0,0,1,0,0,0,14.3,73.22,9888.0,1,3,2,3,0,0,7,5,5,1,0,0,0,1,0,25.0320303915,121.546393163
大安區,台北市大安區新生南路三段,0,0,0,0,0,0,0,0,1,0,0,0,51.8,50.21,8200.0,1,2,4,3,0,1,4,1,4,4,1,0,0,0,0,25.0168957251402,121.532848453967
大安區,台北市大安區復興南路二段,0,0,0,0,0,0,0,0,1,0,0,0,40.8,39.29,3980.0,0,3,2,2,0,0,19,7,7,1,0,1,0,0,0,25.0274756332,121.544570172
大安區,台北市大安區信義路三段,0,0,0,0,0,0,0,0,1,0,0,0,50.3,35.37,4880.0,1,3,2,2,0,0,6,4,4,1,0,0,0,1,0,25.0342541166,121.542504406
大安區,台北市大安區和平東路三段,0,0,0,0,0,0,0,0,1,0,0,0,47.9,30.63,2438.0,0,3,2,2,0,0,5,3,3,1,1,0,0,0,0,25.0195338376356,121.555642605314
大安區,台北市大安區新生南路一段,0,0,0,0,0,0,0,0,1,0,0,0,50.5,57.02,6800.0,0,2,2,2,0,0,4,-1,1,2,1,0,0,0,0,25.0366621424,121.534069884
大安區,台北市大安區信義路二段,0,0,0,0,0,0,0,0,1,0,0,0,0.7,124.04,20058.0,4,5,2,3,0,0,23,20,20,1,0,1,0,0,0,25.0334210568,121.531184683
大安區,台北市大安區溫州街,0,0,0,0,0,0,0,0,1,0,0,0,0.8,60.12,9688.0,1,3,2,2,0,0,19,17,17,1,0,1,0,0,0,25.0243987327338,121.533618601152
大安區,台北市大安區溫州街,0,0,0,0,0,0,0,0,1,0,0,0,0.7,60.12,9188.0,1,3,2,2,0,0,19,12,12,1,0,1,0,0,0,25.0243291157,121.533526312
大安區,台北市大安區忠孝東路三段,0,0,0,0,0,0,0,0,1,0,0,0,55.1,52.71,5800.0,1,4,2,2,0,0,7,6,6,1,0,0,0,1,0,25.0426422778,121.539936228
大安區,台北市大安區忠孝東路四段,0,0,0,0,0,0,0,0,1,0,0,0,48.2,61.19,7488.0,1,4,2,3,0,0,12,4,4,1,0,1,0,0,0,25.0414115488,121.544750165
大安區,台北市大安區復興南路二段,0,0,0,0,0,0,0,0,1,0,0,0,54.8,51.5,14800.0,0,5,3,2,0,1,4,1,2,2,1,0,0,0,0,25.0219842,121.5431833
大安區,台北市大安區通化街,0,0,0,0,0,0,0,0,1,0,0,0,37.8,30.83,3998.0,0,6,2,6,0,0,3,1,3,3,0,0,0,0,1,25.0295529647,121.555464206
大安區,台北市大安區復興南路一段,0,0,0,0,0,0,0,0,1,0,0,0,48.8,36.71,4980.0,1,3,2,2,0,0,7,4,4,1,0,0,0,1,0,25.0388266945104,121.545667973016
大安區,台北市大安區忠孝東路四段,0,0,0,0,0,0,0,0,1,0,0,0,56.4,56.77,7720.0,1,3,2,3,0,0,12,8,8,1,0,1,0,0,0,25.0412046018314,121.547492941139
大安區,台北市大安區浦城街,0,0,0,0,0,0,0,0,1,0,0,0,43.2,42.35,3826.0,0,7,1,7,0,1,5,5,5,1,1,0,0,0,0,25.0239951,121.5257334
大安區,台北市大安區敦化南路一段,0,0,0,0,0,0,0,0,1,0,0,0,17.9,177.23,38500.0,1,4,3,3,0,1,22,12,12,1,0,1,0,0,0,25.0387862041919,121.549334438029
大安區,台北市大安區潮州街,0,0,0,0,0,0,0,0,1,0,0,0,43.0,50.07,6450.0,1,4,2,3,0,0,7,3,3,1,0,0,0,1,0,25.0286754379,121.527092315
大安區,台北市大安區永康街,0,0,0,0,0,0,0,0,1,0,0,0,24.3,157.47,16000.0,4,5,2,4,0,1,13,7,7,1,0,1,0,0,0,25.0281014333,121.529461505
大安區,台北市大安區安居街,0,0,0,0,0,0,0,0,1,0,0,0,42.6,39.58,3800.0,1,3,2,2,0,0,7,3,3,1,0,0,0,1,0,25.021279923,121.5547493
大安區,台北市大安區敦化南路二段,0,0,0,0,0,0,0,0,1,0,0,0,45.4,75.18,8780.0,1,4,3,4,0,1,7,7,7,1,0,0,0,1,0,25.030030929,121.550175677
大安區,台北市大安區新生南路一段,0,0,0,0,0,0,0,0,1,0,0,0,54.9,31.54,5380.0,0,4,2,2,0,1,4,1,1,1,1,0,0,0,0,25.0374355416,121.533928039
大安區,台北市大安區新生南路一段,0,0,0,0,0,0,0,0,1,0,0,0,47.3,31.64,3600.0,0,5,3,3,0,1,5,5,5,1,1,0,0,0,0,25.0370686598,121.533345857
大安區,台北市大安區臨江街,0,0,0,0,0,0,0,0,1,0,0,0,36.2,47.23,8888.0,0,8,4,4,0,1,3,1,3,3,0,0,0,0,1,25.029642337,121.556406561
大安區,台北市大安區市民大道四段,0,0,0,0,0,0,0,0,1,0,0,0,38.7,23.02,3800.0,0,2,4,3,0,1,7,7,7,1,0,0,0,1,0,25.0443202935,121.551346283
大安區,台北市大安區建國南路二段,0,0,0,0,0,0,0,0,1,0,0,0,39.8,38.43,4288.0,0,3,2,2,0,0,7,4,4,1,0,0,0,1,0,25.0290295720204,121.54000260309
大安區,台北市大安區延吉街,0,0,0,0,0,0,0,0,1,0,0,0,43.2,44.95,5288.0,0,4,2,3,0,1,7,2,2,1,0,0,0,1,0,25.0432404016,121.555421226
大安區,台北市大安區信義路三段,0,0,0,0,0,0,0,0,1,0,0,0,38.2,51.06,5616.0,0,4,2,5,0,0,7,6,6,1,0,0,0,1,0,25.0300827758,121.539501708
大安區,台北市大安區敦化南路一段,0,0,0,0,0,0,0,0,1,0,0,0,48.2,66.74,9380.0,1,3,2,3,0,0,14,11,11,1,0,1,0,0,0,25.0406659918,121.54777594
大安區,台北市大安區永康街,0,0,0,0,0,0,0,0,1,0,0,0,58.2,25.62,3298.0,0,2,2,1,0,0,4,2,2,1,1,0,0,0,0,25.0318130808,121.531578484
大安區,台北市大安區延吉街,0,0,0,0,0,0,0,0,1,0,0,0,43.7,53.01,5480.0,1,4,2,2,0,0,7,3,3,1,0,0,0,1,0,25.0359284,121.5559548
大安區,台北市大安區信義路二段,0,0,0,0,0,0,0,0,1,0,0,0,51.9,30.19,5380.0,0,2,1,1,0,1,4,1,1,1,1,0,0,0,0,25.0337636,121.5257112
大安區,台北市大安區敦化南路一段,0,0,0,0,0,0,0,0,1,0,0,0,51.0,37.51,5068.0,1,2,2,1,0,0,14,9,9,1,0,1,0,0,0,25.0362043048,121.548459459
大安區,台北市大安區和平東路一段,0,0,0,0,0,0,0,0,1,0,0,0,11.2,157.17,28300.0,1,3,2,5,0,0,38,15,15,1,0,1,0,0,0,25.0269753264,121.526148462
大安區,台北市大安區忠孝東路四段,0,0,0,0,0,0,0,0,1,0,0,0,42.7,39.7,13800.0,1,4,2,2,0,1,7,1,1,1,0,0,0,1,0,25.0400121236,121.550969022
大安區,台北市大安區通化街,0,0,0,0,0,0,0,0,1,0,0,0,47.7,24.58,4798.0,0,4,3,2,0,1,5,1,2,2,1,0,0,0,0,25.0301342,121.5561786
大安區,台北市大安區潮州街,0,0,0,0,0,0,0,0,1,0,0,0,11.4,144.85,15800.0,3,4,2,4,0,0,16,10,10,1,0,1,0,0,0,25.0292550250003,121.525209777089
大安區,台北市大安區大安路一段,0,0,0,0,0,0,0,0,1,0,0,0,41.2,38.53,7968.0,1,4,2,2,0,0,7,2,2,1,0,0,0,1,0,25.035206433879,121.546097535359
大安區,台北市大安區新生南路一段,0,0,0,0,0,0,0,0,1,0,0,0,53.8,52.59,7400.0,0,3,1,1,0,0,4,1,1,1,1,0,0,0,0,25.0410718372,121.533856542
大安區,台北市大安區建國南路一段,0,0,0,0,0,0,0,0,1,0,0,0,49.3,47.7,5280.0,0,2,2,1,0,0,12,7,7,1,0,1,0,0,0,25.0410601614,121.536970448
大安區,台北市大安區通化街,0,0,0,0,0,0,0,0,1,0,0,0,51.0,107.2,8888.0,0,7,3,3,0,1,4,-1,2,3,1,0,0,0,0,25.026708176,121.552620111
大安區,台北市大安區瑞安街,0,0,0,0,0,0,0,0,1,0,0,0,55.6,33.4,3338.0,0,4,2,2,0,1,4,2,2,1,1,0,0,0,0,25.0263900138,121.539421087
大安區,台北市大安區信義路三段,0,0,0,0,0,0,0,0,1,0,0,0,39.8,37.71,3980.0,1,3,2,2,0,0,16,2,2,1,0,1,0,0,0,25.0299193264,121.538955454
大安區,台北市大安區敦化南路二段,0,0,0,0,0,0,0,0,1,0,0,0,45.7,30.56,5200.0,0,4,2,2,0,1,5,1,1,1,1,0,0,0,0,25.0219790694,121.547556126
大安區,台北市大安區敦化南路二段,0,0,0,0,0,0,0,0,1,0,0,0,16.7,94.58,11200.0,1,2,2,2,0,0,13,6,6,1,0,1,0,0,0,25.0228317746,121.547093933
大安區,台北市大安區延吉街,0,0,0,0,0,0,0,0,1,0,0,0,44.2,47.6,5480.0,0,5,1,2,0,0,7,4,4,1,0,0,0,1,0,25.0405356,121.554852
大安區,台北市大安區信義路三段,0,0,0,0,0,0,0,0,1,0,0,0,57.8,59.08,8900.0,1,3,2,2,0,0,5,4,4,1,0,0,0,1,0,25.0345084026,121.542028263
大安區,台北市大安區和平東路三段,0,0,0,0,0,0,0,0,1,0,0,0,46.3,39.7,1998.0,0,2,2,1,0,1,5,2,2,1,1,0,0,0,0,25.018842,121.557866
大安區,台北市大安區基隆路二段,0,0,0,0,0,0,0,0,1,0,0,0,44.1,36.82,3498.0,0,3,2,1,0,0,12,7,7,1,0,1,0,0,0,25.0240926551,121.551981177
大安區,台北市大安區市民大道四段,0,0,0,0,0,0,0,0,1,0,0,0,38.9,43.08,3908.0,1,3,3,3,0,0,7,3,3,1,0,0,0,1,0,25.0443490659048,121.550483432031
大安區,台北市大安區信義路二段,0,0,0,0,0,0,0,0,1,0,0,0,60.6,32.82,4688.0,0,7,2,5,0,1,4,4,4,1,1,0,0,0,0,25.032239,121.531894
大安區,台北市大安區文昌街,0,0,0,0,0,0,0,0,1,0,0,0,51.8,33.93,4388.0,0,7,2,7,0,1,4,3,3,1,1,0,0,0,0,25.0323265,121.556149
大安區,台北市大安區忠孝東路四段,0,0,0,0,0,0,0,0,1,0,0,0,46.6,43.75,5588.0,1,6,3,3,0,1,7,7,7,1,0,0,0,1,0,25.0407942974939,121.550532630418
大安區,台北市大安區市民大道四段,0,0,0,0,0,0,0,0,1,0,0,0,38.8,42.63,4088.0,1,3,2,2,0,0,7,5,5,1,0,0,0,1,0,25.0443006138,121.550324186
大安區,台北市大安區建國南路一段,0,0,0,0,0,0,0,0,1,0,0,0,7.8,86.51,9580.0,2,3,2,2,0,0,14,6,6,1,0,1,0,0,0,25.035577,121.5372902
大安區,台北市大安區金山南路二段,0,0,0,0,0,0,0,0,1,0,0,0,53.8,34.6,4780.0,0,11,2,2,0,1,4,4,4,1,1,0,0,0,0,25.0328720715,121.528317132
大安區,台北市大安區忠孝東路四段,0,0,0,0,0,0,0,0,1,0,0,0,49.1,40.48,9980.0,0,3,1,2,0,1,7,1,1,1,0,0,0,1,0,25.0404333809,121.553758309
大安區,台北市大安區光復南路,0,0,0,0,0,0,0,0,1,0,0,0,51.4,34.27,5680.0,0,3,3,2,0,1,4,1,1,1,1,0,0,0,0,25.0305518,121.5564773
大安區,台北市大安區永康街,0,0,0,0,0,0,0,0,1,0,0,0,14.7,29.3,3750.0,1,2,1,5,0,1,12,9,9,1,0,1,0,0,0,25.0287430662,121.52971183
大安區,台北市大安區復興南路一段,0,0,0,0,0,0,0,0,1,0,0,0,52.9,45.61,5288.0,1,7,2,7,0,0,12,12,12,1,0,1,0,0,0,25.042673,121.545156
大安區,台北市大安區浦城街,0,0,0,0,0,0,0,0,1,0,0,0,51.3,17.09,1998.0,0,2,2,1,0,0,4,4,4,1,1,0,0,0,0,25.0243125749,121.527274409
大安區,台北市大安區和平東路二段,0,0,0,0,0,0,0,0,1,0,0,0,43.8,41.36,3780.0,0,7,2,5,0,1,5,5,5,1,1,0,0,0,0,25.0255295686,121.546163411
大安區,台北市大安區新生南路一段,0,0,0,0,0,0,0,0,1,0,0,0,58.3,30.45,4998.0,0,2,2,2,0,1,4,1,1,1,1,0,0,0,0,25.0349025043286,121.535534979762
大安區,台北市大安區忠孝東路四段,0,0,0,0,0,0,0,0,1,0,0,0,46.5,43.87,6380.0,1,5,1,2,0,0,7,2,2,1,0,0,0,1,0,25.0407739,121.5507033
大安區,台北市大安區敦化南路一段,0,0,0,0,0,0,0,0,1,0,0,0,51.6,42.39,4980.0,0,7,1,7,0,0,7,5,5,1,0,0,0,1,0,25.0402489963,121.552724474
大安區,台北市大安區忠孝東路四段,0,0,0,0,0,0,0,0,1,0,0,0,50.2,58.04,23900.0,0,6,2,2,0,1,7,1,1,1,0,0,0,1,0,25.0406293,121.5528225
大安區,台北市大安區泰順街,0,0,0,0,0,0,0,0,1,0,0,0,35.0,45.95,5300.0,1,3,2,2,0,0,27,1,1,1,0,1,0,0,0,25.0219647,121.5310202
大安區,台北市大安區建國南路一段,0,0,0,0,0,0,0,0,1,0,0,0,48.3,40.54,4980.0,0,3,2,2,0,0,5,2,2,1,1,0,0,0,0,25.036027,121.5366396
大安區,台北市大安區通化街,0,0,0,0,0,0,0,0,1,0,0,0,62.6,40.66,18800.0,0,3,2,1,0,1,2,1,2,2,0,0,0,0,1,25.0313575,121.5543139
大安區,台北市大安區復興南路二段,0,0,0,0,0,0,0,0,1,0,0,0,48.2,39.55,4350.0,1,3,2,2,0,0,12,3,3,1,0,1,0,0,0,25.0306889135,121.543797559
大安區,台北市大安區永康街,0,0,0,0,0,0,0,0,1,0,0,0,39.1,56.4,6688.0,1,3,2,2,0,0,7,5,5,1,0,0,0,1,0,25.032965,121.529644
大安區,台北市大安區和平東路二段,0,0,0,0,0,0,0,0,1,0,0,0,38.4,36.96,4180.0,1,3,2,2,0,0,12,11,11,1,0,1,0,0,0,25.0249752972,121.544171862
大安區,台北市大安區忠孝東路四段,0,0,0,0,0,0,0,0,1,0,0,0,56.4,66.72,8600.0,1,3,1,1,0,0,12,9,9,1,0,1,0,0,0,25.041039886292,121.54765021248
大安區,台北市大安區永康街,0,0,0,0,0,0,0,0,1,0,0,0,18.5,84.76,11427.0,2,3,2,2,0,0,7,4,4,1,0,0,0,1,0,25.0319384576,121.531227452
大安區,台北市大安區金華街,0,0,0,0,0,0,0,0,1,0,0,0,16.6,39.82,5750.0,1,3,2,2,0,0,7,2,2,1,0,0,0,1,0,25.0298590504,121.52917845
大安區,台北市大安區建國南路一段,0,0,0,0,0,0,0,0,1,0,0,0,38.8,33.45,3960.0,0,2,2,2,0,0,14,1,1,1,0,1,0,0,0,25.0410511867,121.539013247
大安區,台北市大安區信義路四段,0,0,0,0,0,0,0,0,1,0,0,0,51.5,60.34,8500.0,1,3,1,1,0,0,7,1,1,1,0,0,0,1,0,25.035095572454,121.551584942568
大安區,台北市大安區四維路,0,0,0,0,0,0,0,0,1,0,0,0,58.9,29.91,6580.0,0,3,2,2,0,0,4,1,1,1,1,0,0,0,0,25.0313751407,121.547058447
大安區,台北市大安區潮州街,0,0,0,0,0,0,0,0,1,0,0,0,43.2,49.61,8200.0,1,4,2,2,0,0,7,1,1,1,0,0,0,1,0,25.0286754379,121.527092315
大安區,台北市大安區和平東路二段,0,0,0,0,0,0,0,0,1,0,0,0,61.4,39.7,23850.0,0,25,2,23,0,1,3,2,3,2,1,0,0,0,0,25.0231268,121.5419512
大安區,台北市大安區復興南路二段,0,0,0,0,0,0,0,0,1,0,0,0,40.8,30.54,2888.0,0,3,2,1,0,0,17,3,3,1,0,1,0,0,0,25.0278760952,121.545515505
大安區,台北市大安區仁愛路四段,0,0,0,0,0,0,0,0,1,0,0,0,49.6,75.88,25000.0,0,3,2,1,0,0,6,1,1,1,0,0,0,1,0,25.0386641115849,121.546753104078
大安區,台北市大安區敦化南路一段,0,0,0,0,0,0,0,0,1,0,0,0,57.3,61.63,6980.0,0,6,4,4,0,0,8,6,6,1,0,0,0,1,0,25.0425688206348,121.547320785312
大安區,台北市大安區復興南二段,0,0,0,0,0,0,0,0,1,0,0,0,50.9,30.27,3500.0,1,4,2,2,0,0,6,3,3,1,0,0,0,1,0,25.0276276101101,121.542158571983
大安區,台北市大安區麗水街,0,0,0,0,0,0,0,0,1,0,0,0,56.1,29.74,6800.0,0,3,2,1,0,0,4,1,1,1,1,0,0,0,0,25.0301409194,121.529004169
大安區,台北市大安區和平東路一段,0,0,0,0,0,0,0,0,1,0,0,0,48.0,20.64,3198.0,0,2,2,2,0,0,11,11,11,1,0,1,0,0,0,25.0264941386,121.53216496
大安區,台北市大安區敦化南路一段,0,0,0,0,0,0,0,0,1,0,0,0,42.7,70.57,20000.0,1,3,1,1,0,0,7,1,1,1,0,0,0,1,0,25.0431508157,121.550382721
大安區,台北市大安區市民大道四段,0,0,0,0,0,0,0,0,1,0,0,0,4.8,31.25,3958.0,1,1,2,1,0,0,10,4,4,1,0,0,0,1,0,25.0448444682,121.545905739
大安區,台北市大安區通化街,0,0,0,0,0,0,0,0,1,0,0,0,47.7,33.85,2788.0,0,8,2,8,0,1,5,5,5,1,1,0,0,0,0,25.0294034218,121.555430297
大安區,台北市大安區和平東路三段,0,0,0,0,0,0,0,0,1,0,0,0,38.8,40.14,2788.0,1,3,2,2,0,0,12,3,3,1,0,1,0,0,0,25.0200132425,121.556754558
大安區,台北市大安區信義路三段,0,0,0,0,0,0,0,0,1,0,0,0,39.4,61.01,8588.0,1,4,1,2,0,0,6,5,5,1,0,0,0,1,0,25.034998795,121.542898646
大安區,台北市大安區金山南路二段,0,0,0,0,0,0,0,0,1,0,0,0,26.0,41.1,6300.0,1,3,2,1,0,1,6,1,1,1,0,0,0,1,0,25.0287507,121.5265643
大安區,台北市大安區大安路二段,0,0,0,0,0,0,0,0,1,0,0,0,57.2,42.13,4450.0,0,7,3,3,0,1,4,4,4,1,1,0,0,0,0,25.0296263192,121.545777797
大安區,台北市大安區忠孝東路四段,0,0,0,0,0,0,0,0,1,0,0,0,48.1,62.08,6900.0,1,10,1,1,0,0,13,10,10,1,0,1,0,0,0,25.0412107316,121.553665329
大安區,台北市大安區和平東路二段,0,0,0,0,0,0,0,0,1,0,0,0,40.8,34.28,3220.0,0,3,2,5,0,0,17,8,8,1,0,1,0,0,0,25.0270951117,121.54446419
大安區,台北市大安區信義路三段,0,0,0,0,0,0,0,0,1,0,0,0,57.9,25.98,3820.0,0,3,2,1,0,0,4,2,2,1,1,0,0,0,0,25.0346730164,121.542371223
大安區,台北市大安區四維路,0,0,0,0,0,0,0,0,1,0,0,0,56.8,33.96,4498.0,0,4,2,2,0,0,5,4,4,1,1,0,0,0,0,25.0262639153,121.547710226
大安區,台北市大安區潮州街,0,0,0,0,0,0,0,0,1,0,0,0,48.0,37.65,3800.0,0,6,2,4,0,1,5,5,5,1,1,0,0,0,0,25.0294331377122,121.522304724867
大安區,台北市大安區羅斯福路二段,0,0,0,0,0,0,0,0,1,0,0,0,57.8,22.15,5298.0,0,3,2,1,0,0,4,1,1,1,1,0,0,0,0,25.0258292234,121.523963704
大安區,台北市大安區和平東路一段,0,0,0,0,0,0,0,0,1,0,0,0,11.1,157.17,28300.0,1,3,2,5,0,0,38,15,15,1,0,1,0,0,0,25.0269287856,121.526690876
