"id","district","latitude","longitude","dist_zhongshan","dist_zhongzheng","dist_xinyi","dist_neihu","dist_beitou","dist_nangang","dist_shilin","dist_datong","dist_daan","dist_wenshan","dist_songshan","dist_wanhua","house_age","building_area","land_area","total_price","unit_price","has_parking","floor","total_floor","rooms","halls","bathrooms","extra_rooms","type_apartment","type_building","type_house","type_mansion","type_studio","transaction_date","created_at","updated_at","deleted_at","distance_to_mrt"
"8341","大安區","25.0242349","121.5437115","0","0","0","0","0","0","0","0","1","0","0","0","0.60","56.13","5.11","7850","170.32","1","15","23","3","2","2","0","0","1","0","0","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"277"
"8342","大安區","25.0440757","121.5493982","0","0","0","0","0","0","0","0","1","0","0","0","0.70","64.25","5.32","9588","176.07","1","6","20","3","2","2","0","0","1","0","0","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"311"
"8343","大安區","25.0409321","121.5571634","0","0","0","0","0","0","0","0","1","0","0","0","47.20","28.87","3.50","3358","116.31","0","9","12","2","2","1","0","0","1","0","0","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"61"
"8344","大安區","25.0218161","121.5310182","0","0","0","0","0","0","0","0","1","0","0","0","34.70","40.69","2.49","4150","101.98","0","4","27","3","2","2","0","0","1","0","0","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"344"
"8345","大安區","25.0207954","121.5558538","0","0","0","0","0","0","0","0","1","0","0","0","39.40","35.81","5.24","2628","73.38","0","9","12","3","2","2","0","0","1","0","0","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"484"
"8346","大安區","25.0315327","121.5453192","0","0","0","0","0","0","0","0","1","0","0","0","4.00","99.64","14.50","14399","144.51","1","7","21","3","2","3","0","0","1","0","0","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"284"
"8347","大安區","25.0315327","121.5453192","0","0","0","0","0","0","0","0","1","0","0","0","4.00","99.24","14.44","14330","144.40","1","7","21","3","2","3","0","0","1","0","0","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"284"
"8348","大安區","25.0383295","121.5456862","0","0","0","0","0","0","0","0","1","0","0","0","47.00","49.65","7.04","5362","108.00","0","7","12","3","2","1","0","0","1","0","0","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"467"
"8349","大安區","25.0416775","121.5558091","0","0","0","0","0","0","0","0","1","0","0","0","48.80","18.27","2.01","2190","119.88","0","2","12","2","2","1","0","0","1","0","0","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"114"
"8350","大安區","25.0266147","121.5322279","0","0","0","0","0","0","0","0","1","0","0","0","47.40","21.90","2.08","2250","102.72","0","5","11","0","0","0","0","0","1","0","0","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"972"
"8351","大安區","25.0347990","121.5384169","0","0","0","0","0","0","0","0","1","0","0","0","39.30","30.02","4.12","883","29.42","0","7","14","3","2","2","0","0","1","0","0","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"362"
"8352","大安區","25.0226695","121.5322109","0","0","0","0","0","0","0","0","1","0","0","0","41.90","40.38","5.74","3000","74.29","0","5","14","3","2","2","0","0","1","0","0","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"543"
"8353","大安區","25.0263048","121.5454943","0","0","0","0","0","0","0","0","1","0","0","0","40.30","39.14","7.66","3350","85.60","0","18","19","3","2","2","0","0","1","0","0","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"244"
"8354","大安區","25.0311657","121.5518080","0","0","0","0","0","0","0","0","1","0","0","0","39.70","41.75","4.10","4168","99.83","0","7","17","4","2","2","0","0","1","0","0","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"263"
"8355","大安區","25.0242349","121.5437115","0","0","0","0","0","0","0","0","1","0","0","0","0.60","56.11","5.10","7260","156.92","1","10","23","3","2","2","0","0","1","0","0","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"277"
"8356","大安區","25.0242349","121.5437115","0","0","0","0","0","0","0","0","1","0","0","0","0.60","66.95","6.31","9100","160.02","1","14","23","4","2","2","0","0","1","0","0","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"277"
"8357","大安區","25.0263048","121.5454943","0","0","0","0","0","0","0","0","1","0","0","0","40.30","33.69","6.54","3025","89.80","0","17","19","3","2","2","0","0","1","0","0","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"244"
"8358","大安區","25.0263048","121.5454943","0","0","0","0","0","0","0","0","1","0","0","0","40.30","30.56","5.87","2700","88.34","0","5","19","3","2","1","0","0","1","0","0","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"244"
"8359","大安區","25.0318455","121.5387806","0","0","0","0","0","0","0","0","1","0","0","0","7.00","174.94","20.04","40068","266.12","1","21","31","0","0","0","0","0","1","0","0","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"426"
"8360","大安區","25.0323072","121.5482954","0","0","0","0","0","0","0","0","1","0","0","0","38.10","62.66","4.87","6750","107.73","0","7","18","4","2","3","0","0","1","0","0","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"538"
"8361","大安區","25.0250897","121.5395438","0","0","0","0","0","0","0","0","1","0","0","0","43.50","36.05","2.83","3650","101.24","0","9","12","3","2","2","0","0","1","0","0","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"557"
"8362","大安區","25.0412866","121.5468092","0","0","0","0","0","0","0","0","1","0","0","0","49.90","20.35","2.31","2368","116.37","0","4","12","2","1","1","0","0","1","0","0","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"239"
"8363","大安區","25.0318455","121.5387806","0","0","0","0","0","0","0","0","1","0","0","0","7.00","174.63","20.00","40175","267.01","1","22","31","0","0","0","0","0","1","0","0","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"426"
"8364","大安區","25.0318455","121.5387806","0","0","0","0","0","0","0","0","1","0","0","0","7.00","190.51","20.28","40825","267.20","1","22","31","0","0","0","0","0","1","0","0","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"426"
"8365","大安區","25.0172144","121.5574229","0","0","0","0","0","0","0","0","1","0","0","0","20.30","50.62","8.45","3938","95.45","1","3","12","3","2","2","0","0","1","0","0","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"248"
"8366","大安區","25.0222308","121.5436829","0","0","0","0","0","0","0","0","1","0","0","0","45.60","32.83","3.88","3368","102.60","0","10","12","3","2","2","0","0","1","0","0","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"567"
"8367","大安區","25.0173774","121.5597025","0","0","0","0","0","0","0","0","1","0","0","0","5.00","41.99","4.99","3360","105.50","1","11","13","2","2","1","0","0","1","0","0","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"222"
"8368","大安區","25.0263135","121.5431162","0","0","0","0","0","0","0","0","1","0","0","0","2.50","55.95","3.08","8820","200.13","1","34","34","3","2","2","0","0","1","0","0","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"71"
"8369","大安區","25.0359007","121.5432972","0","0","0","0","0","0","0","0","1","0","0","0","1.80","51.45","3.01","6300","147.36","1","3","15","3","2","2","0","0","1","0","0","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"280"
"8370","大安區","25.0306538","121.5535002","0","0","0","0","0","0","0","0","1","0","0","0","43.70","3.55","0.69","269","75.63","0","3","7","0","0","0","0","0","0","0","1","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"339"
"8371","大安區","25.0410078","121.5340936","0","0","0","0","0","0","0","0","1","0","0","0","13.60","63.70","12.98","7300","114.60","1","3","7","2","2","2","0","0","0","0","1","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"124"
"8372","大安區","25.0337770","121.5512153","0","0","0","0","0","0","0","0","1","0","0","0","39.80","44.69","10.27","3100","69.36","0","3","6","4","2","2","0","0","0","0","1","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"181"
"8373","大安區","25.0401967","121.5534439","0","0","0","0","0","0","0","0","1","0","0","0","48.70","38.21","9.04","3400","88.98","0","2","7","2","2","2","0","0","0","0","1","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"294"
"8374","大安區","25.0386161","121.5536449","0","0","0","0","0","0","0","0","1","0","0","0","52.80","38.27","9.16","6800","177.70","0","1","7","3","3","2","0","0","0","0","1","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"477"
"8375","大安區","25.0396469","121.5532036","0","0","0","0","0","0","0","0","1","0","0","0","49.50","58.62","10.74","5813","99.17","0","3","7","4","2","2","0","0","0","0","1","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"323"
"8376","大安區","25.0446901","121.5468342","0","0","0","0","0","0","0","0","1","0","0","0","48.90","10.86","3.14","700","64.46","0","7","7","2","1","1","0","0","0","0","1","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"481"
"8377","大安區","25.0429959","121.5385617","0","0","0","0","0","0","0","0","1","0","0","0","54.30","13.75","3.68","1600","116.32","0","3","6","2","1","2","0","0","0","0","1","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"624"
"8378","大安區","25.0273746","121.5516326","0","0","0","0","0","0","0","0","1","0","0","0","41.40","42.98","0.00","200","4.65","0","4","7","3","1","1","0","0","0","0","1","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"529"
"8379","大安區","25.0314097","121.5517299","0","0","0","0","0","0","0","0","1","0","0","0","1.10","15.45","3.48","2030","131.40","0","4","6","0","0","0","0","0","0","0","1","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"235"
"8380","大安區","25.0309725","121.5304928","0","0","0","0","0","0","0","0","1","0","0","0","30.30","60.61","13.73","6350","104.78","1","3","7","3","2","2","0","0","0","0","1","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"396"
"8381","大安區","25.0285493","121.5340297","0","0","0","0","0","0","0","0","1","0","0","0","39.20","68.59","11.63","8400","122.48","1","2","7","4","2","2","0","0","0","0","1","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"702"
"8382","大安區","25.0359393","121.5499664","0","0","0","0","0","0","0","0","1","0","0","0","44.10","51.99","9.25","5858","112.67","1","4","7","3","2","2","0","0","0","0","1","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"506"
"8383","大安區","25.0195379","121.5318902","0","0","0","0","0","0","0","0","1","0","0","0","46.30","15.76","4.89","1890","119.90","0","4","7","2","2","1","0","0","0","0","1","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"378"
"8384","大安區","25.0327911","121.5318978","0","0","0","0","0","0","0","0","1","0","0","0","0.30","10.39","2.71","1288","123.99","0","5","6","0","0","0","0","0","0","0","1","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"302"
"8385","大安區","25.0369414","121.5499709","0","0","0","0","0","0","0","0","1","0","0","0","42.60","39.48","6.47","3366","85.26","0","2","7","3","1","2","0","0","0","0","1","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"600"
"8386","大安區","25.0407680","121.5454492","0","0","0","0","0","0","0","0","1","0","0","0","20.30","58.96","11.63","6800","115.34","1","7","8","4","2","2","0","0","0","0","1","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"131"
"8387","大安區","25.0327911","121.5318978","0","0","0","0","0","0","0","0","1","0","0","0","0.30","9.60","2.28","1192","124.15","0","5","6","0","0","0","0","0","0","0","1","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"302"
"8388","大安區","25.0422046","121.5401736","0","0","0","0","0","0","0","0","1","0","0","0","0.00","8.83","2.68","900","101.93","1","6","7","4","2","2","0","0","0","0","1","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"393"
"8389","大安區","25.0393461","121.5515573","0","0","0","0","0","0","0","0","1","0","0","0","36.00","56.47","11.78","4600","81.46","1","4","6","2","2","2","0","0","0","0","1","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"288"
"8390","大安區","25.0404341","121.5551594","0","0","0","0","0","0","0","0","1","0","0","0","43.70","48.11","11.19","4575","95.09","0","2","7","5","1","2","0","0","0","0","1","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"219"
"8391","大安區","25.0244278","121.5302863","0","0","0","0","0","0","0","0","1","0","0","0","19.70","15.24","3.64","1950","127.95","0","6","7","2","2","1","0","0","0","0","1","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"567"
"8392","大安區","25.0287133","121.5285508","0","0","0","0","0","0","0","0","1","0","0","0","21.40","65.59","17.64","7400","112.83","1","2","7","4","2","2","0","0","0","0","1","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"712"
"8393","大安區","25.0423853","121.5475474","0","0","0","0","0","0","0","0","1","0","0","0","8.70","35.43","6.82","4900","135.36","1","6","10","2","2","1","0","0","0","0","1","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"225"
"8394","大安區","25.0443379","121.5468624","0","0","0","0","0","0","0","0","1","0","0","0","48.90","54.90","13.21","5080","92.54","0","6","7","5","2","2","0","0","0","0","1","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"439"
"8395","大安區","25.0229669","121.5497104","0","0","0","0","0","0","0","0","1","0","0","0","42.80","37.26","7.69","3236","86.84","0","7","7","3","2","2","0","0","0","0","1","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"416"
"8396","大安區","25.0402515","121.5508577","0","0","0","0","0","0","0","0","1","0","0","0","48.70","40.70","10.61","3866","94.99","0","4","7","3","2","2","0","0","0","0","1","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"163"
"8397","大安區","25.0302205","121.5312426","0","0","0","0","0","0","0","0","1","0","0","0","29.80","25.79","5.66","2880","111.65","1","6","6","0","0","0","0","0","0","0","1","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"534"
"8398","大安區","25.0195098","121.5321675","0","0","0","0","0","0","0","0","1","0","0","0","46.30","15.76","4.87","1828","115.97","0","5","7","2","2","1","0","0","0","0","1","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"414"
"8399","大安區","25.0263917","121.5414717","0","0","0","0","0","0","0","0","1","0","0","0","42.00","40.00","8.53","3720","92.99","0","2","7","4","2","2","0","0","0","0","1","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"285"
"8400","大安區","25.0388154","121.5534476","0","0","0","0","0","0","0","0","1","0","0","0","52.00","42.16","10.07","4128","97.91","0","5","7","4","2","2","0","0","0","0","1","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"438"
"8401","大安區","25.0432794","121.5450045","0","0","0","0","0","0","0","0","1","0","0","0","47.40","42.16","10.26","3506","83.15","0","2","7","3","2","2","0","0","0","0","1","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"218"
"8402","大安區","25.0186853","121.5576178","0","0","0","0","0","0","0","0","1","0","0","0","41.30","47.36","8.97","2950","62.29","0","4","7","4","2","2","0","0","0","0","1","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"130"
"8403","大安區","25.0424783","121.5394018","0","0","0","0","0","0","0","0","1","0","0","0","55.00","50.30","12.71","4427","88.02","0","3","6","4","2","3","0","0","0","0","1","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"499"
"8404","大安區","25.0293403","121.5399785","0","0","0","0","0","0","0","0","1","0","0","0","39.30","45.83","11.13","3500","76.36","0","5","7","3","2","2","0","0","0","0","1","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"642"
"8405","大安區","25.0436995","121.5534696","0","0","0","0","0","0","0","0","1","0","0","0","38.30","3.29","0.67","295","89.80","0","7","7","3","2","2","0","0","0","0","1","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"378"
"8406","大安區","25.0279821","121.5335814","0","0","0","0","0","0","0","0","1","0","0","0","37.40","36.88","8.98","4000","108.45","0","4","6","3","2","2","0","0","0","0","1","0","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"790"
"8407","大安區","25.0347322","121.5344132","0","0","0","0","0","0","0","0","1","0","0","0","0.40","5.98","1.12","748","124.99","0","6","10","1","1","1","0","0","0","0","0","1","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"150"
"8408","大安區","25.0396469","121.5532036","0","0","0","0","0","0","0","0","1","0","0","0","49.50","11.43","2.63","1331","116.46","0","5","7","1","1","1","0","0","0","0","0","1","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"323"
"8409","大安區","25.0258307","121.5241985","0","0","0","0","0","0","0","0","1","0","0","0","24.60","7.93","2.08","1050","132.33","0","3","5","1","0","1","0","0","0","0","0","1","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"95"
"8410","大安區","25.0241423","121.5516875","0","0","0","0","0","0","0","0","1","0","0","0","21.30","19.38","1.62","1700","129.33","1","9","12","1","1","1","0","0","0","0","0","1","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"143"
"8411","大安區","25.0417226","121.5534012","0","0","0","0","0","0","0","0","1","0","0","0","42.70","26.28","3.03","2550","97.02","0","3","11","1","1","1","0","0","0","0","0","1","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"223"
"8412","大安區","25.0331648","121.5409267","0","0","0","0","0","0","0","0","1","0","0","0","16.90","11.70","0.98","1500","128.23","0","4","14","1","1","1","0","0","0","0","0","1","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"111"
"8413","大安區","25.0215727","121.5283815","0","0","0","0","0","0","0","0","1","0","0","0","0.00","20.37","3.99","2030","99.67","0","3","7","1","2","1","0","0","0","0","0","1","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"90"
"8414","大安區","25.0333057","121.5319000","0","0","0","0","0","0","0","0","1","0","0","0","47.00","17.98","1.81","2146","119.37","0","13","14","1","1","1","0","0","0","0","0","1","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"269"
"8415","大安區","25.0347990","121.5384169","0","0","0","0","0","0","0","0","1","0","0","0","39.30","8.10","1.16","1000","123.49","0","9","14","1","1","1","0","0","0","0","0","1","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"362"
"8416","大安區","25.0202798","121.5537113","0","0","0","0","0","0","0","0","1","0","0","0","46.80","29.41","8.76","2100","71.40","0","5","5","1","2","2","0","0","0","0","0","1","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"531"
"8417","大安區","25.0411291","121.5551823","0","0","0","0","0","0","0","0","1","0","0","0","42.60","29.08","3.38","1700","58.45","0","12","12","1","1","2","0","0","0","0","0","1","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"199"
"8418","大安區","25.0172144","121.5574229","0","0","0","0","0","0","0","0","1","0","0","0","20.30","27.42","3.99","1860","96.05","1","2","12","1","1","1","0","0","0","0","0","1","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"248"
"8419","大安區","25.0417226","121.5534012","0","0","0","0","0","0","0","0","1","0","0","0","42.70","13.58","1.57","1450","106.78","0","8","11","1","1","1","0","0","0","0","0","1","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"223"
"8420","大安區","25.0297318","121.5415657","0","0","0","0","0","0","0","0","1","0","0","0","18.20","14.46","3.13","2168","138.78","1","5","13","1","2","1","0","0","0","0","0","1","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"517"
"8421","大安區","25.0442613","121.5431358","0","0","0","0","0","0","0","0","1","0","0","0","22.70","11.33","2.81","1200","105.87","0","4","7","1","1","1","0","0","0","0","0","1","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"342"
"8422","大安區","25.0223827","121.5290885","0","0","0","0","0","0","0","0","1","0","0","0","17.80","10.26","1.76","1500","146.23","0","2","10","1","1","1","0","0","0","0","0","1","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"237"
"8423","大安區","25.0324882","121.5307668","0","0","0","0","0","0","0","0","1","0","0","0","46.90","10.84","2.93","1020","94.16","0","4","5","1","0","1","0","0","0","0","0","1","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"226"
"8424","大安區","25.0437995","121.5434905","0","0","0","0","0","0","0","0","1","0","0","0","43.70","17.94","1.34","1836","102.33","0","2","16","1","1","1","0","0","0","0","0","1","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"265"
"8425","大安區","25.0280628","121.5235936","0","0","0","0","0","0","0","0","1","0","0","0","18.30","8.07","1.85","1563","193.66","0","6","6","1","0","1","0","0","0","0","0","1","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"158"
"8426","大安區","25.0428245","121.5434862","0","0","0","0","0","0","0","0","1","0","0","0","1.30","19.83","1.23","2250","135.90","1","5","15","1","1","1","0","0","0","0","0","1","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"133"
"8427","大安區","25.0297318","121.5415657","0","0","0","0","0","0","0","0","1","0","0","0","18.20","14.72","3.23","2078","141.20","0","7","13","1","2","1","0","0","0","0","0","1","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"517"
"8428","大安區","25.0374098","121.5478127","0","0","0","0","0","0","0","0","1","0","0","0","47.70","11.93","1.17","1360","113.99","0","5","14","1","1","1","0","0","0","0","0","1","11408","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"552"
"8429","大安區","25.0278880","121.5424900","0","0","0","0","0","0","0","0","1","0","0","0","50.30","33.89","8.13","3396","100.21","0","4","4","3","2","2","0","1","0","0","0","0","11407","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"292"
"8430","大安區","25.0189124","121.5326108","0","0","0","0","0","0","0","0","1","0","0","0","56.70","12.57","4.39","1131","89.99","0","3","4","3","1","1","0","1","0","0","0","0","11407","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"496"
"8431","大安區","25.0182517","121.5528501","0","0","0","0","0","0","0","0","1","0","0","0","43.00","26.64","7.06","1940","72.84","0","2","5","3","2","2","0","1","0","0","0","0","11407","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"755"
"8432","大安區","25.0184782","121.5526331","0","0","0","0","0","0","0","0","1","0","0","0","48.90","35.27","12.35","1300","36.85","0","1","4","3","2","2","0","1","0","0","0","0","11407","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"776"
"8433","大安區","25.0208912","121.5543680","0","0","0","0","0","0","0","0","1","0","0","0","42.70","37.52","9.92","2175","57.98","0","4","5","3","2","2","0","1","0","0","0","0","11407","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"478"
"8434","大安區","25.0305427","121.5444825","0","0","0","0","0","0","0","0","1","0","0","0","51.60","44.08","15.58","3400","77.14","0","4","4","4","2","2","0","1","0","0","0","0","11407","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"349"
"8435","大安區","25.0246730","121.5247881","0","0","0","0","0","0","0","0","1","0","0","0","41.20","11.08","2.93","950","85.76","0","4","5","3","2","2","0","1","0","0","0","0","11407","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"222"
"8436","大安區","25.0232540","121.5403581","0","0","0","0","0","0","0","0","1","0","0","0","0.00","15.37","5.22","1000","65.07","0","3","4","3","2","1","0","1","0","0","0","0","11407","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"600"
"8437","大安區","25.0258931","121.5295296","0","0","0","0","0","0","0","0","1","0","0","0","44.30","27.83","8.02","1900","68.28","0","2","5","4","2","2","0","1","0","0","0","0","11407","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"716"
"8438","大安區","25.0289004","121.5515997","0","0","0","0","0","0","0","0","1","0","0","0","46.40","16.98","4.86","1468","86.47","0","5","5","2","1","1","0","1","0","0","0","0","11407","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"584"
"8439","大安區","25.0236597","121.5479201","0","0","0","0","0","0","0","0","1","0","0","0","48.00","35.43","7.56","3660","103.31","0","1","5","3","1","2","0","1","0","0","0","0","11407","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"631"
"8440","大安區","25.0304203","121.5555999","0","0","0","0","0","0","0","0","1","0","0","0","44.90","40.84","14.52","2818","69.01","0","1","4","5","2","4","0","1","0","0","0","0","11407","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"473"
"8441","大安區","25.0289888","121.5272539","0","0","0","0","0","0","0","0","1","0","0","0","47.50","25.68","7.54","2425","94.42","0","5","5","2","2","1","0","1","0","0","0","0","11407","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"630"
"8442","大安區","25.0189800","121.5536460","0","0","0","0","0","0","0","0","1","0","0","0","48.30","24.28","8.83","1560","64.25","0","1","4","2","1","1","0","1","0","0","0","0","11407","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"652"
"8443","大安區","25.0254844","121.5352451","0","0","0","0","0","0","0","0","1","0","0","0","0.00","49.37","24.43","4500","91.14","0","1","4","4","2","2","0","1","0","0","0","0","11407","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"1103"
"8444","大安區","25.0279678","121.5425290","0","0","0","0","0","0","0","0","1","0","0","0","50.20","33.89","8.13","3396","100.22","0","4","6","3","2","2","0","1","0","0","0","0","11407","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"299"
"8445","大安區","25.0220186","121.5399564","0","0","0","0","0","0","0","0","1","0","0","0","48.80","42.79","15.20","6330","147.94","0","1","4","3","2","1","0","1","0","0","0","0","11407","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"767"
"8446","大安區","25.0283655","121.5546295","0","0","0","0","0","0","0","0","1","0","0","0","48.60","28.31","7.50","1900","67.12","0","5","5","4","4","3","0","1","0","0","0","0","11407","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"692"
"8447","大安區","25.0197889","121.5521832","0","0","0","0","0","0","0","0","1","0","0","0","47.70","27.73","8.49","1620","58.43","0","3","4","3","1","1","0","1","0","0","0","0","11407","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"591"
"8448","大安區","25.0253655","121.5331737","0","0","0","0","0","0","0","0","1","0","0","0","47.80","41.16","12.55","3388","82.30","0","3","5","4","2","2","0","1","0","0","0","0","11407","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"919"
"8449","大安區","25.0279220","121.5503310","0","0","0","0","0","0","0","0","1","0","0","0","39.50","63.25","5.62","5650","114.97","1","17","17","3","2","2","0","0","1","0","0","0","11407","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"667"
"8450","大安區","25.0347990","121.5384169","0","0","0","0","0","0","0","0","1","0","0","0","39.20","2.61","0.37","200","76.52","0","11","14","2","2","2","0","0","1","0","0","0","11407","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"362"
"8451","大安區","25.0428909","121.5450821","0","0","0","0","0","0","0","0","1","0","0","0","52.40","1.71","0.17","140","81.91","0","1","12","0","0","0","0","0","1","0","0","0","11407","2026-03-26 21:59:06","2026-03-26 22:04:11",NULL,"161"
