路段,屋齡,建坪,房屋總價(萬),車位,房,廳,衛,室,有加蓋,總樓層,起始樓層,最高樓層,物件涵蓋層數,行政區_中山區,行政區_中正區,行政區_信義區,行政區_內湖區,行政區_北投區,行政區_南港區,行政區_士林區,行政區_大同區,行政區_大安區,行政區_文山區,行政區_松山區,行政區_萬華區,房屋類型_公寓,房屋類型_大樓,房屋類型_套房,房屋類型_華廈,房屋類型_透天,單價(萬/坪)
台北市松山區南京東路四段,15.5,107.62,11500.0,2,5.0,2.0,3.0,0.0,0,15.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,106.85746143839435
台北市松山區寶清街,8.3,49.33,5388.0,1,3.0,2.0,2.0,0.0,0,13.0,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,109.2235961889317
台北市松山區民生東路五段,42.2,46.58,4680.0,0,3.0,2.0,2.0,1.0,0,16.0,16,16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,100.47230571060541
台北市松山區南京東路五段,36.2,17.93,2280.0,0,2.0,2.0,1.0,0.0,0,12.0,11,11,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,127.16118237590631
台北市松山區民生東路五段,43.1,67.41,5488.0,1,3.0,2.0,2.0,0.0,0,15.0,12,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,81.4122533748702
台北市松山區民生東路五段,36.7,24.55,2600.0,0,2.0,2.0,1.0,0.0,0,20.0,13,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,105.90631364562118
台北市松山區民生東路三段,42.8,49.5,4950.0,0,4.0,2.0,2.0,0.0,0,7.0,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,100.0
台北市松山區敦化南路一段,49.2,64.02,7668.0,0,3.0,2.0,2.0,2.0,0,12.0,11,11,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,119.77507029053422
台北市松山區民族東路,54.0,46.05,2888.0,0,3.0,2.0,2.0,0.0,0,4.0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,62.71444082519002
台北市松山區民生東路五段,36.7,17.85,1880.0,0,1.0,1.0,1.0,0.0,0,20.0,15,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,105.32212885154061
台北市松山區南京東路五段,42.0,32.14,2800.0,0,1.0,2.0,1.0,1.0,0,14.0,10,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,87.11885500933415
台北市松山區民生東路五段,46.5,49.01,5680.0,0,3.0,2.0,2.0,0.0,0,7.0,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,115.8947153642114
台北市松山區南京東路五段,46.1,40.19,3600.0,0,3.0,2.0,2.0,0.0,0,13.0,6,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,89.57452102513064
台北市松山區八德路四段,58.7,21.18,1890.0,0,3.0,2.0,1.0,0.0,0,4.0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,89.23512747875354
台北市松山區民權東路五段,51.7,31.47,2998.0,0,4.0,2.0,2.0,0.0,0,4.0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,95.26533206228154
台北市松山區光復北路,52.8,32.86,2888.0,0,1.0,2.0,1.0,0.0,0,4.0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,87.88800973828363
台北市松山區光復南路,31.0,45.75,5886.0,0,3.0,2.0,2.0,0.0,0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,128.65573770491804
台北市松山區南京東路五段,16.9,16.84,1920.0,0,1.0,2.0,1.0,0.0,0,18.0,10,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,114.01425178147268
台北市松山區民生東路五段,43.1,15.86,1660.0,0,1.0,1.0,1.0,0.0,0,15.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,104.6658259773014
台北市松山區新東街,51.0,24.51,2088.0,0,4.0,2.0,2.0,0.0,1,4.0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,85.18971848225213
台北市松山區新東街,51.4,51.15,4680.0,0,5.0,3.0,3.0,0.0,1,4.0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,91.49560117302053
台北市松山區八德路四段,37.7,34.65,4200.0,1,3.0,3.0,2.0,0.0,1,7.0,7,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,121.21212121212122
台北市松山區健康路,39.4,37.52,3680.0,0,2.0,2.0,2.0,0.0,0,5.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,98.08102345415777
台北市松山區吉祥路,33.2,55.61,4580.0,1,4.0,2.0,2.0,0.0,0,7.0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,82.3592878978601
台北市松山區民生東路五段,8.5,18.37,2150.0,0,1.0,1.0,1.0,0.0,0,7.0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,117.0386499727817
台北市松山區三民路,16.7,12.89,1380.0,0,1.0,1.0,1.0,0.0,1,8.0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,107.05973622963538
台北市松山區三民路,51.5,37.02,2980.0,0,4.0,2.0,2.0,0.0,0,4.0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,80.49702863317125
台北市松山區南京東路五段,16.9,20.55,2100.0,1,1.0,1.0,1.0,0.0,0,18.0,13,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,102.1897810218978
台北市松山區民生東路五段,8.5,18.37,2480.0,0,1.0,1.0,1.0,0.0,0,7.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,135.00272182906912
台北市松山區北寧路,37.7,54.99,5680.0,1,3.0,2.0,2.0,0.0,0,18.0,9,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,103.2915075468267
台北市松山區八德路四段,12.2,16.95,2190.0,0,1.0,1.0,1.0,0.0,0,13.0,12,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,129.20353982300887
台北市松山區南京東路四段,1.2,44.67,6188.0,1,3.0,2.0,2.0,0.0,0,15.0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,138.5269755988359
台北市松山區敦化北路,0.5,76.45,12388.0,1,4.0,2.0,2.0,0.0,0,11.0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,162.04054937867886
台北市松山區八德路二段,44.5,41.29,4350.0,0,3.0,3.0,3.0,1.0,0,12.0,10,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,105.35238556551224
台北市松山區南京東路五段,20.1,14.35,850.0,0,1.0,1.0,1.0,0.0,0,3.0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,59.23344947735192
台北市松山區南京東路四段,1.2,47.48,6750.0,1,3.0,2.0,2.0,0.0,0,15.0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,142.16512215669758
台北市松山區民族東路,55.2,29.31,2480.0,0,5.0,0.0,2.0,0.0,0,4.0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,84.61276015011941
台北市松山區南京東路四段,1.2,18.9,2900.0,0,1.0,1.0,1.0,0.0,0,15.0,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,153.43915343915344
台北市松山區新東街,51.8,29.56,2980.0,0,5.0,2.0,2.0,0.0,1,4.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,100.81190798376184
台北市松山區南京東路五段,15.3,84.5,9950.0,1,3.0,2.0,2.0,0.0,0,18.0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,117.75147928994083
台北市松山區南京東路四段,1.2,23.95,3280.0,1,1.0,1.0,1.0,0.0,0,15.0,8,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,136.95198329853864
台北市松山區南京東路五段,44.3,32.09,2480.0,0,5.0,4.0,3.0,0.0,1,5.0,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,77.28264256777811
台北市松山區復興北路,49.2,31.57,3500.0,0,3.0,2.0,2.0,0.0,0,12.0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,110.86474501108647
台北市松山區撫遠街,52.3,26.69,2688.0,0,3.0,2.0,1.0,0.0,0,4.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,100.71187710753091
台北市松山區南京東路四段,1.2,18.9,2980.0,0,1.0,1.0,1.0,0.0,0,15.0,8,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,157.67195767195767
台北市松山區復興北路,46.3,73.91,7800.0,0,4.0,3.0,5.0,0.0,1,7.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,105.53375727235827
台北市松山區南京東路四段,1.2,18.9,2900.0,0,1.0,1.0,1.0,0.0,0,15.0,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,153.43915343915344
台北市松山區寶清街,53.4,24.0,1868.0,0,5.0,3.0,2.0,0.0,1,4.0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,77.83333333333333
台北市松山區南京東路五段,44.1,36.41,5288.0,0,3.0,2.0,2.0,1.0,1,7.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,145.23482559736337
台北市松山區民生東路五段,8.5,18.37,2188.0,0,1.0,1.0,1.0,0.0,0,7.0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,119.1072400653239
台北市松山區八德路四段,52.6,33.03,2398.0,0,3.0,2.0,1.0,0.0,0,4.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,72.60066606115652
台北市松山區南京東路五段,48.8,31.3,2880.0,0,3.0,2.0,2.0,0.0,0,5.0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,92.01277955271566
台北市松山區南京東路五段,49.8,8.31,900.0,0,0.0,1.0,1.0,0.0,0,6.0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,108.30324909747291
台北市松山區八德路三段,43.5,40.82,3758.0,0,3.0,2.0,2.0,0.0,0,7.0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,92.06271435570798
台北市松山區三民路,50.7,38.64,3468.0,0,4.0,2.0,2.0,1.0,0,4.0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,89.75155279503106
台北市松山區民生東路五段,36.7,8.93,868.0,0,0.0,1.0,1.0,0.0,0,20.0,20,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,97.20044792833147
台北市松山區寶清街,54.1,22.3,1788.0,0,3.0,1.0,1.0,0.0,0,4.0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,80.17937219730942
台北市松山區八德路三段,48.9,61.97,6088.0,0,4.0,2.0,2.0,2.0,0,7.0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,98.24108439567533
台北市松山區南京東路五段,38.2,40.65,3888.0,0,3.0,2.0,2.0,0.0,0,7.0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,95.64575645756457
台北市松山區八德路四段,16.6,37.08,3708.0,0,3.0,2.0,2.0,0.0,0,14.0,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,100.0
台北市松山區南京東路五段,52.0,29.63,2899.0,0,5.0,0.0,5.0,0.0,0,6.0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,97.84002699966251
台北市松山區南京東路五段,8.5,15.8,1660.0,0,1.0,1.0,1.0,0.0,0,12.0,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,105.0632911392405
台北市松山區南京東路五段,30.1,16.58,1888.0,0,1.0,1.0,1.0,0.0,1,11.0,10,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,113.87213510253318
台北市松山區敦化南路一段,2.9,53.26,7380.0,1,3.0,2.0,2.0,0.0,0,12.0,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,138.56552760045062
台北市松山區敦化南路一段,11.8,32.35,4880.0,1,2.0,2.0,1.0,0.0,0,7.0,6,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,150.8500772797527
台北市松山區南京東路四段,15.5,204.2,22500.0,2,4.0,2.0,4.0,4.0,0,15.0,8,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,110.18609206660138
台北市松山區富錦街,55.9,32.73,2880.0,0,3.0,3.0,3.0,1.0,1,4.0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,87.99266727772687
台北市松山區新東街,54.6,22.48,3200.0,0,1.0,4.0,1.0,0.0,0,4.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,142.34875444839858
台北市松山區三民路,53.2,32.85,2750.0,0,3.0,2.0,1.0,0.0,0,4.0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,83.71385083713851
台北市松山區南京東路五段,45.0,49.9,4800.0,0,3.0,2.0,2.0,0.0,0,14.0,6,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,96.19238476953907
台北市松山區民生東路五段,54.0,23.11,3188.0,0,3.0,2.0,2.0,1.0,1,4.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,137.94893985287754
台北市松山區興安街,43.7,29.66,2750.0,0,3.0,2.0,2.0,0.0,0,5.0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,92.71746459878625
台北市松山區富錦街,54.2,29.13,2800.0,0,4.0,2.0,1.0,0.0,0,4.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,96.12083762444216
台北市松山區三民路,52.4,27.06,2920.0,0,3.0,2.0,2.0,0.0,0,4.0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,107.90835181079083
台北市松山區撫遠街,50.9,27.15,2558.0,0,4.0,1.0,5.0,0.0,1,4.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,94.21731123388582
台北市松山區民生東路五段,56.1,38.67,4180.0,0,3.0,2.0,2.0,1.0,0,4.0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,108.09412981639514
台北市松山區民生東路五段,50.7,31.01,2680.0,0,5.0,3.0,3.0,0.0,1,4.0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,86.42373427926475
台北市松山區健康路,26.6,42.35,3488.0,0,3.0,2.0,2.0,0.0,0,12.0,11,11,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,82.36127508854781
台北市松山區民生東路五段,43.1,61.73,4480.0,1,3.0,2.0,2.0,0.0,0,15.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,72.5741130730601
台北市松山區民生東路三段,41.7,63.16,6288.0,1,3.0,2.0,3.0,0.0,0,12.0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,99.55668144395187
台北市松山區復興北路,40.8,31.44,3078.0,0,3.0,2.0,2.0,0.0,0,14.0,7,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,97.90076335877862
台北市松山區八德路二段,13.5,125.16,13000.0,3,4.0,2.0,2.0,2.0,1,14.0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,103.867050175775
台北市松山區新東街,52.8,33.97,3680.0,0,3.0,2.0,1.0,2.0,1,4.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,108.33088018840154
台北市松山區敦化北路,9.5,192.86,26750.0,4,0.0,1.0,0.0,0.0,0,13.0,13,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,138.70164886446125
台北市松山區興安街,57.2,19.37,3088.0,0,4.0,4.0,2.0,0.0,1,3.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,159.42178626742384
台北市松山區光復北路,28.7,63.4,5988.0,0,4.0,2.0,2.0,1.0,0,12.0,6,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,94.44794952681389
台北市松山區民族東路,42.5,45.73,3988.0,0,4.0,2.0,2.0,0.0,0,7.0,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,87.20752241417013
台北市松山區南京東路五段,2.0,45.69,4750.0,1,3.0,2.0,2.0,0.0,0,11.0,7,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,103.96147953600351
台北市松山區撫遠街,50.9,27.15,3288.0,0,3.0,2.0,2.0,0.0,1,4.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,121.10497237569061
台北市松山區光復南路,38.4,59.26,4790.0,1,3.0,2.0,2.0,0.0,0,6.0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,80.83023962200473
台北市松山區南京東路四段,51.9,27.36,4980.0,0,1.0,1.0,2.0,0.0,0,4.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,182.01754385964912
台北市松山區八德路四段,35.3,16.12,1688.0,0,1.0,1.0,1.0,0.0,0,6.0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,104.71464019851116
台北市松山區新東街,47.7,27.89,1988.0,0,3.0,2.0,1.0,0.0,0,5.0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,71.28002868411617
台北市松山區新東街,50.7,31.01,3500.0,0,0.0,2.0,1.0,1.0,0,4.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,112.86681715575621
台北市松山區八德路三段,37.2,62.5,4780.0,1,4.0,2.0,2.0,0.0,0,12.0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,76.48
台北市松山區光復南路,51.5,33.27,2980.0,0,3.0,2.0,1.0,0.0,0,4.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,89.57018334836188
台北市松山區民生東路五段,59.4,47.31,4560.0,0,4.0,3.0,2.0,0.0,0,4.0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,96.38554216867469
台北市松山區南京東路三段,40.0,21.99,2688.0,0,2.0,2.0,1.0,0.0,0,7.0,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,122.237380627558
台北市松山區民生東路五段,36.7,11.41,1098.0,0,1.0,1.0,1.0,0.0,0,20.0,18,18,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,96.23137598597721
台北市松山區寶清街,36.3,23.97,2280.0,0,2.0,2.0,2.0,0.0,0,11.0,8,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,95.11889862327911
台北市松山區民生東路三段,41.7,48.87,5388.0,0,4.0,2.0,2.0,0.0,0,12.0,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,110.25168815224065
台北市松山區三民路,0.7,48.87,5988.0,1,3.0,2.0,2.0,0.0,0,24.0,13,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,122.52915899324739
台北市松山區民族東路,42.5,45.73,3688.0,0,3.0,2.0,4.0,0.0,0,7.0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,80.64727749835994
台北市松山區寶清街,8.3,46.81,3688.0,2,2.0,1.0,1.0,0.0,1,13.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,78.78658406323434
台北市松山區新東街,53.7,30.75,2580.0,0,3.0,2.0,2.0,0.0,0,4.0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,83.90243902439025
台北市松山區三民路,21.4,74.05,6700.0,1,4.0,2.0,2.0,0.0,0,12.0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,90.47940580688724
台北市松山區八德路四段,43.1,53.75,4288.0,0,4.0,2.0,2.0,0.0,0,7.0,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,79.77674418604651
台北市松山區光復北路,37.9,79.08,8480.0,1,3.0,2.0,2.0,1.0,0,17.0,14,15,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,107.23318158826505
台北市松山區八德路三段,39.7,38.37,3880.0,0,4.0,3.0,3.0,0.0,1,5.0,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,101.12066718790723
台北市松山區新東街,42.7,35.44,2988.0,0,3.0,2.0,2.0,1.0,0,5.0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,84.3115124153499
台北市松山區八德路四段,47.1,23.67,2080.0,0,6.0,2.0,4.0,0.0,1,5.0,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,87.87494719053653
台北市松山區民族東路,54.8,27.38,3288.0,0,5.0,1.0,4.0,0.0,1,4.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,120.08765522279036
台北市松山區延壽街,56.1,47.49,4480.0,0,4.0,2.0,2.0,0.0,0,4.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,94.3356496104443
台北市松山區南京東路五段,8.5,20.1,2089.0,0,1.0,1.0,1.0,0.0,0,12.0,6,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,103.93034825870646
台北市松山區南京東路四段,1.2,66.22,9358.0,1,4.0,3.0,3.0,0.0,0,15.0,9,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,141.31682271217156
台北市松山區民權東路五段,42.9,26.93,2468.0,0,4.0,3.0,3.0,0.0,1,4.0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,91.64500556999629
台北市松山區民族東路,44.6,35.96,3050.0,0,2.0,2.0,2.0,0.0,0,7.0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,84.81646273637375
台北市松山區八德路三段,41.4,30.14,3280.0,0,4.0,2.0,2.0,0.0,1,7.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,108.8254810882548
台北市松山區民生東路五段,42.2,85.16,5988.0,1,4.0,2.0,2.0,2.0,0,16.0,10,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,70.31470173790512
台北市松山區民生東路三段,43.3,42.26,4998.0,0,5.0,3.0,4.0,0.0,1,7.0,7,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,118.26786559394226
台北市松山區南京東路五段,16.9,24.32,2288.0,1,1.0,1.0,1.0,0.0,0,18.0,15,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,94.07894736842105
台北市松山區光復南路,5.1,42.7,5680.0,1,1.0,2.0,1.0,0.0,0,22.0,16,16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,133.02107728337236
台北市松山區新東街,51.7,34.97,3480.0,0,3.0,2.0,2.0,0.0,0,4.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,99.51386903059766
台北市松山區八德路三段,19.6,18.1,3580.0,0,3.0,1.0,2.0,0.0,1,13.0,10,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,197.79005524861876
台北市松山區撫遠街,52.3,28.83,2550.0,0,4.0,2.0,2.0,0.0,1,4.0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,88.44953173777316
台北市松山區民生東路五段,45.2,33.31,2998.0,0,3.0,2.0,2.0,1.0,1,7.0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,90.00300210147103
台北市松山區三民路,53.2,32.5,3888.0,0,4.0,2.0,2.0,2.0,1,4.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,119.63076923076923
台北市松山區八德路四段,18.1,14.97,1388.0,0,1.0,1.0,1.0,1.0,1,14.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,92.7187708750835
台北市松山區八德路四段,23.7,101.63,17200.0,2,5.0,2.0,4.0,0.0,1,7.0,7,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,169.24136573846306
台北市松山區八德路四段,37.7,55.88,7200.0,1,3.0,3.0,3.0,3.0,1,7.0,7,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,128.84753042233356
台北市松山區北寧路,11.4,50.19,5388.0,2,1.0,2.0,2.0,0.0,0,10.0,9,10,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,107.35206216377765
台北市松山區光復南路,42.6,49.04,4500.0,0,4.0,3.0,2.0,0.0,0,7.0,-1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,91.76182707993475
台北市松山區寶清街,8.3,37.99,3388.0,1,2.0,1.0,1.0,0.0,1,13.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,89.18136351671492
台北市松山區八德路二段,19.6,19.98,3388.0,0,3.0,2.0,2.0,1.0,1,13.0,8,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,169.56956956956955
台北市松山區光復北路,37.9,68.7,7880.0,0,3.0,2.0,2.0,1.0,0,17.0,14,15,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,114.70160116448325
台北市松山區八德路四段,12.2,12.05,1488.0,0,1.0,1.0,1.0,0.0,0,13.0,7,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,123.48547717842322
台北市松山區撫遠街,52.5,34.22,2300.0,0,5.0,0.0,5.0,0.0,0,4.0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,67.21215663354764
台北市松山區南京東路五段,42.0,72.32,5788.0,0,4.0,4.0,3.0,0.0,0,14.0,13,14,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,80.03318584070797
台北市松山區八德路二段,17.1,21.05,2988.0,0,2.0,1.0,1.0,0.0,1,14.0,13,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,141.9477434679335
台北市松山區民權東路五段,46.5,28.56,2180.0,0,5.0,3.0,3.0,0.0,1,5.0,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,76.33053221288516
台北市松山區八德路四段,34.7,32.77,3380.0,0,3.0,2.0,2.0,0.0,0,8.0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,103.14311870613365
台北市松山區八德路四段,18.1,22.6,2198.0,0,3.0,1.0,1.0,0.0,1,14.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,97.25663716814158
