區域,地址,價格,類型,屋齡,總坪數,實際坪數,樓層,規格,車位,緯度,經度
北投區,台北市北投區行義路,3080,華廈,5.9年,建坪41.16,主+陽21.55,2/5樓,3房(室)2廳2衛,1,25.1280542837418,121.529830854107
北投區,台北市北投區紗帽路,3188,華廈,48.1年,建坪58.06,主+陽48.58,3/10樓,2房(室)2廳1.5衛,0,25.1508689437,121.547161807
北投區,台北市北投區新民路,1380,華廈,12.7年,建坪19.24,主+陽11.12,2/5樓,2房(室)1廳1衛,1,25.1404993,121.5119978
北投區,台北市北投區新民路,3088,華廈,12.4年,建坪52.31,主+陽30.31,4/7樓,3房(室)2廳2衛,1,25.1402699,121.5107183
北投區,台北市北投區光明路,1398,公寓,40.4年,建坪26.83,主+陽23.16,3/5樓,3房(室)1廳1衛,0,25.1365841159,121.509593266
北投區,台北市北投區公館路,1100,套房,10.3年,建坪12.38,主+陽7.85,1/5樓,1房(室)1廳1衛(含加蓋1房(室)--廳--衛),1,25.1291138819,121.506299712
北投區,台北市北投區溫泉路,850,住宅大樓,20.3年,建坪10.16,主+陽6.72,6/13樓,1房(室)1廳1衛,0,25.134890207,121.502946728
北投區,台北市北投區泉源路,2800,住宅大樓,25.7年,建坪60.88,主+陽37.42,2/12樓,4房(室)2廳2衛,1,25.1405993822464,121.509308869734
北投區,台北市北投區泉源路,3180,住宅大樓,33.8年,建坪83.62,主+陽47.27,2~3/11樓,4房(室)3廳3衛(含加蓋1房(室)1廳--衛),2,25.1396784241,121.506561993
北投區,台北市北投區泉源路,1380,公寓,46.3年,建坪32.24,主+陽32.23,2/5樓,3房(室)2廳2衛,0,25.141526211598,121.513356817168
北投區,台北市北投區公館路,5800,住宅大樓,33.0年,建坪103.70,主+陽61.90,10/14樓,4房(室)2廳2衛,2,25.1204263414,121.502317669
北投區,台北市北投區泉源路,1358,公寓,45.3年,建坪29.05,主+陽29.04,3/5樓,3房(室)2廳2衛(含加蓋1房(室)--廳--衛),0,25.1413711859,121.512817312
北投區,台北市北投區致遠三路,4200,透天厝,52.9年,建坪23.20,主23.20,1~2/2樓,2房(室)2廳2衛,0,25.1211088006,121.510784887
北投區,台北市北投區泉源路,2980,華廈,44.0年,建坪62.42,主+陽45.66,4/7樓,3房(室)2廳2衛,1,25.1413447,121.5111012
北投區,台北市北投區知行路,4990,住宅大樓,14.2年,建坪95.09,主+陽45.06,10~11/11樓,2房(室)2廳3衛,2,25.1205020089,121.46738896
北投區,台北市北投區中和街,1250,公寓,46.7年,建坪27.21,主+陽27.22,4/5樓,2房(室)2廳1衛,0,25.1464731553,121.494789339
北投區,台北市北投區珠海路,2265,華廈,38.8年,建坪45.29,主+陽41.95,5/7樓,4房(室)2廳2衛,1,25.1418027047018,121.505980355057
北投區,台北市北投區中山北路七段,2388,華廈,41.4年,建坪48.18,主+平34.14,1/7樓,3房(室)2廳2衛,1,25.1277893642,121.53039608
北投區,台北市北投區崇仰六路,5800,透天厝,59.7年,建坪69.30,主61.92,1/1樓,4房(室)2廳3衛,1,25.1291268131,121.516805095
北投區,台北市北投區民族街,1600,公寓,44.9年,建坪39.18,主+陽39.18,5/5樓,4房(室)2廳2衛,0,25.1337197117,121.506750806
北投區,台北市北投區溫泉路,968,華廈,48.4年,建坪25.48,主+陽21.05,4/7樓,2房(室)1廳1衛,0,25.1399752,121.5119595
