行政區_中山區,行政區_中正區,行政區_信義區,行政區_內湖區,行政區_北投區,行政區_南港區,行政區_士林區,行政區_大同區,行政區_大安區,行政區_文山區,行政區_松山區,行政區_萬華區,建坪,地坪,房屋總價,單價,屋齡,房,廳,衛,是否有車位,房屋類型_公寓,房屋類型_大樓,房屋類型_華廈,房屋類型_透天,緯度,經度,成交年月
0,0,0,0,0,0,0,0,0,1,0,0,64.26,14.39,3136.0,48.8,30.8,7,1,7,1,1,0,0,0,24.989428,121.575762,11408
0,0,0,0,0,0,0,0,0,1,0,0,32.06,8.16,1372.0,42.8,43.3,3,2,2,0,1,0,0,0,24.983281,121.563728,11408
0,0,0,0,0,0,0,0,0,1,0,0,11.64,3.07,810.0,69.57,31.7,2,0,2,0,0,1,0,0,24.986524,121.571127,11408
0,0,0,0,0,0,0,0,0,1,0,0,26.65,11.48,1238.0,46.45,43.3,3,2,1,0,1,0,0,0,24.991038,121.562232,11407
0,0,0,0,0,0,0,0,0,1,0,0,34.85,12.08,1490.0,42.75,37.7,3,2,1,0,1,0,0,0,24.984171,121.570198,11407
0,0,0,0,0,0,0,0,0,1,0,0,32.61,10.98,1608.8,49.34,36.0,3,2,2,0,1,0,0,0,24.982519,121.566246,11407
0,0,0,0,0,0,0,0,0,1,0,0,47.36,8.58,2680.0,56.59,32.5,3,2,2,1,0,1,0,0,24.990103,121.567048,11407
0,0,0,0,0,0,0,0,0,1,0,0,63.89,4.69,2900.0,45.39,1.3,4,2,2,1,0,1,0,0,24.989535,121.56905,11407
0,0,0,0,0,0,0,0,0,1,0,0,161.34,31.52,7880.0,48.84,30.4,5,4,3,0,0,0,1,0,24.98709,121.571135,11407
0,0,0,0,0,0,0,0,0,1,0,0,36.4,12.48,2670.0,73.36,48.3,3,2,2,0,1,0,0,0,24.990092,121.566289,11407
0,0,0,0,0,0,0,0,0,1,0,0,49.81,10.31,2498.0,50.15,44.1,3,0,1,0,0,0,1,0,24.985163,121.562024,11407
0,0,0,0,0,0,0,0,0,1,0,0,56.77,9.97,3488.0,69.42,17.8,2,2,2,1,0,1,0,0,24.991837,121.569526,11407
0,0,0,0,0,0,0,0,0,1,0,0,24.04,9.0,1120.0,46.59,48.3,3,2,1,0,1,0,0,0,24.986358,121.568598,11407
0,0,0,0,0,0,0,0,0,1,0,0,33.97,21.82,2820.0,108.92,0.6,2,2,1,1,0,1,0,0,24.996705,121.570929,11407
0,0,0,0,0,0,0,0,0,1,0,0,26.7,4.59,1070.0,40.08,29.4,1,1,1,1,0,0,1,0,24.987413,121.562033,11407
0,0,0,0,0,0,0,0,0,1,0,0,30.06,7.79,610.6326,20.32,41.5,3,2,1,0,1,0,0,0,24.983714,121.568993,11407
0,0,0,0,0,0,0,0,0,1,0,0,25.53,7.6,1230.0,48.18,46.3,3,2,1,0,1,0,0,0,24.983909,121.568241,11407
0,0,0,0,0,0,0,0,0,1,0,0,64.35,11.99,3600.0,55.44,19.8,4,3,2,1,0,0,1,0,24.986895,121.565613,11407
0,0,0,0,0,0,0,0,0,1,0,0,26.8,6.45,1288.0,48.07,43.3,3,2,1,0,1,0,0,0,24.983431,121.563981,11406
0,0,0,0,0,0,0,0,0,1,0,0,66.63,15.02,3320.0,49.83,32.4,4,2,2,1,0,1,0,0,24.990568,121.575153,11406
0,0,0,0,0,0,0,0,0,1,0,0,41.57,6.3,2100.0,50.52,35.7,3,2,2,0,0,1,0,0,24.98968,121.568359,11406
0,0,0,0,0,0,0,0,0,1,0,0,14.83,4.7,300.0,20.23,44.8,3,2,1,0,1,0,0,0,24.990331,121.562644,11406
0,0,0,0,0,0,0,0,0,1,0,0,75.57,6.88,4225.0,74.39,24.6,4,2,2,1,0,1,0,0,24.989037,121.576503,11406
0,0,0,0,0,0,0,0,0,1,0,0,28.64,21.38,2704.0,108.66,0.6,2,2,1,1,0,1,0,0,24.996705,121.570929,11406
0,0,0,0,0,0,0,0,0,1,0,0,27.43,7.07,1130.0,41.19,42.6,3,2,1,0,1,0,0,0,24.983316,121.568711,11406
0,0,0,0,0,0,0,0,0,1,0,0,31.27,3.77,2100.0,67.16,22.5,3,2,2,0,0,1,0,0,24.988702,121.56679,11406
0,0,0,0,0,0,0,0,0,1,0,0,30.64,9.47,1400.0,45.69,40.8,3,2,2,0,1,0,0,0,24.983537,121.56994,11406
0,0,0,0,0,0,0,0,0,1,0,0,73.89,5.32,4550.0,70.77,11.8,3,2,2,1,0,1,0,0,24.987512,121.568121,11406
0,0,0,0,0,0,0,0,0,1,0,0,59.18,11.61,3968.0,67.28,19.0,3,2,2,1,0,1,0,0,24.990727,121.576474,11406
0,0,0,0,0,0,0,0,0,1,0,0,60.01,14.67,3720.0,61.99,12.5,3,2,2,1,0,1,0,0,24.986715,121.565358,11406
0,0,0,0,0,0,0,0,0,1,0,0,31.05,5.06,1568.0,50.5,28.3,2,2,1,1,0,1,0,0,24.988873,121.560371,11406
0,0,0,0,0,0,0,0,0,1,0,0,34.87,8.87,1760.0,50.47,47.9,1,1,2,0,1,0,0,0,24.983675,121.566041,11405
0,0,0,0,0,0,0,0,0,1,0,0,22.57,4.36,1100.0,48.74,41.7,2,1,2,0,0,0,1,0,24.985002,121.564274,11405
0,0,0,0,0,0,0,0,0,1,0,0,69.27,5.02,4810.0,81.09,11.8,3,2,2,1,0,1,0,0,24.987563,121.56868,11405
0,0,0,0,0,0,0,0,0,1,0,0,34.22,9.09,2100.0,61.36,30.3,3,2,2,0,0,1,0,0,24.985366,121.561571,11405
0,0,0,0,0,0,0,0,0,1,0,0,23.92,4.8,1250.0,52.27,41.7,2,2,2,0,0,0,1,0,24.984997,121.564247,11405
0,0,0,0,0,0,0,0,0,1,0,0,37.09,9.38,1300.0,35.05,41.3,3,2,1,0,1,0,0,0,24.98501,121.562646,11405
0,0,0,0,0,0,0,0,0,1,0,0,62.83,11.68,3598.0,63.8,19.8,5,2,2,1,0,1,0,0,24.987751,121.570152,11405
0,0,0,0,0,0,0,0,0,1,0,0,33.3,11.12,1500.0,45.05,48.3,3,2,2,0,1,0,0,0,24.990645,121.566714,11405
0,0,0,0,0,0,0,0,0,1,0,0,39.23,11.53,1600.0,40.78,22.8,3,2,2,1,0,0,1,0,24.986678,121.563149,11405
0,0,0,0,0,0,0,0,0,1,0,0,38.42,23.43,1600.0,41.64,43.3,3,2,2,0,1,0,0,0,24.99002,121.562056,11405
0,0,0,0,0,0,0,0,0,1,0,0,29.23,8.36,1470.0,50.29,45.5,3,2,2,0,1,0,0,0,24.989853,121.568419,11405
0,0,0,0,0,0,0,0,0,1,0,0,83.91,5.97,5690.0,81.01,16.3,3,2,2,1,0,1,0,0,24.98951,121.569194,11405
0,0,0,0,0,0,0,0,0,1,0,0,34.87,8.87,1250.0,35.85,47.9,3,2,2,0,1,0,0,0,24.983675,121.566041,11405
0,0,0,0,0,0,0,0,0,1,0,0,28.64,21.38,2700.0,107.21,0.6,2,2,1,1,0,1,0,0,24.996705,121.570929,11405
0,0,0,0,0,0,0,0,0,1,0,0,42.61,29.54,3550.0,103.87,0.6,3,2,2,1,0,1,0,0,24.996705,121.570929,11405
0,0,0,0,0,0,0,0,0,1,0,0,38.28,7.07,2268.0,77.65,17.3,2,2,1,1,0,0,1,0,24.994316,121.57109,11405
0,0,0,0,0,0,0,0,0,1,0,0,28.64,21.38,2750.0,108.71,0.6,2,2,1,1,0,1,0,0,24.996705,121.570929,11405
0,0,0,0,0,0,0,0,0,1,0,0,18.69,6.61,1000.0,53.5,28.5,2,1,2,0,0,0,1,0,24.992693,121.574725,11405
0,0,0,0,0,0,0,0,0,1,0,0,16.57,7.26,963.0,58.1,27.6,2,2,1,1,0,1,0,0,24.992039,121.570583,11405
0,0,0,0,0,0,0,0,0,1,0,0,46.24,12.5,2450.0,52.98,25.4,3,2,2,1,0,0,1,0,24.990768,121.568294,11405
0,0,0,0,0,0,0,0,0,1,0,0,14.63,9.25,800.0,54.66,43.3,3,2,1,0,1,0,0,0,24.991086,121.562426,11405
0,0,0,0,0,0,0,0,0,1,0,0,30.58,7.82,1226.0,40.09,41.6,3,2,2,0,1,0,0,0,24.994182,121.56262,11405
0,0,0,0,0,0,0,0,0,1,0,0,23.02,7.11,1600.0,69.51,49.8,3,2,1,0,1,0,0,0,24.988626,121.575332,11405
0,0,0,0,0,0,0,0,0,1,0,0,47.65,7.95,1760.0,36.94,26.3,3,2,1,1,0,1,0,0,24.986178,121.563189,11405
0,0,0,0,0,0,0,0,0,1,0,0,40.42,6.57,2300.0,56.9,30.6,3,2,2,1,0,1,0,0,24.98787,121.561848,11405
0,0,0,0,0,0,0,0,0,1,0,0,31.34,7.3,1130.0,36.06,41.6,3,2,2,0,1,0,0,0,24.993998,121.562506,11405
0,0,0,0,0,0,0,0,0,1,0,0,34.68,6.19,1840.0,53.05,41.7,3,1,2,0,0,0,1,0,24.984831,121.564246,11405
0,0,0,0,0,0,0,0,0,1,0,0,23.22,6.47,1180.0,50.81,46.3,2,2,1,0,1,0,0,0,24.984409,121.568527,11405
0,0,0,0,0,0,0,0,0,1,0,0,50.17,13.38,1850.0,36.88,28.8,3,2,2,1,0,0,1,0,24.983403,121.565306,11405
0,0,0,0,0,0,0,0,0,1,0,0,99.67,7.4,6128.0,76.92,11.8,4,2,3,1,0,1,0,0,24.988909,121.568047,11405
0,0,0,0,0,0,0,0,0,1,0,0,8.28,8.77,500.0,60.41,0.0,4,1,1,0,1,0,0,0,24.990247,121.574042,11405
0,0,0,0,0,0,0,0,0,1,0,0,44.41,5.02,2520.0,56.74,26.3,3,2,2,1,0,1,0,0,24.988081,121.570123,11405
0,0,0,0,0,0,0,0,0,1,0,0,26.68,7.15,1120.0,41.97,47.8,3,2,1,0,1,0,0,0,24.984082,121.566743,11404
0,0,0,0,0,0,0,0,0,1,0,0,29.93,4.37,1706.0,57.0,45.3,1,1,1,0,0,0,1,0,24.989411,121.567321,11404
0,0,0,0,0,0,0,0,0,1,0,0,9.44,2.19,740.0,78.38,30.4,1,0,1,0,0,1,0,0,24.987386,121.570981,11404
0,0,0,0,0,0,0,0,0,1,0,0,29.06,9.08,1590.0,54.72,0.0,3,2,1,0,1,0,0,0,24.985735,121.568601,11404
0,0,0,0,0,0,0,0,0,1,0,0,31.8,8.72,1525.0,47.96,43.1,3,2,2,0,1,0,0,0,24.984775,121.565207,11404
0,0,0,0,0,0,0,0,0,1,0,0,66.63,15.02,1050.0,15.76,32.4,4,2,2,1,0,1,0,0,24.990568,121.575153,11404
0,0,0,0,0,0,0,0,0,1,0,0,69.61,14.03,4600.0,74.58,19.0,3,2,3,1,0,1,0,0,24.990727,121.576474,11404
0,0,0,0,0,0,0,0,0,1,0,0,13.03,4.21,920.0,70.6,29.4,2,1,1,0,0,0,1,0,24.987413,121.562033,11404
0,0,0,0,0,0,0,0,0,1,0,0,48.01,9.36,2805.0,76.11,10.2,2,2,2,1,0,1,0,0,24.983252,121.56425,11404
0,0,0,0,0,0,0,0,0,1,0,0,37.75,11.65,3080.0,81.6,15.1,2,2,2,0,0,1,0,0,24.998241,121.573145,11404
0,0,0,0,0,0,0,0,0,1,0,0,40.5,31.93,4000.0,108.04,0.6,3,2,2,1,0,1,0,0,24.996705,121.570929,11404
0,0,0,0,0,0,0,0,0,1,0,0,59.55,4.85,3125.0,79.92,24.6,3,2,2,1,0,1,0,0,24.989195,121.576674,11404
0,0,0,0,0,0,0,0,0,1,0,0,39.25,16.38,1680.0,42.8,30.3,3,2,2,1,0,0,1,0,24.993104,121.57129,11404
0,0,0,0,0,0,0,0,0,1,0,0,31.47,9.45,800.0,25.42,0.0,3,2,1,0,1,0,0,0,24.987211,121.57004,11404
0,0,0,0,0,0,0,0,0,1,0,0,48.19,33.28,3050.0,79.36,2.3,2,2,2,1,0,1,0,0,24.992126,121.57629,11404
0,0,0,0,0,0,0,0,0,1,0,0,23.02,7.11,1260.0,54.74,49.8,3,2,1,0,1,0,0,0,24.988626,121.575332,11404
0,0,0,0,0,0,0,0,0,1,0,0,52.99,21.47,2820.0,53.22,27.6,3,2,2,1,0,1,0,0,24.992518,121.570821,11404
0,0,0,0,0,0,0,0,0,1,0,0,33.66,9.86,2250.0,66.84,44.3,3,2,3,0,1,0,0,0,24.990158,121.566672,11404
0,0,0,0,0,0,0,0,0,1,0,0,9.81,2.4,860.0,87.67,16.8,1,0,1,0,0,0,1,0,24.989178,121.575021,11404
0,0,0,0,0,0,0,0,0,1,0,0,9.81,2.4,860.0,87.67,16.8,1,0,1,0,0,0,1,0,24.989178,121.575021,11404
0,0,0,0,0,0,0,0,0,1,0,0,28.22,12.45,2130.0,82.11,27.3,3,2,2,1,0,1,0,0,24.990341,121.560486,11404
0,0,0,0,0,0,0,0,0,1,0,0,29.71,7.82,285.0,9.59,41.6,3,2,1,0,1,0,0,0,24.994219,121.562138,11404
0,0,0,0,0,0,0,0,0,1,0,0,63.79,11.65,3328.0,52.17,29.6,4,2,2,1,0,0,1,0,24.987778,121.565143,11403
0,0,0,0,0,0,0,0,0,1,0,0,24.22,4.6,1160.0,72.88,21.5,1,1,1,1,0,0,1,0,24.989439,121.573161,11403
0,0,0,0,0,0,0,0,0,1,0,0,9.36,2.33,551.0,58.89,30.4,1,1,1,0,0,1,0,0,24.98709,121.571135,11403
0,0,0,0,0,0,0,0,0,1,0,0,22.99,12.13,1345.0,58.51,29.5,2,2,1,0,0,1,0,0,24.992517,121.562162,11403
0,0,0,0,0,0,0,0,0,1,0,0,14.99,4.03,1020.0,68.02,30.3,1,1,1,0,0,1,0,0,24.985414,121.561539,11403
0,0,0,0,0,0,0,0,0,1,0,0,11.07,2.7,1030.0,93.06,16.8,1,0,1,0,0,0,1,0,24.989178,121.575021,11403
0,0,0,0,0,0,0,0,0,1,0,0,61.3,17.08,4600.0,79.13,15.1,4,2,2,1,0,1,0,0,24.998241,121.573145,11403
0,0,0,0,0,0,0,0,0,1,0,0,25.53,7.6,1300.0,50.92,46.3,3,2,2,0,1,0,0,0,24.98389,121.568187,11403
0,0,0,0,0,0,0,0,0,1,0,0,32.54,9.24,1700.0,52.24,44.8,3,2,2,0,1,0,0,0,24.982749,121.567587,11403
0,0,0,0,0,0,0,0,0,1,0,0,22.93,8.13,1206.0,52.6,14.2,3,2,2,1,0,0,1,0,24.998243,121.571356,11403
0,0,0,0,0,0,0,0,0,1,0,0,24.65,7.24,1270.0,51.51,42.3,5,2,3,0,1,0,0,0,24.99251,121.574895,11403
0,0,0,0,0,0,0,0,0,1,0,0,9.76,2.39,928.0,95.12,16.8,1,0,1,0,0,0,1,0,24.989178,121.575021,11403
0,0,0,0,0,0,0,0,0,1,0,0,11.15,2.73,1109.0,99.43,16.8,1,0,1,0,0,0,1,0,24.989178,121.575021,11403
0,0,0,0,0,0,0,0,0,1,0,0,30.78,3.33,1800.0,58.49,23.0,4,2,2,1,0,1,0,0,24.989079,121.568635,11403
0,0,0,0,0,0,0,0,0,1,0,0,31.81,8.29,1500.0,47.16,42.8,3,2,1,0,1,0,0,0,24.990031,121.563597,11403
0,0,0,0,0,0,0,0,0,1,0,0,39.19,3.09,2568.0,69.03,15.8,2,2,2,1,0,1,0,0,24.988491,121.570028,11403
0,0,0,0,0,0,0,0,0,1,0,0,23.22,6.47,1230.0,52.96,46.3,3,3,2,0,1,0,0,0,24.984288,121.568223,11403
0,0,0,0,0,0,0,0,0,1,0,0,33.75,10.62,1700.0,50.37,47.9,3,2,2,0,1,0,0,0,24.985835,121.570513,11403
0,0,0,0,0,0,0,0,0,1,0,0,22.08,8.62,1200.0,54.34,49.8,4,2,1,0,1,0,0,0,24.98968,121.573623,11403
0,0,0,0,0,0,0,0,0,1,0,0,26.36,8.32,1880.0,71.33,0.0,1,0,0,0,1,0,0,0,24.985687,121.570773,11403
0,0,0,0,0,0,0,0,0,0,1,0,20.75,5.99,1610.0,77.58,42.7,3,2,1,0,1,0,0,0,25.052938,121.568151,11412
0,0,0,0,0,0,0,0,0,0,1,0,17.91,1.47,1360.0,75.91,18.1,1,1,1,1,0,1,0,0,25.049701,121.570078,11412
0,0,0,0,0,0,0,0,0,0,1,0,17.91,1.95,1460.0,81.5,32.7,2,1,1,0,0,1,0,0,25.0515,121.569836,11412
0,0,0,0,0,0,0,0,0,0,1,0,28.62,2.56,3750.0,142.7,3.0,2,2,1,1,0,1,0,0,25.05014,121.5739,11412
0,0,0,0,0,0,0,0,0,0,1,0,42.6,8.26,3320.0,77.93,42.4,3,2,2,0,0,0,1,0,25.049656,121.567769,11412
0,0,0,0,0,0,0,0,0,0,1,0,43.31,12.16,2500.0,57.72,45.7,4,2,2,0,1,0,0,0,25.049878,121.577233,11411
0,0,0,0,0,0,0,0,0,0,1,0,22.9,3.38,1780.0,77.72,29.5,2,1,1,0,0,0,1,0,25.049946,121.568743,11411
0,0,0,0,0,0,0,0,0,0,1,0,15.27,1.51,1578.0,103.36,12.3,1,0,0,0,0,1,0,0,25.050041,121.575348,11411
0,0,0,0,0,0,0,0,0,0,1,0,11.65,1.13,1130.0,97.0,18.1,1,1,1,0,0,1,0,0,25.049701,121.570078,11411
0,0,0,0,0,0,0,0,0,0,1,0,30.55,2.33,2350.0,91.39,18.7,2,1,1,1,0,1,0,0,25.050094,121.577661,11411
0,0,0,0,0,0,0,0,0,0,1,0,12.49,1.12,1200.0,96.1,28.8,2,1,1,0,0,1,0,0,25.050094,121.577661,11411
0,0,0,0,0,0,0,0,0,0,1,0,22.18,1.92,1350.0,60.86,32.3,1,0,0,0,0,1,0,0,25.05005,121.575983,11411
0,0,0,0,0,0,0,0,0,0,1,0,27.23,2.67,1680.0,61.7,44.3,2,1,1,0,0,1,0,0,25.050058,121.576773,11411
0,0,0,0,0,0,0,0,0,0,1,0,23.21,2.62,1520.0,65.48,44.3,2,1,1,0,0,1,0,0,25.050058,121.576773,11411
0,0,0,0,0,0,0,0,0,0,1,0,16.19,1.32,1160.0,71.66,18.1,1,1,1,1,0,1,0,0,25.049701,121.570078,11410
0,0,0,0,0,0,0,0,0,0,1,0,33.42,3.94,2100.0,62.84,31.0,3,2,2,0,0,1,0,0,25.052711,121.570486,11410
0,0,0,0,0,0,0,0,0,0,1,0,10.24,1.12,1400.0,136.68,19.3,1,1,1,0,0,1,0,0,25.050041,121.575348,11410
0,0,0,0,0,0,0,0,0,0,1,0,19.43,1.92,1958.0,100.79,12.3,1,1,1,0,0,1,0,0,25.050041,121.575348,11410
0,0,0,0,0,0,0,0,0,0,1,0,29.38,7.99,1868.0,63.57,44.8,3,2,2,0,1,0,0,0,25.052486,121.569515,11410
0,0,0,0,0,0,0,0,0,0,1,0,33.41,7.37,1930.0,57.76,40.7,3,2,2,0,1,0,0,0,25.051793,121.579672,11409
0,0,0,0,0,0,0,0,0,0,1,0,15.27,1.51,1690.0,110.69,12.3,1,1,1,0,0,1,0,0,25.050041,121.575348,11409
0,0,0,0,0,0,0,0,0,0,1,0,34.48,3.37,3576.0,103.72,18.7,3,2,2,0,0,1,0,0,25.051214,121.578367,11409
0,0,0,0,0,0,0,0,0,0,1,0,18.57,1.94,1300.0,69.99,28.8,2,1,1,0,0,1,0,0,25.050094,121.577661,11409
0,0,0,0,0,0,0,0,0,0,1,0,68.43,7.38,3818.0,55.8,44.3,3,3,3,0,0,1,0,0,25.050058,121.576773,11409
0,0,0,0,0,0,0,0,0,0,1,0,25.41,8.7,1970.0,77.53,51.1,3,2,2,0,1,0,0,0,25.050364,121.56836,11409
0,0,0,0,0,0,0,0,0,0,1,0,32.21,2.41,2200.0,68.3,18.1,2,1,1,1,0,1,0,0,25.049701,121.570078,11409
0,0,0,0,0,0,0,0,0,0,1,0,27.1,2.38,2208.0,90.03,18.1,2,1,1,1,0,1,0,0,25.049701,121.570078,11408
0,0,0,0,0,0,0,0,0,0,1,0,10.48,1.17,1435.0,136.99,19.3,1,1,1,0,0,1,0,0,25.050041,121.575348,11408
0,0,0,0,0,0,0,0,0,0,1,0,26.09,2.47,1000.0,38.33,39.8,2,2,1,0,0,1,0,0,25.05005,121.575983,11408
0,0,0,0,0,0,0,0,0,0,1,0,17.19,1.86,2168.0,126.16,19.3,2,1,1,0,0,1,0,0,25.050041,121.575348,11408
0,0,0,0,0,0,0,0,0,0,1,0,38.17,11.4,2080.0,54.49,51.1,3,2,2,0,1,0,0,0,25.05058,121.568531,11408
0,0,0,0,0,0,0,0,0,0,1,0,25.4,2.34,1920.0,75.58,19.3,2,1,1,1,0,1,0,0,25.050041,121.575348,11407
0,0,0,0,0,0,0,0,0,0,1,0,11.32,1.19,950.0,83.93,30.1,1,0,0,0,0,1,0,0,25.050029,121.574539,11407
0,0,0,0,0,0,0,0,0,0,1,0,12.89,1.54,1468.0,113.92,20.2,1,2,1,0,0,1,0,0,25.051495,121.569793,11407
0,0,0,0,0,0,0,0,0,0,1,0,53.95,3.15,4280.0,92.85,7.4,3,2,2,1,0,1,0,0,25.050676,121.576121,11407
0,0,0,0,0,0,0,0,0,0,1,0,17.97,1.56,1363.0,94.13,20.2,2,2,1,1,0,1,0,0,25.051495,121.569793,11407
0,0,0,0,0,0,0,0,0,0,1,0,18.51,1.83,1920.0,103.74,12.3,1,1,1,0,0,1,0,0,25.050041,121.575348,11407
0,0,0,0,0,0,0,0,0,0,1,0,15.04,6.35,1000.0,66.47,56.2,3,2,1,0,1,0,0,0,25.052287,121.568508,11407
0,0,0,0,0,0,0,0,0,0,1,0,14.4,2.13,1190.0,82.63,29.8,2,1,1,0,0,1,0,0,25.050336,121.571961,11407
0,0,0,0,0,0,0,0,0,0,1,0,10.59,1.06,980.0,92.56,18.1,1,1,1,0,0,1,0,0,25.049701,121.570078,11407
0,0,0,0,0,0,0,0,0,0,1,0,25.58,2.73,1680.0,65.69,31.0,2,2,2,0,0,1,0,0,25.054102,121.570254,11407
0,0,0,0,0,0,0,0,0,0,1,0,10.81,1.26,190.0,17.57,26.3,1,1,1,0,0,0,1,0,25.050094,121.577661,11407
0,0,0,0,0,0,0,0,0,0,1,0,25.61,9.8,1650.0,64.43,48.8,1,1,1,0,1,0,0,0,25.050603,121.575337,11406
0,0,0,0,0,0,0,0,0,0,1,0,43.68,4.35,2150.0,49.22,40.7,5,1,5,0,0,1,0,0,25.050385,121.570334,11406
0,0,0,0,0,0,0,0,0,0,1,0,114.15,10.87,8360.0,73.24,14.7,1,0,0,1,0,1,0,0,25.054664,121.569265,11406
0,0,0,0,0,0,0,0,0,0,1,0,35.59,3.0,2765.0,88.98,8.5,2,2,1,1,0,1,0,0,25.0515,121.569836,11406
0,0,0,0,0,0,0,0,0,0,1,0,20.87,2.29,2415.0,115.72,19.3,3,2,2,0,0,1,0,0,25.050041,121.575348,11406
0,0,0,0,0,0,0,0,0,0,1,0,29.38,7.99,1600.0,54.45,44.8,3,2,1,0,1,0,0,0,25.052486,121.569515,11406
0,0,0,0,0,0,0,0,0,0,1,0,22.65,7.79,1536.0,67.83,45.3,2,2,2,0,1,0,0,0,25.052695,121.569159,11405
0,0,0,0,0,0,0,0,0,0,1,0,40.43,5.54,3800.0,106.06,8.3,2,2,2,1,0,1,0,0,25.053197,121.56846,11405
0,0,0,0,0,0,0,0,0,0,1,0,13.18,1.33,1200.0,91.07,36.8,1,1,1,0,0,1,0,0,25.051097,121.568043,11405
0,0,0,0,0,0,0,0,0,0,1,0,41.12,11.41,2796.0,67.99,27.1,4,2,2,1,0,0,1,0,25.052742,121.568684,11405
0,0,0,0,0,0,0,0,0,0,1,0,20.06,2.12,2025.0,100.97,30.1,1,1,1,0,0,1,0,0,25.050029,121.574539,11405
0,0,0,0,0,0,0,0,0,0,1,0,26.9,4.21,1825.0,67.83,37.6,1,1,1,0,0,1,0,0,25.049787,121.572743,11405
0,0,0,0,0,0,0,0,0,0,1,0,25.16,2.34,2300.0,95.83,19.3,3,2,2,1,0,1,0,0,25.050041,121.575348,11405
0,0,0,0,0,0,0,0,0,0,1,0,41.18,2.67,3520.0,90.75,7.4,3,2,2,1,0,1,0,0,25.050676,121.576121,11405
0,0,0,0,0,0,0,0,0,0,1,0,53.95,3.15,3570.0,66.17,7.4,3,2,2,1,0,1,0,0,25.050676,121.576121,11405
0,0,0,0,0,0,0,0,0,0,1,0,27.68,6.65,1722.0,62.2,38.3,3,2,2,0,1,0,0,0,25.050707,121.572778,11405
0,0,0,0,0,0,0,0,0,0,1,0,32.26,5.07,2010.0,62.31,37.6,1,2,1,0,0,1,0,0,25.049684,121.572782,11404
0,0,0,0,0,0,0,0,0,0,1,0,13.05,1.16,800.0,61.29,36.8,1,0,1,0,0,1,0,0,25.051097,121.568043,11404
0,0,0,0,0,0,0,0,0,0,1,0,10.14,1.12,1420.0,140.08,19.3,2,1,1,0,0,1,0,0,25.050041,121.575348,11404
0,0,0,0,0,0,0,0,0,0,1,0,33.1,10.44,2980.0,90.04,50.8,2,2,1,0,1,0,0,0,25.050132,121.567995,11404
0,0,0,0,0,0,0,0,0,0,1,0,10.48,1.17,1488.0,142.04,19.3,1,1,1,0,0,1,0,0,25.050041,121.575348,11404
0,0,0,0,0,0,0,0,0,0,1,0,14.96,1.47,1000.0,66.82,18.1,1,0,1,0,0,1,0,0,25.049701,121.570078,11404
0,0,0,0,0,0,0,0,0,0,1,0,35.02,2.79,2970.0,84.81,18.7,3,2,1,1,0,1,0,0,25.051214,121.578367,11404
0,0,0,0,0,0,0,0,0,0,1,0,41.74,6.78,850.0,20.36,47.9,2,1,2,0,1,0,0,0,25.051399,121.577015,11404
0,0,0,0,0,0,0,0,0,0,1,0,22.15,2.23,1700.0,76.76,36.0,2,1,2,0,0,1,0,0,25.049988,121.569009,11404
0,0,0,0,0,0,0,0,0,0,1,0,31.86,3.09,1688.0,52.98,45.6,4,2,2,0,0,1,0,0,25.050151,121.569551,11404
0,0,0,0,0,0,0,0,0,0,1,0,37.96,3.81,2980.0,78.5,36.2,3,2,2,0,0,1,0,0,25.051081,121.568925,11403
0,0,0,0,0,0,0,0,0,0,1,0,20.24,6.81,1790.0,88.42,55.2,3,2,1,0,1,0,0,0,25.049732,121.568594,11403
0,0,0,0,0,0,0,0,0,0,1,0,21.77,4.96,1620.0,74.41,48.5,4,2,2,0,1,0,0,0,25.05017,121.575229,11403
0,0,0,0,0,0,0,0,0,0,1,0,32.63,3.02,3060.0,93.77,16.7,3,2,2,0,0,1,0,0,25.050041,121.575348,11403
0,0,0,0,0,0,0,0,0,0,1,0,14.81,1.89,1333.0,89.99,24.8,2,1,1,0,0,0,1,0,25.050094,121.577661,11403
0,0,0,0,0,0,0,0,0,0,1,0,18.35,1.76,1950.0,106.25,9.3,2,1,1,0,0,1,0,0,25.050041,121.575348,11403
0,0,0,0,0,0,0,0,0,0,1,0,14.84,1.89,1360.0,91.66,24.8,1,1,1,0,0,0,1,0,25.050094,121.577661,11403
0,0,0,0,0,0,0,0,0,0,1,0,14.2,1.5,1267.0,89.23,30.1,1,1,1,0,0,1,0,0,25.050029,121.574539,11403
0,0,0,0,0,0,0,0,0,0,1,0,10.71,1.2,908.0,84.79,31.0,1,1,1,0,0,1,0,0,25.052711,121.570486,11403
0,0,0,0,0,0,0,0,0,0,1,0,37.94,3.72,3680.0,97.0,19.3,2,1,1,1,0,1,0,0,25.050041,121.575348,11403
0,0,0,0,0,0,0,0,0,0,1,0,114.89,18.65,6800.0,59.19,31.3,2,0,1,0,0,1,0,0,25.050143,121.570931,11403
0,0,0,0,0,0,0,0,0,0,1,0,24.89,2.04,2380.0,95.63,3.1,1,1,1,0,0,1,0,0,25.05085,121.574546,11403
0,0,0,0,0,0,0,0,0,0,1,0,22.82,2.3,1500.0,65.72,31.0,2,1,1,0,0,1,0,0,25.052711,121.570486,11403
