成交年月,型式,地址,成交總價(萬),單價(萬/坪),建物坪數,土地坪數,屋齡,樓層,總樓層,車位,房,廳,衛,lat,lon,備註
11408,華廈,台北市大安區信義路二段２２８巷１１號五樓之１,1192,124.15,9.6,2.28,0.8,5,6,無,無隔間,0,0,25.032799,121.531831,親友、員工、共有人或其他特殊關係間之交易；
11408,大樓,台北市大安區復興南路二段２１８號三十四樓之５,8820,200.13,55.95,3.08,3.1,34,34,有,3,2,2,25.025932,121.543213,
11408,華廈,台北市大安區溫州街７４巷３弄１號五樓之１,1828,115.97,15.76,4.87,46.9,5,7,無,2,2,1,25.019575,121.53221,陽台外推；其他增建；
11408,華廈,台北市大安區信義路三段３１巷１２號六樓,747.5,124.99,5.98,1.12,1,6,10,無,1,1,1,25.034732,121.534413,親友、員工、共有人或其他特殊關係間之交易；
11408,大樓,台北市大安區復興南路二段３０３號六樓,3500,74.83,46.78,4.26,1.2,6,23,有,3,2,2,25.024235,121.543712,5位義務人買賣價金分別是700萬元親友、員工、共有人或其他特殊關係間之交易；
11408,華廈,台北市大安區羅斯福路三段２８３巷３６號四樓之１,1890,119.9,15.76,4.89,46.9,4,7,無,2,2,1,25.020252,121.531839,陽台外推；其他增建；
11408,華廈,台北市大安區瑞安街１３５巷２６號二樓,3720,92.99,40,8.53,42.6,2,7,無,4,2,2,25.026482,121.54151,其他增建；
11408,大樓,台北市大安區瑞安街１４２巷８號七樓之２,2078,141.2,14.72,3.23,18.8,7,13,無,1,2,1,25.029697,121.541746,其他增建；
11408,公寓,台北市大安區金山南路二段１５９巷１６號三樓,3020,100.47,30.06,8.41,48,3,5,無,3,2,1,25.02897,121.527343,陽台外推；其他增建；
11408,華廈,台北市大安區青田街７巷１２弄２號四樓,4000,108.45,36.88,8.98,38,4,6,無,3,2,2,25.0281,121.533572,
11408,大樓,台北市大安區建國南路二段５５號二十二樓,40175,267.01,174.63,20,7.6,22,31,有,無隔間,0,0,25.031783,121.538188,
11408,大樓,台北市大安區建國南路二段５７號二十二樓,40825,267.2,190.51,20.28,7.6,22,31,有,無隔間,0,0,25.031783,121.538188,
11408,大樓,台北市大安區和平東路一段１７７號五樓之３,2250,102.72,21.9,2.08,48,5,11,無,無隔間,0,0,25.026569,121.531622,陽台外推；
11408,華廈,台北市大安區師大路１０５巷１８號二樓之１,1500,146.23,10.26,1.76,18.3,2,10,無,1,1,1,25.022602,121.529163,陽台外推；夾層；
11408,大樓,台北市大安區辛亥路一段１３５號五樓之２,3000,74.29,40.38,5.74,42.5,5,14,無,3,2,2,25.022624,121.532283,陽台增建，出售價格拆分：102年10月1日取得土地、建物部分，14234149元整102年12月19日取得土地、建物部分，8365961元整103年1月16日取得土地、建物部分，7399890元整
11408,公寓,台北市大安區新生南路三段１１巷２號三樓,3620,91.41,39.6,11.4,41.6,3,5,無,3,2,2,25.025258,121.535314,陽台外推；
11408,大樓,台北市大安區信義路三段５９號三樓,19800,203.88,134.69,9.6,15.4,3,29,有,4,2,2,25.033958,121.536283,
11408,公寓,台北市大安區永康街３１之６號三樓之１,2050,115.69,17.72,5.36,49.8,3,4,無,2,2,1,25.031053,121.52955,陽台外推；其他增建；
11408,華廈,台北市大安區麗水街２５號二樓,7400,112.83,65.59,17.64,22,2,7,有,4,2,2,25.028671,121.528356,陽台外推；其他增建；
11408,公寓,台北市大安區永康街１７巷２１號四樓,1020,94.16,10.84,2.93,47.5,4,5,無,1,0,1,25.032488,121.530757,二等親姊弟買賣親友、員工、共有人或其他特殊關係間之交易；
11408,公寓,台北市大安區新生南路一段１６１巷３９號四樓,4150,92.85,44.69,16.34,51.5,4,4,無,2,2,1,25.034623,121.537003,其他增建為陽台加窗頂樓加蓋；夾層；其他增建；
11408,公寓,台北市大安區永康街２巷３號四樓,3450,89.92,38.37,11.65,0,4,4,無,4,2,2,25.033242,121.529571,陽台外推；頂樓加蓋；其他增建；
11408,大樓,台北市大安區復興南路二段３０５號十四樓,9100,160.02,66.95,6.31,1.2,14,23,有,4,2,2,25.024264,121.543602,
11408,華廈,台北市大安區泰順街４０巷１７號六樓之１,1950,127.95,15.24,3.64,20.3,6,7,無,2,2,1,25.024428,121.530276,陽台外推；其他增建；
11408,大樓,台北市大安區復興南路二段３０１號十樓,7260,156.92,56.11,5.1,1.2,10,23,有,3,2,2,25.024235,121.543712,
11408,大樓,台北市大安區和平東路一段１７７之２號十二樓,4308,99.07,50.18,5.22,47.6,12,12,有,1,2,1,25.026475,121.532483,現況頂樓防水層部分失效致滲漏水至後陽台之情形，賣方補貼新台幣下同28萬元整及簽約時簽立增補契約第二條之隔間牆面之費用31.2萬元，共計59.2萬雙方約定不入履約專戶，買方得自應支付之尾款中扣除。其他增建；
11408,公寓,台北市大安區永康街８巷１１號二樓,2780,106.51,26.1,9.91,52.8,2,4,無,3,2,1,25.03243,121.529231,其他增建；
11408,華廈,台北市大安區新生南路二段５６號二樓,8400,122.48,68.59,11.63,39.8,2,7,有,4,2,2,25.02854,121.53398,陽台外推；
11408,大樓,台北市大安區瑞安街１４２巷８號五樓之３,2168,138.78,14.46,3.13,18.8,5,13,有,1,2,1,25.029697,121.541746,塔式車位無固定樓層。陽台外推；其他增建；
11408,大樓,台北市大安區建國南路二段５５號二十一樓,40068,266.12,174.94,20.04,7.6,21,31,有,無隔間,0,0,25.031783,121.538188,
11408,大樓,台北市大安區和平東路二段９０巷２號九樓之５,3650,101.24,36.05,2.83,44.1,9,12,無,3,2,2,25.025022,121.539594,陽台外推；
11408,華廈,台北市大安區信義路二段１９８巷４２號六樓,2880,111.65,25.79,5.66,30.4,6,6,有,無隔間,0,0,25.033122,121.530442,夾層；
11407,大樓,台北市大安區羅斯福路三段１５５號十四樓之２,1550,130.95,11.84,1.05,1,14,15,無,1,0,1,25.021693,121.52753,
11407,大樓,台北市大安區和平東路二段２０１號十一樓之２,2020,108.99,18.53,2.08,43.1,11,12,無,1,2,1,25.025236,121.542216,
11407,公寓,台北市大安區和平東路二段７６巷１７弄５之２號,1000,65.07,15.37,5.22,0,3,4,無,3,2,1,25.023246,121.540332,親友、員工、共有人或其他特殊關係間之交易；
11407,公寓,台北市大安區永康街２巷１２號三樓,3700,96.23,38.45,14.29,0,3,4,無,3,2,2,25.033117,121.529224,其他增建；
11407,大樓,台北市大安區羅斯福路三段１５５號十四樓之３,1300,110,11.82,1.05,1,14,15,無,1,0,1,25.021693,121.52753,親友、員工、共有人或其他特殊關係間之交易；
11407,公寓,台北市大安區新生南路三段６０巷２之１４號,200,73.79,2.71,0.87,0,4,4,無,1,1,1,25.019852,121.533529,親友、員工、共有人或其他特殊關係間之交易；
11407,華廈,台北市大安區瑞安街８１巷１２弄１６號八樓,8400,144.68,78.9,14.8,17,8,9,有,2,1,2,25.027242,121.540921,
11407,公寓,台北市大安區龍泉街５巷４號二樓,1900,68.28,27.83,8.02,45,2,5,無,4,2,2,25.025936,121.52953,親友、員工、共有人或其他特殊關係間之交易；
11407,華廈,台北市大安區新生南路一段１６１巷１９號五樓之１,2036,156.05,13.05,3.5,0.9,5,6,無,1,1,1,25.034668,121.535166,土地價格：1527萬元， 建物價格:509萬元
