區域,建案名稱,地址,類型,車位,價格_元,單價_元,總坪數_坪,實際坪數_坪,屋齡_年,房,廳,衛,所在樓層,總樓層
文山區,靜心靜巷採光三房,台北市文山區興隆路二段,華廈,0,27500000,828812.54,33.18,26.81,32.8,3,2,2,5,7
文山區,木柵透天別墅豪邸,台北市文山區木柵路二段,透天厝,0,49000000,697608.2,70.24,47.51,38.2,4,4,3,3,3
文山區,政大電梯三房車位,台北市文山區萬壽路,華廈,1,38800000,526315.79,73.72,40.77,26.7,3,2,2,3,5
文山區,考試院御書大透天,台北市文山區試院路,透天厝,0,33800000,456880.24,73.98,73.99,44.5,19,0,8,2,2
文山區,捷運美景置產首選,台北市文山區萬和街,辦公商業大樓,0,157000000,465861.55,337.01,244.91,28.7,24,0,20,12,13
文山區,面樹景庭院大一樓,台北市文山區樟新街,華廈,1,37700000,402390.86,93.69,29.81,34.7,4,4,4,1,9
文山區,采菊裝潢美宅雙車,台北市文山區木新路三段,住宅大樓,1,56880000,681605.75,83.45,40.97,14.4,3,2,2,4,13
文山區,景興學區靜巷一樓,台北市文山區景華街,公寓,0,20980000,788425.4,26.61,26.61,45.9,5,3,2,1,5
文山區,捷運美景置產首選,台北市文山區萬和街,住宅大樓,0,166000000,465808.01,356.37,258.92,28.7,24,0,24,12,13
文山區,邊間面寬收租金店,台北市文山區和平東路四段,店面,0,37500000,700280.11,53.55,39.67,24.9,1,3,2,1,14
文山區,萬芳捷運樹海透天,台北市文山區興隆路二段,透天厝,0,69800000,1241109.53,56.24,49.87,46.2,7,4,5,3,3
文山區,木柵捷運RC透天,台北市文山區木柵路四段,透天厝,0,49800000,547192.62,91.01,91.01,45.7,7,2,3,3,3
文山區,稀有河景置產鼎家,台北市文山區新光路一段,公寓,0,18900000,529857.02,35.67,35.67,44.4,10,2,5,5,5
文山區,捷運雙層邊間店辦,台北市文山區木柵路四段,店面,1,39880000,487828.75,81.75,35.37,24.9,3,2,1,1,14
文山區,捷運學區公寓頂加,台北市文山區辛亥路四段,公寓,0,16800000,494991.16,33.94,26.37,40.7,5,2,3,5,5
文山區,景豐絕版一樓,台北市文山區景豐街,公寓,0,26880000,688172.04,39.06,21.42,37.1,3,2,2,1,5
文山區,沐心山景三房平車,台北市文山區木新路三段,住宅大樓,1,29800000,599718.25,49.69,23.4,10.1,3,2,2,9,12
文山區,稀有藏月一樓雙車,台北市文山區久康街,華廈,1,28800000,1118881.12,25.74,11.17,14.5,2,1,1,1,6
文山區,幸福停車同堂大戶,台北市文山區木柵路二段,公寓,0,33500000,635794.27,52.69,27.55,43.2,6,4,2,1,4
文山區,木柵國小稀有三樓,台北市文山區木柵路三段,公寓,0,13800000,629274.97,21.93,20.65,43.3,3,2,1,3,5
文山區,政大附中2房平車,台北市文山區政大二街,華廈,1,26800000,565043.22,47.43,23.23,15.6,2,2,2,3,5
文山區,政大實小旁金店面,台北市文山區指南路三段,華廈,0,45000000,885826.77,50.8,38.64,42.2,4,2,2,1,6
文山區,嘉新攬月景觀三房,台北市文山區指南路三段,華廈,1,34000000,641872.76,52.97,25.6,14.0,3,2,2,9,9
文山區,捷運景觀兩房平車,台北市文山區興隆路二段,住宅大樓,1,25260000,680129.24,37.14,20.06,31.2,2,2,1,12,15
文山區,萬芳捷運溫馨3房,台北市文山區興隆路三段,公寓,0,16380000,472590.88,34.66,31.63,44.1,3,2,2,2,5
文山區,木新潛力金店面,台北市文山區木新路二段,店面,0,45880000,1432407.12,32.03,30.43,41.5,0,2,1,1,5
文山區,第一景電梯三房車,台北市文山區辛亥路四段,住宅大樓,1,27800000,642625.98,43.26,28.16,31.4,3,2,2,4,11
文山區,林茵大道三房平車,台北市文山區辛亥路四段,住宅大樓,1,28990000,638405.64,45.41,25.14,29.3,3,2,2,7,14
文山區,青雲獨棟美妝別墅,台北市文山區辛亥路四段,透天厝,0,45000000,1177702.17,38.21,36.16,42.1,4,3,5,2,2
文山區,電梯管理五房平車,台北市文山區萬美街二段,住宅大樓,1,32800000,339790.74,96.53,57.37,30.5,5,3,3,3,13
文山區,日出大地四房坡車,台北市文山區政大二街,華廈,1,57180000,696043.82,82.15,52.5,17.3,4,2,3,3,5
文山區,木新低樓層採光佳,台北市文山區木新路三段,公寓,0,19880000,615289.38,32.31,32.31,51.1,3,2,2,3,4
文山區,再興邊間便利一樓,台北市文山區木柵路二段,公寓,0,21880000,756046.99,28.94,28.94,57.3,2,2,1,1,3
文山區,再興歐風美妝透天,台北市文山區興隆路四段,透天厝,0,48000000,1081324.62,44.39,44.39,54.4,3,2,3,2,2
文山區,再興電梯溫馨兩房,台北市文山區興隆路三段,套房,0,8800000,814814.81,10.8,7.48,31.6,2,2,1,2,5
文山區,邊間庭院車庫一樓,台北市文山區木柵路一段,公寓,0,35000000,1062537.95,32.94,32.94,49.2,4,2,3,1,4
文山區,景美邊間採光美寓,台北市文山區景華街,公寓,0,15980000,578775.81,27.61,27.61,46.6,3,2,1,5,5
文山區,國泰書香質感三房,台北市文山區忠順街一段,華廈,0,28880000,780540.54,37.0,28.38,32.9,3,2,2,6,8
文山區,捷境河映三室平車,台北市文山區和平東路四段,辦公商業大樓,1,32880000,668836.45,49.16,26.59,24.9,3,2,2,11,14
文山區,景美捷運金典兩房,台北市文山區景後街,住宅大樓,0,17580000,918975.43,19.13,11.77,19.8,2,1,1,7,13
文山區,新光靜謐庭院戶,台北市文山區木柵路四段,華廈,1,48880000,749693.25,65.2,30.28,27.5,4,2,2,1,6
文山區,木柵公園旁二樓,台北市文山區興隆路四段,公寓,0,12980000,553754.27,23.44,23.44,48.9,3,2,1,2,4
文山區,城市生活山景大院,台北市文山區木柵路四段,透天厝,0,46800000,503225.81,93.0,85.6,33.6,4,4,5,5,5
文山區,未來捷運複層大戶,台北市文山區永安街,公寓,0,29200000,520035.62,56.15,47.85,35.7,5,3,3,5,5
文山區,政大景觀雙車豪邸,台北市文山區指南路三段,華廈,1,34800000,620320.86,56.1,29.72,18.4,3,1,2,9,10
文山區,萬芳捷運公園二樓,台北市文山區興隆路二段,公寓,0,19680000,647155.54,30.41,30.41,43.3,3,2,1,2,5
文山區,獨家景美裝潢美寓,台北市文山區景興路,公寓,0,20880000,601036.27,34.74,33.84,37.8,2,2,1,4,5
文山區,麥田山莊裝潢庭院,台北市文山區仙岩路,住宅大樓,1,49980000,618258.29,80.84,35.0,27.9,7,3,2,1,13
文山區,水岸晴光明亮雅居,台北市文山區辛亥路七段,華廈,1,18800000,711851.57,26.41,14.97,25.2,2,2,1,7,10
文山區,萬芳捷運邊間店辦,台北市文山區萬芳路,店面,1,32880000,823234.85,39.94,25.45,18.4,0,1,1,1,7
文山區,臻愛裝潢兩房車位,台北市文山區木柵路三段,華廈,1,25800000,886597.94,29.1,17.22,17.2,2,2,1,3,7
文山區,保儀公園小資一樓,台北市文山區興隆路四段,公寓,0,15980000,712756.47,22.42,22.42,48.0,3,2,1,1,5
文山區,木柵免爬高壹樓,台北市文山區保儀路,公寓,0,16380000,567764.3,28.85,27.92,47.4,3,2,1,1,5
文山區,雋永典藏豪邸雙車,台北市文山區政大一街,華廈,1,66800000,602670.52,110.84,65.44,13.2,5,2,3,4,5
文山區,正面河堤樓中樓,台北市文山區樟新街,華廈,1,35500000,553304.24,64.16,44.25,34.5,6,2,3,9,9
文山區,北市稀有獨棟透天,台北市文山區萬壽路,透天厝,0,39800000,935590.03,42.54,42.54,51.3,5,5,4,2,2
文山區,社區管理超值頂加,台北市文山區辛亥路四段,公寓,0,24200000,490176.22,49.37,41.81,39.5,4,3,3,5,5
文山區,再興名門精選一樓,台北市文山區興隆路三段,華廈,1,39800000,1028689.58,38.69,27.42,28.7,5,1,2,1,8
文山區,大坪數低公設華夏,台北市文山區羅斯福路六段,華廈,0,35200000,792257.48,44.43,38.48,43.3,4,2,2,6,10
文山區,捷運邊間發財金店,台北市文山區辛亥路四段,店面,0,14680000,1203278.69,12.2,9.49,23.9,1,1,1,1,14
文山區,邊間庭院停車1樓,台北市文山區溪洲街,公寓,0,22680000,927986.91,24.44,24.44,50.6,3,2,1,1,5
文山區,一站台大稀有兩房,台北市文山區羅斯福路五段,華廈,0,25000000,994826.9,25.13,18.75,22.4,2,2,1,5,9
文山區,金石安居庭院車邸,台北市文山區秀明路一段,透天厝,0,49880000,503126.89,99.14,78.57,35.1,5,3,4,3,3
文山區,羅斯福廣場住辦,台北市文山區羅斯福路六段,華廈,1,33980000,671541.5,50.6,32.37,35.8,1,2,2,7,7
文山區,萬芳捷運青山一品,台北市文山區萬和街,辦公商業大樓,0,11880000,676152.53,17.57,11.34,28.8,1,1,1,8,13
文山區,誠售8米面寬金店,台北市文山區辛亥路五段,店面,1,32000000,685224.84,46.7,29.94,43.0,0,1,2,1,7
文山區,入主景美成家首選,台北市文山區景華街,公寓,0,17580000,570038.91,30.84,27.63,44.1,2,2,1,4,5
文山區,物美價廉小資店面,台北市文山區仙岩路,店面,0,17980000,1199466.31,14.99,10.0,14.0,0,1,1,1,7
文山區,羅斯福稀有美店面,台北市文山區羅斯福路五段,店面,0,36800000,1611208.41,22.84,22.84,45.6,0,0,1,1,5
文山區,景美女中透天店面,台北市文山區木新路三段,店面,0,77000000,1363073.11,56.49,56.49,58.0,6,4,4,2,2
文山區,木新商圈機能三房,台北市文山區木新路三段,公寓,0,16980000,518473.28,32.75,32.75,51.4,3,2,1,4,4
文山區,四季風華裕隆新境,台北市文山區木新路三段,辦公商業大樓,0,16880000,930540.24,18.14,11.65,27.3,3,2,1,4,11
文山區,恆光街邊間金店,台北市文山區恆光街,店面,0,59800000,2322330.1,25.75,25.75,50.5,0,5,2,1,4
文山區,忠順邊間公寓三房,台北市文山區忠順街一段,公寓,0,17800000,531026.25,33.52,31.03,43.3,3,2,2,5,5
文山區,實踐學區公寓鼎佳,台北市文山區木新路三段,公寓,0,15980000,610389.61,26.18,26.18,50.5,5,4,2,4,4
文山區,財政景觀豪邸兩房,台北市文山區羅斯福路六段,住宅大樓,0,21880000,729576.53,29.99,17.99,9.2,2,2,1,16,22
文山區,潤泰美景採光三房,台北市文山區景興路,公寓,0,18800000,635994.59,29.56,29.55,43.6,3,2,1,5,5
文山區,政大附中三房平車,台北市文山區政大二街,華廈,1,21600000,517365.27,41.75,25.47,22.8,3,2,5,4,9
文山區,木新低總價美三房,台北市文山區木新路二段,公寓,0,9980000,254202.75,39.26,35.53,37.1,3,2,2,5,5
文山區,國光方正邊間三樓,台北市文山區保儀路,公寓,0,16800000,566610.46,29.65,29.65,33.7,3,2,2,3,4
文山區,政大景觀昇陽大戶,台北市文山區政大一街,住宅大樓,1,55880000,689961.72,80.99,47.13,14.9,3,2,2,8,11
文山區,木柵稀有透天,台北市文山區木柵路三段,透天厝,0,45500000,2095808.38,21.71,21.71,58.2,3,2,2,2,2
文山區,世新誠意收租大戶,台北市文山區試院路,公寓,0,19800000,254793.46,77.71,17.97,28.2,16,0,8,1,4
文山區,政大獨棟花園山莊,台北市文山區萬壽路,透天厝,0,48000000,636858.17,75.37,75.37,51.3,4,4,4,2,2
文山區,崇德官邸景觀四房,台北市文山區汀州路四段,住宅大樓,1,43880000,751369.86,58.4,34.21,15.3,4,2,2,8,13
文山區,大露台3房附車位,台北市文山區,住宅大樓,1,30880000,760029.53,40.63,18.27,33.7,3,2,2,7,13
文山區,景美女中3房車位,台北市文山區,住宅大樓,1,34500000,736235.6,46.86,22.39,33.7,3,2,2,13,13
文山區,實踐國小3房車位,台北市文山區,住宅大樓,1,35500000,757575.76,46.86,22.39,33.7,3,2,2,12,13
文山區,實踐稀有邊間頂加,台北市文山區忠順街一段,公寓,0,18800000,575803.98,32.65,32.65,48.4,4,3,2,4,4
文山區,久康靜巷庭院一樓,台北市文山區久康街,公寓,0,27500000,887956.09,30.97,30.97,50.2,3,2,1,1,4
文山區,天成河悅景觀兩房,台北市文山區,住宅大樓,1,29880000,986138.61,30.3,14.6,33.7,2,1,1,11,13
文山區,世新寶藏收租好宅,台北市文山區試院路,透天厝,0,29880000,993681.41,30.07,30.07,33.7,4,2,2,2,2
文山區,興隆邊間大二樓,台北市文山區興隆路四段,公寓,0,19800000,506912.44,39.06,39.06,44.1,3,2,2,2,5
文山區,隆德官邸高樓三房,台北市文山區汀州路四段,住宅大樓,1,42880000,745739.13,57.5,34.73,15.2,3,2,2,12,14
文山區,景美女中富陽博市,台北市文山區木新路三段,辦公商業大樓,0,12800000,945347.12,13.54,8.71,27.4,2,2,1,5,11
文山區,域見九鼎樓中樓,台北市文山區忠順街二段,華廈,1,32800000,371545.08,88.28,49.5,32.0,5,2,3,7,7
文山區,貓空退休景觀農舍,台北市文山區指南路三段,農舍,0,68000000,433950.22,156.7,152.5,27.9,7,3,9,2,2
文山區,九昱十美四房電梯,台北市文山區萬芳路,住宅大樓,1,56000000,812300.55,68.94,37.07,13.3,4,2,2,4,15
文山區,景興低樓層美寓,台北市文山區景華街,公寓,0,16880000,625880.61,26.97,20.96,28.1,2,2,2,3,3
文山區,公園黃金角窗店面,台北市文山區仙岩路,店面,0,24800000,1019736.84,24.32,16.24,14.0,1,1,1,1,7
文山區,辛亥近捷運一樓,台北市文山區辛亥路四段,公寓,0,17880000,590099.01,30.3,30.3,45.5,6,0,6,1,5
文山區,再興邊間馬路金店,台北市文山區興隆路三段,店面,0,28000000,1183932.35,23.65,19.11,32.3,2,1,1,1,10
文山區,捷運站旁低樓美宅,台北市文山區木柵路四段,公寓,0,17800000,481601.73,36.96,34.48,44.9,3,2,2,3,5
文山區,木新河堤大三房,台北市文山區木新路二段,公寓,0,19450000,530985.53,36.63,33.85,41.5,3,2,2,5,5
文山區,世新大學穩定收租,台北市文山區試院路,公寓,0,20830000,722260.75,28.84,25.42,44.5,6,3,6,5,5
文山區,光輝邊間車庫美寓,台北市文山區光輝路,公寓,0,53200000,1000000.0,53.2,44.57,43.6,4,2,2,1,5
文山區,國花六房別墅透天,台北市文山區辛亥路四段,透天厝,1,49800000,563539.66,88.37,80.87,44.0,6,4,4,2,2
文山區,捷運機能收租首選,台北市文山區興德路,公寓,0,16580000,699873.36,23.69,23.7,45.6,4,0,4,2,5
文山區,萬隆捷優質收租,台北市文山區景隆街,公寓,0,18800000,524993.02,35.81,35.81,45.8,4,0,4,5,5
文山區,靜心挑高賺錢金店,台北市文山區興隆路二段,辦公商業大樓,1,48000000,1136901.94,42.22,21.81,35.3,2,2,1,2,8
文山區,夏木漱石質感別墅,台北市文山區政大二街,透天厝,1,36800000,561660.56,65.52,45.2,29.8,5,2,5,3,4
文山區,萬隆捷運四房車位,台北市文山區羅斯福路五段,住宅大樓,1,45800000,779044.06,58.79,37.32,16.2,4,2,2,14,14
文山區,萬隆高樓帝景戶,台北市文山區萬盛街,華廈,1,55600000,744809.11,74.65,26.22,9.6,5,3,4,8,8
文山區,捷運羅斯芙兩房車,台北市文山區,住宅大樓,1,27800000,1335254.56,20.82,12.49,33.7,0,0,0,8,11
文山區,再興萬芳連鎖店面,台北市文山區木柵路二段,公寓,0,55000000,1705955.33,32.24,32.24,51.2,1,1,1,1,4
文山區,未來捷運黑土屋,台北市文山區秀明路一段,透天厝,0,28000000,1007919.37,27.78,27.78,48.7,8,0,2,2,2
文山區,景美捷運挑高大樓,台北市文山區景興路,住宅大樓,0,14900000,804535.64,18.52,11.27,23.9,3,1,1,10,12
文山區,政大綠意露台美邸,台北市文山區指南路三段,華廈,1,23800000,740971.36,32.12,11.48,2.2,1,1,1,8,8
文山區,靜心面寬三角金店,台北市文山區興隆路二段,辦公商業大樓,1,78000000,1551312.65,50.28,23.49,35.3,2,2,1,2,8
文山區,政大黃金透天店面,台北市文山區萬壽路,透天厝,0,55000000,1326579.84,41.46,40.44,10.2,1,3,1,3,3
文山區,萬芳醫院捷運遠景,台北市文山區興隆路三段,公寓,0,16180000,580969.48,27.85,27.5,41.5,2,2,1,5,5
文山區,全家便利挑高金面,台北市文山區景興路,店面,0,89990000,1201468.62,74.9,61.26,30.8,0,0,1,1,9
文山區,車道可進出大空間,台北市文山區景興路,店面,0,60000000,187834.58,319.43,257.02,25.7,3,3,2,-1,18
文山區,政大棲霞藏景別墅,台北市文山區萬壽路,透天厝,0,118880000,1850848.51,64.23,64.23,51.4,6,4,3,2,2
文山區,萬芳捷運收租屋,台北市文山區興隆路三段,公寓,0,16600000,696016.77,23.85,23.85,41.8,4,0,2,2,5
文山區,政大平面綠景美邸,台北市文山區指南路三段,住宅大樓,1,27880000,543363.87,51.31,27.75,15.5,2,2,2,8,11
文山區,萬芳醫院收租大戶,台北市文山區興隆路三段,公寓,0,22800000,793043.48,28.75,25.35,41.2,6,0,6,5,5
文山區,萬芳醫院對面公寓,台北市文山區興隆路三段,公寓,0,31880000,972841.01,32.77,32.77,46.0,0,2,2,2,5
文山區,公園頂加大空間,台北市文山區興隆路二段,公寓,0,18000000,684931.51,26.28,24.05,43.2,5,3,2,5,5
文山區,世新大學超值收租,台北市文山區試院路,公寓,0,32880000,766969.91,42.87,26.63,39.9,10,0,10,1,4
文山區,四季森活美妝頂樓,台北市文山區興隆路三段,公寓,0,15980000,571735.24,27.95,25.0,41.3,4,4,4,5,5
文山區,四季莊園路邊金店,台北市文山區木柵路一段,店面,0,18800000,993657.51,18.92,18.92,53.4,1,1,1,1,4
文山區,政大置產收租金雞,台北市文山區指南路三段,公寓,0,19800000,599636.58,33.02,30.76,42.9,7,0,3,5,5
文山區,未來捷運靜巷美宅,台北市文山區辛亥路七段,公寓,0,67000000,1949941.79,34.36,34.36,58.5,7,3,5,2,2
文山區,學校對面金店面,台北市文山區興隆路四段,店面,0,38000000,1279030.63,29.71,29.71,46.8,0,2,1,1,5
文山區,高投報新裝潢三樓,台北市文山區汀州路四段,公寓,0,25990000,627777.78,41.4,41.4,53.0,6,0,6,3,4
文山區,捷運靜巷三房美宅,台北市文山區木柵路一段,華廈,0,25500000,776492.08,32.84,20.63,11.5,4,2,2,4,7
文山區,世界山莊F2雙車,台北市文山區和平東路四段,住宅大樓,1,43580000,487090.64,89.47,47.68,28.8,4,2,3,7,16
文山區,景美夜市面寬金店,台北市文山區景美街,店面,0,39890000,579628.02,68.82,31.39,42.2,0,3,3,1,5
文山區,辦公捷運公園好宅,台北市文山區景興路,辦公商業大樓,1,42000000,652782.1,64.34,39.92,33.4,4,2,2,2,12
文山區,萬美社區管理三房,台北市文山區萬美街二段,公寓,0,13880000,437440.91,31.73,27.19,42.4,3,2,1,3,5
文山區,象山主人A3兩房,台北市文山區,住宅大樓,1,22130000,1031701.63,21.45,11.44,33.7,2,2,1,11,22
文山區,文山金融面寬金店,台北市文山區羅斯福路六段,店面,1,488000000,1206308.4,404.54,282.21,32.6,0,2,4,1,9
文山區,正面羅斯福路金店,台北市文山區羅斯福路六段,店面,1,33800000,508500.08,66.47,31.88,35.8,0,2,1,2,7
文山區,羅斯福路稀有店面,台北市文山區羅斯福路六段,店面,0,33800000,1362903.23,24.8,18.63,49.0,5,1,1,1,4
文山區,新年首購電梯大樓,台北市文山區景興路,住宅大樓,0,14450000,780237.58,18.52,11.27,23.9,3,1,1,12,12
文山區,世界豪邁四房電梯,台北市文山區和平東路四段,住宅大樓,0,35700000,649799.78,54.94,42.68,28.8,4,2,3,6,16
文山區,萬芳大空間美寓,台北市文山區興隆路三段,公寓,0,13000000,465116.28,27.95,25.0,41.5,5,3,5,5,5
文山區,力行邊間電梯三房,台北市文山區樟新街,華廈,0,28800000,675105.49,42.66,33.63,34.9,3,2,2,2,8
文山區,景美高樓置產首選,台北市文山區景興路,住宅大樓,0,9280000,676878.19,13.71,6.76,30.2,1,1,1,17,24
文山區,興隆木柵金店面,台北市文山區興隆路四段,店面,1,17980000,702618.21,25.59,10.88,30.3,0,2,1,1,14
文山區,公園富境面寬店辦,台北市文山區木新路三段,店面,0,26800000,838810.64,31.95,29.11,43.3,1,1,1,1,5
文山區,萬芳醫院捷運金店,台北市文山區興隆路三段,店面,0,32500000,500153.89,64.98,33.44,44.0,0,1,2,1,5
文山區,景美捷運小資首選,台北市文山區,辦公商業大樓,1,18800000,720030.64,26.11,9.3,33.7,1,1,1,5,20
