路段,行政區_中山區,行政區_中正區,行政區_信義區,行政區_內湖區,行政區_北投區,行政區_南港區,行政區_士林區,行政區_大同區,行政區_大安區,行政區_文山區,行政區_松山區,行政區_萬華區,屋齡,建坪,房屋總價(萬),車位,房,廳,衛,室,有加蓋,總樓層,起始樓層,最高樓層,物件涵蓋層數,房屋類型_公寓,房屋類型_大樓,房屋類型_套房,房屋類型_華廈,房屋類型_透天
台北市文山區景華街,0,0,0,0,0,0,0,0,0,1,0,0,46.1,26.61,2098.0,0,5,3,2,0,1,5,1,1,1,1,0,0,0,0
台北市文山區木新路三段,0,0,0,0,0,0,0,0,0,1,0,0,36.2,47.31,3480.0,1,2,3,1,0,0,7,3,3,1,0,0,0,1,0
台北市文山區興隆路二段,0,0,0,0,0,0,0,0,0,1,0,0,31.2,33.32,2800.0,1,3,2,5,0,0,15,4,4,1,0,1,0,0,0
台北市文山區興隆路一段,0,0,0,0,0,0,0,0,0,1,0,0,53.1,29.32,1988.0,0,3,2,5,0,0,4,3,3,1,1,0,0,0,0
台北市文山區福興路,0,0,0,0,0,0,0,0,0,1,0,0,42.5,25.14,1380.0,0,2,2,1,0,0,5,1,1,1,1,0,0,0,0
台北市文山區辛亥路四段,0,0,0,0,0,0,0,0,0,1,0,0,10.6,149.61,11688.0,3,5,3,7,0,1,4,1,4,4,0,0,0,0,1
台北市文山區和平東路四段,0,0,0,0,0,0,0,0,0,1,0,0,28.8,108.3,5888.0,2,4,2,3,0,0,16,12,12,1,0,1,0,0,0
台北市文山區秀明路一段,0,0,0,0,0,0,0,0,0,1,0,0,35.1,121.56,8588.0,1,6,6,4,0,1,3,-1,3,4,0,0,0,0,1
台北市文山區木柵路二段,0,0,0,0,0,0,0,0,0,1,0,0,29.5,39.11,2388.0,1,3,2,2,0,0,17,13,13,1,0,1,0,0,0
台北市文山區興隆路四段,0,0,0,0,0,0,0,0,0,1,0,0,43.7,28.94,1598.0,0,4,2,1,0,1,5,4,4,1,1,0,0,0,0
台北市文山區秀明路一段,0,0,0,0,0,0,0,0,0,1,0,0,8.0,147.16,9998.0,2,3,3,4,0,0,5,1,2,2,0,0,0,1,0
台北市文山區木柵路二段,0,0,0,0,0,0,0,0,0,1,0,0,24.9,64.17,3980.0,1,4,2,2,0,1,14,5,6,2,0,1,0,0,0
台北市文山區木柵路二段,0,0,0,0,0,0,0,0,0,1,0,0,24.9,55.86,3688.0,1,3,2,2,0,1,14,3,4,2,0,1,0,0,0
台北市文山區木柵路三段,0,0,0,0,0,0,0,0,0,1,0,0,1.2,65.92,5800.0,1,4,2,2,0,0,29,19,19,1,0,1,0,0,0
台北市文山區下崙路,0,0,0,0,0,0,0,0,0,1,0,0,31.2,21.54,1588.0,1,2,2,1,0,0,6,1,1,1,0,0,0,1,0
台北市文山區興隆路三段,0,0,0,0,0,0,0,0,0,1,0,0,32.7,42.43,2388.0,1,3,2,2,0,0,6,3,3,1,0,0,0,1,0
台北市文山區仙岩路,0,0,0,0,0,0,0,0,0,1,0,0,50.6,24.64,1230.0,0,2,2,1,0,0,4,3,3,1,1,0,0,0,0
台北市文山區木柵路二段,0,0,0,0,0,0,0,0,0,1,0,0,29.4,20.14,1688.0,1,2,1,1,0,0,17,4,4,1,0,1,0,0,0
台北市文山區木新路二段,0,0,0,0,0,0,0,0,0,1,0,0,30.4,9.36,980.0,1,3,1,1,0,0,14,12,12,1,0,0,1,0,0
台北市文山區興隆路二段,0,0,0,0,0,0,0,0,0,1,0,0,11.8,60.26,4280.0,1,3,2,2,0,0,11,9,9,1,0,1,0,0,0
台北市文山區福興路,0,0,0,0,0,0,0,0,0,1,0,0,16.3,45.9,2980.0,1,3,2,2,0,1,13,5,5,1,0,1,0,0,0
台北市文山區羅斯福路五段,0,0,0,0,0,0,0,0,0,1,0,0,46.5,24.14,1758.0,0,4,2,3,0,1,5,5,5,1,1,0,0,0,0
台北市文山區政大二街,0,0,0,0,0,0,0,0,0,1,0,0,17.3,65.79,4168.0,1,4,2,2,0,1,5,2,2,1,0,0,0,1,0
台北市文山區羅斯福路五段,0,0,0,0,0,0,0,0,0,1,0,0,48.2,36.78,1997.0,0,5,2,2,0,1,5,5,5,1,1,0,0,0,0
台北市文山區公館街,0,0,0,0,0,0,0,0,0,1,0,0,46.8,31.01,1788.0,0,4,2,5,0,1,5,5,5,1,1,0,0,0,0
台北市文山區萬壽路,0,0,0,0,0,0,0,0,0,1,0,0,26.9,72.69,2468.0,2,4,2,2,0,1,3,2,2,1,1,0,0,0,0
台北市文山區木柵路一段,0,0,0,0,0,0,0,0,0,1,0,0,43.0,37.59,2480.0,1,3,2,2,0,0,10,9,9,1,0,0,0,1,0
台北市文山區景仁街,0,0,0,0,0,0,0,0,0,1,0,0,63.1,23.67,4680.0,0,6,4,4,0,1,1,1,1,1,0,0,0,0,1
台北市文山區羅斯福路六段,0,0,0,0,0,0,0,0,0,1,0,0,30.0,80.47,4650.0,3,3,2,2,0,0,10,3,3,1,0,0,0,1,0
台北市文山區木新路三段,0,0,0,0,0,0,0,0,0,1,0,0,35.6,58.34,3368.0,1,3,2,3,0,1,5,-1,1,2,1,0,0,0,0
台北市文山區木新路三段,0,0,0,0,0,0,0,0,0,1,0,0,51.6,27.55,1658.0,0,3,2,1,0,0,4,3,3,1,1,0,0,0,0
台北市文山區興德路,0,0,0,0,0,0,0,0,0,1,0,0,57.7,23.92,1650.0,0,4,1,5,0,0,3,3,3,1,1,0,0,0,0
台北市文山區辛亥路七段,0,0,0,0,0,0,0,0,0,1,0,0,20.9,38.92,2780.0,1,3,2,2,0,1,6,6,6,1,0,0,0,1,0
台北市文山區景福街,0,0,0,0,0,0,0,0,0,1,0,0,44.8,33.8,1888.0,0,3,2,2,0,0,5,4,4,1,1,0,0,0,0
台北市文山區興隆路四段,0,0,0,0,0,0,0,0,0,1,0,0,29.4,31.93,1868.0,1,2,2,2,0,0,8,8,8,1,0,0,0,1,0
台北市文山區萬盛街,0,0,0,0,0,0,0,0,0,1,0,0,9.6,51.78,3520.0,2,4,2,2,0,1,8,3,3,1,0,0,0,1,0
台北市文山區保儀路,0,0,0,0,0,0,0,0,0,1,0,0,15.8,57.86,4588.0,2,2,2,2,0,0,12,7,7,1,0,1,0,0,0
台北市文山區興隆路三段,0,0,0,0,0,0,0,0,0,1,0,0,12.0,40.8,2080.0,1,3,2,1,0,1,7,5,5,1,0,0,0,1,0
台北市文山區木柵路四段,0,0,0,0,0,0,0,0,0,1,0,0,27.6,89.76,4788.0,1,4,2,2,0,1,17,16,16,1,0,1,0,0,0
台北市文山區興隆路二段,0,0,0,0,0,0,0,0,0,1,0,0,40.4,28.22,1680.0,0,4,3,2,0,1,5,5,5,1,1,0,0,0,0
台北市文山區仙岩路,0,0,0,0,0,0,0,0,0,1,0,0,30.9,31.29,2500.0,0,3,2,5,0,0,18,10,10,1,0,1,0,0,0
台北市文山區一壽街,0,0,0,0,0,0,0,0,0,1,0,0,35.7,77.78,4380.0,1,6,2,4,0,1,8,7,8,2,0,0,0,1,0
台北市文山區木柵路三段,0,0,0,0,0,0,0,0,0,1,0,0,11.7,99.5,6999.0,2,3,2,3,0,0,26,23,23,1,0,1,0,0,0
台北市文山區萬壽路,0,0,0,0,0,0,0,0,0,1,0,0,24.6,38.21,8900.0,0,10,3,7,0,0,3,-1,3,4,0,0,0,0,1
台北市文山區恆光街,0,0,0,0,0,0,0,0,0,1,0,0,34.6,78.99,4770.0,2,4,2,2,0,0,8,4,4,1,0,0,0,1,0
台北市文山區保儀路,0,0,0,0,0,0,0,0,0,1,0,0,11.7,88.62,6808.0,2,3,2,2,0,0,24,14,14,1,0,1,0,0,0
台北市文山區恆光街,0,0,0,0,0,0,0,0,0,1,0,0,35.1,105.02,3458.0,1,9,2,3,0,1,6,-1,2,3,0,0,0,1,0
台北市文山區景興路,0,0,0,0,0,0,0,0,0,1,0,0,6.2,36.41,2888.0,2,2,1,1,0,0,27,14,14,1,0,1,0,0,0
台北市文山區萬美街一段,0,0,0,0,0,0,0,0,0,1,0,0,14.2,98.75,6780.0,1,3,2,4,0,1,3,-1,3,4,0,0,0,0,1
台北市文山區辛亥路四段,0,0,0,0,0,0,0,0,0,1,0,0,42.1,58.52,5458.0,1,7,4,4,0,1,2,-1,2,3,0,0,0,0,1
台北市文山區興隆路四段,0,0,0,0,0,0,0,0,0,1,0,0,22.7,65.44,4780.0,1,4,2,2,0,0,10,4,4,1,0,0,0,1,0
台北市文山區木柵路二段,0,0,0,0,0,0,0,0,0,1,0,0,38.5,31.1,1450.0,1,2,2,2,0,0,5,4,4,1,1,0,0,0,0
台北市文山區木柵路二段,0,0,0,0,0,0,0,0,0,1,0,0,29.5,34.55,2001.0,1,3,2,2,0,0,17,9,9,1,0,1,0,0,0
台北市文山區秀明路一段,0,0,0,0,0,0,0,0,0,1,0,0,47.6,19.04,2380.0,0,5,2,2,0,1,2,1,2,2,0,0,0,0,1
台北市文山區景福街,0,0,0,0,0,0,0,0,0,1,0,0,27.1,44.51,3300.0,0,3,2,2,0,0,14,1,1,1,0,1,0,0,0
台北市文山區羅斯福路六段,0,0,0,0,0,0,0,0,0,1,0,0,17.0,53.53,3980.0,1,3,2,2,0,0,9,6,6,1,0,0,0,1,0
台北市文山區景興路,0,0,0,0,0,0,0,0,0,1,0,0,29.6,79.62,3880.0,1,4,3,3,0,1,8,-1,1,2,0,0,0,1,0
台北市文山區政大二街,0,0,0,0,0,0,0,0,0,1,0,0,29.6,58.29,2998.0,2,4,2,2,0,0,12,4,4,1,0,1,0,0,0
台北市文山區政大二街,0,0,0,0,0,0,0,0,0,1,0,0,29.6,44.38,2450.0,1,3,2,2,0,0,12,3,3,1,0,1,0,0,0
台北市文山區木柵路二段,0,0,0,0,0,0,0,0,0,1,0,0,38.5,39.97,1880.0,1,3,2,2,0,1,5,5,5,1,1,0,0,0,0
台北市文山區木柵路二段,0,0,0,0,0,0,0,0,0,1,0,0,29.5,32.62,1880.0,1,3,2,2,0,0,17,7,7,1,0,1,0,0,0
台北市文山區興隆路二段,0,0,0,0,0,0,0,0,0,1,0,0,50.8,27.51,3280.0,0,3,2,2,0,0,4,1,1,1,1,0,0,0,0
台北市文山區興德路,0,0,0,0,0,0,0,0,0,1,0,0,47.6,38.21,1698.0,1,3,2,1,0,0,4,3,3,1,1,0,0,0,0
台北市文山區萬盛街,0,0,0,0,0,0,0,0,0,1,0,0,9.6,36.57,3298.0,1,2,2,2,0,1,8,7,7,1,0,0,0,1,0
台北市文山區辛亥路六段,0,0,0,0,0,0,0,0,0,1,0,0,26.6,55.19,3180.0,1,3,2,1,0,0,22,13,13,1,0,1,0,0,0
台北市文山區木新路三段,0,0,0,0,0,0,0,0,0,1,0,0,12.5,94.64,5788.0,2,4,2,2,0,0,15,4,4,1,0,1,0,0,0
台北市文山區辛亥路四段,0,0,0,0,0,0,0,0,0,1,0,0,29.3,36.51,2388.0,1,3,2,1,0,1,13,1,1,1,0,1,0,0,0
台北市文山區忠順街二段,0,0,0,0,0,0,0,0,0,1,0,0,6.1,54.33,4938.0,1,3,2,2,0,0,14,14,14,1,0,1,0,0,0
台北市文山區辛亥路四段,0,0,0,0,0,0,0,0,0,1,0,0,31.4,24.86,1980.0,1,2,2,1,0,0,7,4,4,1,0,0,0,1,0
台北市文山區興隆路三段,0,0,0,0,0,0,0,0,0,1,0,0,40.2,30.38,1298.0,1,3,2,3,0,1,4,4,4,1,1,0,0,0,0
台北市文山區興隆路四段,0,0,0,0,0,0,0,0,0,1,0,0,43.8,24.86,1398.0,0,4,3,2,0,1,5,5,5,1,1,0,0,0,0
台北市文山區辛亥路四段,0,0,0,0,0,0,0,0,0,1,0,0,5.8,56.17,6230.0,1,2,2,2,0,0,26,12,12,1,0,1,0,0,0
台北市文山區和平東路四段,0,0,0,0,0,0,0,0,0,1,0,0,11.4,104.67,6288.0,3,4,3,4,0,1,4,3,4,2,0,0,0,1,0
台北市文山區秀明路二段,0,0,0,0,0,0,0,0,0,1,0,0,19.3,38.09,2968.0,1,3,2,2,0,1,7,5,5,1,0,0,0,1,0
台北市文山區木柵路三段,0,0,0,0,0,0,0,0,0,1,0,0,35.6,52.68,3980.0,1,4,2,2,0,0,13,9,9,1,0,1,0,0,0
台北市文山區木柵路一段,0,0,0,0,0,0,0,0,0,1,0,0,20.0,67.9,4988.0,2,5,2,3,0,1,13,13,13,1,0,1,0,0,0
台北市文山區木柵路四段,0,0,0,0,0,0,0,0,0,1,0,0,31.2,24.95,2250.0,1,2,2,1,0,1,7,7,7,1,0,0,0,1,0
台北市文山區興隆路三段,0,0,0,0,0,0,0,0,0,1,0,0,17.8,9.19,988.0,1,1,1,1,0,1,10,4,4,1,0,0,1,0,0
台北市文山區秀明路一段,0,0,0,0,0,0,0,0,0,1,0,0,8.0,140.04,12000.0,2,4,4,4,0,0,5,3,5,3,0,0,0,1,0
台北市文山區興隆路三段,0,0,0,0,0,0,0,0,0,1,0,0,44.5,84.68,4988.0,1,6,4,4,0,1,2,-1,2,3,0,0,0,0,1
台北市文山區福興路,0,0,0,0,0,0,0,0,0,1,0,0,13.5,63.71,3480.0,2,3,2,2,0,0,14,12,12,1,0,1,0,0,0
台北市文山區萬芳路,0,0,0,0,0,0,0,0,0,1,0,0,17.7,70.85,5688.0,1,4,2,2,0,0,15,4,4,1,0,1,0,0,0
台北市文山區興隆路一段,0,0,0,0,0,0,0,0,0,1,0,0,49.1,32.46,2480.0,1,3,2,2,0,0,7,6,6,1,0,0,0,1,0
台北市文山區興隆路三段,0,0,0,0,0,0,0,0,0,1,0,0,41.5,27.55,1380.0,0,5,3,3,0,1,5,5,5,1,1,0,0,0,0
台北市文山區興隆路三段,0,0,0,0,0,0,0,0,0,1,0,0,45.5,27.23,1238.0,1,3,2,5,0,0,5,4,4,1,1,0,0,0,0
台北市文山區興隆路三段,0,0,0,0,0,0,0,0,0,1,0,0,42.5,25.87,1750.0,0,2,2,1,0,0,5,1,1,1,1,0,0,0,0
台北市文山區木新路三段,0,0,0,0,0,0,0,0,0,1,0,0,44.2,30.22,1520.0,0,4,3,3,0,1,5,5,5,1,1,0,0,0,0
台北市文山區政大二街,0,0,0,0,0,0,0,0,0,1,0,0,15.6,16.91,1398.0,1,1,1,1,0,0,5,3,3,1,0,0,0,1,0
台北市文山區木新路三段,0,0,0,0,0,0,0,0,0,1,0,0,40.0,30.5,1498.0,0,3,2,2,0,0,5,4,4,1,1,0,0,0,0
台北市文山區樟新街,0,0,0,0,0,0,0,0,0,1,0,0,31.2,23.89,2130.0,1,1,2,2,0,1,16,1,1,1,0,1,0,0,0
台北市文山區萬安街,0,0,0,0,0,0,0,0,0,1,0,0,30.9,12.77,999.0,1,1,2,1,0,1,5,4,4,1,0,0,0,1,0
台北市文山區景華街,0,0,0,0,0,0,0,0,0,1,0,0,50.7,30.47,2250.0,0,5,2,3,0,1,4,4,4,1,1,0,0,0,0
台北市文山區景華街,0,0,0,0,0,0,0,0,0,1,0,0,41.8,30.02,1560.0,1,3,2,2,0,0,5,5,5,1,1,0,0,0,0
台北市文山區景華街,0,0,0,0,0,0,0,0,0,1,0,0,50.7,30.85,2198.0,0,5,3,4,0,1,4,4,4,1,1,0,0,0,0
台北市文山區溪洲街,0,0,0,0,0,0,0,0,0,1,0,0,30.5,35.0,2500.0,1,3,2,2,0,0,7,6,6,1,0,0,0,1,0
台北市文山區秀明路二段,0,0,0,0,0,0,0,0,0,1,0,0,28.7,98.44,5760.0,1,6,2,3,0,0,19,1,1,1,0,1,0,0,0
台北市文山區秀明路二段,0,0,0,0,0,0,0,0,0,1,0,0,28.7,90.57,4988.0,2,4,2,2,0,1,19,18,19,2,0,1,0,0,0
台北市文山區辛亥路五段,0,0,0,0,0,0,0,0,0,1,0,0,42.6,41.19,2768.0,1,3,2,2,0,0,7,7,7,1,0,0,0,1,0
台北市文山區富山路,0,0,0,0,0,0,0,0,0,1,0,0,17.3,37.23,2680.0,1,2,2,2,0,1,7,5,5,1,0,0,0,1,0
台北市文山區木柵路一段,0,0,0,0,0,0,0,0,0,1,0,0,20.8,48.29,2788.0,1,2,2,2,0,1,9,8,8,1,0,0,0,1,0
台北市文山區景華街,0,0,0,0,0,0,0,0,0,1,0,0,54.6,27.37,1760.0,0,5,1,2,0,1,4,4,4,1,1,0,0,0,0
台北市文山區和興路,0,0,0,0,0,0,0,0,0,1,0,0,36.1,32.93,1480.0,0,2,2,1,0,0,5,4,4,1,1,0,0,0,0
台北市文山區和興路,0,0,0,0,0,0,0,0,0,1,0,0,20.9,71.76,3988.0,3,4,2,2,0,0,8,7,8,2,0,0,0,1,0
台北市文山區木柵路一段,0,0,0,0,0,0,0,0,0,1,0,0,44.2,26.02,1700.0,0,2,2,1,0,0,5,5,5,1,1,0,0,0,0
台北市文山區辛亥路六段,0,0,0,0,0,0,0,0,0,1,0,0,43.0,32.55,1680.0,1,3,2,5,0,0,5,2,2,1,1,0,0,0,0
台北市文山區富山路,0,0,0,0,0,0,0,0,0,1,0,0,1.7,29.04,2780.0,1,2,2,1,0,0,15,8,8,1,0,1,0,0,0
台北市文山區試院路,0,0,0,0,0,0,0,0,0,1,0,0,40.1,43.02,1850.0,0,6,2,2,0,0,5,1,1,1,1,0,0,0,0
台北市文山區木柵路一段,0,0,0,0,0,0,0,0,0,1,0,0,58.0,20.47,2238.0,1,3,4,2,0,1,1,1,1,1,1,0,0,0,0
台北市文山區辛亥路六段,0,0,0,0,0,0,0,0,0,1,0,0,26.6,110.4,5668.0,2,4,2,3,0,0,19,4,4,1,0,1,0,0,0
台北市文山區景興路,0,0,0,0,0,0,0,0,0,1,0,0,30.1,13.54,928.0,0,1,1,1,0,0,24,19,19,1,0,0,1,0,0
台北市文山區萬寧街,0,0,0,0,0,0,0,0,0,1,0,0,34.4,87.5,4500.0,2,5,2,3,0,1,10,3,4,2,0,0,0,1,0
台北市文山區和平東路四段,0,0,0,0,0,0,0,0,0,1,0,0,37.7,37.02,1680.0,0,3,2,2,0,0,4,3,3,1,1,0,0,0,0
台北市文山區辛亥路四段,0,0,0,0,0,0,0,0,0,1,0,0,30.5,56.45,3288.0,2,2,2,1,0,0,18,15,15,1,0,1,0,0,0
台北市文山區興隆路一段,0,0,0,0,0,0,0,0,0,1,0,0,48.8,33.8,2292.0,0,3,2,2,0,0,4,4,4,1,1,0,0,0,0
台北市文山區福興路,0,0,0,0,0,0,0,0,0,1,0,0,34.3,22.07,1388.0,0,2,2,1,0,0,5,5,5,1,1,0,0,0,0
台北市文山區政大二街,0,0,0,0,0,0,0,0,0,1,0,0,26.8,69.66,4688.0,1,6,3,5,0,1,4,1,4,4,0,0,0,0,1
台北市文山區萬隆街,0,0,0,0,0,0,0,0,0,1,0,0,44.5,37.92,2098.0,0,5,2,2,0,0,5,4,4,1,1,0,0,0,0
台北市文山區景華街,0,0,0,0,0,0,0,0,0,1,0,0,46.5,23.43,1780.0,0,2,2,1,0,0,5,3,3,1,1,0,0,0,0
台北市文山區興隆路四段,0,0,0,0,0,0,0,0,0,1,0,0,21.7,57.73,4280.0,2,3,2,2,0,0,8,8,8,1,0,0,0,1,0
台北市文山區萬盛街,0,0,0,0,0,0,0,0,0,1,0,0,48.9,23.2,1799.0,0,3,2,1,0,0,4,2,2,1,1,0,0,0,0
台北市文山區樟新街,0,0,0,0,0,0,0,0,0,1,0,0,34.7,59.27,3688.0,1,5,3,3,0,0,9,-1,1,2,0,0,0,1,0
台北市文山區福興路,0,0,0,0,0,0,0,0,0,1,0,0,36.3,35.68,1680.0,0,4,2,2,0,1,5,5,5,1,1,0,0,0,0
台北市文山區福興路,0,0,0,0,0,0,0,0,0,1,0,0,45.4,29.79,1650.0,0,3,2,2,0,0,5,2,2,1,1,0,0,0,0
台北市文山區萬芳路,0,0,0,0,0,0,0,0,0,1,0,0,2.7,68.23,5888.0,2,3,2,2,0,0,14,11,11,1,0,1,0,0,0
台北市文山區仙岩路,0,0,0,0,0,0,0,0,0,1,0,0,27.9,93.08,5568.0,1,6,2,3,0,1,3,-1,3,4,0,0,0,0,1
台北市文山區興隆路三段,0,0,0,0,0,0,0,0,0,1,0,0,20.2,64.65,3780.0,2,3,2,2,0,0,13,11,11,1,0,1,0,0,0
台北市文山區恆光街,0,0,0,0,0,0,0,0,0,1,0,0,47.6,27.53,2988.0,1,10,2,10,0,1,5,5,5,1,1,0,0,0,0
台北市文山區辛亥路五段,0,0,0,0,0,0,0,0,0,1,0,0,46.9,30.0,1950.0,0,3,2,1,0,0,5,3,3,1,1,0,0,0,0
台北市文山區興隆路三段,0,0,0,0,0,0,0,0,0,1,0,0,44.0,34.66,1368.0,0,4,3,3,0,1,5,5,5,1,1,0,0,0,0
台北市文山區興隆路二段,0,0,0,0,0,0,0,0,0,1,0,0,12.1,42.47,3580.0,1,3,2,2,0,0,7,3,3,1,0,0,0,1,0
台北市文山區興隆路二段,0,0,0,0,0,0,0,0,0,1,0,0,11.7,72.95,4388.0,2,3,2,2,0,0,11,3,3,1,0,1,0,0,0
台北市文山區興隆路三段,0,0,0,0,0,0,0,0,0,1,0,0,43.4,37.11,2200.0,1,3,3,3,0,1,5,5,5,1,1,0,0,0,0
台北市文山區和平東路四段,0,0,0,0,0,0,0,0,0,1,0,0,28.7,107.31,5688.0,2,4,2,3,0,0,16,10,10,1,0,1,0,0,0
台北市文山區景華街,0,0,0,0,0,0,0,0,0,1,0,0,44.4,43.31,2880.0,0,3,2,2,0,0,5,3,3,1,1,0,0,0,0
台北市文山區萬安街,0,0,0,0,0,0,0,0,0,1,0,0,42.6,36.21,1620.0,1,3,2,2,0,0,5,4,4,1,1,0,0,0,0
台北市文山區政大一街,0,0,0,0,0,0,0,0,0,1,0,0,17.9,102.06,6200.0,1,5,2,4,0,1,4,-1,4,5,0,0,0,0,1
台北市文山區景興路,0,0,0,0,0,0,0,0,0,1,0,0,30.1,13.71,928.0,0,1,1,1,0,0,24,16,16,1,0,1,0,0,0
台北市文山區興德路,0,0,0,0,0,0,0,0,0,1,0,0,10.7,10.04,1199.0,0,1,1,1,0,1,12,3,3,1,0,1,0,0,0
台北市文山區興隆路四段,0,0,0,0,0,0,0,0,0,1,0,0,30.7,53.93,3480.0,1,4,2,2,0,0,9,2,2,1,0,0,0,1,0
台北市文山區政大一街,0,0,0,0,0,0,0,0,0,1,0,0,23.1,78.03,3988.0,1,4,2,5,0,0,7,1,1,1,0,0,0,1,0
台北市文山區指南路三段,0,0,0,0,0,0,0,0,0,1,0,0,42.1,52.67,2680.0,1,4,2,2,0,0,6,3,3,1,0,0,0,1,0
台北市文山區興隆路二段,0,0,0,0,0,0,0,0,0,1,0,0,25.9,40.84,2698.0,1,2,2,2,0,1,7,4,4,1,0,0,0,1,0
台北市文山區木柵路四段,0,0,0,0,0,0,0,0,0,1,0,0,33.6,102.61,5788.0,2,4,2,3,0,0,4,1,4,4,0,0,0,0,1
台北市文山區木新路三段,0,0,0,0,0,0,0,0,0,1,0,0,43.2,31.57,1650.0,0,3,2,1,0,0,5,3,3,1,1,0,0,0,0
台北市文山區恆光街,0,0,0,0,0,0,0,0,0,1,0,0,35.9,77.13,3680.0,1,3,3,3,0,1,5,-1,1,2,1,0,0,0,0
台北市文山區辛亥路四段,0,0,0,0,0,0,0,0,0,1,0,0,52.8,24.42,2380.0,1,3,3,2,0,1,2,1,2,2,0,0,0,0,1
台北市文山區辛亥路五段,0,0,0,0,0,0,0,0,0,1,0,0,40.6,56.02,2998.0,0,4,2,2,0,0,5,4,4,1,1,0,0,0,0
台北市文山區木柵路四段,0,0,0,0,0,0,0,0,0,1,0,0,15.0,38.99,3360.0,1,2,2,2,0,0,19,4,4,1,0,1,0,0,0
台北市文山區興隆路二段,0,0,0,0,0,0,0,0,0,1,0,0,28.2,19.8,1498.0,1,2,1,1,0,1,6,4,4,1,0,0,0,1,0
台北市文山區興隆路二段,0,0,0,0,0,0,0,0,0,1,0,0,6.2,28.17,2250.0,1,3,1,1,0,0,7,2,2,1,0,0,0,1,0
台北市文山區景興路,0,0,0,0,0,0,0,0,0,1,0,0,43.5,27.88,2980.0,0,4,2,3,0,0,5,1,1,1,1,0,0,0,0
台北市文山區興隆路一段,0,0,0,0,0,0,0,0,0,1,0,0,49.7,27.47,2000.0,0,3,2,1,0,0,4,3,3,1,1,0,0,0,0
台北市文山區興德路,0,0,0,0,0,0,0,0,0,1,0,0,47.5,26.0,1788.0,1,4,3,2,0,1,4,4,4,1,1,0,0,0,0
台北市文山區富山路,0,0,0,0,0,0,0,0,0,1,0,0,31.3,81.24,3680.0,1,8,2,7,0,1,6,-1,1,2,0,0,0,1,0
台北市文山區下崙路,0,0,0,0,0,0,0,0,0,1,0,0,9.2,19.75,1598.0,1,2,1,1,0,1,7,2,2,1,0,0,0,1,0
台北市文山區萬壽路,0,0,0,0,0,0,0,0,0,1,0,0,30.1,53.62,2688.0,1,2,2,2,0,0,15,4,4,1,0,1,0,0,0
台北市文山區政大一街,0,0,0,0,0,0,0,0,0,1,0,0,19.1,118.22,5980.0,1,6,3,5,0,1,4,-1,4,5,0,0,0,0,1
台北市文山區辛亥路四段,0,0,0,0,0,0,0,0,0,1,0,0,22.4,13.73,1222.0,1,3,1,1,0,0,14,13,13,1,0,1,0,0,0
台北市文山區興隆路四段,0,0,0,0,0,0,0,0,0,1,0,0,33.5,54.98,3580.0,1,4,2,2,0,0,11,6,6,1,0,1,0,0,0
台北市文山區景興路,0,0,0,0,0,0,0,0,0,1,0,0,43.5,22.55,1790.0,1,5,2,2,0,1,5,5,5,1,1,0,0,0,0
台北市文山區興隆路四段,0,0,0,0,0,0,0,0,0,1,0,0,30.5,46.57,2880.0,1,3,2,2,0,0,13,10,10,1,0,1,0,0,0
台北市文山區木柵路三段,0,0,0,0,0,0,0,0,0,1,0,0,43.3,22.52,1380.0,0,3,2,1,0,0,5,3,3,1,1,0,0,0,0
台北市文山區萬壽路,0,0,0,0,0,0,0,0,0,1,0,0,26.8,70.37,3758.0,2,2,2,5,0,0,12,4,4,1,0,1,0,0,0
台北市文山區光輝路,0,0,0,0,0,0,0,0,0,1,0,0,43.8,39.1,2098.0,1,4,2,2,0,0,5,4,4,1,1,0,0,0,0
台北市文山區景後街,0,0,0,0,0,0,0,0,0,1,0,0,10.5,73.21,5758.0,1,3,2,2,0,0,15,11,11,1,0,1,0,0,0
台北市文山區辛亥路四段,0,0,0,0,0,0,0,0,0,1,0,0,39.6,32.46,1888.0,0,3,2,2,0,0,5,2,2,1,1,0,0,0,0
台北市文山區萬芳路,0,0,0,0,0,0,0,0,0,1,0,0,17.6,90.7,8020.0,1,4,2,3,0,0,15,2,2,1,0,1,0,0,0
台北市文山區一壽街,0,0,0,0,0,0,0,0,0,1,0,0,33.5,105.71,5380.0,1,6,2,4,0,1,15,10,11,2,0,1,0,0,0
台北市文山區景明街,0,0,0,0,0,0,0,0,0,1,0,0,54.1,29.82,3880.0,0,6,2,6,0,1,4,1,1,1,1,0,0,0,0
台北市文山區福興路,0,0,0,0,0,0,0,0,0,1,0,0,29.9,93.85,5988.0,1,6,3,3,0,1,6,-2,1,3,0,0,0,1,0
台北市文山區恆光街,0,0,0,0,0,0,0,0,0,1,0,0,35.8,52.02,2500.0,1,3,2,2,0,0,5,5,5,1,1,0,0,0,0
台北市文山區光輝路,0,0,0,0,0,0,0,0,0,1,0,0,43.6,47.74,2200.0,1,5,2,2,0,1,5,5,5,1,1,0,0,0,0
台北市文山區指南路三段,0,0,0,0,0,0,0,0,0,1,0,0,13.4,75.28,4388.0,1,4,2,2,0,0,14,10,10,1,0,1,0,0,0
台北市文山區政大二街,0,0,0,0,0,0,0,0,0,1,0,0,15.5,35.71,2218.0,1,2,2,1,0,0,5,1,1,1,0,0,0,1,0
