路段,屋齡,房屋類型,建坪,主建物/陽台,格局,樓層,房屋總價(萬),車位
台北市內湖區康寧路三段,17.4年,華廈,建坪 59.44,主 + 陽32.31,4房2廳2衛,6樓/7樓,"4,880",1
台北市內湖區新豐街,15.9年,大樓,建坪 82.6,主 + 陽45.81,3房2廳3衛1室,9樓/15樓,"6,980",1
台北市內湖區大湖山莊街,38.9年,公寓,建坪 33.14,主建物28.2,3房2廳2衛,1樓/5樓,"2,888",0
台北市內湖區南京東路六段,17.9年,華廈,建坪 75.02,主 + 陽35.07,4房2廳2衛(含加蓋1房),3-5樓/5樓,"3,880",1
台北市內湖區五分街,28.3年,華廈,建坪 63.97,主 + 陽27.36,3房2廳2衛,3樓/8樓,"3,960",1
台北市內湖區康樂街,19.3年,大樓,建坪 53.49,主 + 陽30.48,3房2廳2衛1室,2樓/12樓,"3,298",1
台北市內湖區金莊路,14.2年,其它,建坪 79.1,主 + 陽34.15,2房2廳2衛,7樓/11樓,"4,358",2
台北市內湖區民權東路六段,25.5年,大樓/店面,建坪 67.5,主 + 陽43.2,2房2廳2衛1室,1樓/11樓,"5,788",1
台北市內湖區民權東路六段,10.6年,大樓,建坪 111.97,主 + 陽60.55,4房2廳2衛,8樓/14樓,"8,800",2
台北市內湖區港墘路,29.3年,店面,建坪 24.78,主 + 陽21.09,2房1廳1衛(含加蓋1房),1樓/16樓,"2,438",0
台北市內湖區南京東路六段,17.9年,辦公/大樓,建坪 23.73,主 + 陽7.88,1房1廳1衛1室(含加蓋1房),9樓/12樓,"1,290",1
台北市內湖區金龍路,32.3年,大樓,建坪 28.96,主 + 陽16.55,2房2廳1衛,8樓/11樓,"1,998",1
台北市內湖區東湖路,28.3年,店面,建坪 663.49,主建物0,2廳,-1樓/9樓,"20,000",0
台北市內湖區成功路四段,31.1年,大樓,建坪 85.32,主 + 陽48.88,3房2廳3衛,17-18樓/18樓,"6,800",2
台北市內湖區金莊路,14.2年,辦公/大樓,建坪 79.2,主 + 陽34.08,2房2廳2衛,2樓/11樓,"4,568",2
台北市內湖區康樂街,5.9年,店面/華廈,建坪 40.88,主 + 陽22.1,1廳1衛,1樓/7樓,"2,988",1
台北市內湖區民權東路六段,17.5年,店面,建坪 15.05,主建物9.33,2廳1衛,1樓/14樓,"1,780",0
台北市內湖區民權東路六段,31.5年,大樓,建坪 100.02,主 + 陽61.28,4房2廳3衛2室,15-16樓/16樓,"7,188",1
台北市內湖區民權東路六段,10.4年,大樓,建坪 35.98,主 + 陽18.71,3房2廳1衛,8樓/11樓,"3,588",1
台北市內湖區新富街,12.6年,大樓,建坪 90.88,主 + 陽51.66,3房2廳3衛1室,2樓/13樓,"9,300",1
台北市內湖區江南街,29.3年,店面,建坪 56.16,主 + 陽36.36,2廳2衛,1樓/16樓,"4,688",1
台北市內湖區民權東路六段,28.7年,大樓,建坪 41.83,主 + 陽14.96,2房2廳2衛(含加蓋1房),9-10樓/11樓,"2,500",2
台北市內湖區民權東路六段,10.6年,大樓,建坪 95.26,主 + 陽45.96,4房2廳3衛,7樓/12樓,"8,500",2
台北市內湖區成功路五段,30.6年,大樓,建坪 45.83,主 + 陽30.93,3房2廳2衛,2樓/16樓,"3,360",0
台北市內湖區成功路二段,29.2年,大樓,建坪 70.93,主 + 陽42.89,4房2廳2衛,7樓/20樓,"4,980",1
台北市內湖區陽光街,6.6年,華廈,建坪 33.35,主 + 陽19.46,2房2廳1衛1室,2樓/5樓,"3,236",1
台北市內湖區成功路四段,22.3年,大樓,建坪 55.93,主 + 陽34.5,4房2廳2衛,7樓/12樓,"4,988",1
台北市內湖區成功路四段,31.1年,店面,建坪 40.76,主建物24.83,2廳1衛,1樓/8樓,"7,988",0
台北市內湖區民權東路六段,38.5年,店面,建坪 33.37,主建物11.47,2房3廳1衛(含加蓋1廳),1樓/5樓,"4,880",0
台北市內湖區瑞光路,22.8年,店面,建坪 362.49,主建物163.61,2廳2衛,1樓/10樓,"34,000",10
台北市內湖區成功路五段,25.2年,辦公/大樓,建坪 124.29,主 + 陽68.79,1廳2室,9樓/16樓,"6,718",2
台北市內湖區成功路四段,8.0年,大樓,建坪 72.23,主 + 陽42.02,1房2廳1衛,15樓/29樓,"7,260",1
台北市內湖區瑞光路,26.9年,店面/辦公,建坪 115.78,主建物50.68,2廳4衛14室(含加蓋1廳4衛8室),1樓/7樓,"8,800",1
台北市內湖區內湖路二段,30.8年,店面/辦公,建坪 40.1,主建物19.12,2廳2衛,1樓/9樓,"3,080",0
台北市內湖區成功路四段,35.4年,店面,建坪 47.88,主建物17.37,1廳1衛,1樓/12樓,"8,800",1
台北市內湖區內湖路二段,43.0年,公寓,建坪 31.55,主 + 陽28.86,2房2廳1衛,2樓/5樓,"4,888",0
台北市內湖區東湖路,34.3年,大樓,建坪 48.76,主 + 陽32.03,3房2廳2衛,7樓/15樓,"3,780",1
台北市內湖區金莊路,14.2年,辦公/大樓,建坪 56.17,主 + 陽26.65,2房2廳2衛,6樓/11樓,"3,988",1
台北市內湖區內湖路三段,31.1年,華廈,建坪 14.51,主 + 陽11.02,1房1廳1衛,2樓/10樓,"1,530",0
台北市內湖區民權東路六段,31.8年,華廈,建坪 44.15,主 + 陽31.46,3房2廳2衛1室,2樓/9樓,"3,658",0
台北市內湖區南京東路六段,19.3年,大樓,建坪 42.35,主 + 陽26.12,2房2廳1衛,11樓/12樓,"3,580",1
台北市內湖區民權東路六段,18.5年,大樓,建坪 35.59,主 + 陽19.14,2房2廳1.5衛1室(含加蓋1房1室),6樓/11樓,"2,998",1
台北市內湖區民權東路六段,26.4年,辦公/大樓,建坪 22.93,主建物13.65,1廳1室,5樓/12樓,"1,398",0
台北市內湖區內湖路二段,29.9年,華廈,建坪 106.54,主 + 陽39.83,5房3廳4衛1室(含加蓋2房1廳1衛),10樓/10樓,"6,988",2
台北市內湖區民權東路六段,26.4年,辦公/大樓,建坪 17.6,主建物10.62,1廳,6樓/12樓,"1,168",0
台北市內湖區成功路五段,29.9年,大樓,建坪 90.7,主 + 陽53.7,4房3廳2衛5室(含加蓋1房5室),1樓/12樓,"8,288",2
台北市內湖區康樂街,29.8年,華廈,建坪 10.86,主 + 陽7.35,1房1廳1衛,2樓/7樓,768,0
台北市內湖區內湖路一段,15.3年,套房/大樓,建坪 16.65,主 + 陽10.91,1房1廳1衛,14樓/18樓,"2,397",0
台北市內湖區星雲街,22.2年,大樓,建坪 64.42,主 + 陽28.66,4房2廳2衛(含加蓋1廳),1樓/14樓,"5,800",2
台北市內湖區成功路五段,25.2年,店面,建坪 387.76,主 + 陽155.57,2廳2衛,1樓/13樓,"55,000",12
台北市內湖區新明路,46.5年,公寓/店面,建坪 29.18,主建物17.74,2房2廳1衛,1樓/4樓,"2,280",0
台北市內湖區陽光街,38.1年,辦公/公寓,建坪 32.85,主建物29.24,1房3廳2衛4室(含加蓋1廳2室),1樓/5樓,"3,188",0
台北市內湖區康寧路三段,38.9年,公寓,建坪 46.51,主 + 陽34.41,6房3廳3衛(含加蓋3房1廳1衛),5樓/5樓,"2,300",0
台北市內湖區內湖路二段,3.6年,華廈,建坪 45.56,主 + 陽23.7,3房2廳2衛,1樓/5樓,"5,980",1
台北市內湖區康寧路三段,40.1年,透天,建坪 96.83,主 + 陽66.87,4房2廳4衛2室(含加蓋1衛),B1-4樓/4樓,"6,800",1
台北市內湖區康樂街,12.7年,大樓,建坪 30,主 + 陽22.69,2房2廳1衛1室,3樓/14樓,"3,888",0
台北市內湖區成功路五段,25.4年,店面,建坪 34.09,主 + 陽27.8,1房1廳1衛1室,1樓/19樓,"7,800",0
台北市內湖區星雲街,29.1年,大樓,建坪 13.21,主 + 陽9.18,2房1廳1衛(含加蓋1房),12樓/21樓,"1,320",0
台北市內湖區新富街,13.8年,大樓,建坪 127.11,主 + 陽57.9,3房3廳3衛3室,5樓/14樓,"9,500",3
台北市內湖區大湖山莊街,29.4年,華廈,建坪 50.32,主 + 陽25.68,3房2廳2衛3室(含加蓋2房1室),1樓/5樓,"5,298",2
台北市內湖區康樂街,20.3年,大樓,建坪 50.79,主 + 陽23.4,4房2廳2衛(含加蓋2房1衛),11樓/11樓,"3,688",1
台北市內湖區成功路四段,39.7年,透天,建坪 99.14,主 + 陽56.62,6房4廳4衛(含加蓋1廳),B2-4樓/4樓,"4,950",1
台北市內湖區安泰街,41.7年,公寓,建坪 27.68,主建物22.79,3房2廳1衛,1樓/5樓,"2,240",0
台北市內湖區舊宗路二段,14.6年,辦公/店面,建坪 2344.59,主 + 陽1079.36,6廳10衛15室,B1-5樓/5樓,"125,000",61
台北市內湖區大湖山莊街,37.1年,公寓,建坪 69.29,主 + 陽56.4,5房3廳4衛(含加蓋1房1廳1衛),4-5樓/5樓,"3,880",1
台北市內湖區瑞光路,19.1年,店面/辦公/大樓,建坪 148.68,主 + 陽62,1廳1衛3室(含加蓋1室),1樓/11樓,"12,500",2
台北市內湖區新明路,9.4年,辦公/大樓,建坪 132.78,主 + 陽49.11,2房1廳2衛1室,3樓/14樓,"5,100",4
台北市內湖區新明路,25.1年,店面,建坪 29.76,主建物19.98,1廳1衛,1樓/14樓,"2,520",0
台北市內湖區行善路,28.8年,華廈,建坪 36.83,主 + 陽23.45,3房2廳1衛,9樓/9樓,"2,980",0
台北市內湖區內湖路一段,預售,大樓,建坪 34.43,主+附 15.38,1廳,4樓/15樓,"3,180",1
台北市內湖區內湖路一段,14.4年,店面,建坪 27.37,主 + 陽12.34,1廳1衛,1樓/14樓,"4,280",1
台北市內湖區成功路三段,38.2年,公寓,建坪 35.2,主 + 陽32.77,6房6衛,4樓/5樓,"2,650",0
台北市內湖區基湖路,23.9年,店面/辦公,建坪 186.02,主 + 陽98.87,1廳1室,1樓/9樓,"26,980",0
台北市內湖區內湖路三段,45.9年,公寓,建坪 24.75,主 + 陽24.76,2房2廳3衛,5樓/5樓,"1,388",0
台北市內湖區行善路,16.0年,大樓/店面,建坪 41.3,主建物23.24,2廳1衛,1-2樓/15樓,"4,880",0
台北市內湖區金湖路,26.8年,透天,建坪 162.69,主 + 陽113.04,6房3廳7衛7室(含加蓋1室),B1-4樓/4樓,"15,000",1
台北市內湖區內湖路二段,預售,大樓,建坪 27.87,主+附 15.53,2房2廳1衛,6樓/15樓,"2,888",1
台北市內湖區新明路,6.8年,大樓,建坪 64.58,主 + 陽26.28,2房2廳2衛,18樓/20樓,"5,980",2
台北市內湖區內湖路二段,25.2年,別墅/透天,建坪 117.58,主 + 陽81.88,5房3廳4衛3室(含加蓋1室),B1-4樓/4樓,"11,988",2
台北市內湖區基湖路,23.9年,辦公,建坪 357.7,主建物139.24,1廳8室,8樓/9樓,"24,588",7
台北市內湖區民權東路六段,36.9年,公寓,建坪 59.18,主 + 陽42.54,3房2廳2衛1室,1-2樓/5樓,"4,480",1
台北市內湖區成功路五段,30.6年,店面/辦公/大樓,建坪 26.04,主建物17.25,1廳1衛1室,1樓/16樓,"3,880",0
台北市內湖區內湖路三段,46.1年,公寓,建坪 32.33,主 + 陽32.34,3房2廳2衛,4樓/5樓,"1,798",0
台北市內湖區新湖一路,16.7年,店面,建坪 84.48,主 + 陽41.33,1廳1室(含加蓋1室),1樓/7樓,"8,700",2
台北市內湖區新明路,9.4年,辦公/大樓,建坪 117.84,主 + 陽50.11,3房1廳1衛,5樓/14樓,"4,950",3
台北市內湖區康寧路三段,31.2年,華廈,建坪 74.17,主建物26.75,4房2廳6衛2室(含加蓋1房1廳1衛1室),B1-1樓/6樓,"9,980",0
台北市內湖區內湖路一段,42.6年,公寓,建坪 25.7,主 + 陽23.59,8房2廳4衛(含加蓋4房1廳2衛),5樓/5樓,"1,838",0
台北市內湖區大湖街,24.5年,透天,建坪 85.06,主 + 陽52.97,5房5廳3衛(含加蓋1房1廳),1-4樓/4樓,"6,800",2
台北市內湖區瑞光路,22.8年,辦公,建坪 277.61,主建物119.06,1廳11室(含加蓋1室),7樓/10樓,"15,800",6
台北市內湖區金湖路,3.3年,華廈,建坪 37.87,主 + 陽17.99,2房2廳1衛,4樓/5樓,"4,380",1
台北市內湖區東湖路,45.3年,公寓,建坪 28.21,主 + 陽28.21,4房2廳2衛,5樓/5樓,"1,788",0
台北市內湖區新明路,44.3年,辦公,建坪 82.12,主 + 陽80.49,1房2廳3衛3室,4樓/7樓,"4,980",0
台北市內湖區東湖路,40.7年,公寓,建坪 32.44,主 + 陽29.55,4房2廳2衛(含加蓋1房),5樓/5樓,"2,080",0
台北市內湖區瑞光路,25.4年,辦公/大樓,建坪 276.36,主建物132.03,1廳,11樓/12樓,"13,653",4
台北市內湖區瑞光路,27.5年,辦公,建坪 94.28,主建物49.88,3廳,3樓/10樓,"5,075",2
台北市內湖區東湖路,35.3年,店面,建坪 40.44,主建物32.06,2廳2衛,1樓/6樓,"4,180",1
台北市內湖區文德路,45.6年,公寓,建坪 30.97,主 + 陽30.97,4房2廳2衛,2樓/5樓,"4,368",0
台北市內湖區安康路,44.2年,公寓,建坪 23.56,主 + 陽23.55,2房2廳1衛,3樓/4樓,"1,200",0
台北市內湖區內湖路三段,44.1年,公寓,建坪 23.74,主 + 陽19.81,2房2廳1衛,2樓/5樓,"1,880",0
台北市內湖區東湖路,39.6年,店面,建坪 19.82,主建物17.29,3廳2衛2室(含加蓋2廳1衛1室),1樓/5樓,"3,188",0
台北市內湖區東湖路,30.0年,套房/華廈,建坪 7.69,主 + 陽5.53,1房1廳1衛(含加蓋1房),5樓/10樓,898,0
台北市內湖區民權東路六段,22.0年,大樓,建坪 39.19,主 + 陽20.25,4房2廳2衛(含加蓋2房2衛),9樓/12樓,"3,200",1
台北市內湖區港墘路,24.4年,店面,建坪 155.36,主 + 陽86.17,2廳1衛2室(含加蓋1廳),1樓/9樓,"12,800",3
台北市內湖區洲子街,23.5年,辦公/店面,建坪 2423.26,主建物902.93,8廳16衛8室(含加蓋16衛8室),1-8樓/8樓,"186,888",66
台北市內湖區內湖路一段,22.3年,大樓,建坪 24.31,主 + 陽11.36,2房2廳1衛1室(含加蓋1房),8樓/11樓,"1,988",1
台北市內湖區內湖路二段,3.6年,華廈,建坪 47.98,主 + 陽24.08,3房2廳2衛,2樓/5樓,"5,288",1
台北市內湖區內湖路三段,42.4年,公寓,建坪 27.26,主 + 陽24.14,4房4衛,4樓/5樓,"1,750",0
台北市內湖區內湖路一段,15.3年,大樓,建坪 25.57,主 + 陽16.5,1房1廳1衛1室,14樓/18樓,"3,836",0
台北市內湖區內湖路三段,48.2年,公寓,建坪 30.87,主 + 陽30.86,3房2廳2衛,4樓/4樓,"1,998",0
台北市內湖區東湖路,44.7年,公寓,建坪 28.11,主 + 陽28.1,5房5衛,3樓/5樓,"2,280",0
台北市內湖區陽光街,23.9年,店面/辦公,建坪 461.54,主 + 陽242.13,2廳2室,1樓/7樓,"32,888",8
台北市內湖區內湖路二段,44.4年,店面/公寓,建坪 28.88,主建物17.65,2廳1衛1室(含加蓋1廳1室),1樓/5樓,"3,580",0
台北市內湖區內湖路一段,預售,大樓,建坪 28.89,主+附 11.96,2房2廳1衛,14樓/15樓,"2,980",1
台北市內湖區南京東路六段,17.3年,辦公/大樓,建坪 13.44,主 + 陽8.79,1廳1衛,8樓/14樓,"1,358",0
台北市內湖區港墘路,45.5年,公寓,建坪 35.62,主 + 陽35.62,3房2廳2衛,5樓/5樓,"2,698",0
台北市內湖區新明路,41.8年,公寓,建坪 26.77,主 + 陽26.77,4房4廳2衛(含加蓋2房2廳1衛),5樓/5樓,"1,850",0
台北市內湖區內湖路一段,43.0年,公寓,建坪 24.27,主 + 陽24.26,3房2廳1衛,4樓/5樓,"1,530",0
台北市內湖區港墘路,41.8年,華廈,建坪 37,主 + 陽35.31,4房4衛,5樓/7樓,"2,860",0
台北市內湖區新湖一路,16.7年,店面,建坪 112.92,主 + 陽60.95,1廳,1樓/7樓,"14,580",2
台北市內湖區瑞光路,26.5年,辦公,建坪 413.66,主建物218.11,4廳6室,6樓/8樓,"24,000",6
台北市內湖區行善路,28.8年,華廈,建坪 39.6,主 + 陽25.2,3房2廳2衛,8樓/8樓,"2,968",0
台北市內湖區新湖一路,16.7年,店面,建坪 197.4,主 + 陽102.28,2廳1室(含加蓋1室),1樓/7樓,"23,280",4
台北市內湖區康樂街,41.3年,店面/公寓,建坪 32.98,主建物28.56,3廳3衛,1樓/5樓,"8,800",0
台北市內湖區新明路,21.4年,辦公,建坪 1715.89,主建物793.4,8廳13室(含加蓋1廳),1-7樓/7樓,"72,800",33
台北市內湖區康樂街,38.7年,公寓,建坪 37.59,主 + 陽34.41,4房2廳2衛,5樓/5樓,"1,800",0
台北市內湖區新明路,52.1年,公寓,建坪 22.98,主建物18.33,2房2廳1衛,1樓/4樓,"1,780",0
台北市內湖區安康路,28.3年,店面,建坪 53.01,主 + 陽29.91,1廳,1樓/8樓,"5,750",0
台北市內湖區堤頂大道一段,1.4年,辦公,建坪 3594.68,主 + 陽1702.68,13廳,1-8樓/8樓,"282,000",56
台北市內湖區南京東路六段,17.3年,辦公/大樓,建坪 25.34,主 + 陽16.07,2廳1衛2室,10樓/14樓,"2,380",0
台北市內湖區內湖路一段,32.0年,店面,建坪 45.74,主建物25.14,4廳2衛(含加蓋2廳),1樓/12樓,"7,400",0
台北市內湖區民權東路六段,預售,華廈,建坪 65.08,主+附 34.14,1廳2衛1室,1樓/10樓,"6,103",1
台北市內湖區內湖路三段,48.2年,公寓,建坪 34.61,主建物28.33,4房4衛,1樓/4樓,"2,850",0
台北市內湖區內湖路一段,預售,大樓,建坪 37.75,主+附 18.2,2房2廳1.5衛,2樓/15樓,"4,488",1
台北市內湖區新明路,14.3年,華廈,建坪 71.34,主 + 陽36.51,4房2廳2衛,5樓/7樓,"5,688",1
台北市內湖區港華街,44.4年,店面/公寓,建坪 32.66,主建物23.6,2房2廳2衛,1樓/5樓,"3,250",0
台北市內湖區民權東路六段,44.2年,辦公/公寓,建坪 67.45,主建物25.39,3房2廳2衛1室(含加蓋1衛),B1-1樓/5樓,"3,895",1
台北市內湖區新豐街,預售,大樓,建坪 50.53,主+附 25.87,3房2廳2衛,4樓/11樓,"5,168",1
台北市內湖區東湖路,38.5年,店面,建坪 69.88,主建物44.29,2廳2衛(含加蓋1廳),1樓/5樓,"6,880",0
台北市內湖區南京東路六段,17.0年,辦公,建坪 66.7,主建物32.06,1廳,9樓/9樓,"4,065",1
台北市內湖區文湖街,10.0年,華廈,建坪 45.39,主 + 陽24.32,3房2廳2衛,4樓/7樓,"2,788",0
台北市內湖區東湖路,39.2年,店面,建坪 48.16,主建物17.63,1廳1衛1室(含加蓋1衛1室),1樓/5樓,"5,168",0
台北市內湖區麗山街,44.2年,公寓,建坪 30.85,主 + 陽27.64,4房4衛,4樓/5樓,"2,288",0
台北市內湖區陽光街,17.0年,華廈,建坪 19.33,主 + 陽11.74,1廳1衛2室,2樓/8樓,"1,680",0
台北市內湖區文湖街,10.0年,華廈,建坪 44.19,主 + 陽23.4,3房2廳2衛,4樓/7樓,"2,740",0
台北市內湖區文湖街,10.0年,華廈,建坪 44.19,主 + 陽23.4,3房2廳2衛,5樓/7樓,"2,750",0
台北市內湖區成功路四段,31.1年,店面,建坪 355.72,主建物315.28,1廳2衛,-2樓/15樓,"8,388",0
台北市內湖區文湖街,10.0年,華廈,建坪 45.39,主 + 陽24.32,3房2廳2衛,2樓/7樓,"2,720",0
台北市內湖區文湖街,10.0年,華廈,建坪 44.19,主 + 陽23.4,3房2廳2衛,3樓/7樓,"2,730",0
台北市內湖區文湖街,17.6年,華廈,建坪 31.71,主 + 陽17.38,2房2廳1衛1室,4樓/7樓,"2,468",1
台北市內湖區南京東路六段,17.0年,辦公,建坪 106.46,主建物55.72,1廳,9樓/9樓,"6,878",1
台北市內湖區東湖路,31.2年,華廈,建坪 91.73,主建物29.79,4房3廳3衛,B1-1樓/5樓,"3,700",1
台北市內湖區洲子街,27.4年,店面,建坪 84.76,主建物44.91,2廳1室(含加蓋1廳),1樓/10樓,"8,800",2
台北市內湖區洲子街,20.7年,辦公/大樓,建坪 306.11,主建物118.07,1廳2室(含加蓋2室),1樓/12樓,"27,735",9
台北市內湖區新明路,44.0年,公寓,建坪 23.47,主建物16.23,2房2廳1衛1室(含加蓋1室),1樓/5樓,"1,780",0
台北市內湖區康樂街,12.7年,店面/辦公/大樓,建坪 17.66,主建物13.09,1廳1衛,1樓/14樓,"1,780",0
台北市內湖區成功路二段,27.5年,套房,建坪 242.15,主 + 陽9.14,1房1廳1衛,9樓/11樓,"4,580",18
台北市內湖區文德路,42.2年,公寓,建坪 31.56,主 + 陽29.01,3房2廳2衛1室(含加蓋1室),3樓/5樓,"2,160",0
台北市內湖區成功路五段,17.8年,店面/辦公/大樓,建坪 87.62,主 + 陽41.15,1廳1衛,1樓/12樓,"9,200",2
台北市內湖區民權東路六段,預售,華廈,建坪 74.85,主+附 32.61,1廳2衛1室,1樓/10樓,"6,678",2
台北市內湖區新明路,42.5年,公寓,建坪 25.28,主建物18.53,3房2廳2衛,1樓/4樓,"1,888",0
台北市內湖區民權東路六段,預售,華廈,建坪 80.77,主+附 36.45,1廳1衛1室,1樓/10樓,"7,698",2
台北市內湖區民權東路六段,17.2年,大樓/套房,建坪 15.45,主 + 陽9.27,1房1廳1衛,12樓/14樓,"1,598",0
台北市內湖區內湖路三段,31.6年,大樓,建坪 49.19,主 + 陽32.02,3房2廳2衛,11樓/16樓,"3,280",1
台北市內湖區基湖路,2.7年,辦公,建坪 560.03,主 + 陽284.22,7廳,1-7樓/7樓,"43,375",15
台北市內湖區成功路二段,27.5年,套房,建坪 191.84,主 + 陽9.14,1房1廳1衛,9樓/11樓,"3,788",14
台北市內湖區內湖路一段,17.1年,辦公,建坪 280.57,主 + 陽118.17,2廳,7樓/8樓,"16,850",6
台北市內湖區內湖路一段,43.3年,公寓,建坪 43.78,主 + 陽40.31,6房1廳3衛,4樓/5樓,"2,200",0
台北市內湖區內湖路一段,43.0年,公寓,建坪 34.31,主 + 陽32.14,8房8衛(含加蓋1房1衛),5樓/5樓,"2,100",0
台北市內湖區內湖路一段,44.3年,公寓,建坪 30.73,主 + 陽28.82,7房7衛(含加蓋2房2衛),5樓/5樓,"2,180",0
台北市內湖區瑞光路,26.6年,辦公,建坪 93.29,主建物52.02,5室,7樓/9樓,"5,800",2
台北市內湖區成功路四段,41.6年,店面/公寓,建坪 42.95,主 + 陽32.51,3廳2衛,1-2樓/5樓,"31,000",0
台北市內湖區康樂街,41.3年,店面,建坪 27.55,主建物21.52,2廳1衛1室(含加蓋1室),1樓/5樓,"3,998",0
台北市內湖區行善路,12.2年,店面,建坪 37.96,主 + 陽21.51,1廳1衛1室,1樓/14樓,"4,888",0
台北市內湖區內湖路二段,48.3年,公寓,建坪 29.7,主 + 陽29.69,3房2廳1衛,3樓/4樓,"1,787",0
台北市內湖區行善路,24.3年,辦公,建坪 63.08,主建物25.37,1廳2室,5樓/5樓,"3,068",2
台北市內湖區康樂街,41.8年,公寓,建坪 36.18,主建物29.6,7房7衛(含加蓋1房1衛),1樓/5樓,"2,580",0
台北市內湖區瑞光路,19.6年,辦公/大樓,建坪 122.16,主建物48.52,1廳7室,6樓/13樓,"7,780",2
台北市內湖區基湖路,19.7年,辦公,建坪 302.02,主建物126.99,2廳1衛6室,9樓/10樓,"17,800",13
台北市內湖區新湖三路,13.3年,辦公,建坪 316.11,主 + 陽132.35,2廳9室,3樓/7樓,"15,250",7
台北市內湖區基湖路,19.7年,辦公,建坪 406.08,主建物173.48,3廳1衛11室,9樓/10樓,"23,800",17
台北市內湖區內湖路一段,17.1年,店面,建坪 123.56,主建物53.29,1廳1室,1樓/8樓,"18,000",2
台北市內湖區星雲街,43.1年,店面/辦公,建坪 31.01,主建物21.98,3房1廳1衛,1樓/5樓,"3,500",0
台北市內湖區行善路,12.4年,辦公/大樓,建坪 42.73,主 + 陽22.73,2房2廳2衛,3樓/12樓,"3,088",1
台北市內湖區基湖路,19.7年,辦公,建坪 372.89,主建物173.48,1廳,8樓/10樓,"23,160",10
台北市內湖區內湖路一段,46.9年,店面,建坪 22.74,主建物16.15,2廳1衛(含加蓋1廳),1樓/4樓,"6,980",0
台北市內湖區新湖一路,13.7年,店面,建坪 96.44,主建物46.39,1廳1室(含加蓋1室),1樓/7樓,"7,616",2
台北市內湖區文湖街,45.2年,公寓/店面,建坪 57.14,主建物26.69,2廳1衛(含加蓋1廳),1樓/4樓,"4,980",0
台北市內湖區基湖路,19.7年,辦公,建坪 104.06,主建物46.49,1廳5室,9樓/10樓,"6,280",4
台北市內湖區安康路,45.6年,公寓,建坪 30.29,主 + 陽30.29,5房5衛,4樓/4樓,"2,688",0
台北市內湖區新明路,14.3年,華廈,建坪 35.4,主 + 陽17.18,2房2廳1衛,5樓/9樓,"2,988",1
台北市內湖區洲子街,20.7年,辦公/大樓,建坪 134.78,主建物58.85,1廳6室,4樓/12樓,"8,600",3
台北市內湖區康寧路三段,41.4年,公寓,建坪 27.36,主 + 陽25.05,6房1廳5衛(含加蓋2房1廳1衛),5樓/5樓,"1,880",0
台北市內湖區行忠路,17.4年,辦公,建坪 227.85,主 + 陽109.77,4衛4室,8樓/8樓,"11,400",5
台北市內湖區內湖路一段,25.5年,辦公,建坪 536.61,主建物239.94,1廳7室,4樓/10樓,"30,200",15
台北市內湖區內湖路一段,47.8年,公寓,建坪 27.08,主 + 陽27.08,3房3廳2衛(含加蓋1廳1衛),5樓/5樓,"2,188",0
台北市內湖區民權東路六段,預售,華廈,建坪 64.45,主+附 33.74,1廳1衛1室,1樓/10樓,"6,238",1
台北市內湖區康寧路三段,40.1年,公寓/店面,建坪 32.31,主建物26.2,2房2廳2衛(含加蓋1房),1樓/5樓,"3,288",0
台北市內湖區星雲街,45.4年,公寓,建坪 30.86,主 + 陽30.85,5房5衛,4樓/5樓,"1,980",0
台北市內湖區內湖路二段,57.2年,透天,建坪 21.33,主建物21.33,5房5衛(含加蓋2房2衛),1-2樓/2樓,"5,820",0
台北市內湖區成功路四段,30.4年,店面,建坪 210,主建物68.01,1廳2衛,-2樓/14樓,"4,580",0
台北市內湖區內湖路一段,17.6年,辦公,建坪 374.65,主 + 陽182.91,1廳2衛,4樓/10樓,"27,350",10
台北市內湖區康寧路三段,37.4年,別墅/透天,建坪 81.2,主 + 陽58.5,5房3廳5衛(含加蓋1房1廳1衛),B1-3樓/3樓,"5,888",0
台北市內湖區行善路,6.1年,辦公,建坪 260.14,主 + 陽106.07,1廳1衛,2樓/9樓,"12,988",5
台北市內湖區堤頂大道二段,25.3年,辦公,建坪 234.51,主建物106.18,6房2室,6樓/10樓,"13,800",6
台北市內湖區石潭路,16.5年,辦公/大樓,建坪 38.61,主 + 陽17.72,1房1廳1衛,8樓/14樓,"2,580",1
台北市內湖區內湖路三段,46.3年,店面,建坪 26.09,主建物17.96,2房1廳1衛,1樓/5樓,"1,988",0
台北市內湖區瑞光路,22.2年,辦公,建坪 513.64,主建物217.27,2廳2衛19室(含加蓋2衛2室),10樓/10樓,"39,800",8
台北市內湖區基湖路,2.7年,辦公,建坪 90.37,主 + 陽44.86,1廳,3樓/7樓,"6,710",3
台北市內湖區新湖一路,13.7年,店面,建坪 97.32,主建物53.02,1廳,1樓/7樓,"8,800",1
台北市內湖區內湖路一段,26.5年,辦公,建坪 182.42,主建物97.33,4房1廳,7樓/9樓,"13,588",5
台北市內湖區基湖路,2.7年,辦公,建坪 90.14,主 + 陽44.16,1廳,4樓/7樓,"6,691",3
台北市內湖區金湖路,44.7年,公寓/辦公,建坪 41.65,主建物36.39,4房2廳3衛(含加蓋1衛),-1樓/5樓,"4,500",0
台北市內湖區陽光街,17.0年,店面/辦公,建坪 26.87,主 + 陽18.32,1廳1衛,1樓/8樓,"2,500",0
