路段,屋齡,房屋類型,建坪,主建物/陽台,格局,樓層,房屋總價(萬),車位
台北市中山區崇實路,55.8年,透天,建坪 38.47,主 + 陽37.39,4房2廳5衛(含加蓋1房1衛),1-4樓/4樓,"4,980",0
台北市中山區林森北路,29.7年,辦公,建坪 19.66,主 + 陽15.1,1廳1衛,4樓/10樓,"1,750",0
台北市中山區新生北路三段,56.3年,公寓,建坪 25.6,主 + 陽23.32,3房2廳1衛,4樓/4樓,"2,366",0
台北市中山區林森北路,41.5年,店面,建坪 6.42,主建物2.58,1廳,1樓/7樓,550,0
台北市中山區龍江路,46.5年,公寓,建坪 35.18,主 + 陽35.18,3房2廳2衛,5樓/5樓,"2,088",0
台北市中山區吉林路,39.4年,店面,建坪 34.36,主建物12.38,1廳2室(含加蓋1室),1樓/7樓,"2,990",0
台北市中山區吉林路,39.4年,店面,建坪 33.75,主建物12.3,1廳1衛2室(含加蓋1室),1樓/7樓,"2,990",0
台北市中山區吉林路,39.4年,店面,建坪 27.81,主建物12.51,2廳1衛1室(含加蓋1廳1室),1樓/7樓,"2,450",0
台北市中山區松江路,63.1年,透天,建坪 36.62,主建物35.26,4房5廳3衛1室(含加蓋1房2廳1衛1室),1-2樓/2樓,"6,600",0
台北市中山區吉林路,39.4年,店面,建坪 68.11,主建物24.67,1廳1衛2室(含加蓋1室),1樓/7樓,"5,980",0
台北市中山區林森北路,19.6年,華廈,建坪 7.01,主 + 陽4.47,1房1廳1衛(含加蓋1房),3樓/7樓,"1,000",0
台北市中山區大直街,47.2年,公寓,建坪 37.63,主 + 陽37.63,5房1廳3衛,4樓/5樓,"3,390",0
台北市中山區林森北路,49.5年,大樓/辦公,建坪 12.02,主 + 陽9.23,1房1衛,10樓/11樓,"1,080",0
台北市中山區合江街,56.4年,店面,建坪 20.21,主建物16.11,1廳1衛(含加蓋1衛),1樓/4樓,"3,650",0
台北市中山區中山北路三段,33.6年,辦公/大樓,建坪 117.85,主 + 陽82.42,3房1廳2衛,10樓/11樓,"8,900",2
台北市中山區天津街,38.7年,華廈/辦公,建坪 8.37,主 + 陽6.62,1房1廳1衛,5樓/8樓,950,0
台北市中山區林森北路,39.4年,華廈,建坪 12.39,主 + 陽9.26,1房1廳1衛,4樓/7樓,"1,450",0
台北市中山區北安路,47.7年,公寓,建坪 21.55,主 + 陽21.56,2房2衛1室,3樓/5樓,"1,880",0
台北市中山區遼寧街,59.0年,公寓,建坪 18.51,主建物18.51,6房2廳2衛(含加蓋3房1廳1衛),3樓/3樓,"2,750",0
台北市中山區長安東路二段,53.4年,辦公/店面/大樓,建坪 199.93,主 + 陽147.47,2廳2衛(含加蓋2衛),2樓/11樓,"22,992",0
台北市中山區龍江路,49.7年,公寓,建坪 37.41,主 + 陽37.41,8房1廳8衛(含加蓋2房1廳2衛),4樓/4樓,"3,550",0
台北市中山區林森北路,48.5年,辦公/華廈,建坪 21.46,主建物14.67,2房2廳1衛,1樓/6樓,"2,900",0
台北市中山區民權東路一段,45.8年,店面,建坪 69.17,主建物17.11,1廳1衛,1樓/12樓,"10,000",0
台北市中山區龍江路,48.2年,公寓,建坪 25.75,主 + 陽25.75,8房8衛(含加蓋4房4衛),4樓/4樓,"1,950",0
台北市中山區中山北路二段,26.9年,店面,建坪 15.8,主 + 陽9.33,2廳1衛,1樓/14樓,"1,580",0
台北市中山區撫順街,43.2年,套房,建坪 8.21,主建物5.67,1房1衛,6樓/6樓,950,0
台北市中山區龍江路,34.5年,華廈,建坪 67.52,主建物13.42,5房2廳4衛(含加蓋1房1衛),B1-1樓/5樓,"4,888",1
台北市中山區南京東路三段,51.3年,店面/華廈,建坪 66.6,主建物25.91,2廳2衛,B1-1樓/7樓,"13,888",0
台北市中山區雙城街,45.6年,店面/華廈,建坪 61.28,主建物21.47,2房3廳2.5衛3室(含加蓋1房1廳1衛2室),1樓/6樓,"3,588",0
台北市中山區八德路二段,51.7年,公寓,建坪 19.92,主建物19.92,2房1廳1衛,4樓/4樓,"2,780",0
台北市中山區長春路,47.5年,店面,建坪 29.99,主建物18.18,1廳1衛,1樓/12樓,"5,100",0
台北市中山區民權東路二段,49.6年,店面,建坪 34.65,主建物22.73,1廳1室,1樓/7樓,"6,600",0
台北市中山區中山北路二段,71.5年,店面,建坪 15.5,主建物13.5,2廳1衛1室(含加蓋1廳),1-1樓/1樓,"5,800",0
台北市中山區松江路,57.2年,公寓/店面,建坪 16.79,主建物16.79,1房2廳1衛(含加蓋1房),1樓/4樓,"1,980",0
台北市中山區龍江路,43.5年,店面/公寓,建坪 30.51,主建物27.09,1廳2衛,1樓/5樓,"3,600",0
台北市中山區四平街,55.0年,店面,建坪 23.67,主建物16.58,2廳1衛,1樓/4樓,"5,200",0
台北市中山區林森北路,49.5年,大樓,建坪 13.51,主 + 陽10.4,2房1廳1衛,4樓/11樓,"1,388",0
台北市中山區雙城街,40.1年,店面/辦公,建坪 14.34,主建物6.55,2廳1衛3室,1樓/7樓,"2,750",0
台北市中山區龍江路,65.8年,店面,建坪 73.37,主建物55.98,3廳2衛1室(含加蓋1衛),1-3樓/3樓,"14,800",0
台北市中山區林森北路,50.6年,店面,建坪 27.21,主建物12.08,1廳,1樓/4樓,"6,600",0
台北市中山區中原街,48.7年,華廈/辦公,建坪 10.36,主 + 陽8.53,2房1廳1衛,7樓/7樓,"1,498",0
