物件名稱,路段,行政區_中山區,行政區_中正區,行政區_信義區,行政區_內湖區,行政區_北投區,行政區_南港區,行政區_士林區,行政區_大同區,行政區_大安區,行政區_文山區,行政區_松山區,行政區_萬華區,屋齡,建坪,房屋總價(萬),車位,房,廳,衛,室,有加蓋,總樓層,起始樓層,最高樓層,物件涵蓋層數,房屋類型_公寓,房屋類型_大樓,房屋類型_套房,房屋類型_華廈,房屋類型_透天,經度,緯度
龍騰質感3房首選+坡車,民權東路二段,1,0,0,0,0,0,0,0,0,0,0,0,13.1,122.0,6380,1,3,2,2,3,0,12,4,4,1,0,1,0,0,0,121.529362698,25.0623961567
冠德大直湛美二房,北安路,1,0,0,0,0,0,0,0,0,0,0,0,3.9,146.0,6500,1,2,2,2,2,0,16,15,15,1,0,1,0,0,0,121.546719,25.079222
CZ3伊通苑｜高樓景觀宅,伊通街,1,0,0,0,0,0,0,0,0,0,0,0,7.9,192.0,3250,1,1,1,1,1,0,9,8,8,1,0,1,0,0,0,121.534796096,25.0480033487
晴光商圈三盟電梯三房,農安街,1,0,0,0,0,0,0,0,0,0,0,0,42.0,110.0,3298,0,3,2,2,3,0,12,7,7,1,0,1,0,0,0,121.526116823,25.0647989892
國泰松江低單價邊間採光大四房,松江路,1,0,0,0,0,0,0,0,0,0,0,0,38.2,134.0,3968,0,4,2,2,4,0,11,9,9,1,0,1,0,0,0,121.535181242,25.0657384805
松江亞都捷運美宅,松江路,1,0,0,0,0,0,0,0,0,0,0,0,44.3,174.0,1350,0,1,1,1,1,0,7,4,4,1,0,1,0,0,0,121.531615525,25.0618980844
馬偕電梯管理收租Ⅰ,民生東路一段,1,0,0,0,0,0,0,0,0,0,0,0,43.1,221.0,10458,0,14,13,13,14,0,12,11,11,1,0,1,0,0,0,121.525117851,25.0581945286
馬偕電梯管理收租Ⅱ,民生東路一段,1,0,0,0,0,0,0,0,0,0,0,0,43.1,42.0,11200,0,18,17,17,18,0,12,12,12,1,0,1,0,0,0,121.525117851,25.0581945286
晴光捷運稀有3房,農安街,1,0,0,0,0,0,0,0,0,0,0,0,42.0,68.0,3298,0,3,2,2,3,0,12,7,7,1,0,1,0,0,0,121.526116823,25.0647989892
晴光捷運稀有3房,農安街,1,0,0,0,0,0,0,0,0,0,0,0,42.0,68.0,3298,0,3,2,2,3,0,12,7,7,1,0,1,0,0,0,121.526116823,25.0647989892
晴光捷運稀有3房,農安街,1,0,0,0,0,0,0,0,0,0,0,0,42.0,68.0,3298,0,3,2,2,3,0,12,7,7,1,0,1,0,0,0,121.526116823,25.0647989892
晴光捷運稀有3房,農安街,1,0,0,0,0,0,0,0,0,0,0,0,42.0,68.0,3298,0,3,2,2,3,0,12,7,7,1,0,1,0,0,0,121.526116823,25.0647989892
晴光商圈電梯三房低公設,農安街,1,0,0,0,0,0,0,0,0,0,0,0,42.0,68.0,3298,0,3,2,2,3,0,12,7,7,1,0,1,0,0,0,121.526116823,25.0647989892
324雙城花博面寬邊間3+1房,民族東路,1,0,0,0,0,0,0,0,0,0,0,0,52.3,44.0,3380,0,3,2,2,3,0,7,4,4,1,0,1,0,0,0,121.523980482,25.0682801187
大同林蔭靜巷美四房,中山北路三段,1,0,0,0,0,0,0,0,0,0,0,0,36.7,70.0,3980,0,4,2,2,4,0,12,9,9,1,0,1,0,0,0,121.521620063,25.0656491336
龍騰豪邸親民3房+平車<二>,民權東路二段,1,0,0,0,0,0,0,0,0,0,0,0,13.1,135.0,6688,1,3,2,2,3,0,12,4,4,1,0,1,0,0,0,121.529362698,25.0623961567
中山捷運500米29年明亮美屋,中山北路一段,1,0,0,0,0,0,0,0,0,0,0,0,29.8,156.0,1150,0,1,1,1,1,0,7,2,2,1,0,1,0,0,0,121.523667982,25.0499855158
龍騰豪邸親民大戶<一>,民權東路二段,1,0,0,0,0,0,0,0,0,0,0,0,13.1,215.0,11980,1,5,2,3,5,0,12,3,3,1,0,1,0,0,0,121.529315413,25.0623970568
德惠街大面寬公寓,德惠街,1,0,0,0,0,0,0,0,0,0,0,0,54.0,80.0,2450,0,5,3,2,5,0,4,4,4,1,1,0,0,0,0,121.53155759,25.0664593672
兄弟飯店旁1F,遼寧街,1,0,0,0,0,0,0,0,0,0,0,0,52.9,94.0,3700,0,3,2,2,3,0,4,1,1,1,0,0,0,0,0,121.542369308,25.0508428956
325榮星五常國中獨戶2樓,復興北路,1,0,0,0,0,0,0,0,0,0,0,0,42.4,123.0,3060,0,3,2,2,3,0,5,2,2,1,0,1,0,0,0,121.543271414,25.0652147899
327南京復興捷運明亮三房,遼寧街,1,0,0,0,0,0,0,0,0,0,0,0,39.8,180.0,2998,1,3,2,1,3,0,15,4,4,1,0,1,0,0,0,121.542284416,25.0554405486
榮星花園電梯採光3房+陽台,民權東路三段,1,0,0,0,0,0,0,0,0,0,0,0,47.3,69.0,2780,0,3,2,2,3,0,7,4,4,1,0,1,0,0,0,121.541686505,25.0625553108
中山國小捷運景觀套房,新生北路二段,1,0,0,0,0,0,0,0,0,0,0,0,47.2,145.0,498,0,1,1,1,1,0,14,12,12,1,0,0,1,0,0,121.527258216,25.0600680909
中山國小捷運景觀套房,新生北路二段,1,0,0,0,0,0,0,0,0,0,0,0,47.2,145.0,498,0,1,1,1,1,0,14,12,12,1,0,0,1,0,0,121.527997336,25.063011837
中山國小捷運景觀套房,新生北路二段,1,0,0,0,0,0,0,0,0,0,0,0,45.2,145.0,498,0,1,1,1,1,0,14,12,12,1,0,0,1,0,0,121.527258216,25.0600680909
中山國小捷運景觀套房,新生北路二段,1,0,0,0,0,0,0,0,0,0,0,0,45.2,145.0,498,0,1,1,1,1,0,14,12,12,1,0,0,1,0,0,121.527997336,25.063011837
中山國小捷運景觀套房,新生北路二段,1,0,0,0,0,0,0,0,0,0,0,0,47.2,145.0,980,0,1,1,1,1,0,14,12,12,1,0,0,1,0,0,121.527258216,25.0600680909
中山國小捷運景觀套房,新生北路二段,1,0,0,0,0,0,0,0,0,0,0,0,47.2,145.0,980,0,1,1,1,1,0,14,12,12,1,0,0,1,0,0,121.527997336,25.063011837
中山國小捷運景觀套房,新生北路二段,1,0,0,0,0,0,0,0,0,0,0,0,45.2,145.0,980,0,1,1,1,1,0,14,12,12,1,0,0,1,0,0,121.527258216,25.0600680909
中山國小捷運景觀套房,新生北路二段,1,0,0,0,0,0,0,0,0,0,0,0,45.2,145.0,980,0,1,1,1,1,0,14,12,12,1,0,0,1,0,0,121.527997336,25.063011837
中山捷運美套房,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,43.8,190.0,700,0,1,1,1,1,0,12,5,5,1,0,0,1,0,0,121.525677839,25.0595801287
雙連站低總電梯採光美屋,新生北路二段,1,0,0,0,0,0,0,0,0,0,0,0,45.7,43.0,760,0,1,1,1,1,0,12,2,2,1,0,1,0,0,0,121.527203534,25.0561115181
中山國中低總二房,民族東路,1,0,0,0,0,0,0,0,0,0,0,0,49.3,72.0,1458,0,2,1,1,2,0,4,3,3,1,0,1,0,0,0,121.542040057,25.0676491783
榮星花園二樓美寓,民族東路,1,0,0,0,0,0,0,0,0,0,0,0,49.3,88.0,1498,0,2,1,1,2,0,4,2,2,1,0,1,0,0,0,121.54206389,25.0676883728
112松江南京捷運黃金美套,松江路,1,0,0,0,0,0,0,0,0,0,0,0,47.6,134.0,998,0,1,1,1,1,0,12,8,8,1,0,1,0,0,0,121.532729284,25.0477348639
四平街金脈商圈透天,四平街,1,0,0,0,0,0,0,0,0,0,0,0,60.0,238.0,9900,0,3,3,3,3,0,3,1,3,3,0,0,0,0,1,121.533916675,25.0535634368
大直靜巷陽光美寓,大直街,1,0,0,0,0,0,0,0,0,0,0,0,39.8,44.0,2880,1,3,2,2,3,0,5,4,4,1,0,1,0,0,0,121.548683954,25.0835891377
中山福德榮星電梯三房,民權東路三段,1,0,0,0,0,0,0,0,0,0,0,0,47.3,117.0,2780,0,3,2,2,3,0,7,4,4,1,0,1,0,0,0,121.541686505,25.0625553108
中山福德榮星電梯三房,民權東路三段,1,0,0,0,0,0,0,0,0,0,0,0,47.3,117.0,2780,0,3,2,2,3,0,7,4,4,1,0,1,0,0,0,121.541686505,25.0625553108
中山福德榮星電梯三房,民權東路三段,1,0,0,0,0,0,0,0,0,0,0,0,47.3,117.0,2780,0,3,2,2,3,0,7,4,4,1,0,1,0,0,0,121.541686505,25.0625553108
中山福德榮星電梯三房,民權東路三段,1,0,0,0,0,0,0,0,0,0,0,0,47.3,117.0,2780,0,3,2,2,3,0,7,4,4,1,0,1,0,0,0,121.541686505,25.0625553108
中山國小美妝2+1房,民權東路二段,1,0,0,0,0,0,0,0,0,0,0,0,46.4,203.0,2158,0,2,2,1,2,0,12,2,2,1,0,0,0,0,0,121.528544738,25.0628022927
國泰皇宮電梯管理美2房,新生北路三段,1,0,0,0,0,0,0,0,0,0,0,0,48.0,223.0,1528,0,2,2,1,2,0,11,3,3,1,0,1,0,0,0,121.528033092,25.0653941888
行天宮捷運全新典雅裝潢採光三房,松江路,1,0,0,0,0,0,0,0,0,0,0,0,55.9,84.0,3880,0,3,2,2,3,0,11,5,5,1,0,1,0,0,0,121.533386047,25.0605360189
中山國小捷運青禾居2,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,43.8,181.0,838,0,1,1,1,1,0,12,8,8,1,0,1,0,0,0,121.525677839,25.0595801287
437優質芳鄰電梯好宅,新生北路三段,1,0,0,0,0,0,0,0,0,0,0,0,39.2,227.0,3680,0,4,4,2,4,0,8,6,6,1,0,1,0,0,0,121.527390778,25.0671619125
晴光商圈稀有旺旺屋,德惠街,1,0,0,0,0,0,0,0,0,0,0,0,44.1,45.0,2180,0,2,1,1,2,0,11,4,4,1,0,1,0,0,0,121.527194378,25.0665674367
中山春暉低總價2+1房,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,41.5,148.0,1450,0,2,2,1,2,0,13,6,6,1,0,1,0,0,0,121.525706868,25.0597722546
中山國小站電梯2室+陽台,農安街,1,0,0,0,0,0,0,0,0,0,0,0,46.9,169.0,3380,0,2,2,2,2,0,10,5,5,1,0,1,0,0,0,121.526666927,25.0648128012
406榮星鼎家美寓,建國北路三段,1,0,0,0,0,0,0,0,0,0,0,0,40.9,124.0,2158,0,4,2,3,4,0,5,5,5,1,0,1,0,0,0,121.53528272,25.0677589664
東王帝景空中花園豪邸,民權東路三段,1,0,0,0,0,0,0,0,0,0,0,0,39.3,189.0,8800,0,6,2,3,6,0,19,12,13,2,0,1,0,0,0,121.543203,25.062202
大直都更透天,崇實路,1,0,0,0,0,0,0,0,0,0,0,0,55.8,215.0,4650,0,4,2,5,4,0,4,1,4,4,0,0,0,0,1,121.544756492,25.0808516655
興盛【中山捷運】收租金鑽店,中山北路一段,1,0,0,0,0,0,0,0,0,0,0,0,46.8,64.0,1680,0,2,1,2,2,0,5,-1,-1,1,0,0,0,0,0,121.533546,25.064446
捷運善導寺長安學區採光三房,長安東路一段,1,0,0,0,0,0,0,0,0,0,0,0,47.8,99.0,1538,0,3,1,1,3,0,7,5,5,1,0,1,0,0,0,121.526620653,25.0492511373
中山國小捷運青禾居3,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,43.8,125.0,820,0,1,1,1,1,0,12,8,8,1,0,1,0,0,0,121.525677839,25.0595801287
馬偕捷運400米面公園陽台美兩,民生東路一段,1,0,0,0,0,0,0,0,0,0,0,0,45.6,147.0,1651,0,2,1,1,2,0,12,8,8,1,0,1,0,0,0,121.524310527,25.0581974667
320雙捷運溫馨時尚3房,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,40.8,191.0,1980,0,3,1,1,3,0,12,4,4,1,0,0,0,0,0,121.525649483,25.0584851069
154中山國小捷運收租屋,德惠街,1,0,0,0,0,0,0,0,0,0,0,0,46.3,125.0,768,0,1,1,1,1,0,9,6,6,1,0,1,0,0,0,121.52691802,25.0667275049
大直美堤花園三房美廈,敬業三路,1,0,0,0,0,0,0,0,0,0,0,0,25.8,200.0,3398,1,3,2,2,3,0,12,9,9,1,0,1,0,0,0,121.559017654,25.0790690425
大直美堤花園三房美廈,敬業三路,1,0,0,0,0,0,0,0,0,0,0,0,25.8,200.0,3398,0,3,2,2,3,0,12,9,9,1,0,1,0,0,0,121.559462337,25.0779757524
大直美堤花園三房美廈,敬業三路,1,0,0,0,0,0,0,0,0,0,0,0,25.8,200.0,3500,1,3,2,2,3,0,12,9,9,1,0,1,0,0,0,121.559017654,25.0790690425
大直美堤花園三房美廈,敬業三路,1,0,0,0,0,0,0,0,0,0,0,0,25.8,200.0,3500,0,3,2,2,3,0,12,9,9,1,0,1,0,0,0,121.559462337,25.0779757524
低總價邊間三房小資首選,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,49.2,219.0,1668,0,3,1,1,3,0,12,5,5,1,0,1,0,0,0,121.52557212,25.0555872963
晴光雙城國泰電梯兩房,新生北路三段,1,0,0,0,0,0,0,0,0,0,0,0,48.0,44.0,1528,0,2,2,1,2,0,11,3,3,1,0,1,0,0,0,121.528033092,25.0653941888
436中山北雙捷運電梯4房,中山北路三段,1,0,0,0,0,0,0,0,0,0,0,0,36.7,96.0,3980,0,4,2,2,4,0,12,9,9,1,0,1,0,0,0,121.521620063,25.0656491336
晶華高樓景觀低總價美廈,新生北路二段,1,0,0,0,0,0,0,0,0,0,0,0,45.7,143.0,675,0,1,1,1,1,0,12,11,11,1,0,1,0,0,0,121.527203534,25.0561115181
大直頂加機能宅,北安路,1,0,0,0,0,0,0,0,0,0,0,0,49.2,192.0,1998,0,5,3,2,5,0,4,4,4,1,0,1,0,0,0,121.548049112,25.0821181709
$明水河畔景觀樓中樓,明水路,1,0,0,0,0,0,0,0,0,0,0,0,29.8,242.0,9888,1,4,2,2,4,0,15,14,14,1,0,1,0,0,0,121.545949981,25.0779230326
專約-林森公園方正大三房,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,48.7,44.0,1800,0,3,2,2,3,0,5,4,4,1,0,1,0,0,0,121.526345471,25.0505098356
三房綠意樹海宅,敬業三路,1,0,0,0,0,0,0,0,0,0,0,0,25.8,72.0,3468,0,3,2,2,3,0,8,3,3,1,0,1,0,0,0,121.557008398,25.0777139574
長安國小學區房,吉林路,1,0,0,0,0,0,0,0,0,0,0,0,39.8,94.0,2788,0,3,3,2,3,0,5,5,5,1,0,1,0,0,0,121.529405322,25.0494388196
近中山美裝潢華廈兩房,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,38.6,119.0,1098,0,2,1,1,2,0,7,3,3,1,0,0,0,1,0,121.525931496,25.050168845
中山站採光電梯美2房,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,38.6,119.0,1098,0,2,1,1,2,0,7,3,3,1,0,1,0,0,0,121.525931496,25.050168845
林森北路的小確幸-圓夢宅,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,38.6,119.0,1098,0,2,1,1,2,0,7,3,3,1,0,1,0,0,0,121.525931496,25.050168845
榮星花園超值大四房,五常街,1,0,0,0,0,0,0,0,0,0,0,0,47.9,125.0,1868,0,4,2,2,4,0,5,4,4,1,0,1,0,0,0,121.539721646,25.0663002723
榮星花園雅寓,民族東路,1,0,0,0,0,0,0,0,0,0,0,0,43.4,167.0,2088,0,3,2,1,3,0,5,5,5,1,0,1,0,0,0,121.538769009,25.0679397077
欣欣晶華捷運700米景觀美套房,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,43.7,186.0,898,0,1,1,1,1,0,12,10,10,1,0,0,1,0,0,121.525551437,25.0545963239
166(專賣)雙捷運低總價美套,新生北路二段,1,0,0,0,0,0,0,0,0,0,0,0,45.7,226.0,625,0,1,1,1,1,0,12,7,7,1,0,0,0,0,0,121.527203534,25.0561115181
245中山低總捷運美寓二樓,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,61.6,43.0,1758,0,2,2,2,2,0,3,2,2,1,0,0,0,0,0,121.526039784,25.0504478666
中山國小站美妝2房+陽台,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,47.9,46.0,1198,0,2,1,1,2,0,5,2,2,1,0,1,0,0,0,121.527061791,25.0585227346
T37合江大地坪透天,合江街,1,0,0,0,0,0,0,0,0,0,0,0,57.6,87.0,9800,0,4,2,2,4,0,2,1,2,2,0,0,0,0,1,121.539789554,25.0594424601
中山國小捷運精裝電梯3房,農安街,1,0,0,0,0,0,0,0,0,0,0,0,46.9,123.0,1498,0,3,1,1,3,0,10,9,9,1,0,1,0,0,0,121.52680958,25.0648104787
Y489中山國小精裝電梯三房,農安街,1,0,0,0,0,0,0,0,0,0,0,0,46.9,123.0,1498,0,3,1,1,3,0,10,9,9,1,0,1,0,0,0,121.52680958,25.0648104787
榮星花園五常商圈四房,五常街,1,0,0,0,0,0,0,0,0,0,0,0,47.9,73.0,1868,0,4,2,2,4,0,5,4,4,1,0,1,0,0,0,121.539721646,25.0663002723
榮星花園五常商圈四房,五常街,1,0,0,0,0,0,0,0,0,0,0,0,47.9,73.0,1868,0,4,2,2,4,0,5,4,4,1,0,1,0,0,0,121.539721646,25.0663002723
榮星花園五常商圈四房,五常街,1,0,0,0,0,0,0,0,0,0,0,0,47.9,73.0,1868,0,4,2,2,4,0,5,4,4,1,0,1,0,0,0,121.539721646,25.0663002723
榮星花園五常商圈四房,五常街,1,0,0,0,0,0,0,0,0,0,0,0,47.9,73.0,1868,0,4,2,2,4,0,5,4,4,1,0,1,0,0,0,121.539721646,25.0663002723
408專約~行天宮方正採光美寓,錦州街,1,0,0,0,0,0,0,0,0,0,0,0,53.7,140.0,2250,0,4,2,2,4,0,4,4,4,1,0,1,0,0,0,121.530724003,25.0603190207
236國賓好品味,新生北路二段,1,0,0,0,0,0,0,0,0,0,0,0,53.8,161.0,1288,0,2,1,1,2,0,12,11,11,1,0,1,0,0,0,121.527228381,25.0571897238
最大直正面河景美邸,明水路,1,0,0,0,0,0,0,0,0,0,0,0,0.8,189.0,10500,1,3,2,2,3,0,25,14,14,1,0,1,0,0,0,121.545291789,25.0776597015
喜來登花園廣場高樓採光三房,建國北路二段,1,0,0,0,0,0,0,0,0,0,0,0,41.3,208.0,3650,0,3,2,2,3,0,14,8,8,1,0,1,0,0,0,121.537310585,25.0589278706
忠孝新生SC六房景觀坡車,八德路二段,1,0,0,0,0,0,0,0,0,0,0,0,13.5,45.0,12025,1,6,2,3,6,0,20,16,16,1,0,1,0,0,0,121.536208644,25.045816284
喜來登電梯四房,建國北路二段,1,0,0,0,0,0,0,0,0,0,0,0,41.3,120.0,4188,0,4,2,2,4,0,14,5,5,1,0,1,0,0,0,121.537310585,25.0589278706
善導寺捷運電梯邊間漂亮3房,長安東路一段,1,0,0,0,0,0,0,0,0,0,0,0,47.8,208.0,1538,0,3,1,1,3,0,7,5,5,1,0,1,0,0,0,121.526620653,25.0492511373
近興安公園庭院1樓,龍江路,1,0,0,0,0,0,0,0,0,0,0,0,44.3,227.0,4898,0,4,2,2,4,0,5,-1,1,3,0,1,0,0,0,121.541689724,25.0567784167
大直明水稀世水岸 · 時代鉅獻,明水路,1,0,0,0,0,0,0,0,0,0,0,0,0.8,72.0,10500,1,3,2,2,3,0,25,14,14,1,0,1,0,0,0,121.545291789,25.0776597015
中山國小管理二房,新生北路三段,1,0,0,0,0,0,0,0,0,0,0,0,48.0,96.0,1528,0,2,2,1,2,0,11,3,3,1,0,1,0,0,0,121.528033092,25.0653941888
冠堤晶華精品美室,民權東路一段,1,0,0,0,0,0,0,0,0,0,0,0,18.5,212.0,1599,0,1,1,1,1,0,7,5,5,1,0,1,0,0,0,121.52505121,25.0614523427
馬偕國賓電梯華廈三室,中山北路二段,1,0,0,0,0,0,0,0,0,0,0,0,48.3,232.0,2688,0,3,2,1,3,0,6,3,3,1,0,0,0,1,0,121.523614586,25.055905095
善導寺捷運電梯漂亮3房,長安東路一段,1,0,0,0,0,0,0,0,0,0,0,0,47.8,40.0,1780,0,3,1,1,3,0,7,6,6,1,0,1,0,0,0,121.526620653,25.0492511373
長安學區上城若水面101,市民大道三段,1,0,0,0,0,0,0,0,0,0,0,0,-1.0,67.0,3446,1,2,2,1,2,0,15,11,11,1,0,1,0,0,0,121.53145,25.04616
中山國小捷運電梯大2房,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,43.8,137.0,1588,0,2,2,1,2,0,12,8,8,1,0,1,0,0,0,121.525677839,25.0595801287
中山國小捷運低總套房-有對外窗,新生北路二段,1,0,0,0,0,0,0,0,0,0,0,0,47.2,221.0,590,0,1,1,1,1,0,14,7,7,1,0,0,1,0,0,121.527258216,25.0600680909
花博高樓景觀辦住,新生北路三段,1,0,0,0,0,0,0,0,0,0,0,0,34.5,176.0,6880,1,7,2,2,7,0,9,8,9,2,0,0,0,0,0,121.52638309,25.0670258004
花博高樓景觀辦住,新生北路三段,1,0,0,0,0,0,0,0,0,0,0,0,34.5,176.0,6880,1,7,2,2,7,0,9,8,9,2,0,0,0,0,0,121.52638309,25.0670258004
龍江公園極美5房,龍江路,1,0,0,0,0,0,0,0,0,0,0,0,48.3,74.0,2388,0,5,4,4,5,0,5,5,5,1,0,1,0,0,0,121.538997354,25.0651063818
榮星建北採光三房瞭望台,建國北路三段,1,0,0,0,0,0,0,0,0,0,0,0,43.0,118.0,2398,0,3,2,2,3,0,5,5,5,1,0,1,0,0,0,121.535930619,25.0671895384
*中山區芳鄰大廈,新生北路三段,1,0,0,0,0,0,0,0,0,0,0,0,45.2,143.0,899,0,1,1,1,1,0,14,10,10,1,0,1,0,0,0,121.527997336,25.063011837
241雙捷運大二房有陽台,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,43.8,161.0,1598,0,2,1,1,2,0,12,10,10,1,0,1,0,0,0,121.525677839,25.0595801287
103中山捷運站在台北有個家,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,49.2,195.0,998,0,1,1,1,1,0,12,11,11,1,0,0,0,0,0,121.52557212,25.0555872963
條通稀有公寓二樓,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,61.8,119.0,2288,0,3,2,1,3,0,4,2,2,1,1,0,0,0,0,121.526806328,25.0498412851
行天宮黃金3房,民生東路二段,1,0,0,0,0,0,0,0,0,0,0,0,56.2,205.0,2338,0,3,2,1,3,0,4,3,3,1,0,1,0,0,0,121.531272389,25.0593996742
371行天宮捷運三樓美寓,民生東路二段,1,0,0,0,0,0,0,0,0,0,0,0,56.2,205.0,2338,0,3,2,1,3,0,4,3,3,1,0,1,0,0,0,121.531272389,25.0593996742
林森和益金銀精品2房,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,43.8,42.0,1388,0,2,2,1,2,0,12,6,6,1,0,1,0,0,0,121.525677839,25.0595801287
273中山捷運漂亮2房,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,44.9,220.0,1880,0,2,2,1,2,0,12,6,6,1,0,1,0,0,0,121.524986316,25.0502159159
422遼寧夜市商圈2樓,遼寧街,1,0,0,0,0,0,0,0,0,0,0,0,56.7,62.0,3300,0,4,2,2,4,0,4,2,2,1,0,1,0,0,0,121.542128914,25.0501952598
大直小西華三房,敬業三路,1,0,0,0,0,0,0,0,0,0,0,0,20.2,97.0,5300,1,3,2,2,3,0,7,3,3,1,0,1,0,0,0,121.555505801,25.0793627746
439雙捷運高樓溫馨4房,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,41.5,137.0,3488,0,4,2,2,4,0,13,12,12,1,0,1,0,0,0,121.526264379,25.0596111825
&中正國小全新六樓三房車,龍江路,1,0,0,0,0,0,0,0,0,0,0,0,1.8,179.0,5849,1,3,2,2,3,0,9,6,6,1,0,1,0,0,0,121.541389877,25.0486873851
雙城低總價漂亮三房,雙城街,1,0,0,0,0,0,0,0,0,0,0,0,57.9,194.0,1688,0,3,2,1,3,0,4,4,4,1,0,1,0,0,0,121.523457831,25.0645648257
鎮金殿高樓三房大露台,撫順街,1,0,0,0,0,0,0,0,0,0,0,0,21.3,220.0,7300,0,3,2,2,3,0,14,12,12,1,0,1,0,0,0,121.520415745,25.0636233619
&中正國小全新八樓三房車,龍江路,1,0,0,0,0,0,0,0,0,0,0,0,1.8,44.0,4989,1,3,2,2,3,0,9,8,8,1,0,1,0,0,0,121.541389877,25.0486873851
雙捷運合江街華廈,合江街,1,0,0,0,0,0,0,0,0,0,0,0,40.6,71.0,3288,0,2,2,2,2,0,7,3,3,1,0,0,0,1,0,121.539272186,25.0583371232
捷運南京復興電梯高樓景觀三房,興安街,1,0,0,0,0,0,0,0,0,0,0,0,40.0,135.0,3500,0,3,2,2,3,0,15,12,12,1,0,1,0,0,0,121.542915611,25.0562092305
V63入住中山區電梯三房超值選,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,49.2,181.0,1688,0,3,1,1,3,0,12,8,8,1,0,1,0,0,0,121.52557212,25.0555872963
榮星花園國泰三房,建國北路三段,1,0,0,0,0,0,0,0,0,0,0,0,40.7,200.0,3280,0,3,2,2,3,0,8,4,4,1,0,1,0,0,0,121.537042043,25.0658686293
中山國小捷運典雅二室,新生北路三段,1,0,0,0,0,0,0,0,0,0,0,0,41.0,223.0,1680,0,2,1,1,2,0,12,4,4,1,0,0,0,0,0,121.527392038,25.0632380785
晴光商圈高樓美屋,德惠街,1,0,0,0,0,0,0,0,0,0,0,0,48.0,244.0,925,0,1,1,1,1,0,10,8,8,1,0,1,0,0,0,121.526580139,25.0667353124
獨家溫馨明亮美妝大套房B,中山北路一段,1,0,0,0,0,0,0,0,0,0,0,0,48.2,43.0,998,0,1,1,1,1,0,9,3,3,1,0,0,1,0,0,121.522816818,25.0504650736
南京林森電梯低總價兩房,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,38.6,133.0,1098,0,2,1,1,2,0,7,3,3,1,0,1,0,0,0,121.525931496,25.050168845
110行天宮站中庭花園,民生東路二段,1,0,0,0,0,0,0,0,0,0,0,0,46.0,157.0,1088,0,1,1,1,1,0,7,2,2,1,0,1,0,0,0,121.53076634,25.0581113197
中山捷運低總價電梯精裝兩房,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,38.6,133.0,1098,0,2,1,1,2,0,7,3,3,1,0,1,0,0,0,121.525931496,25.050168845
V79新婚首選緻美華廈,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,38.6,133.0,1098,0,2,1,1,2,0,7,3,3,1,0,0,0,1,0,121.525931496,25.050168845
台版涉谷精品２房,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,38.6,133.0,1098,0,2,1,1,2,0,7,3,3,1,0,1,0,0,0,121.525931496,25.050168845
松江南京站挑高電梯華廈,松江路,1,0,0,0,0,0,0,0,0,0,0,0,34.0,214.0,2358,0,2,2,2,2,0,5,-1,-1,1,0,0,0,1,0,121.53249719,25.0553407497
華爾道夫美三房,長春路,1,0,0,0,0,0,0,0,0,0,0,0,20.8,71.0,9168,1,3,2,2,3,0,14,5,5,1,0,1,0,0,0,121.540350888,25.05453961
南京復興都更透天厝,建國北路一段,1,0,0,0,0,0,0,0,0,0,0,0,64.8,87.0,8500,0,5,3,2,5,0,2,1,2,2,0,0,0,0,1,121.540074652,25.0476996703
南京松江捷運低有邊間電梯頂佳,建國北路二段,1,0,0,0,0,0,0,0,0,0,0,0,39.8,237.0,6888,0,7,2,3,7,0,7,6,7,2,0,1,0,0,0,121.53610021,25.0526232827
松江靜巷捷運電梯兩房,民權東路二段,1,0,0,0,0,0,0,0,0,0,0,0,33.9,262.0,2080,0,2,2,1,2,0,5,5,5,1,0,1,0,0,0,121.532081608,25.0615963699
3486大直永安棟距美三房車,北安路,1,0,0,0,0,0,0,0,0,0,0,0,32.3,44.0,4980,1,3,2,2,3,0,13,3,3,1,0,1,0,0,0,121.549133769,25.0803999432
