物件編號,物件名稱,地址,格局,坪數,樓層,屋齡,類型,價格
YS197298,陽明春曉農夫樂土,士林區力行段二小段,19,19坪,19/19樓,19年,土地,25萬
YS197714,天母國小黃金3樓,士林區天玉街,4房(室)2廳2衛,63坪,3/4樓,57年,住宅,48萬
YS142412,陽明山~秘境花園,士林區,19,19坪,19/19樓,19年,土地,76萬
YS178489,平整地每坪四萬可談,士林區菁山路,19,19坪,19/19樓,19年,土地,93萬
YS196773,芝山捷運景觀管理4房豪邸,士林區福華路,3房(室)2廳2衛,126坪,4/12樓,119年,住宅,112萬
ZS176571,天母陽明山土地,士林區德行東路,19,148坪,1/1樓,142年,土地,138萬
YS175338,至誠透天精選靜巷戶,士林區至誠路一段,3房(室)3廳2衛,162坪,1-2/2樓,167年,住宅,160萬
YS141429,清水模豪宅臻品-無相寓所,士林區忠誠路一段,--房(室)3廳--衛,198坪,9-10/10樓,192年,住宅,185萬
YS178508,陽明山球場旁土地,士林區菁山路,19,19坪,19/19樓,19年,土地,209萬
WS47698,FZ1華麗家園展現無限風尚,士林區 通河東街二段,3房(室)2廳2衛,234坪,4/4樓,227年,住宅,224萬
YS196960,永公路土地(送美屋),士林區永公路,19,19坪,1/19樓,19年,土地,25萬
TS140177,057BH台北市士林區豪四房,士林區德行東路,4房(室)2廳2衛,63坪,5/5樓,57年,住宅,49萬
YS197099,士林Y28面寬大一樓,士林區故宮路,--房(室)2廳1衛,79坪,1/4樓,83年,店面,76萬
ZS98678,陽明山仰德傳家寶,士林區仰德大道三段,4房(室)3廳3衛,112坪,1-2/2樓,107年,土地,100萬
YS186999,社中四面採光一層一戶,士林區社中街,3房(室)2廳1衛,133坪,4/5樓,128年,住宅,124萬
YS197007,高島屋四房大戶,士林區忠誠路二段,4房(室)2廳2衛,155坪,5/5樓,149年,住宅,146萬
WS43305,陽明平菁花園露臺別墅,士林區平菁街,1房4廳3衛(加蓋3房1廳4衛),179坪,1-2/2樓,173年,住宅,167萬
YS196734,101路口商店平整地,士林區菁山路,19,19坪,19/19樓,19年,土地,191萬
YS152638,大北路黃金3F,士林區大北路,3房(室)2廳1衛,210坪,3/4樓,213年,住宅,209萬
WS61386,陽明山畫家柏園泳池別墅,士林區莊頂路,7房(室)4廳4衛,240坪,B2-2/2樓,234年,住宅,229萬
YS150449,士林捷運好車位,士林區福德路,無,42坪,B3/8樓,35年,車位,26萬
OS175376,130.雙溪景觀電梯豪宅坡平,士林區雙溪街,6房(室)4廳5衛,75坪,7/7樓,68年,住宅,58萬
ZS189443,天母長春邊間三房,士林區中山北路七段,3房(室)2廳2衛,101坪,6/7樓,94年,住宅,89萬
WS37509,至善天下歐式豪邸,士林區至善路二段,2房(室)2廳3衛,125坪,11/16樓,120年,住宅,113萬
YS190287,溫泉名宅陽明山泉景觀三房含車位,士林區菁山路,3房(室)2廳2衛,150坪,2-3/10樓,143年,住宅,138萬
WS70941,陽明山華岡土地(含透天厝),士林區華岡段三小段,25,25坪,25/25樓,25年,土地,161萬
YS129310,天母星光美景別墅,士林區中山北路七段,4房(室)2廳4衛,189坪,3-B2/3樓,183年,住宅,177萬
TS101583,EA6622 陽明山土地,士林區永公路,25,25坪,25/25樓,25年,土地,200萬
YS163108,天母麗緻透天,士林區芝玉路二段,3房(室)2廳3衛,227坪,1-2/2樓,221年,住宅,214萬
YS160448,天母大使特區精品店面,士林區中山北路六段,--房(室)--廳1衛,253坪,1/14樓,247年,店面,239萬
ZS189744,C15劍潭新屋樓中樓,士林區文林路,--房(室)2廳2衛,44坪,5/5樓,36年,辦公,26萬
WS43133,新天地景觀精裝坡平車,士林區大南路,3室2廳2衛,74坪,13/15樓,67年,住商,59萬
YS186663,天母綠意精美兩房車,士林區中山北路七段,2房(室)2廳1衛,102坪,2/5樓,95年,住宅,88萬
WS48419,陽明山柏園霸景泳池別墅,士林區莊頂路,6房(室)3廳5衛,126坪,B1-2/2樓,121年,住宅,113萬
WS53916,雨農山莊三房坡車,士林區雨農路,3房(室)2廳2衛,152坪,3/12樓,146年,住宅,139萬
YS180693,風動草芳鄰土地,士林區溪山段一小段,27,27坪,27/27樓,27年,土地,164萬
YS181569,東山路買地送房,士林區天玉段二小段,27,27坪,27/27樓,27年,土地,181萬
YS172938,天玉蘭桂坊車位,士林區天玉街,車位,207坪,B1/11樓,202年,車位,196萬
WS38985,陽明山柏園山莊101景觀別墅,士林區莊頂路,5房(室)3廳6衛,224坪,1-2/2樓,121年,住宅,217萬
WS38976,❤陽明山景觀美妝柏園山莊別墅,士林區莊頂路,6房(室)2廳5衛,126坪,1-2/2樓,121年,住宅,233萬
YS189275,平等養生小屋,士林區平等段一小段,19,19坪,19/19樓,19年,土地,25萬
YS190586,面向東和公園庭院一樓,士林區中山北路七段,2房(室)2廳2衛,62坪,1/7樓,55年,住宅,47萬
YS119122,陽明山養生農莊,士林區新安路,19,83坪,1/1樓,78年,土地,75萬
YS155859,陽明山菁山路土地,士林區菁山路,19,19坪,19/19樓,19年,土地,93萬
YS154958,永公路臨路平坦土地,士林區永公路,19,19坪,19/19樓,19年,土地,109萬
ZS171600,士林翠山優質農地+平房,士林區中社路一段,19,19坪,1/1樓,19年,土地,125萬
YS154015,陽明山保變住建地,士林區永公路,19,19坪,0/19樓,19年,土地,140萬
YS132923,陽明山菁山路土地,士林區菁山路,19,19坪,19/19樓,19年,土地,153萬
YS132906,陽明山3500坪土地,士林區菁山路,19,19坪,19/19樓,19年,土地,165萬
YS158974,士林開心農場,士林區中社路一段,19,19坪,19/19樓,19年,土地,125萬
WS29803,陽明山平等段土地,士林區,19,19坪,1/19樓,19年,土地,25萬
YS177099,陽明山國家公園菁山段美地,士林區菁山段一小段,19,19坪,0/0樓,19年,土地,47萬
YS175682,至善路三段5800坪土地,士林區,19,19坪,19/19樓,19年,土地,63萬
YS178499,菁山路有飲用水土地,士林區菁山路,19,19坪,19/19樓,19年,土地,78萬
YS185876,平菁街有水電資材室土地,士林區平等段二小段,19,19坪,19/19樓,19年,土地,95萬
WS60157,HZ6天母華廈大四房車,士林區中山北路七段,4房(室)2廳2衛,126坪,4/7樓,120年,住宅,111萬
YS190753,天母星鑽景觀帝王戶,士林區中山北路七段,6房(室)3廳6衛,151坪,15-17/19樓,145年,住宅,138萬
YS191764,天母公園富春居三房雙主臥,士林區中山北路七段,3房(室)2廳3衛,171坪,4/7樓,166年,住宅,162萬
ZS137661,陽明新安建物土地,士林區新安路,19,19坪,1/1樓,19年,土地,183萬
YS133640,柏園山莊土地可分割,士林區莊頂路,19,19坪,19/19樓,19年,土地,196萬
YS165787,柏園山莊雙臨路土地,士林區莊頂路,25,25坪,25/25樓,25年,土地,26萬
WS38477,陽明菁山建物大土地,士林區菁山路,25,25坪,25/25樓,25年,土地,49萬
YS180443,獨棟靜巷四房加雙車位,士林區中山北路七段,4房(室)2廳2衛,80坪,4/7樓,75年,住宅,65萬
YS184917,天母鬧中取靜華廈四房車,士林區中山北路七段,4房(室)2廳2衛,80坪,4/7樓,75年,住宅,65萬
WS47631,仰德大道景觀別墅旁土地,士林區至善段四小段,25,25坪,1/25樓,25年,土地,101萬
YS188688,【天母仰格】3房+車位,士林區中山北路五段,3房(室)2廳2衛,132坪,6/17樓,125年,住宅,118萬
YS189637,仰德芝蘭別墅,士林區仰德大道一段,4房(室)4廳6衛,156坪,1-2/2樓,151年,住宅,143萬
YS185893,康和綠景四房坡車,士林區忠義街,4房(室)2廳2衛,177坪,4/15樓,75年,住宅,26萬
YS184526,誠售天母忠義街雙店面,士林區忠義街,1房(室)2廳2衛,203坪,1/5樓,196年,店面,189萬
YS190718,磺溪美景家居之最,士林區中山北路六段,3房(室)2廳2衛,225坪,5/13樓,218年,住宅,214萬
YS196351,芝山站SOGO旁萬象之都,士林區德行西路,--房(室)--廳1衛,43坪,11/13樓,36年,住宅,26萬
WS61018,至善101景觀清溪別墅,士林區至善路三段,6房3廳5衛2室,72坪,B1-2/2樓,67年,住宅,58萬
QS43113,O21近北士科大器辦公大樓,士林區延平北路六段,--房(室)1廳--衛,96坪,4/14樓,91年,辦公,84萬
WS23089,陽明中庸特區花園別墅,士林區中庸一路,7房(室)4廳4衛,111坪,1-2/2樓,114年,住宅,107萬
ZS182878,陽明山土地送景觀別墅,士林區永公路,--房(室)--廳--衛,25坪,1/25樓,133年,土地,127萬
WS31854,仰德三段旺族大別墅,士林區仰德大道三段,6房+1室3廳5衛,147坪,1-2/2樓,149年,住宅,145萬
YS176950,士林國中稀有黃金2F,士林區中正路,3房(室)3廳2衛,166坪,2/2樓,169年,住宅,164萬
WS38969,陽明山新安庭院景觀別墅,士林區新安路,5房(室)3廳4衛,192坪,1-2/2樓,188年,住宅,184萬
YS177462,士林捷運收租鼎家,士林區文林路,4房(室)--廳4衛,215坪,7/7樓,209年,住宅,203萬
WS42497,士林官邸豪辦,士林區中山北路五段,無隔間,238坪,6/12樓,232年,辦公,225萬
YS190998,陽明山柏園泳池景觀別墅,士林區莊頂路,4房(室)4廳6衛,42坪,1-2/2樓,36年,住宅,25萬
YS186406,陽明山都計內保護區清靜幽美林地,士林區,19,19坪,0/0樓,19年,土地,57萬
YS185301,*平等三小段農地,士林區,19,19坪,0/0樓,19年,土地,75萬
YS188556,T249東山路保護區土地,士林區東山路,19,19坪,19/19樓,19年,土地,89萬
YS187522,陽明山馬槽土地,士林區力行段一小段,19,19坪,19/19樓,19年,土地,104萬
YS189152,陽明山美校旁稀有地,士林區莊頂路,19,19坪,19/19樓,19年,土地,117萬
YS188436,天母幸福華廈,士林區中山北路七段,3房(室)2廳2衛,146坪,3/7樓,140年,住宅,133萬
YS186176,天母麗莊秘境四房,士林區中山北路七段,4房(室)2廳2衛,167坪,4/7樓,162年,住宅,158萬
YS192058,T274陽明山臨大馬路大農地,士林區菁山段二小段,19,19坪,19/19樓,19年,土地,176萬
WS66306,天母仰哲樹景豪邸,士林區忠誠路二段,4房(室)2廳5衛,203坪,2/22樓,197年,住宅,190萬
YS194973,忠誠靜巷大空間一樓,士林區德行東路,3房(室)2廳3衛,46坪,1/5樓,38年,住宅,26萬
YS195446,福志公園庭院透天厝,士林區福林路,7房(室)3廳3衛,63坪,1-2/2樓,68年,住宅,60萬
YS183374,士北科住辦一樓,士林區承德路五段,2房(室)2廳2衛,93坪,1/4樓,88年,住宅,25萬
YS193871,德東忠誠三房2樓,士林區德行東路,3房(室)2廳1.5衛,114坪,2/5樓,109年,住宅,105萬
YS195040,獨賣天母前陽台綠景三樓大三房,士林區士東路,3房(室)2廳2衛,132坪,3/5樓,128年,住宅,123萬
WS54071,JZ6劍潭捷運｜黃金店面,士林區承德路四段,--房(室)2廳1衛,158坪,-1/5樓,152年,店面,144萬
YS189882,天母庭園美裝電梯三房,士林區天母西路,3房(室)2廳2衛,179坪,2/7樓,174年,住宅,169萬
BS54625,天母蛋黃商圈華廈,士林區天母西路,3房(室)2廳2衛,179坪,2/27樓,174年,住宅,169萬
YS190894,忠誠電梯三房坡車,士林區忠誠路一段,3房(室)2廳2衛,209坪,5/7樓,204年,住宅,200萬
WS51512,輝達北士科一層一戶水岸景觀豪宅,士林區至誠路一段,毛胚(1廳4衛),232坪,5/14樓,226年,住宅,220萬
BS54418,天母國小庭園電梯3房華麗美宅,士林區天母西路,3房(室)2廳2衛,42坪,2/7樓,36年,住宅,25萬
YS191627,1+2F三角窗店面$,士林區忠誠路二段,--房(室)--廳2衛,70坪,1-2/5樓,64年,店面,56萬
YS194304,*芝山站磺溪景觀2房,士林區中山北路六段,2房(室)2廳1衛,92坪,4/4樓,87年,住宅,81萬
WS63418,FZ2天母採光美三房車一樓,士林區中山北路七段,3房(室)2廳2衛,117坪,1/7樓,111年,住宅,105萬
WS60063,F7天母商圈精華陽光宅,士林區天母西路,3房(室)2廳2衛,42坪,2/7樓,36年,住宅,25萬
YS195233,*芝玉邊間黃金3樓,士林區芝玉路一段,3房(室)2廳2衛,147坪,3/5樓,141年,住宅,137萬
TS115212,ED3122士林官邸福林公園角,士林區福林路,19,19坪,19/19樓,19年,土地,158萬
WS16291,台北士林社子土地,士林區,19,19坪,19/19樓,19年,土地,175萬
YS159974,士北科近劍潭站增值工業地,士林區,19,19坪,19/19樓,19年,土地,192萬
OS190573,天母~住三持分土地,士林區,19,19坪,0/0樓,19年,土地,207萬
YS173842,美國學校旁持分土地,士林區忠誠路二段,19,19坪,19/19樓,19年,土地,25萬
YS192229,美校士東住辦一樓,士林區中山北路六段,3房(室)2廳1衛,61坪,1/5樓,56年,住宅,47萬
YS195819,忠誠璞園仰哲$,士林區忠誠路二段,5房(室)2廳4衛,88坪,2/22樓,82年,住宅,73萬
YS195347,天母之御霸景豪邸,士林區芝玉路一段,3房(室)2廳2衛,110坪,7/14樓,105年,住宅,99萬
YS195799,聯上天母大器四房雙車,士林區天母北路,4房(室)2廳3衛,134坪,8/24樓,128年,住宅,122萬
WS68375,陽明山別墅用地,士林區新安路,土地,19坪,19/19樓,150年,土地,146萬
OS197868,W19文林苑捷運邊間精美三房車,士林區文林路,3房(室)2廳2衛,176坪,9/15樓,170年,住宅,165萬
YS184776,T224士林區Y24住三黑土,士林區社子街,19,19坪,19/19樓,19年,土地,187萬
YS197712,士林門牌高投報收或美寓Ⅰ,士林區光華路,10房(室)--廳1.5衛,208坪,2/4樓,211年,住宅,204萬
YS197723,士林門牌高投報收或美寓Ⅱ,士林區光華路,10房(室)--廳1.5衛,208坪,3/4樓,211年,住宅,204萬
WS70973,陽明山過院來電梯別墅,士林區中庸二路,5房(室)5廳5衛,44坪,4-B1/4樓,37年,住宅,26萬
YS197709,愜意生活陽明松境,士林區德行東路,4房2廳3衛1室,68坪,4/15樓,63年,住宅,57萬
YS197375,天母東路稀有樓中樓,士林區天母東路,4房(室)4廳2衛,92坪,4-5/4樓,87年,住宅,79萬
YS197710,T314士林延北五段商一透店,士林區延平北路五段,7房(室)7廳4衛,106坪,1-3/3樓,112年,店面,103萬
YS197728,百齡國小壹樓大空間,士林區前港街,6房(室)4廳3衛,142坪,1-B1/5樓,136年,住宅,129萬
YS156672,文大美食街收租套房,士林區光華路,7房(室)--廳7衛,164坪,3/4樓,158年,住宅,154萬
YS197603,中正路黃金透天店面,士林區中正路,9房(室)3廳5衛,178坪,1-3/3樓,180年,店面,175萬
YS171611,天母SOGO企業總部可停車,士林區中山北路六段,--房(室)2廳2衛,211坪,B1-1/5樓,205年,辦公,198萬
YS197473,士林夜市市場店面,士林區大南路,--房(室)--廳1衛,224坪,1/2樓,228年,住宅,221萬
WS71851,天母麗莊三代同堂雙車位,士林區中山北路七段,4房(室)2廳2衛,254坪,4/7樓,249年,住宅,243萬
WS71901,北士科外圍頂佳雅寓,士林區重慶北路四段,2房(室)1廳1衛,41坪,5/5樓,35年,住宅,25萬
YS197439,福林國小稀有美寓,士林區福志路,3房(室)2廳2衛,67坪,4/5樓,61年,住宅,56萬
YS197607,士林華僑新村大空間雅寓,士林區中正路,6房(室)3廳3衛,90坪,5/5樓,83年,住宅,78萬
YS197746,忠誠德東露臺美寓,士林區德行東路,3房(室)2廳1衛,111坪,5/5樓,105年,住宅,101萬
YS197510,T312社子街邊間1F大住辦,士林區社子街,--房(室)2廳1衛,125坪,1/3樓,129年,住宅,123萬
YS197597,豐會高樓面河景四房坡平,士林區中山北路五段,4房(室)2廳2衛,159坪,8/18樓,153年,住宅,144萬
YS197590,T313圓山帝寶高樓河景美宅,士林區承德路四段,1房(室)1廳1衛,182坪,9/24樓,177年,住宅,171萬
YS197571,華榮金店面稀有釋出,士林區華榮街,4房(室)2廳2衛,193坪,1-2/2樓,198年,住宅,192萬
YS197701,家居理玉極品豪邸,士林區中山北路五段,3房2廳2衛1陽台,221坪,22/22樓,216年,住宅,212萬
YS197764,芝山捷運精品兩房車,士林區磺溪街,2房(室)2廳2衛,242坪,7/10樓,238年,住宅,231萬
YS151287,忠誠精美裝潢四房,士林區德行東路,4房(室)2廳2衛,45坪,5/5樓,37年,住宅,26萬
XS126363,外雙溪視野開闊看山景河景頂家,士林區明溪街,四房兩廳兩衛；另加蓋3房1廳2衛,61坪,4/4樓,64年,住宅,58萬
YS197744,近劍潭捷運站稀有邊間二樓,士林區華齡街,3房(室)2廳1衛,94坪,2/5樓,88年,住宅,82萬
YS197230,精美低總價三樓,士林區通河東街一段,2房(室)2廳1衛,107坪,3/4樓,110年,住宅,105萬
YS197166,芝山站投資德東三樓,士林區德行東路,3房1廳1衛1陽台,135坪,3/4樓,128年,住宅,125萬
YS197385,天母富邦華園邊間美寓,士林區天母東路,2房(室)2廳2衛,155坪,5/5樓,150年,住宅,146萬
YS197545,德東都更黃金2樓,士林區德行東路,3房(室)2廳1.5衛,176坪,2/5樓,170年,住宅,166萬
YS146019,至善至尊$,士林區至善路二段,6房(室)3廳6衛,201坪,2/16樓,195年,住宅,187萬
YS189392,美日僑全新獨棟美廈4,士林區天母東路,2房(室)1廳2衛,223坪,4/5樓,216年,住宅,212萬
YS197239,金河帝國低總價店面,士林區延平北路六段,0房/1廳/1衛/1室,243坪,1/12樓,239年,店面,232萬
YS197367,天母SOGO華廈2樓,士林區中山北路六段,3房(室)2廳2衛,44坪,2/7樓,37年,住宅,26萬
WS71383,A16士林夜市金透天,士林區大東路,6房(室)3廳3衛,61坪,1-2/2樓,66年,住商,58萬
ZS200738,捷運士林站、複合挑高‧精緻裝潢,士林區福德路,1房(室)1廳1衛,95坪,7/8樓,89年,住宅,83萬
YS197469,忠誠天母極品景觀樓,士林區忠誠路一段,3房(室)2廳2衛,118坪,9/13樓,112年,住宅,105萬
YS197423,天母知鈺全新3房車,士林區芝玉路二段,3房(室)2廳2衛,139坪,4/9樓,133年,住宅,129萬
YS197505,士林捷運透天店面,士林區文林路,6房(室)6廳2衛,153坪,1-3/3樓,158年,店面,151萬
YS197445,社子未來捷運一樓,士林區通河西街二段,2房(室)--廳2衛,175坪,1/3樓,179年,住宅,173萬
YS197271,圓山&劍潭站門戶稀有物件,士林區承德路四段,開放式,204坪,-1/7樓,199年,住宅,194萬
YS197292,天母新光三越電梯四房,士林區中山北路七段,4房(室)2廳2衛,220坪,4/7樓,218年,住宅,213萬
YS197467,劍潭捷運【藏峰】豪景雙車大戶,士林區承德路四段,3房(室)2廳2衛,240坪,12/14樓,235年,住宅,231萬
ZS190657,中社樹海環景美屋,士林區明溪街,4房(室)2廳1衛,31坪,3/4樓,38年,住宅,26萬
WS64109,親友專任葫蘆街邊間大公寓,士林區葫蘆街,3房(室)2廳1衛,69坪,2/4樓,63年,住宅,58萬
YS172118,高島屋面寬透天$,士林區士東路,5房(室)3廳3衛,85坪,1-2/2樓,90年,住宅,83萬
YS171238,面公園景觀透天,士林區至誠路一段,7房(室)3廳3衛,119坪,1-2/2樓,112年,住宅,107萬
YS183634,士林運動中心稀有透天,士林區承德路四段,9房(室)6廳4衛,135坪,1-2/2樓,137年,住宅,131萬
YS197379,天母知名豪邸-奧之細道,士林區天玉街,毛胚屋,166坪,7/19樓,161年,住宅,154萬
WS07319,G13平等里西門町,士林區,19,19坪,19/19樓,19年,土地,179萬
WS69441,A05挑高6米華廈+坡平大車位,士林區格致路,8房(室)--廳7衛,207坪,9/10樓,203年,辦公,130萬
YS115913,士林夜市傳家金店面,士林區文林路,2廳1衛；加蓋1室,232坪,1-2/5樓,225年,住商,219萬
WS45016,&天母紘琚景觀豪邸,士林區中山北路七段,4房(室)3廳4.5衛,256坪,12/22樓,250年,住宅,243萬
YS174229,正永公路土地別墅,士林區永公路,10房(室)2廳8衛,32坪,1/1樓,38年,住宅,26萬
YS170155,陽明山全新別墅土地477,士林區永公路,5房(室)5廳6衛,73坪,B1-2/2樓,67年,住宅,58萬
WS70690,陽明山仰德大道透天厝,士林區仰德大道三段,13房(室)--廳12衛,99坪,1-2/2樓,93年,住宅,85萬
ZS168191,陽明山新建101新安別墅,士林區新安路,5房(室)2廳4衛,122坪,B1-2/2樓,116年,住宅,111萬
ZS172391,陽明山柏園泳池別墅,士林區莊頂路,5房(室)4廳3衛,143坪,B2-1/1樓,138年,住宅,133萬
GS149648,北士科文林路住家事務所皆宜,士林區文林路,2房(室)2廳2衛,165坪,2/10樓,160年,住宅,154萬
OS173159,雙溪景觀隱邸,士林區雙溪街,8房(室)3廳4.5衛,193坪,7/7樓,186年,住宅,179萬
YS197113,天母山莊三房坡車,士林區中山北路七段,3房(室)1廳2衛,215坪,5/7樓,210年,住宅,204萬
QS25808,至善天下精緻豪邸雙車位,士林區至善路二段,2房(室)2廳3衛,239坪,11/16樓,233年,住宅,227萬
ZS190143,芝山捷運黃金大宅,士林區福華路,3房(室)2廳2衛,260坪,5/5樓,254年,住宅,250萬
ZS162072,專約-天母北路多用途一樓,士林區天母北路,OPEN,42坪,1/5樓,35年,住宅,26萬
YS180503,T205未來社子捷運機能一樓,士林區社子街,開放式,61坪,1/4樓,64年,住宅,58萬
WS40596,北市科旁超值面寬店辦,士林區重慶北路四段,OPEN,95坪,B1-1/7樓,89年,店面,82萬
YS184874,T225天母景觀電梯四房坡車,士林區中山北路七段,4房(室)2廳3衛,119坪,6/6樓,113年,住宅,106萬
YS189248,芝山捷運邊間大空間,士林區德行西路,4房(室)2廳3衛,142坪,5/5樓,89年,住宅,132萬
WS63426,文化大學全新美套,士林區光華路,1房(室)1廳1衛,162坪,7/7樓,156年,住宅,152萬
ZS195378,天禾公園旁四面採光美寓,士林區中山北路七段,3房(室)2廳2衛,182坪,3/5樓,177年,住宅,173萬
YS196708,天母七段泳池別墅,士林區中山北路七段,6房(室)3廳4衛,197坪,1-2/2樓,201年,住宅,194萬
YS197111,德東低總價黃金二樓,士林區德行東路,3房(室)1廳1衛,224坪,2/4樓,218年,住宅,214萬
YS197087,T308鄉林陽明雙坡平豪邸,士林區基河路,4房(室)2廳3衛,247坪,11/15樓,242年,住宅,236萬
OS204391,高島屋旁靜巷景觀美寓,士林區德行東路,4房(室)2廳2衛,44坪,5/5樓,36年,住宅,25萬
YS196535,劍潭捷運公園靜巷華廈,士林區承德路四段,--房(室)--廳--衛,67坪,B1/7樓,62年,住宅,55萬
WS69930,劍潭獨立出口地下室,士林區承德路四段,OPEN,67坪,B1/7樓,62年,店面,55萬
WS70888,免整理.天母靜巷電梯四房,士林區中山北路七段,4房(室)2廳2衛,101坪,4/7樓,96年,住宅,92萬
YS196976,羅馬儷園溫馨三房,士林區中山北路七段,3房(室)2廳2衛,121坪,4/5樓,116年,住宅,113萬
MS131494,天母小店面,士林區天母西路,開放空間,148坪,1/11樓,142年,店面,134萬
WS70805,士林夜市攤位,士林區基河路,下午攤位編號110號,135坪,1/26樓,161年,其他,158萬
WS09573,G20外雙溪翠山段分管圖S,士林區中社路二段,26,26坪,26/26樓,26年,土地,174萬
ZS175388,至善故宮透天別墅,士林區至善路二段,8房(室)4廳4衛,194坪,1-2/2樓,199年,住宅,191萬
WS02292,陽明山新安段住宅用地,士林區,26,26坪,26/26樓,26年,土地,211萬
XS127008,外雙溪故宮景觀別墅,士林區至善路二段,8房(室)4廳4衛,30坪,1-2/2樓,37年,住宅,26萬
WS47048,陽明山遠眺大台北櫻花別墅,士林區永公路,5房2廳3衛1室,60坪,1-2/2樓,62年,住宅,58萬
WS09575,G21外雙溪翠山段分圖N,士林區中社路二段,19,19坪,19/19樓,19年,土地,78萬
RS78572,台北陽明山優美土地,士林區平菁街,19,19坪,19/19樓,19年,土地,94萬
YS189488,T260重北靜巷邊間美寓,士林區重慶北路四段,3房(室)3廳2衛,123坪,4/4樓,9年,住宅,111萬
WS69014,陽明菁山大地坪別墅,士林區菁山路,OPEN,147坪,B1-2/2樓,142年,農舍,135萬
ZS200436,士林官邸1F庭院*四房魔術空間,士林區中正路,4+1房2廳3衛,174坪,B1-1/5樓,168年,住宅,160萬
YS196867,T307天母永琦華廈高樓四房,士林區天母北路,4房(室)2廳3衛,194坪,5/7樓,190年,住宅,185萬
XS114610,外雙溪美麗好風光超值頂家近故宮,士林區中社路一段,6房(室)4廳2衛,208坪,4/4樓,210年,住宅,205萬
YS139412,士林官邸景觀戶$,士林區福林路,3房(室)2廳2衛,238坪,8/13樓,231年,住宅,224萬
XS92265,SRC頂豪  奧之細道,士林區天玉街,毛胚屋,43坪,7/19樓,36年,住宅,26萬
YS139510,士林官邸景觀大戶$,士林區福林路,5房(室)2廳4衛,76坪,8/13樓,69年,住宅,60萬
YS169353,芝山岩透天$,士林區雨聲街,3房(室)2廳1衛,90坪,1-2/2樓,95年,住宅,88萬
ZS188297,J15士林夜市印鈔金店面,士林區大東路,--房(室)2廳--衛,129坪,1/5樓,122年,店面,114萬
YS194793,高島屋三房陽光屋,士林區士東路,3房(室)2廳1衛,142坪,B1/5樓,145年,住宅,141萬
ZS189138,G78士林區外溪區土地,士林區,19,19坪,19/19樓,19年,土地,159萬
ZS179271,士林夜市精華店面,士林區大東路,5房(室)3廳3衛,177坪,1-3/3樓,180年,店面,175萬
YS181470,劍潭捷運士林夜市透天店面,士林區大東路,2房(室)4廳2衛,199坪,1-4/4樓,202年,店面,197萬
WS43175,士林官邸燙金建地,士林區福林段二小段,19,19坪,1/1樓,19年,土地,217萬
