物件編號,物件名稱,地址,格局,坪數,樓層,屋齡,類型,價格
WS62730,華山置產飯店式雙套房,中山區新生北路一段,2房(室)2廳2衛,65坪,7/7樓,37年,住宅,60萬
WS62107,長安雙語學區收租宅(一),中山區新生北路一段,1房(室)1廳1衛,45坪,7/7樓,37年,住宅,26萬
WS64331,忠泰繪高樓美宅(一),中山區德惠街,2房(室)2廳1衛,143坪,11/13樓,138年,住宅,131萬
WS48800,中山國小捷運電梯可塑二房,中山區林森北路,1房(室)1廳1衛,166坪,4/10樓,160年,住商,154萬
WS62822,長安雙語學區收租宅,中山區新生北路一段,1房(室)1廳1衛,45坪,7/7樓,37年,住宅,26萬
WS63370,中山國小站電梯採光2房+陽台,中山區新生北路三段,2房(室)2廳1衛,194坪,4/11樓,187年,住宅,184萬
QS38913,A047松江南京新東京宅,中山區南京東路二段,1房(室)1廳1衛,45坪,6/18樓,37年,住宅,26萬
YS189316,小靜精選-捷運中山國小輕奢寧靜電梯大二室,中山區農安街,2室2廳2衛1陽台,73坪,5/10樓,67年,住宅,60萬
WS64810,近內科一品花園採光屋,中山區基湖路,3房(室)2廳3衛,99坪,4/9樓,93年,住宅,86萬
WS64822,台北松江稀有物件,中山區松江路,3房(室)2廳2衛,125坪,7/13樓,118年,住宅,112萬
WS64798,首璽一品花園一樓庭園戶,中山區基湖路,2房(室)1廳2衛,144坪,1/9樓,93年,住宅,136萬
WS64954,長安東路靜巷稀有宅,中山區長安東路一段,3房(室)1廳1衛,166坪,6/7樓,160年,住宅,156萬
WS63831,松江六福潛力店辦,中山區松江路,OPEN,179坪,B2/14樓,183年,店面,177萬
WS67850,獨賣雙連捷運邊間採光二房,中山區民生東路一段,2房(室)1廳1衛,210坪,5/12樓,203年,住宅,198萬
WS61620,龍門大苑採光三房有車位A,中山區龍江路,3房(室)2廳2衛,232坪,7/9樓,225年,住宅,222萬
WS63998,松江佳元2房新成屋,中山區松江路,2房(室)2廳2衛,257坪,8/10樓,250年,住宅,246萬
WS61647,龍門大苑二房露台戶,中山區龍江路,2房(室)2廳1衛,45坪,9/9樓,37年,住宅,26萬
ZS194103,雙連冠堤挑高美宅+車,中山區民生東路一段,1房(室)2廳1衛,70坪,7/7樓,64年,住宅,59萬
WS61633,龍門大苑採光三房有車位B,中山區龍江路,3房(室)2廳2衛,86坪,7/9樓,37年,住宅,81萬
WS66459,行天宮捷運景觀兩房露台戶,中山區松江路,2房(室)2廳2衛,111坪,8/10樓,104年,住宅,97萬
WS66573,興盛【大直JOJO紐約寓所】,中山區敬業二路,--房(室)1廳1衛,137坪,3/10樓,130年,辦公,124萬
WS07521,大直明水路百坪辦公室,中山區明水路,OPEN,161坪,4/10樓,155年,辦公,150萬
QS22658,C27中山國小雙城街正店面,中山區雙城街,開放式,187坪,B1-1/5樓,181年,店面,173萬
WS33760,【中山・松江南京站｜收租四套】,中山區林森北路,4房(室)--廳4衛,210坪,3/4樓,204年,住宅,199萬
WS34190,民權雙捷百坪金店,中山區撫順街,OPEN,231坪,1/8樓,226年,店面,222萬
MS136563,稀有釋出 大直北安4房車位華廈,中山區北安路,4房(室)2廳2衛,254坪,6/7樓,248年,住宅,243萬
YS174424,晴光高投報收租房,中山區農安街,6房6衛1室,28坪,6/9樓,35年,住宅,26萬
WS44628,台北大學邊間華廈附車位,中山區合江街,3房(室)2廳2衛,68坪,7/7樓,62年,住宅,56萬
WS50152,中山捷運挑高小宅,中山區林森北路,1房(室)1廳1衛,92坪,2/8樓,87年,住宅,79萬
WS49014,Y12建北店辦,中山區建國北路三段,1房(室)1廳1衛,112坪,1/7樓,106年,店面,102萬
WS50513,Y17晴光商圈金店不二價,中山區雙城街,開放式,130坪,1/6樓,126年,店面,122萬
WS54935,華山電梯四房,中山區長安東路一段,4房(室)1廳2衛,154坪,3/6樓,148年,住宅,142萬
WS67946,晴光金萬萬小金店舖,中山區中山北路三段,開放式,42坪,2/14樓,168年,店面,163萬
WS70101,鎮金殿車位,中山區天祥路,--房(室)--廳--衛,25坪,1/14樓,186年,車位,181萬
WS45010,超便宜收租金店面,中山區中山北路二段,--房(室)--廳--衛,210坪,1/14樓,204年,店面,201萬
WS68681,中山直美高樓景觀戶,中山區新生北路二段,2房(室)2廳2衛,231坪,9/10樓,225年,住宅,220萬
WS69028,EZ7專任中山凱宴｜品味宅,中山區新生北路二段,3房(室)2廳1衛,45坪,2/12樓,38年,住宅,26萬
WS68955,中山國小高樓美兩房,中山區新生北路二段,2房(室)2廳1衛,61坪,11/12樓,64年,住宅,59萬
WS68814,248面林森公園電梯鼎家,中山區新生北路二段,2房(室)2廳2衛,90坪,12/12樓,83年,住宅,80萬
WS68998,新生北路黃金店面,中山區新生北路二段,2房(室)1廳1衛,113坪,1/8樓,108年,店面,101萬
YS195844,Y617中山區新生北景觀套房,中山區新生北路二段,1房(室)--廳1衛,135坪,10/12樓,129年,住商,124萬
WS69101,松江smile精緻美屋,中山區四平街,1房(室)1廳1衛,155坪,7/10樓,150年,住宅,145萬
WS69083,松江smile溫馨美套含車,中山區四平街,1房(室)1廳1衛,166坪,7/10樓,150年,住宅,164萬
WS69021,南京復興捷運邊間採光3房大露台,中山區龍江路,3房(室)2廳2衛,187坪,8/9樓,181年,住宅,176萬
WS69112,中山區雙連豪美宅,中山區新生北路二段,2房(室)1廳1衛,61坪,11/12樓,64年,住宅,59萬
WS69018,南京復興商圈地主戶3房,中山區龍江路,3房(室)2廳2衛,210坪,6/9樓,181年,住宅,206萬
WS69250,南京復興捷運旁大廈全棟,中山區長安東路二段,開放式,42坪,B1-12/12樓,35年,店面,26萬
WS69149,雙連捷運電梯美妝兩房,中山區新生北路二段,2房(室)2廳1衛,61坪,11/12樓,65年,住宅,58萬
WS69828,中山國小低總美二房,中山區新生北路二段,2房(室)2廳1衛,61坪,11/12樓,65年,住宅,58萬
WS69479,條通穩定收租金店面,中山區林森北路,--房(室)1廳1衛,91坪,1/4樓,96年,店面,89萬
YS196457,Y626大直博物館B3-5樓戶,中山區樂群三路,開放式,125坪,5/17樓,119年,辦公,112萬
YS196453,Y624大直博物館A1露台戶,中山區樂群三路,開放式,138坪,3/17樓,119年,辦公,134萬
WS69122,捷運雙連1+1小資富貴屋,中山區民生東路一段,2房(室)1廳1衛,157坪,11/12樓,152年,住宅,148萬
YS196455,Y625大直博物館A2露台戶,中山區樂群三路,開放式,168坪,3/17樓,119年,辦公,165萬
WS70951,專任南京復興站挑高美宅,中山區長春路,1+2房/1廳/1衛,187坪,5/12樓,182年,住宅,178萬
WS69401,中山匯泰鴻,中山區建國北路二段,2房(室)2廳2衛,210坪,13/13樓,204年,住宅,199萬
TS143643,捷運雙連站千金樣,中山區林森北路,1房(室)1廳1衛,43坪,8/15樓,36年,住宅,26萬
WS50473,中山捷運450米低總價美屋,中山區天津街,1房(室)1廳1衛,70坪,5/8樓,64年,住宅,58萬
WS55744,雙連捷運電梯採光大套,中山區中山北路二段,1房(室)1廳1衛,80坪,6/11樓,84年,住宅,79萬
WS55760,雙連捷運電梯大套,中山區中山北路二段,1房(室)1廳1衛,94坪,6/11樓,84年,住宅,79萬
WS68540,雙連捷運收租聖品(二),中山區民生東路一段,1房(室)--廳1衛,114坪,7/12樓,109年,住商,102萬
WS65833,天祥路雙連捷運地下室,中山區天祥路,--房(室)1廳1衛,135坪,B1/5樓,131年,其他,125萬
WS67860,榮星花園美寓,中山區五常街,4房(室)1廳4衛,157坪,3/5樓,152年,住宅,145萬
WS68040,林森公園四季芳庭精品3房,中山區新生北路二段,3房(室)2廳2衛,177坪,3/15樓,172年,住宅,168萬
WS68291,六條商三滿租金雞母,中山區中山北路一段,6房(室)--廳6衛,198坪,2/4樓,84年,住商,188萬
WS69081,民生馬偕收租王(30套房),中山區民生東路一段,30房(室)--廳30衛,219坪,11-12/12樓,213年,住宅,208萬
WS51205,榮星花園4房2衛,中山區五常街,4房(室)2廳2衛,42坪,4/5樓,36年,住宅,25萬
YS128011,行天宮商圈優質店住辦,中山區民權東路二段,--房(室)2廳1衛,70坪,B1-1/5樓,64年,店面,57萬
WS09672,D2法國玫瑰4米5置產宅,中山區松江路,1房(室)1廳1衛,96坪,3/11樓,90年,住宅,83萬
YS114212,松江長安傳家金店面,中山區長安東路二段,OPEN,120坪,1/13樓,115年,店面,108萬
ZS112674,馬偕中山北收租店,中山區中山北路二段,2衛,142坪,1/9樓,137年,店面,131萬
WS20055,南京復興2+1房面公園含車,中山區合江街,2房(室)2廳1衛,163坪,4/11樓,157年,住宅,153萬
ZS121378,中山美麗國賓店面,中山區中山北路二段,OPEN,185坪,1/14樓,179年,店面,176萬
YS84830,合江低總稀有公寓,中山區合江街,2房(室)2廳1衛,198坪,4/4樓,199年,住宅,197萬
YS109388,大直峰閣潛力金店辦,中山區敬業一路,1房(室)1廳1衛,222坪,1/8樓,217年,店面,131萬
YS110486,建國長安金店面,中山區建國北路一段,--房(室)1廳1衛,241坪,1/12樓,236年,店面,231萬
WS07403,488中山北高投報收租套房,中山區中山北路二段,5房(室)--廳5衛,42坪,5/5樓,35年,住宅,26萬
YS110556,建國長安美店面,中山區建國北路一段,--房(室)1廳1衛,73坪,1/12樓,67年,店面,58萬
ZS112554,南京復興店王,中山區南京東路三段,2室1廳1.5衛,85坪,B1-1/7樓,90年,店面,83萬
ZS115463,南京復興捷運店面,中山區南京東路三段,OPEN,112坪,1-B1/7樓,90年,店面,83萬
ZS130672,晴光商圈黃金三角窗,中山區農安街,--房(室)1廳1衛,130坪,1/11樓,125年,店面,83萬
YS139157,力欣百漾景觀高樓,中山區錦州街,1房(室)1廳1衛,149坪,12/14樓,144年,住宅,139萬
ZS107997,南京復興捷運靜巷一樓,中山區遼寧街,4房(室)1廳2衛,163坪,1/4樓,166年,住宅,160萬
YS122129,榮星高樓大三房,中山區農安街,3房(室)2廳1衛,189坪,12/12樓,184年,住宅,181萬
ZS138693,復興南京捷運一樓,中山區遼寧街,4房(室)2廳2衛,163坪,1/4樓,166年,住宅,160萬
OS160999,大直豐匯~頂級A辦,中山區樂群二路,開放式,224坪,10/11樓,104年,辦公,212萬
ZS129804,林森北全聯收租金店,中山區林森北路,OPEN,42坪,1/12樓,35年,辦公,26萬
ZS169809,南京復興三角窗透天,中山區遼寧街,OPEN,59坪,1-4/4樓,65年,住商,58萬
ZS150532,松江民權優質店面,中山區民權東路二段,1室2廳3衛,94坪,B1-1/5樓,89年,店面,81萬
ZS160772,大直河岸巴黎花園豪邸,中山區基湖路,4房2廳3衛1室,117坪,4/10樓,113年,住宅,105萬
ZS158317,南京復興大使用美一樓,中山區遼寧街,4房(室)2廳2衛,131坪,1/4樓,132年,住宅,128萬
WS11434,濱江商圈1+2樓,中山區復興北路,4房(室)2廳0.15衛,160坪,1-2/4樓,154年,住宅,148萬
YS132731,Y05中山行政大樓金店面,中山區民權東路二段,--房(室)2廳1衛,173坪,1/5樓,89年,店面,81萬
YS123090,長春精品旅店,中山區長春路,13房(室)--廳13衛,196坪,8/12樓,190年,辦公,184萬
ZS175983,C8力欣百漾挑高4米2兩房,中山區錦州街,2房(室)1廳1衛,217坪,12/14樓,211年,住宅,206萬
WS01439,松江南京捷運優質美辦,中山區松江路,2房(室)2廳1衛,238坪,7/12樓,233年,辦公,228萬
WS07397,合江街大面寬三角窗金店面,中山區合江街,OPEN,42坪,B1-1/7樓,35年,店面,26萬
YS131333,松江南京錫安辦公,中山區松江路,0房3廳1衛1室,70坪,7/12樓,64年,辦公,57萬
YS118161,南京復興捷運站1樓,中山區遼寧街,4房(室)1廳2衛,86坪,1/4樓,92年,住宅,82萬
ZS120830,大直CBD豪辦時代廣場3,中山區樂群二路,--房(室)--廳--衛,121坪,4/10樓,115年,其他,108萬
WS20369,A6基泰之星高樓美景宅,中山區農安街,1房(室)1廳1衛,143坪,14/14樓,137年,住宅,132萬
ZS121202,美麗華收租店辦,中山區敬業一路,--房(室)--廳--衛,162坪,1/9樓,157年,其他,153萬
OS178296,捷運3線生活無限.中山居2F,中山區中山北路二段,1房(室)--廳1衛,185坪,2/7樓,179年,辦公,174萬
ZS120875,大直CBD豪辦時代廣場1,中山區樂群二路,--房(室)--廳--衛,199坪,4/10樓,115年,其他,196萬
XS114681,明水路皇甫,中山區明水路,2房(室)2廳1衛,222坪,5-6/16樓,216年,住宅,210萬
ZS174276,長安商辦附車位,中山區長安東路一段,OPEN(1廳1衛),244坪,12/12樓,238年,辦公,234萬
ZS173262,東京行館美店面附雙車位,中山區松江路,--房(室)--廳1衛,43坪,1/7樓,36年,其他,26萬
ZS174585,松江南京站整層辦公,中山區長安東路二段,16室1廳1衛,72坪,4/11樓,66年,辦公,57萬
OS181640,捷運3線生活無限.中山居3F,中山區中山北路二段,1房(室)--廳1衛,96坪,2/7樓,90年,辦公,85萬
ZS181870,中山北路1～3房昇中山多戶可選,中山區中山北路二段,1房(室)2廳1衛,117坪,12/13樓,45年,住宅,107萬
ZS120826,大直CBD豪辦時代廣場2,中山區樂群二路,--房(室)--廳--衛,139坪,4/10樓,134年,其他,129萬
WS19579,369捷運面圓山大喆雙坡車,中山區民生東路二段,--房(室)--廳3衛,160坪,11/13樓,155年,住宅,151萬
WS20966,錦西街天祥旁金店面,中山區錦西街,1房(室)--廳1衛,173坪,1/4樓,177年,店面,172萬
ZS177365,218中山捷運高樓景觀2房,中山區長春路,2房(室)2廳1衛,200坪,12/12樓,195年,住宅,191萬
ZS171812,捷運收租挑高金店,中山區復興北路,開放式,222坪,1/12樓,216年,店面,212萬
ZS188857,T33亞都正三角窗透天店面,中山區民權東路二段,3房(室)2廳2衛,243坪,1-2/2樓,238年,住宅,232萬
YS130401,Y273晴光市場投報2.5%店,中山區農安街,--房(室)2廳1衛,44坪,1/9樓,37年,店面,26萬
WS20074,濱江市場三角窗店面,中山區建國北路三段,2房(室)2廳2衛,70坪,1/5樓,64年,住宅,57萬
ZS179343,020中山國小面寬可格兩房住辦,中山區林森北路,開放式,95坪,4/10樓,89年,住商,82萬
WS21952,華山一二樓大戶收租等改建,中山區長安東路一段,8房(室)--廳8衛,109坪,1-2/4樓,112年,住宅,107萬
ZS178556,國賓飯店芳鄰小透天,中山區中山北路二段,2房(室)1廳1衛,130坪,1-2/2樓,134年,住宅,128萬
ZS177450,133行天宮捷運美屋,中山區錦州街,1房(室)1廳1衛,157坪,4/7樓,152年,住宅,146萬
ZS179408,中山北路豪美辦公大樓,中山區中山北路一段,OPEN/1廳/1衛,181坪,8/11樓,176年,辦公,169萬
ZS155732,大直巴黎花園超大庭院一樓,中山區基湖路,4房(室)2廳3衛,205坪,1/10樓,199年,住宅,193萬
ZS176874,中山•雙連站電梯3房+陽台,中山區中山北路二段,3房(室)2廳1衛,226坪,3/6樓,220年,住商,215萬
YS185964,中山低總電梯美2房,中山區林森北路,2房(室)2廳1衛,245坪,4/11樓,239年,住宅,236萬
ZS180382,中山低總秒殺金店面,中山區德惠街,開放式,42坪,1/5樓,35年,店面,26萬
ZS155738,大直景泰園千坪中庭豪邸,中山區基湖路,2房(室)3廳4衛,74坪,6/8樓,68年,住宅,58萬
WS27189,德惠低總一樓金店面,中山區德惠街,開放式,42坪,1-B1/5樓,35年,店面,26萬
ZS183555,中山官道稀有正兩房,中山區中山北路三段,2房(室)2廳1衛,109坪,9/12樓,104年,住商,96萬
ZS176157,幸運四房豪邸,中山區龍江路,4房(室)2廳1衛,131坪,3/14樓,125年,住宅,119萬
ZS181222,大直豐匯七樓,中山區樂群二路,8室/3廳/5衛,155坪,7/11樓,149年,住宅,143萬
WS27448,中山國小捷運燙金店,中山區林森北路,--房(室)--廳--衛,173坪,1/12樓,168年,店面,164萬
ZS183360,行天宮鼎家美寓,中山區民權東路二段,5房(室)3廳3衛,194坪,5/5樓,189年,住宅,184萬
WS20530,親友專任稀有公寓3房,中山區林森北路,3房(室)2廳1衛,212坪,5/5樓,207年,住宅,204萬
WS33751,【中山站｜電梯二房・住三之二】,中山區林森北路,2房(室)1廳1衛,233坪,4/5樓,227年,住宅,223萬
ZS114080,046-林森北晴光金店面,中山區林森北路,開放式,41坪,1/12樓,34年,店面,25萬
OS194114,民生東路電梯大氣四房雙衛,中山區民生東路三段,4房(室)2廳2衛,71坪,2/7樓,66年,住宅,57萬
ZS184831,安家卡爾頓,中山區建國北路三段,1房(室)2廳1衛,96坪,4/14樓,90年,住宅,82萬
WS31159,獨家北市低總價金店面,中山區林森北路,OPEN,115坪,1/12樓,110年,店面,107萬
ZS183938,中山北路商四電梯獨棟透天住辦,中山區中山北路二段,11房(室)3廳12衛,140坪,B1-5/5樓,134年,住商,124萬
ZS184258,040台北時代廣場A辦3,中山區樂群二路,--房(室)2廳--衛,163坪,6/10樓,90年,辦公,151萬
ZS184222,498行天宮捷運商三登記,中山區松江路,4房(室)2廳2衛,182坪,6/11樓,177年,辦公,173萬
ZS184282,041台北時代廣場A辦1,中山區樂群二路,--房(室)2廳--衛,193坪,6/10樓,90年,辦公,151萬
YS175686,Y271大直穩定收租店面,中山區明水路,2房(室)1廳1衛,213坪,1/7樓,207年,店面,203萬
YS175688,Y272大直辦公收租店面,中山區明水路,--房(室)--廳2衛,226坪,2/7樓,207年,辦公,222萬
WS34399,大直峰閣珍稀店辦,中山區敬業一路,1室1廳1衛,41坪,1/8樓,34年,店面,25萬
ZS185600,中山農安面大馬路黑金透天,中山區農安街,3房(室)3廳3衛,69坪,1-3/3樓,63年,住宅,55萬
OS196923,正四平街收租極品,中山區四平街,8房(室)4廳9衛,97坪,B1-1/7樓,90年,店面,81萬
WS35526,中山長安天津住辦大樓,中山區長安東路一段,--房(室)2廳1衛,122坪,8/12樓,116年,住宅,109萬
WS66214,松江電梯美妝二房,中山區松江路,2房(室)1廳1衛,144坪,3/6樓,138年,住宅,133萬
WS33394,中山民權雙捷運大辦公,中山區中山北路二段,7室3衛,166坪,12/12樓,161年,辦公,156萬
ZS185713,興盛【晴光雙城】臨路聚財旺鋪,中山區民權東路一段,--房(室)1廳1衛,186坪,1/12樓,180年,店面,176萬
WS65958,雙連捷運400米面公園陽台2房,中山區民生東路一段,2房(室)1廳1衛,207坪,11/12樓,201年,住宅,197萬
WS36446,松江南京站整層大坪數辦公,中山區長安東路二段,16房(室)1廳1衛,229坪,4/11樓,223年,辦公,218萬
WS40334,近捷運行天宮站店辦,中山區吉林路,OPEN,252坪,1/5樓,247年,住商,240萬
ZS189758,中山國小捷運高樓邊間2房,中山區新生北路二段,2房(室)1廳2衛,30坪,10/12樓,37年,住宅,26萬
ZS186894,雙連屋新高樓挑高雙套房,中山區民生東路一段,2房(室)2廳2衛,68坪,7/7樓,62年,住宅,56萬
ZS187190,建國長春金店面,中山區建國北路二段,開放式,93坪,1/15樓,88年,店面,80萬
WS27160,中山民生預售店面,中山區民生東路一段,OPEN,112坪,1/15樓,107年,店面,104萬
ZS187354,興盛【現租銀行】聚富金店鋪,中山區長春路,--房(室)1廳--衛,135坪,1-2/11樓,129年,店面,123萬
WS36632,晶華邊露臺3房,中山區中山北路二段,3房(室)2廳2衛,157坪,2/12樓,152年,住宅,147萬
ZS186777,中山國中捷運銀行店面帶車位,中山區復興北路,開放式,180坪,1-2/14樓,174年,店面,169萬
WS39073,民權大土地三角窗透天,中山區民權東路二段,3房(室)3廳2衛,193坪,1-2/2樓,196年,店面,191萬
ZS181435,南京復興四房一樓,中山區遼寧街,4房(室)2廳2衛,213坪,1/4樓,217年,住宅,210萬
WS27644,晴光商圈正民權東路捷運金店面,中山區民權東路一段,--房(室)1廳1衛,242坪,1/12樓,237年,其他,232萬
ZS190172,濱江市場三角窗金店面,中山區建國北路三段,開放式,42坪,1/8樓,35年,店面,26萬
ZS189170,復興南京捷運11米大面寬噴錢金,中山區長春路,--房(室)1廳2衛,69坪,1/12樓,64年,店面,57萬
WS41815,琴韻家商業樓中樓,中山區樂群三路,--房(室)2廳3衛,93坪,8/8樓,87年,住商,81萬
YS171679,遼寧南京捷運一樓,中山區遼寧街,4房(室)1廳1衛,108坪,1/4樓,113年,住宅,105萬
WS40559,大直明水路金店面,中山區明水路,2室2衛,140坪,1-2/7樓,134年,店面,128萬
ZS182960,326晴光華誼3房附休旅車位,中山區新生北路三段,3房(室)2廳2衛,161坪,4/7樓,155年,住宅,151萬
WS41720,松江南京採光美辦可店面,中山區長安東路二段,開放式,181坪,2/12樓,176年,店面,172萬
WS27162,昀集柏寓1+2店面,中山區民生東路一段,OPEN,201坪,1-2/15樓,197年,店面,192萬
ZS182679,興盛【林森條通】高投報收租金店,中山區林森北路,開放式,222坪,1/6樓,216年,店面,212萬
ZS190292,煙波巴洛可樓中樓,中山區基湖路,5房(室)3廳3衛,242坪,8/10樓,237年,住宅,232萬
WS47235,松江羅浮名宮高樓三房,中山區松江路,3房(室)2廳2衛,44坪,10/12樓,37年,住宅,26萬
WS18425,三輝白宮板信銀行金店,中山區復興北路,OPEN,72坪,1-2/14樓,66年,店面,58萬
WS37922,南京松江站商務中心,中山區長安東路二段,16房(室)1廳1衛,98坪,4/11樓,92年,辦公,84萬
XS105741,民權西蒔尚極*日系雅緻捷運宅,中山區撫順街,1房(室)2廳1衛,122坪,11/15樓,116年,住宅,111萬
ZS186361,喜來登花園,中山區建國北路二段,4房(室)2廳2衛,144坪,5/14樓,37年,住商,132萬
TS95999,捷運傳家收租金店面,中山區林森北路,1房(室)1廳1衛,166坪,1/12樓,160年,店面,155萬
WS43179,中山北路收租金店面,中山區中山北路二段,--房(室)2廳1衛,191坪,7/9樓,185年,店面,178萬
WS43268,民權安家美宅附車位,中山區建國北路三段,1房(室)2廳1衛,208坪,4/14樓,203年,住宅,200萬
WS42580,中山南京絕美店辦,中山區中山北路一段,辦公室格局,229坪,2/7樓,223年,辦公,218萬
ZS186513,興盛【林森條通】高投報金鑽店面,中山區林森北路,開放式,242坪,B1/25樓,245年,店面,240萬
WS42947,松江南京三角窗金店面,中山區四平街,8房(室)3廳9衛,45坪,B1-1/7樓,38年,店面,26萬
WS57840,松江民權美邸,中山區民權東路二段,3房(室)2廳2衛,72坪,5/7樓,66年,住宅,60萬
WS42513,Y98民權東正馬路金店面,中山區民權東路一段,1房(室)--廳1衛,97坪,1/12樓,91年,店面,83萬
WS44029,062捷運南京復興A辦,中山區南京東路三段,9房(室)1廳--衛,122坪,6/11樓,117年,辦公,109萬
WS40055,捷運面公園綠蔭附車,中山區合江街,開放式,144坪,8/11樓,138年,住宅,133萬
YS181836,獨家中山站標準正邊間溫馨美妝正兩房,中山區中山北路一段,2房(室)2廳1衛,166坪,3/9樓,163年,住宅,156萬
WS28156,正吉林路收租傳家金雞母,中山區吉林路,開放式,184坪,1/7樓,180年,住宅,177萬
WS43699,正松江路大器百坪純辦,中山區松江路,9室/1廳/2衛,204坪,9/11樓,198年,辦公,194萬
WS43256,松江德惠收租店面,中山區德惠街,--房(室)1廳1衛,224坪,1/5樓,218年,店面,213萬
WS48295,152中山捷運漂亮寶貝高樓,中山區中山北路一段,1房(室)1廳1衛,243坪,7/7樓,238年,住商,234萬
WS28163,正吉林路低總價金店面,中山區吉林路,開放式,40坪,1/7樓,34年,住宅,25萬
WS26714,中山行政大樓旁店面,中山區民權東路二段,開放式,65坪,B1-1/5樓,61年,住商,54萬
WS44820,新生國賓無公設電梯二房,中山區新生北路二段,2房(室)1廳2衛,81坪,10/12樓,85年,住宅,78萬
WS48758,中山國小捷運高樓景觀邊間2房,中山區新生北路三段,2房(室)1廳1衛,110坪,10/10樓,105年,住宅,100萬
WS50515,227中山國小捷運電梯時尚2房,中山區林森北路,2房(室)1廳1衛,131坪,4/11樓,125年,住宅,120萬
WS44830,新生國賓無公設電梯三房,中山區新生北路二段,3房(室)1廳1衛,81坪,12/12樓,85年,住宅,139萬
ZS151223,▲南京復興活巷庭院好宅,中山區遼寧街,4房(室)2廳2衛,154坪,1/4樓,156年,住宅,151萬
WS45087,中山條通旺店,中山區中山北路一段,3室1廳2衛,180坪,1/5樓,174年,店面,169萬
ZS183318,興盛【林森條通】三角窗聚富金店,中山區林森北路,開放式,198坪,1/12樓,192年,店面,190萬
WS48279,220雙捷運時尚電梯2房,中山區吉林路,2房(室)1廳1衛,215坪,4/7樓,210年,住宅,208萬
WS43336,羅馬大面寬金店面,中山區新生北路一段,1房(室)1廳1衛,41坪,1/15樓,35年,店面,25萬
WS51464,中山北農安電梯二房,中山區中山北路三段,2房(室)1廳1衛,69坪,9/12樓,63年,住宅,56萬
WS45602,雙捷運金庫極品收租金店面,中山區長春路,--房(室)--廳--衛,92坪,1-2/11樓,87年,店面,80萬
WS45431,雙捷運金庫極品收租金店面,中山區長春路,--房(室)--廳--衛,92坪,1-2/11樓,87年,店面,80萬
WS46191,晶華商圈電梯美妝3房,中山區林森北路,3房(室)2廳1衛,121坪,8/12樓,115年,住宅,110萬
OS206205,中山區漂亮寶貝,中山區中山北路一段,1房(室)1廳1衛,146坪,5/7樓,139年,住宅,133萬
YS184107,南西商圈低總三房,中山區林森北路,3房(室)1廳1衛,163坪,8/12樓,115年,住宅,158萬
WS50967,中山凱宴頂樓景觀精美套房,中山區新生北路二段,1房(室)1廳1衛,181坪,12/12樓,175年,住宅,172萬
YS184109,中山商圈精美三房,中山區林森北路,3房(室)2廳1衛,121坪,8/12樓,115年,住宅,110萬
WS05337,J2捷運人潮店面,中山區林森北路,開放式,206坪,1/12樓,201年,店面,198萬
WS47355,華山特區置產優選,中山區長安東路一段,8房(室)--廳8衛,29坪,1-2/4樓,36年,住宅,26萬
WS50985,南京幸福小豪宅,中山區林森北路,1房(室)1廳1衛,68坪,4/7樓,63年,住宅,56萬
WS53144,一江公園雅苑(2),中山區吉林路,2房(室)2廳1衛,90坪,3/10樓,85年,住宅,26萬
WS50607,邊間三面採光電梯3房(公設0),中山區新生北路二段,3房(室)1廳1衛,105坪,12/12樓,109年,住宅,103萬
WS44303,中山國小景觀稀有陽台2房,中山區新生北路二段,2房(室)2廳1衛,133坪,11/12樓,127年,住宅,124萬
YS184735,晶華商圈低總價3房,中山區林森北路,3房(室)1廳1衛,149坪,8/12樓,144年,住宅,103萬
WS50611,國賓大廈高樓亮麗美屋-公設0,中山區新生北路二段,2房(室)1廳2衛,105坪,10/12樓,109年,住宅,158萬
WS47247,行天宮站大面寬1樓,中山區民生東路二段,3室2廳1衛,183坪,1/7樓,177年,住商,171萬
YS186009,高樓採光低總3房,中山區新生北路二段,3房(室)1廳1衛,105坪,12/12樓,109年,住宅,103萬
WS62736,中山站小資宅,中山區中山北路一段,1房(室)1廳1衛,213坪,5/7樓,207年,住宅,203萬
WS48513,松江南京捷運優質美辦,中山區松江路,2房(室)2廳1衛,43坪,7/12樓,36年,住宅,25萬
WS46977,松江賺錢面寬金店,中山區松江路,2室/1廳/1衛,69坪,1/7樓,63年,店面,57萬
YS185188,美麗國賓中山店面$,中山區中山北路二段,--房(室)1廳1衛,92坪,1/14樓,86年,店面,81萬
WS48201,大直北安金店面,中山區北安路,1房(室)1廳1衛,107坪,1/6樓,110年,店面,105萬
WS54572,450松江南京捷運2樓4房美寓,中山區松江路,4房(室)2廳2衛,128坪,2/5樓,132年,住宅,125萬
WS49879,面錦州公園捷運350米2+1房,中山區新生北路二段,3房(室)2廳1衛,160坪,3/4樓,154年,住宅,148萬
WS49959,432黃金2樓4套房,中山區林森北路,4房(室)--廳4衛,173坪,2/4樓,175年,住宅,171萬
WS46189,晶華商圈電梯美妝3房,中山區林森北路,3房(室)2廳1衛,198坪,8/12樓,192年,住宅,189萬
WS47683,151中山國小捷運低總套房,中山區德惠街,1房(室)1廳1衛,216坪,3/10樓,211年,其他,206萬
WS53485,一江公園雅苑(6),中山區吉林路,1房(室)1廳1衛,238坪,9/10樓,232年,住宅,227萬
