物件名稱,路段,行政區_中山區,行政區_中正區,行政區_信義區,行政區_內湖區,行政區_北投區,行政區_南港區,行政區_士林區,行政區_大同區,行政區_大安區,行政區_文山區,行政區_松山區,行政區_萬華區,建坪,車位,房,廳,衛,室,有加蓋,總樓層,起始樓層,最高樓層,物件涵蓋層數,房屋類型_公寓,房屋類型_大樓,房屋類型_套房,房屋類型_華廈,房屋類型_透天
捷運氣派純辦大樓,光復南路,0,0,0,0,0,0,0,0,0,0,1,0,163.0,0,2.0,1.0,,2.0,0,12,6.0,6.0,1.0,0,1,0,0,0
❤都更雙敦香榭二房,南京東路三段,0,0,0,0,0,0,0,0,0,0,1,0,189.0,0,2.0,1.0,1.0,2.0,0,7,4.0,4.0,1.0,0,1,0,0,0
近東區黃金住辦,延吉街,0,0,0,0,0,0,0,0,0,0,1,0,214.0,0,4.0,1.0,1.0,4.0,0,7,1.0,1.0,1.0,0,0,0,0,0
南京三民開窗邊間,南京東路五段,0,0,0,0,0,0,0,0,0,0,1,0,238.0,0,2.0,2.0,1.0,2.0,0,15,2.0,2.0,1.0,0,0,0,0,0
南京三民電梯收租頂佳,寶清街,0,0,0,0,0,0,0,0,0,0,1,0,261.0,0,6.0,4.0,4.0,6.0,0,7,7.0,7.0,1.0,0,1,0,0,0
光北面寬金店面+B1,光復北路,0,0,0,0,0,0,0,0,0,0,1,0,45.0,0,3.0,2.0,3.0,3.0,0,7,-1.0,1.0,3.0,0,0,0,0,0
敦南雙敦學區大氣派華廈,敦化南路一段,0,0,0,0,0,0,0,0,0,0,1,0,67.0,0,3.0,2.0,2.0,3.0,0,7,2.0,2.0,1.0,0,0,0,1,0
松甲樹景明亮四房,健康路,0,0,0,0,0,0,0,0,0,0,1,0,96.0,0,4.0,2.0,2.0,4.0,0,13,3.0,3.0,1.0,0,1,0,0,0
華南花園黃金店辦,延吉街,0,0,0,0,0,0,0,0,0,0,1,0,121.0,0,,1.0,3.0,,0,7,1.0,1.0,1.0,0,0,0,0,0
延吉街燙金住辦,延吉街,0,0,0,0,0,0,0,0,0,0,1,0,121.0,0,5.0,1.0,2.0,5.0,0,7,1.0,1.0,1.0,0,0,0,0,0
民生社區撫遠三房美寓,撫遠街,0,0,0,0,0,0,0,0,0,0,1,0,150.0,0,3.0,2.0,2.0,3.0,0,4,3.0,3.0,1.0,0,1,0,0,0
捷運南京三民站｜電梯正一房一廳,寶清街,0,0,0,0,0,0,0,0,0,0,1,0,182.0,0,1.0,1.0,1.0,1.0,0,11,6.0,6.0,1.0,0,1,0,0,0
潤泰三房車位帝王戶,八德路四段,0,0,0,0,0,0,0,0,0,0,1,0,204.0,1,3.0,2.0,2.0,3.0,0,12,12.0,12.0,1.0,0,1,0,0,0
大巨蛋核心景觀宅,市民大道五段,0,0,0,0,0,0,0,0,0,0,1,0,224.0,0,1.0,1.0,1.0,1.0,0,9,6.0,6.0,1.0,0,1,0,0,0
敦化介壽四室車,八德路三段,0,0,0,0,0,0,0,0,0,0,1,0,244.0,0,,2.0,2.0,,0,12,2.0,2.0,1.0,0,1,0,0,0
雙敦微風優質住辦,復興南路一段,0,0,0,0,0,0,0,0,0,0,1,0,45.0,0,4.0,2.0,1.0,4.0,0,12,5.0,5.0,1.0,0,0,0,0,0
