物件編號,物件名稱,地址,格局,坪數,樓層,屋齡,類型,價格
WS52878,&首泰信義28C,大安區信義路四段,1廳3衛,113坪,28/34樓,107年,住宅,101萬
WS61370,信義安和質感品味宅,大安區通化街,1房(室)2廳1衛,136坪,3/7樓,131年,住宅,125萬
WS53463,光南信義捷運2樓雅寓,大安區光復南路,OPEN/1衛,160坪,2/5樓,154年,住宅,147萬
WS48836,大安森林豪邸雙車位,大安區建國南路一段,3房(室)2廳2衛,183坪,6/14樓,177年,住宅,171萬
WS45107,忠孝敦化黃金店面,大安區忠孝東路四段,開放式,205坪,1/7樓,200年,店面,195萬
WS62287,大安森捷運口三角窗店辦住,大安區信義路三段,6房(室)2廳3衛,227坪,1/7樓,221年,住商,216萬
WS46254,安和路二段投報店面,大安區安和路二段,開放式,248坪,1/12樓,242年,店面,239萬
WS61271,通化街優質兩房,大安區通化街,2房(室)1廳1衛,43坪,4/5樓,36年,住宅,25萬
WS54907,國館低總醒目店面,大安區延吉街,2廳1衛,71坪,1/7樓,66年,店面,58萬
TS138862,G08台電大樓泰順街庭院一樓,大安區泰順街,3房(室)2廳2衛,95坪,B1-1/5樓,89年,住宅,84萬
CS175884,大安區仁愛首都一樓稀有戶,大安區安和路一段,開放式,119坪,1/16樓,114年,住商,106萬
WS55887,科技大樓站華固301燙金店面,大安區復興南路二段,OPEN,143坪,1/23樓,137年,住宅,132萬
WS51510,信義安和站透天店面,大安區文昌街,4房(室)3廳3衛,166坪,1-2/2樓,161年,店面,153萬
YS185107,忠孝太平洋敦南麗舍,大安區敦化南路一段,1房(室)1廳1衛,187坪,12/12樓,181年,住宅,176萬
WS55034,超A國際觀光臨江夜市透天,大安區臨江街,1房1廳2衛2室,200坪,1-3/3樓,204年,店面,198萬
WS47286,新生南路(台大)金店面,大安區新生南路三段,1房(室)2廳2衛,227坪,1/6樓,221年,店面,84萬
WS46278,仁愛聚富收租金庫,大安區仁愛路四段,依現場實際狀況,248坪,1-2/15樓,243年,店面,238萬
WS56597,仁愛國小旁方正亮麗美寓,大安區安和路一段,1房(室)2廳2衛,29坪,5/5樓,35年,住宅,25萬
WS56353,大巨蛋正忠孝東金店面,大安區忠孝東路四段,開放式,69坪,1/12樓,63年,店面,55萬
WS59390,國泰一品名邸高樓層有車位,大安區敦化南路一段,3房(室)2廳3衛,95坪,11/14樓,90年,住宅,81萬
WS55452,忠孝復興站東區SOGO商圈鑽石,大安區忠孝東路三段,--房(室)1廳1衛,117坪,1/10樓,112年,店面,107萬
WS56623,仁愛國小旁方正亮麗美寓,大安區安和路一段,1房(室)2廳2衛,29坪,5/5樓,35年,住宅,25萬
WS38518,通安街都更透天,大安區通安街,1房(室)2廳1衛,140坪,1/1樓,143年,住宅,138萬
WS40470,忠孝敦化東區人潮金店面,大安區忠孝東路四段,開放式,166坪,1/7樓,160年,店面,107萬
YS191424,中正國中靜巷面寬低總價一樓,大安區杭州南路二段,3房(室)2廳1衛,186坪,1/5樓,181年,住宅,177萬
OS212375,北科大金店面,大安區市民大道三段,--房(室)2廳1衛,210坪,1/5樓,203年,店面,199萬
WS47986,忠孝敦化辦住,大安區忠孝東路四段,OPEN/1衛,230坪,11/11樓,225年,住商,221萬
WS57303,國館捷運麥當勞都更店面,大安區光復南路,--房(室)--廳--衛,41坪,B1-1/7樓,34年,店面,25萬
WS46385,統創緻次頂樓景觀戶I,大安區復興南路一段,1房(室)1廳1衛,73坪,14/15樓,67年,住宅,57萬
WS48284,忠孝復興101景觀美廈,大安區復興南路一段,2房(室)2廳1衛,93坪,16/16樓,87年,住宅,83萬
WS47236,世貿雙捷運101景觀4房,大安區基隆路二段,4/2/2,118坪,8/12樓,112年,住宅,104萬
WS55943,信義大安謙華黃金店面,大安區信義路四段,0/0/1 開放式,141坪,1-2/15樓,135年,店面,130萬
WS59317,通化雙享一樓宅,大安區通化街,2房2廳1.5衛,165坪,1/4樓,159年,住宅,152萬
WS57636,台大商圈10米面寬金店面,大安區新生南路三段,OPEN,187坪,1-B1/6樓,182年,店面,176萬
WS58453,東區黃金人潮店面,大安區忠孝東路四段,2廳,199坪,1/11樓,202年,店面,197萬
WS61991,敦南富邦藝樹高樓層1,大安區敦化南路一段,3房(室)2廳2衛,227坪,12/20樓,222年,住宅,217萬
WS58041,科技大樓捷運挑高金店,大安區復興南路二段,OPEN,248坪,1/23樓,243年,店面,239萬
WS60714,獨家!富邦藝術樹海發財樓2,大安區敦化南路一段,3房(室)2廳2衛,42坪,8/20樓,35年,住宅,24萬
WS48344,名人巷公園景觀一樓,大安區安東街,2房(室)2廳2衛,70坪,1/4樓,64年,住宅,56萬
WS61063,仁愛香榭景觀大廈,大安區仁愛路四段,OPEN,94坪,12/12樓,88年,住商,82萬
WS61992,敦南富邦藝樹高樓層2,大安區敦化南路一段,3房(室)2廳2衛,109坪,12/20樓,35年,住宅,103萬
YS187480,台北之星指標名邸,大安區忠孝東路三段,2房(室)2廳2衛,130坪,6/31樓,125年,住宅,120萬
WS53002,東區太平洋麗舍景觀高樓,大安區敦化南路一段,1房(室)1廳1衛,150坪,12/12樓,145年,住宅,141萬
WS50562,大安名人巷收租一樓,大安區復興南路一段,開放式,170坪,1/6樓,165年,其他,159萬
WS60715,獨家!富邦藝術樹海發財樓1,大安區敦化南路一段,3房(室)2廳2衛,185坪,8/20樓,35年,住宅,179萬
WS52697,台北星鑽大二房車位,大安區忠孝東路三段,2房(室)2廳2衛,130坪,6/31樓,125年,住宅,120萬
WS65599,【師大｜金華龍門・龍安頂家】,大安區泰順街,3房(室)2廳2衛 另加蓋3房(室)1衛,212坪,4/4樓,207年,住宅,203萬
WS48540,台大面寬適百業金店面,大安區新生南路三段,OPEN,40坪,1/6樓,34年,店面,25萬
WS55436,金華龍門邊間鼎佳美寓,大安區泰順街,5房(室)2廳2衛,58坪,4/4樓,63年,住宅,55萬
WS58019,國館捷運延吉華廈土地大,大安區延吉街,開放式,81坪,B1/7樓,86年,其他,79萬
YS191790,Y582敦南161巷置產收租,大安區敦化南路一段,6房(室)3廳2衛,106坪,3/4樓,109年,住宅,103萬
WS61338,敦南富邦藝樹高樓層1,大安區敦化南路一段,3房(室)2廳2衛,138坪,12/20樓,132年,住宅,125萬
YS191922,設籍首選！金華國中電梯新成屋,大安區羅斯福路三段,開放式,159坪,8/15樓,154年,住宅,149萬
WS59509,東區頂好名店城,大安區忠孝東路四段,OPEN,179坪,2/15樓,173年,店面,169萬
WS60614,臨江通化8888店面,大安區臨江街,8房(室)1廳4衛,202坪,1-3/3樓,196年,店面,189萬
WS60986,通化逆三角透天金店,大安區通化街,OPEN,222坪,1-4/4樓,216年,店面,212萬
WS60381,大巨蛋東區A級稀有金店面,大安區忠孝東路四段,--房(室)--廳--衛,241坪,1/12樓,235年,店面,232萬
WS55990,通化低總價一樓公寓,大安區通化街,2房(室)2廳1.5衛,29坪,1/4樓,36年,住宅,25萬
WS48703,國館仁愛面寬店辦,大安區仁愛路四段,2室1廳1衛,67坪,1/14樓,61年,店面,54萬
WS54316,潤泰大安富陽3房,大安區臥龍街,3房(室)2廳2衛,92坪,21/23樓,27年,住宅,80萬
WS56384,遠企商圈電梯美三房,大安區通化街,2+1房2廳3衛,114坪,3/7樓,109年,住宅,103萬
WS60711,獨家!富邦藝術樹海發財樓1,大安區敦化南路一段,3房(室)2廳2衛,138坪,8/20樓,132年,住宅,127萬
WS64366,大安新森＊雅巷頂佳,大安區新生南路一段,3房(室)2廳2衛,160坪,5/5樓,154年,住宅,150萬
TS140413,C206忠孝敦化站辦公大樓,大安區忠孝東路四段,開放式,183坪,9/14樓,177年,辦公,171萬
WS60710,獨家!富邦藝術樹海發財樓2,大安區敦化南路一段,3房(室)2廳2衛,199坪,8/20樓,132年,住宅,193萬
WS28604,敦南安和面寬金店面,大安區安和路一段,--房(室)--廳1衛,221坪,1/12樓,215年,店面,209萬
QS41663,東區捷運黑土金店,大安區忠孝東路四段,1房(室)1廳1衛,234坪,1/4樓,235年,店面,232萬
WS65497,信義安和大空間車庫一樓,大安區通化街,5房(室)2廳2衛,43坪,1/5樓,36年,住宅,25萬
YS191264,忠孝敦化名人巷電梯高樓3房,大安區敦化南路一段,3房(室)2廳3衛,69坪,11/14樓,64年,住宅,56萬
WS57643,富保家徽,大安區信義路三段,4房(室)2廳2衛,94坪,4/13樓,89年,住商,81萬
OS217434,大安稀有華廈美3房,大安區安和路二段,3房(室)2廳3衛,118坪,2/7樓,112年,住宅,106萬
WS55603,統領商業大樓9樓商辦,大安區忠孝東路四段,4房(室)--廳--衛,143坪,9/14樓,137年,辦公,131萬
WS56266,元大柏悅露臺樹海,大安區敦化南路一段,3房(室)3廳4衛,164坪,3/17樓,158年,住宅,153萬
WS64518,鑄慕朝南坡車,大安區光復南路,1房(室)1廳1衛,188坪,5/24樓,182年,住宅,176萬
ZS198826,大安儷園二房車位,大安區大安路二段,2房(室)2廳1衛,209坪,7/7樓,203年,住宅,199萬
WS63638,仁愛路三段銀行金店面,大安區仁愛路三段,開放式,228坪,1/14樓,224年,住宅,220萬
WS43340,台大10米面寬黃金店面,大安區新生南路三段,--房(室)3廳2衛,251坪,1-B1/6樓,246年,店面,239萬
WS65278,敦南富邑高樓名邸,大安區敦化南路二段,4房(室)2廳2衛,43坪,13/18樓,36年,住宅,25萬
ZS197987,敦南國際名店,大安區敦化南路二段,開放式,70坪,1/17樓,64年,店面,57萬
XS139951,大安Money賦寓，捷運學區宅,大安區羅斯福路三段,開放式,90坪,2/15樓,85年,住宅,80萬
WS65373,東區延吉金店面,大安區延吉街,OPEN+1衛,115坪,1/5樓,110年,店面,103萬
WS65191,敦化雙星頂級豪邸,大安區敦化南路一段,OPEN,138坪,9/14樓,133年,住宅,127萬
WS64606,E49大安挑高金店面,大安區大安路一段,開放式,159坪,1/6樓,153年,店面,149萬
WS59006,忠孝敦化捷運一層一戶,大安區敦化南路一段,6房(室)1廳2衛,172坪,7/12樓,175年,住宅,170萬
YS193943,新生金華學區雙優景觀電梯三房,大安區和平東路一段,3房(室)2廳2衛,199坪,9/12樓,194年,住宅,190萬
WS65664,&$敦南吟龍景觀名邸,大安區敦化南路一段,3房(室)2廳2衛,216坪,8/14樓,212年,住宅,209萬
WS64666,遠企敦南富裕傳承名殿,大安區敦化南路二段,OPEN,70坪,1/17樓,64年,店面,57萬
WS57793,光復國館庭院金店,大安區光復南路,--房(室)2廳1衛,43坪,1/7樓,36年,店面,25萬
WS65226,統創緻高質感房+車,大安區復興南路一段,1房(室)1廳1衛,72坪,5/15樓,67年,獨立套房,58萬
WS65194,敦化雙星豪邸附車,大安區敦化南路一段,OPEN,97坪,9/14樓,91年,住宅,84萬
WS63578,富邦藝樹高樓101景觀戶,大安區敦化南路一段,3房(室)2廳2衛,118坪,12/20樓,114年,住宅,109萬
WS66303,敦南仁愛圓環昇陽敦鳳豪邸,大安區敦化南路一段,4房(室)3廳3衛,138坪,3/13樓,134年,住宅,128萬
WS59796,忠孝敦化面寬金店,大安區市民大道四段,開放式,157坪,1/7樓,152年,店面,148萬
WS57237,新生金華捷運靜巷美寓,大安區永康街,4房(室)2廳2衛,181坪,3/4樓,175年,住宅,169萬
WS59270,SOGO人潮金店面,大安區復興南路一段,開放式,198坪,1/16樓,91年,店面,192萬
WS60858,信義安和優質一樓,大安區安和路一段,OPEN,218坪,B1-1/7樓,212年,住宅,208萬
WS64564,新生金華青田名邸高樓3房,大安區和平東路一段,3房(室)2廳2衛,237坪,9/12樓,232年,住宅,229萬
WS67994,安和遠企靜巷4房,大安區和平東路三段,4房(室)2廳2衛,43坪,3/6樓,36年,住商,25萬
WS64699,敦南商圈店面,大安區信義路四段,OPEN,71坪,B1-1/12樓,65年,店面,57萬
WS65523,臨江夜市發發發透店,大安區臨江街,8房(室)4廳3衛,96坪,1-3/3樓,90年,店面,83萬
WS62671,仁愛帝寶親友委託多戶可看,大安區仁愛路三段,8房(室)4廳7衛,122坪,21/28樓,116年,住宅,107萬
YS194316,吟龍名廈景觀名邸,大安區敦化南路一段,4房(室)2廳2衛,145坪,8/14樓,139年,住宅,134萬
WS66156,大安富陽高樓101景觀3房,大安區臥龍街,3房(室)2廳2衛,167坪,21/23樓,161年,住宅,156萬
WS65893,大安忠孝凌雲住辦,大安區忠孝東路四段,1廳/2衛,180坪,6/12樓,182年,住宅,178萬
WS65722,&紀念館翠亨美邸,大安區仁愛路四段,3房(室)3廳4衛,208坪,2/13樓,203年,住宅,197萬
WS64468,大安森林公園國泰高樓美廈坡車,大安區建國南路二段,3房(室)2廳2衛,231坪,9/10樓,225年,住宅,220萬
WS61860,154光南信義黃金2樓美寓,大安區光復南路,OPEN/1衛,253坪,2/5樓,247年,住宅,241萬
WS66457,附中學區阿曼A+,大安區大安路一段,1房(室)1廳1衛,40坪,8/12樓,34年,住宅,24萬
YS195273,秒殺主推低總價金華國中美宅,大安區浦城街,1房(室)--廳1衛,66坪,3/6樓,61年,住宅,55萬
WS64050,國館大巨蛋三面採光電梯2房,大安區延吉街,2房(室)2廳1衛,90坪,3/7樓,84年,住宅,78萬
WS67298,E01信義安和捷運住辦一樓,大安區信義路四段,3房(室)2廳2衛,113坪,1/7樓,108年,住宅,103萬
OS219652,瑞安精裝四房美廈,大安區瑞安街,4房(室)2廳2衛,137坪,6/6樓,131年,住宅,126萬
WS67615,專任安和便利小豪宅,大安區安和路二段,2房(室)1廳1衛,158坪,2/7樓,152年,住宅,146萬
TS142553,422BH瑞安街稀有大四房,大安區瑞安街,4房(室)2廳2衛,137坪,6/6樓,131年,住宅,126萬
WS70098,信義安和明星學區電梯三房,大安區信義路四段,3房2廳2衛1陽台,113坪,1/7樓,108年,住宅,103萬
WS66702,大安名人巷愛貴園,大安區大安路一段,4房(室)2廳2衛,193坪,2/7樓,131年,住宅,187萬
WS66976,大安名人美寧名邸,大安區大安路一段,4房(室)2廳2衛,210坪,2/7樓,205年,住宅,203萬
WS67248,專任國館捷運延吉街二樓,大安區延吉街,3房(室)2廳2衛,43坪,2/7樓,36年,住宅,25萬
WS68532,大安睿泰美二室,大安區基隆路二段,2室/1廳/1衛,69坪,4/9樓,63年,住商,56萬
WS67864,文昌街信義電梯美妝3房,大安區文昌街,3房(室)2廳2衛,90坪,2/7樓,84年,住宅,81萬
WS68185,&永康新生雙語美廈,大安區永康街,4房(室)2廳2衛,116坪,4/5樓,110年,住宅,103萬
YS196051,東門捷運永康獨棟4房車位,大安區永康街,4房2廳2衛2陽台,116坪,4/5樓,110年,住宅,103萬
ZS199577,忠孝敦化華廈鼎佳,大安區忠孝東路四段,6房(室)4廳4衛,150坪,7/7樓,143年,住宅,139萬
WS66352,E51專賣曼哈頓精品辦公,大安區忠孝東路三段,1廳1衛,176坪,5/13樓,170年,辦公,163萬
WS64224,通化街大庭院,大安區通化街,5房(室)2廳2衛,200坪,1/5樓,194年,住宅,187萬
ZS198516,冠德安沐居大安2改1,大安區復興南路二段,1房(室)2廳1衛,224坪,24/24樓,218年,住宅,212萬
OS216081,仁愛香榭景觀精美大廈,大安區仁愛路四段,裝修中,246坪,12/12樓,240年,住宅,235萬
WS66292,東區216巷超值店面,大安區仁愛路四段,3廳3衛,27坪,1/7樓,34年,店面,25萬
WS66080,信義安和金店面,大安區文昌街,1房(室)--廳1衛,68坪,1/12樓,62年,店面,55萬
WS65923,敦南遠企雙併華廈,大安區樂業街,3房(室)2廳2衛,93坪,3/7樓,87年,住宅,81萬
WS66287,仁愛正面帝寶財庫店面,大安區仁愛路三段,OPEN,115坪,1/14樓,110年,店面,105萬
WS67017,東區SOGO住辦大樓,大安區忠孝東路四段,--房(室)1廳1衛,137坪,11/12樓,132年,住宅,127萬
WS62172,金華龍安首購樹海學區美宅,大安區和平東路一段,1房(室)1廳1衛,160坪,4/12樓,155年,辦公,149萬
WS62857,師大夜市燙金一樓,大安區師大路,2房(室)1廳1衛,173坪,1/4樓,176年,住宅,171萬
WS66768,專．科技大樓商2店面,大安區復興南路二段,OPEN,199坪,1/4樓,194年,店面,191萬
WS66430,師大黃金店面收租金雞母,大安區師大路,開放式,173坪,1/4樓,212年,店面,210萬
OS176360,東區黃金店面,大安區忠孝東路四段,開放式,231坪,1/6樓,225年,店面,222萬
WS64768,獨家*敦南安和景觀名廈,大安區忠孝東路四段,3房(室)2廳2衛,43坪,8/12樓,36年,住宅,25萬
OS176366,東區金店面,大安區忠孝東路四段,開放式,69坪,1/6樓,63年,店面,56萬
WS64623,泰順街／金華龍門邊間方正美寓,大安區泰順街,5房(室)2廳2衛,95坪,4/4樓,88年,住宅,81萬
WS66884,師大商圈全新交屋美宅,大安區羅斯福路三段,開放式,117坪,8/15樓,111年,住宅,107萬
WS64709,忠孝百年純辦,大安區忠孝東路四段,OPEN/1衛,139坪,7/12樓,134年,住商,129萬
YS192678,台北市東區統領大樓商辦,大安區忠孝東路四段,--房(室)--廳--衛,162坪,9/14樓,155年,辦公,149萬
ZS197875,臨江夜市店住辦透天,大安區臨江街,8房(室)4廳4衛,186坪,1-3/3樓,179年,店面,171萬
OS206940,正臨江夜市邊間三角窗金店面,大安區臨江街,開放式,205坪,1-3/24樓,199年,店面,197萬
WS63202,安和捷運收租店面,大安區安和路二段,OPEN,223坪,1/12樓,218年,店面,214萬
WS64660,國館稀有庭院店辦,大安區光復南路,OPEN,243坪,1/7樓,238年,店面,235萬
YS195547,敦南高樓樹海美景挑高四米八住辦,大安區敦化南路二段,7房(室)1廳2衛,42坪,15/16樓,36年,住商,24萬
WS67119,仁愛路【都更送審中】,大安區仁愛路四段,1房(室)2廳1衛,70坪,3/12樓,64年,住宅,57萬
WS67354,雙線捷運口｜統創緻精品宅,大安區復興南路一段,1房(室)--廳1衛,93坪,4/15樓,87年,住宅,82萬
WS66387,敦南遠企雙主臥附車位,大安區安和路二段,3+1房2廳3衛,119坪,7/17樓,113年,住宅,106萬
WS66356,大安獨棟景觀陽光學區三房,大安區大安路二段,3房(室)2廳2衛,142坪,5/5樓,137年,住宅,131萬
OS218552,X16大安區金店面,大安區辛亥路一段,1房(室)2廳1衛,155坪,1/4樓,158年,住宅,154萬
YS195187,古亭國小庭院三房,大安區泰順街,3房(室)2廳2衛,178坪,1/5樓,174年,住宅,154萬
WS68500,東帝士花園廣場附車位,大安區安和路二段,2房(室)2廳2衛,200坪,6/25樓,194年,住宅,189萬
OS220042,泰順街庭院一樓,大安區泰順街,6房(室)3廳2衛,221坪,B1-1/5樓,215年,住宅,210萬
WS65389,富邦藝樹高樓101景觀戶,大安區敦化南路一段,3房(室)2廳2衛,240坪,12/20樓,235年,住宅,231萬
WS67514,捷運麟光站｜公寓4+5,大安區和平東路三段３０８,4房(室)3廳3衛,42坪,4/4樓,35年,住宅,25萬
WS68534,附中學區優質小宅,大安區復興南路一段,1房(室)1廳1衛,70坪,3/12樓,65年,住宅,57萬
YS195481,城市裡的一塊靜心綠洲~名人花苑附車位,大安區羅斯福路三段,2房(室)2廳2衛,91坪,4/7樓,86年,住宅,81萬
WS65843,統領三角窗店面,大安區忠孝東路四段,OPEN,104坪,1/4樓,108年,店面,102萬
WS66888,稀有釋出精華住辦,大安區泰順街,1房(室)1廳1衛,135坪,1/4樓,128年,住商,124萬
WS67774,國泰華府一樓住辦,大安區仁愛路三段,3房(室)1廳1衛,159坪,1/12樓,153年,辦公,147萬
YS195867,絕美師大景觀金華國中房衛浴開窗,大安區羅斯福路二段,5房(室)3廳3衛,181坪,5/5樓,176年,住宅,170萬
WS67870,忠敦站羅馬大廈,大安區忠孝東路四段,2房(室)2廳2衛,197坪,10/14樓,65年,住宅,192萬
WS68386,忠孝敦化捷運電梯3房,大安區忠孝東路四段,3房(室)2廳2衛,217坪,4/7樓,211年,住宅,207萬
WS68400,安和國家邊間景觀房,大安區安和路二段,3房(室)2廳2衛,236坪,7/15樓,211年,住宅,228萬
WS63895,E10仁愛三青大樓店辦,大安區仁愛路四段,開放式,41坪,1/14樓,34年,店面,25萬
WS68338,仁愛明曜三普大樓,大安區仁愛路四段,4房(室)2廳2衛,71坪,2/11樓,65年,住宅,57萬
WS66401,新生和平黃金店面,大安區新生南路三段,OPEN,92坪,1/12樓,87年,店面,82萬
WS68566,忠孝敦化捷運電梯3房,大安區忠孝東路四段,3房(室)2廳2衛,116坪,4/7樓,111年,住宅,104萬
WS68395,仁愛明曜三普大樓,大安區仁愛路四段,4房(室)2廳2衛,71坪,2/11樓,65年,住宅,57萬
WS67094,SOGO雙捷運高樓住辦,大安區忠孝東路四段,--房(室)1廳1衛,145坪,11/12樓,139年,住宅,135萬
WS68661,忠孝敦南精緻美宅,大安區忠孝東路四段,1房(室)1廳1衛,167坪,9/11樓,161年,住宅,157萬
WS67799,台大大面寬金店面,大安區辛亥路二段,2廳1衛,185坪,1/7樓,180年,店面,176萬
WS67942,忠孝SOGO敦化店面,大安區敦化南路一段,OPEN,197坪,1/4樓,200年,店面,196萬
WS68127,雙橡園名邸,大安區安和路二段,3房(室)2廳2衛,222坪,7/12樓,34年,住宅,215萬
WS68979,敦南大道豪景名邸,大安區敦化南路二段,7房(室)1廳2衛,44坪,15/16樓,37年,住宅,25萬
YS196162,大安區都更投資寶,大安區四維路,開放式,60坪,1/4樓,66年,店面,58萬
YS196153,古亭捷運面寬大店辦,大安區羅斯福路二段,開放式,89坪,1/5樓,85年,店面,81萬
YS195875,大馬路！台電大樓捷運金店雙車位,大安區羅斯福路三段,2廳1衛,111坪,1-2/15樓,27年,店面,101萬
WS68172,50新生金華永康美寓,大安區永康街,無隔間,133坪,4/5樓,127年,住宅,123萬
WS68187,仁愛三普名人巷,大安區仁愛路四段,4房(室)2廳2衛,156坪,2/11樓,151年,住宅,145萬
YS196259,大安站附中信義全新景觀豪邸＋雙車位,大安區信義路三段,4房(室)2廳3衛,175坪,11/15樓,171年,住宅,167萬
WS67854,敦南樹海挑高景觀高樓,大安區敦化南路二段,7房(室)--廳2衛,44坪,15/16樓,37年,住宅,25萬
YS196706,溫州院全新豪景名邸,大安區溫州街,3房(室)2廳2衛,206坪,17/19樓,202年,住宅,196萬
QS45582,A554敦南遠企捷運都更美屋,大安區和平東路三段,開放式,220坪,2/5樓,222年,住宅,219萬
WS68517,明日博朝南高樓寧靜美景,大安區市民大道三段,4房(室)2廳3衛,44坪,13/23樓,37年,住宅,25萬
WS68166,通化商圈百坪大店面,大安區通化街,5房(室)3廳3衛,74坪,B1-1/7樓,67年,店面,57萬
YS196374,大安捷運~附中學區~仁愛A+ ~邊間高質感2房,大安區大安路一段,2房(室)2廳2衛,98坪,2/12樓,93年,住宅,86萬
ZS149344,台電大樓捷運站近師大商圈,大安區泰順街,3房(室)2廳2衛,121坪,1/5樓,116年,住宅,109萬
WS68085,教育大學透天金店面,大安區和平東路二段,3/2/3,136坪,1-2/2樓,140年,店面,134萬
XS103792,阿曼仁愛A+邊間,大安區大安路一段,2房(室)2廳2衛,98坪,2/12樓,93年,住宅,86萬
WS68836,忠孝敦化捷運電梯三房,大安區忠孝東路四段,3房(室)2廳1衛,180坪,4/7樓,174年,住宅,168萬
WS67100,忠敦庭院美宅,大安區忠孝東路四段,4房(室)2廳2衛,199坪,1/7樓,193年,住宅,190萬
OS214401,泰順街庭院一樓,大安區泰順街,3房(室)2廳2衛,121坪,1/5樓,116年,住宅,109萬
WS69889,台北之星大三房豪邸,大安區忠孝東路三段,3房(室)3廳3衛,231坪,8/30樓,26年,住宅,221萬
WS69520,敦南名邸國泰一品大廈,大安區敦化南路一段,3+1房2廳3衛,41坪,11/14樓,34年,住宅,25萬
WS68432,專約安和敦南典藏,大安區安和路一段,2房(室)1廳1衛,69坪,8/12樓,63年,住宅,55萬
OS223050,師大靜巷美一樓,大安區泰順街,3房(室)2廳2衛,94坪,1/5樓,89年,住宅,82萬
WS62510,登峰高樓邊間平面車位,大安區復興南路一段,3房(室)2廳2衛,115坪,8/15樓,110年,住宅,106萬
WS44890,敦南名邸高樓景觀,大安區敦化南路一段,3房(室)2廳3衛,41坪,11/14樓,34年,住宅,25萬
WS35973,國館稀有庭院金店,大安區光復南路,OPEN,144坪,1/7樓,140年,住商,133萬
gZB07009,和平溫馨2房雅寓,大安區和平東路三段,2房(室)1廳1衛,167坪,4/4樓,161年,住宅,157萬
gWB01503,臨江夜市基隆路上大四房,大安區基隆路二段,4房(室)2廳2衛,187坪,8/24樓,182年,住宅,178萬
gZB05214,專約金獅獎大安十二富輕豪宅,大安區樂業街,3房(室)2廳2衛,208坪,11/13樓,203年,住宅,199萬
gWB01201,銀座街車位,大安區敦化南路一段,--房(室)--廳--衛,225坪,B3/8樓,221年,車位,216萬
gZB06881,麟光魔術一樓大空間,大安區和平東路三段,4房(室)2廳2衛,29坪,1/24樓,35年,住宅,25萬
gOB21440,敦南林蔭大道美妝電梯二房,大安區敦化南路二段,2房(室)1廳1衛,67坪,9/16樓,62年,住宅,54萬
gQB03916,師大雙店面,大安區師大路,--房(室)--廳1衛,77坪,1/4樓,81年,住宅,75萬
gQB03527,B50仁愛國小一層獨戶美廈,大安區敦化南路一段,5房(室)2廳3衛,109坪,6/7樓,103年,住宅,95萬
gZB01517,大安運動中心美三樓II,大安區辛亥路三段,3房(室)2廳1衛,123坪,3/4樓,62年,住宅,121萬
gWB01253,鑄慕精品小豪宅＋車位,大安區光復南路,1房(室)1廳1衛,150坪,5/24樓,146年,住宅,139萬
gZB06790,樂業雙併靜巷四房,大安區樂業街,4房(室)2廳2衛,173坪,2/7樓,167年,住宅,163萬
gZB05224,鑄慕豪邸＋車位,大安區光復南路,2房(室)2廳2衛,188坪,21/24樓,146年,住宅,184萬
gZB05205,台北之星正義精華一樓,大安區建國南路一段,2房(室)2廳2衛,206坪,1/14樓,202年,住商,197萬
gOB20282,東區捷運口便利好使用住辦,大安區忠孝東路四段,有隔間,231坪,7/12樓,225年,辦公,219萬
gOB20458,安和路面寬金店面,大安區仁愛路四段,--房(室)2廳1衛,45坪,-1-1/7樓,37年,店面,25萬
gZB06179,台大公館商圈賺錢金店面Ⅱ,大安區新生南路三段,開放式,71坪,B1-1/9樓,66年,店面,60萬
gWB01465,通化傳承百年大戶,大安區通化街,5房(室)3廳3衛,94坪,1-2/26樓,89年,住商,81萬
gZB06151,台大公館商圈辦公2樓,大安區新生南路三段,依現場實際情況為主,110坪,2/9樓,66年,店面,105萬
gXB08657,【頂好名店城】東區黃金三角窗店,大安區忠孝東路四段,開放式,132坪,1/15樓,127年,店面,121萬
gZB06752,忠孝東路三段黃金店面,大安區忠孝東路三段,1房(室)1廳1衛,151坪,1/14樓,146年,店面,141萬
gZB06202,台大公館商圈賺錢金店面Ⅲ,大安區新生南路三段,開放式,163坪,B1-2/9樓,66年,店面,159萬
gZB06774,近捷運科技大樓站★電梯美4房,大安區瑞安街,4房(室)2廳2衛,184坪,6/6樓,180年,住宅,173萬
gZB06129,台大文青面寬三個金店面,大安區和平東路二段,--房(室)3廳2衛,195坪,1/4樓,198年,店面,193萬
gTB10902,統領東區企業辦公,大安區忠孝東路四段,4房(室)--廳--衛,217坪,9/14樓,214年,辦公,210萬
gWB01192,大安捷運精華美辦,大安區信義路三段,--房(室)--廳1衛,42坪,7/12樓,35年,辦公,25萬
gZB06768,安居街電梯美三房,大安區安居街,3房(室)2廳2衛,70坪,4/7樓,65年,住宅,58萬
gOB20796,泰然璞真高樓景觀豪邸,大安區潮州街,4房(室)2廳4衛,96坪,10/16樓,91年,住宅,83萬
gZB06831,師大泰順秘境,大安區泰順街,3房(室)2廳2衛,119坪,1/5樓,114年,住宅,108萬
gYB05579,市民大道美食一條街黃金店面,大安區市民大道四段,--房(室)--廳1衛,138坪,1/10樓,134年,店面,130萬
