區域,地址,價格,類型,屋齡,總坪數,實際坪數,樓層,規格,車位,緯度,經度
信義區,台北市信義區松勇路,18888,住宅大樓,1.5年,建坪93.44,主+陽58.52,4/16樓,4房(室)1廳--衛,1,25.03371294737,121.570164507615
信義區,台北市信義區松勇路,21200,住宅大樓,1.4年,建坪107.06,主+陽58.52,8/16樓,3房(室)2廳3衛,1,25.0337011037715,121.570317434647
信義區,台北市信義區吳興街,2380,公寓,47.5年,建坪27.48,主+陽27.48,5/5樓,7房(室)--廳7衛(含加蓋2房(室)--廳2衛),0,25.0227581025384,121.561085244792
信義區,台北市信義區信義路五段,2850,公寓,43.2年,建坪36.83,主+陽29.26,5/5樓,7房(室)3廳3衛(含加蓋3房(室)1廳1衛),0,25.0273795075829,121.569114828207
信義區,台北市信義區紫雲街,2258,華廈,45.6年,建坪39.45,主+陽38.26,4/7樓,3房(室)1廳2衛,1,25.018255,121.5742073
信義區,台北市信義區基隆路二段,7600,住宅大樓,11.2年,建坪60.16,主+陽37.45,14/15樓,3房(室)2廳2衛,1,25.0268056,121.5556086
信義區,台北市信義區莊敬路,2987,公寓,50.2年,建坪30.91,主30.91,4/4樓,7房(室)4廳2衛(含加蓋4房(室)2廳1衛),0,25.0279138,121.5673424
信義區,台北市信義區信義路五段,4088,住宅大樓,29.1年,建坪53.36,主+陽33.93,14/16樓,3房(室)2廳2衛,0,25.0213145,121.573661
信義區,台北市信義區松仁路,4120,華廈,11.7年,建坪34.81,主13.96,2/9樓,3房(室)2廳2衛(含加蓋1房(室)--廳--衛),1,25.0204222439329,121.570770079672
信義區,台北市信義區吳興街,2680,公寓,42.3年,建坪27.47,主+平24.84,1/5樓,1房(室)3廳2衛(含加蓋--房(室)1廳1衛),0,25.017863,121.572658
信義區,台北市信義區永吉路,10988,住宅大樓,3.1年,建坪91.93,主+陽42.23,18/21樓,4房(室)2廳3衛,2,25.0453382738542,121.572845680148
信義區,台北市信義區松勇路,20580,住宅大樓,1.4年,建坪107.06,主+陽58.52,10/16樓,2房(室)2廳3衛,1,25.0336920663171,121.57020209966
信義區,台北市信義區松高路,15000,住宅大樓,28.1年,建坪71.22,主+陽52.22,1/14樓,4房(室)2廳2衛,1,25.0388671352653,121.571586687582
