區域,地址,價格,類型,屋齡,總坪數,實際坪數,樓層,規格,車位,緯度,經度
中正區,台北市中正區中華路二段,3980,透天厝,60.7年,建坪31.00,主31.00,1~2/2樓,3房(室)1廳2衛,0,25.0252954,121.5113782
中正區,台北市中正區杭州南路一段,7700,華廈,46.7年,建坪90.29,主+陽71.92,6/6樓,13房(室)5廳11衛(含加蓋3房(室)3廳2衛),1,25.0363913925,121.525910849
中正區,台北市中正區重慶南路二段,3580,住宅大樓,47.7年,建坪38.63,主31.22,6/12樓,1房(室)2廳2衛,1,25.0307875069,121.515041204
中正區,台北市中正區連雲街,11800,透天厝,--年,建坪16.67,主16.67,1/1樓,1房(室)1廳1衛,0,25.0343774243,121.529454402
中正區,台北市中正區杭州南路一段,19698,住宅大樓,3.0年,建坪126.79,主+陽56.62,11/20樓,3房(室)2廳4衛,3,25.0393720227,121.526941145
中正區,台北市中正區仁愛路二段,13508,華廈,16.6年,建坪113.57,主+陽59.13,3/7樓,4房(室)2廳4衛,1,25.038913,121.531776
中正區,台北市中正區,2729,住宅大樓,--年,建坪27.06,主+陽17.65,2/14樓,3房(室)1廳1.5衛,1,25.0225994007806,121.517572919153
中正區,台北市中正區杭州南路一段,20267,住宅大樓,3.0年,建坪128.39,主+陽56.62,18/20樓,3房(室)2廳4衛,3,25.0393185989,121.527092231
中正區,台北市中正區杭州南路一段,19983,住宅大樓,3.0年,建坪126.79,主+陽56.62,11/20樓,3房(室)2廳4衛,3,25.0393185989,121.527092231
中正區,台北市中正區信義路二段,8938,住宅大樓,7.7年,建坪53.83,主+陽25.05,12/14樓,--房(室)1廳--衛,1,25.033811565,121.531676101
中正區,台北市中正區廣州街,3998,華廈,34.3年,建坪42.23,主+陽34.15,3/6樓,3房(室)2廳2衛,0,25.0338676198,121.50813676
中正區,台北市中正區忠孝東路二段,3500,住宅大樓,0.5年,建坪22.70,主+陽13.77,6/21樓,1房(室)2廳1衛,1,25.0426707388,121.528381522
中正區,台北市中正區忠孝東路二段,3788,住宅大樓,0.5年,建坪25.67,主+陽15.85,15/21樓,1房(室)1廳1衛,1,25.0426707388,121.528381522
中正區,台北市中正區廈門街,3888,住宅大樓,7.4年,建坪41.74,主+陽19.77,2/12樓,2房(室)2廳1衛,1,25.0246697,121.5175907
中正區,台北市中正區汀州路二段,4088,華廈,17.9年,建坪38.09,主+陽24.36,4/10樓,2房(室)2廳2衛(含加蓋1房(室)--廳--衛),1,25.0231185637,121.523049247
中正區,台北市中正區,1731,住宅大樓,--年,建坪17.02,主+陽11.08,2/14樓,2房(室)1廳1衛,1,25.0226006160104,121.517570236944
中正區,台北市中正區仁愛路二段,6500,住宅大樓,49.2年,建坪47.92,主39.90,10/12樓,3房(室)2廳2衛,0,25.0383979904,121.530970306
中正區,台北市中正區丹陽街,13200,住宅大樓,0.8年,建坪90.44,主+陽42.87,9/11樓,4房(室)2廳3衛,2,25.0394625864,121.524115585
中正區,台北市中正區臨沂街,3750,公寓,48.8年,建坪39.41,主+陽39.41,4/5樓,3房(室)2廳2衛,0,25.0396662935,121.531159553
中正區,台北市中正區廈門街,6188,透天厝,39.0年,建坪45.31,主+平+陽32.14,B1~2/2樓,7房(室)2廳3衛(含加蓋5房(室)--廳1衛),0,25.024803788,121.517993219
中正區,台北市中正區連雲街,5960,公寓,36.8年,建坪--,無資料,B1~1/5樓,3房(室)2廳3衛(含加蓋2房(室)--廳2衛),0,25.0368668381,121.530899244
中正區,台北市中正區博愛路,17899,住宅大樓,12.3年,建坪168.14,主+陽86.40,7/31樓,3房(室)2廳3衛,5,25.0436012,121.5117164
中正區,台北市中正區杭州南路一段,3228,華廈,9.9年,建坪19.45,主+陽12.32,5/7樓,2房(室)1廳1衛,1,25.0388480573378,121.527517926791
中正區,台北市中正區同安街,6188,華廈,0.8年,建坪51.81,主+陽23.83,4/7樓,3房(室)2廳2衛,1,25.021942446696,121.520338466717
中正區,台北市中正區福州街,2800,華廈,37.5年,建坪36.52,主+陽32.36,6/7樓,3房(室)2廳2衛,1,25.026792285,121.514556905
中正區,台北市中正區,1765,住宅大樓,--年,建坪17.00,主+陽11.06,2/14樓,2房(室)1廳1衛,1,25.0225908941717,121.517571578049
中正區,台北市中正區詔安街,2768,華廈,48.6年,建坪43.96,主+陽37.48,2/7樓,3房(室)2廳2衛,1,25.0248478053,121.514139674
中正區,台北市中正區廈門街,3680,住宅大樓,7.4年,建坪42.21,主+陽20.03,4/12樓,2房(室)2廳1衛,1,25.0247615741,121.517495443
中正區,台北市中正區泉州街,3500,華廈,18.3年,建坪47.50,主+陽27.34,2/7樓,3房(室)2廳2衛,1,25.0266557408,121.513743685
中正區,台北市中正區廈門街,3588,住宅大樓,10.8年,建坪35.65,主+陽18.26,14/15樓,2房(室)2廳1衛,1,25.0233741178,121.517749904
中正區,台北市中正區重慶南路三段,4360,住宅大樓,14.0年,建坪49.73,主+陽30.02,10/15樓,3房(室)2廳2衛,1,25.0226026662,121.516942664
中正區,台北市中正區廈門街,2088,住宅大樓,7.6年,建坪21.15,主+陽12.37,2/12樓,1房(室)1廳1衛,1,25.0221725583,121.517497614
中正區,台北市中正區三元街,1588,公寓,47.9年,建坪20.99,主+陽20.98,3/5樓,3房(室)2廳1衛(含加蓋1房(室)--廳1衛),0,25.0276645507,121.513174396
中正區,台北市中正區廈門街,3380,公寓,50.1年,建坪34.73,主34.73,1/4樓,2房(室)3廳1衛(含加蓋--房(室)1廳--衛),0,25.0259678599,121.518095574
中正區,台北市中正區同安街,2568,公寓,39.2年,建坪30.21,主+平14.89,B1~1/4樓,2房(室)2廳2衛(含加蓋1房(室)1廳1衛),0,25.021728986,121.520601013
中正區,台北市中正區汀州路三段,3998,公寓,53.5年,建坪32.29,主32.29,1/4樓,7房(室)1廳5衛(含加蓋1房(室)--廳1衛),0,25.01985,121.527515
中正區,台北市中正區杭州南路一段,14988,華廈,13.8年,建坪128.77,主+陽68.26,2~3/7樓,3房(室)2廳3衛(含加蓋--房(室)--廳1衛),2,25.0425013,121.526814790178
中正區,台北市中正區新生南路一段,5800,公寓,42.6年,建坪45.45,主+平32.19,B1~1/5樓,3房(室)2廳2衛(含加蓋1房(室)--廳--衛),0,25.0355260198,121.531942944
中正區,台北市中正區衡陽路,6670,住宅大樓,9.9年,建坪65.16,主+陽35.23,9/15樓,2房(室)2廳2衛,2,25.0423164695563,121.512835310582
中正區,台北市中正區八德路一段,36000,透天厝,66.5年,建坪84.33,主84.33,1~3/3樓,--房(室)3廳1衛,1,25.0441014661096,121.531001305746
中正區,台北市中正區汀州路三段,2780,華廈,44.9年,建坪32.13,主+陽28.29,6/7樓,3房(室)2廳2衛,1,25.01579542,121.530912212
中正區,台北市中正區同安街,6488,華廈,0.8年,建坪51.81,主+陽23.83,7/7樓,3房(室)2廳2衛,1,25.021971004746,121.520323714568
中正區,台北市中正區臨沂街,9588,華廈,21.1年,建坪73.05,主+陽42.56,4/8樓,4房(室)2廳2衛,1,25.0350398241,121.529644807
中正區,台北市中正區金山南路一段,6388,住宅大樓,16.0年,建坪47.46,主+陽27.25,5/11樓,3房(室)1廳2衛,1,25.0351712878,121.527582711
中正區,台北市中正區信義路二段,1500,華廈,17.4年,建坪7.17,主3.68,6/7樓,1房(室)1廳1衛(含加蓋1房(室)1廳--衛),1,25.0345360264,121.52885079
中正區,台北市中正區愛國東路,6188,住宅大樓,38.4年,建坪64.32,主+陽47.04,11/12樓,2房(室)2廳2衛,1,25.033593065614,121.519232769721
中正區,台北市中正區羅斯福路三段,1780,華廈,18.8年,建坪12.94,主8.01,6/8樓,1房(室)1廳1衛,1,25.0201600739,121.527562575
中正區,台北市中正區仁愛路二段,7588,住宅大樓,45.4年,建坪63.09,主+陽47.31,8/12樓,4房(室)2廳2衛,1,25.0383344543014,121.531689231627
中正區,台北市中正區南昌路一段,3588,住宅大樓,16.9年,建坪33.60,主+陽17.16,11/15樓,2房(室)1廳1衛,1,25.0302777065,121.517883999
中正區,台北市中正區臨沂街,3888,公寓,59.9年,建坪38.80,主38.80,4/4樓,4房(室)2廳2衛,0,25.0360323547,121.530834615
中正區,台北市中正區漢口街一段,4498,住宅大樓,1.8年,建坪--,無資料,10/15樓,2房(室)1廳1衛,1,25.0452378322,121.512258592
中正區,台北市中正區中華路二段,4980,華廈,43.1年,建坪71.95,主+陽58.71,7/7樓,5房(室)3廳3衛(含加蓋1房(室)1廳1衛),0,25.0262816941,121.507811713
中正區,台北市中正區仁愛路二段,21600,住宅大樓,35.3年,建坪148.10,主+陽116.45,15/21樓,4房(室)3廳4.5衛,2,25.03845107,121.530123134
中正區,台北市中正區杭州南路一段,3338,公寓,59.6年,建坪33.47,主+陽33.47,4/4樓,4房(室)2廳2衛(含加蓋2房(室)--廳1衛),1,25.037543999,121.526252712
中正區,台北市中正區和平西路一段,2888,住宅大樓,6.9年,建坪19.01,主+陽11.44,2/14樓,1房(室)1廳1衛,1,25.0269827248,121.521230086
中正區,台北市中正區仁愛路二段,6880,華廈,42.0年,建坪57.56,主+陽+露45.62,5~6/6樓,4房(室)2廳2衛(含加蓋--房(室)--廳1衛),1,25.0368404,121.5263777
中正區,台北市中正區武昌街一段,7288,透天厝,--年,建坪22.22,主22.22,1~2/2樓,3房(室)3廳1衛(含加蓋3房(室)3廳1衛),1,25.0439474,121.5138614
中正區,台北市中正區鎮江街,7988,華廈,51.4年,建坪94.42,主+陽74.55,6/7樓,6房(室)3廳3衛,1,25.0443739,121.5218193
中正區,台北市中正區新生南路一段,4280,住宅大樓,39.6年,建坪45.20,主+陽39.04,6/12樓,4房(室)2廳2衛,1,25.0440215098,121.532615981
中正區,台北市中正區開封街一段,17898,透天厝,83.6年,建坪--,無資料,1~2/2樓,--房(室)3廳2衛(含加蓋--房(室)1廳--衛),0,25.0458932,121.5137118
